,Date,Weights,Profit,Base Profit,BBY,TGT,WMT,COST,cash
19,2019-04-16,[0.19628857 0.19461483 0.20297317 0.20305125 0.20307216],1.018230967893146,1.0191086947686254,0.19461482763290405,0.2029731720685959,0.20305125415325165,0.20307216048240662,0.1962885707616806
20,2019-04-17,[0.19645093 0.19454151 0.20300484 0.20289448 0.20310824],1.0303117507358517,1.0316264020850068,0.19454151391983032,0.2030048370361328,0.20289447903633118,0.20310823619365692,0.19645093381404877
21,2019-04-18,[0.19645028 0.19471915 0.20297818 0.20286122 0.20299116],1.0309178841360704,1.032283034680139,0.19471915066242218,0.20297817885875702,0.2028612196445465,0.20299115777015686,0.19645027816295624
22,2019-04-22,[0.19647165 0.19479878 0.20289902 0.20283708 0.20299347],1.0317622679258545,1.0331244523436318,0.1947987824678421,0.2028990238904953,0.20283707976341248,0.2029934674501419,0.19647164642810822
23,2019-04-23,[0.19647598 0.19485949 0.20282324 0.20277604 0.20306522],1.0303071580711585,1.0316043840611921,0.19485948979854584,0.2028232365846634,0.20277604460716248,0.20306521654129028,0.19647598266601562
24,2019-04-24,[0.19649082 0.1949972  0.20292242 0.20287299 0.20271654],1.0246934777831889,1.025773580310088,0.19499720633029938,0.20292241871356964,0.20287299156188965,0.20271654427051544,0.1964908242225647
25,2019-04-25,[0.19640246 0.19479482 0.20294409 0.20294087 0.20291774],1.0339500005836932,1.0356288512472034,0.19479481875896454,0.2029440850019455,0.20294086635112762,0.20291773974895477,0.19640246033668518
26,2019-04-26,[0.19637075 0.19463213 0.20292643 0.20295541 0.20311534],1.0347875813431096,1.036378993858265,0.1946321278810501,0.2029264271259308,0.20295540988445282,0.2031153440475464,0.19637075066566467
27,2019-04-29,[0.19639878 0.19474646 0.20307118 0.20309286 0.20269074],1.0086266632636947,1.009118425790164,0.1947464644908905,0.20307117700576782,0.20309285819530487,0.2026907354593277,0.1963987797498703
28,2019-04-30,[0.1962416  0.19443959 0.20351322 0.20350124 0.20230432],1.0157489318264066,1.0165217307972694,0.1944395899772644,0.2035132199525833,0.20350123941898346,0.20230431854724884,0.1962416023015976
29,2019-05-01,[0.19623265 0.19441518 0.2034206  0.20345935 0.2024722 ],1.0150873030192888,1.015874739375977,0.19441518187522888,0.20342059433460236,0.20345935225486755,0.20247219502925873,0.1962326467037201
30,2019-05-02,[0.19612707 0.19427164 0.20349547 0.20356056 0.20254523],1.0203328918235202,1.0214417872275068,0.19427163898944855,0.20349547266960144,0.20356056094169617,0.20254522562026978,0.19612707197666168
31,2019-05-03,[0.19605295 0.19446255 0.20353287 0.20364402 0.20230763],1.0089245796734057,1.0096326581132677,0.19446255266666412,0.203532874584198,0.2036440223455429,0.20230762660503387,0.19605295360088348
32,2019-05-06,[0.19593029 0.19426957 0.20342882 0.20369332 0.202678  ],1.0150965329082093,1.0161550533567894,0.1942695677280426,0.20342881977558136,0.20369331538677216,0.20267799496650696,0.19593028724193573
33,2019-05-07,[0.19596119 0.19414227 0.20357534 0.20373966 0.20258151],1.004922598268574,1.0054885297543006,0.19414226710796356,0.20357534289360046,0.20373965799808502,0.2025815099477768,0.19596119225025177
34,2019-05-08,[0.19601019 0.19426611 0.20355004 0.20367616 0.20249753],1.0087375966640917,1.0094768086998587,0.19426611065864563,0.2035500407218933,0.20367616415023804,0.20249752700328827,0.19601018726825714
35,2019-05-09,[0.19609448 0.19471222 0.20356564 0.203544   0.20208369],0.9998485076942202,1.0001785040978324,0.19471222162246704,0.20356564223766327,0.2035440057516098,0.20208369195461273,0.19609448313713074
36,2019-05-10,[0.1960828  0.19453064 0.20352928 0.20355292 0.20230436],0.9974727538110701,0.9977040745100103,0.1945306360721588,0.20352928340435028,0.20355291664600372,0.20230436325073242,0.19608280062675476
37,2019-05-13,[0.19622415 0.19424835 0.20370264 0.20356971 0.20225514],0.9976273286956728,0.9977828788626365,0.19424834847450256,0.2037026435136795,0.2035697102546692,0.20225514471530914,0.1962241530418396
38,2019-05-14,[0.19632468 0.19397493 0.20398325 0.20360993 0.20210718],0.9915210873828011,0.991281961752286,0.19397492706775665,0.20398324728012085,0.20360992848873138,0.20210717618465424,0.1963246762752533
39,2019-05-15,[0.19639789 0.19444665 0.2043029  0.20355554 0.20129701],0.9746433913726545,0.9735209054751388,0.1944466531276703,0.20430290699005127,0.20355553925037384,0.20129701495170593,0.19639788568019867
40,2019-05-16,[0.19641486 0.19430673 0.20431516 0.20351762 0.20144564],0.9742493828057485,0.9731025946813382,0.19430673122406006,0.2043151557445526,0.2035176157951355,0.20144563913345337,0.19641485810279846
41,2019-05-17,[0.19636649 0.19402905 0.20437688 0.20360424 0.20162332],0.9874848919849514,0.986898485042069,0.1940290480852127,0.20437687635421753,0.20360423624515533,0.2016233205795288,0.19636648893356323
42,2019-05-20,[0.19632532 0.19379994 0.2044625  0.2036789  0.20173334],0.9776068555860556,0.97670980039324,0.1937999427318573,0.20446249842643738,0.2036789059638977,0.20173333585262299,0.19632531702518463
43,2019-05-21,[0.1963307  0.19368015 0.2044636  0.20371188 0.2018137 ],0.9838796895718511,0.983213593503358,0.19368015229701996,0.20446360111236572,0.2037118822336197,0.2018136978149414,0.1963306963443756
44,2019-05-22,[0.19636343 0.19374277 0.20440917 0.2036411  0.20184354],0.988491228748325,0.9880317177965999,0.1937427669763565,0.2044091671705246,0.2036411017179489,0.20184354484081268,0.1963634341955185
45,2019-05-23,[0.19624184 0.1936108  0.20437168 0.20371634 0.20205931],1.0087443824143285,1.008904504923528,0.1936108022928238,0.20437167584896088,0.20371633768081665,0.2020593136548996,0.1962418407201767
46,2019-05-24,[0.19649172 0.19429363 0.2038289  0.20322958 0.20215616],1.007487674972515,1.0074945188134319,0.19429363310337067,0.20382890105247498,0.20322957634925842,0.2021561563014984,0.19649171829223633
47,2019-05-28,[0.19670981 0.19488387 0.20361355 0.20297416 0.20181865],1.003034896536945,1.0024153054530163,0.19488386809825897,0.2036135494709015,0.20297415554523468,0.20181864500045776,0.19670981168746948
48,2019-05-29,[0.19676219 0.19524255 0.2033412  0.20281033 0.20184374],1.0096986291229204,1.009295354309555,0.19524255394935608,0.20334120094776154,0.20281033217906952,0.2018437385559082,0.19676218926906586
49,2019-05-30,[0.1967159  0.19530135 0.20341973 0.20284581 0.20171723],0.9976957411980336,0.9967883621855312,0.195301353931427,0.2034197300672531,0.20284581184387207,0.20171722769737244,0.19671590626239777
50,2019-05-31,[0.19666405 0.19590575 0.20337227 0.20276944 0.20128849],0.9985096749865984,0.9976917467164227,0.19590574502944946,0.2033722698688507,0.2027694433927536,0.20128849148750305,0.19666405022144318
51,2019-06-03,[0.1966925  0.19587111 0.20327501 0.2026984  0.20146298],0.9887791185461215,0.9874862688609053,0.19587111473083496,0.20327500998973846,0.20269839465618134,0.201462984085083,0.19669249653816223
52,2019-06-04,[0.19678833 0.19612777 0.20317589 0.20259188 0.20131615],0.9877280519506174,0.9862481464413126,0.1961277723312378,0.203175887465477,0.2025918811559677,0.20131614804267883,0.19678832590579987
53,2019-06-05,[0.19682427 0.1962966  0.20287575 0.20241198 0.20159139],1.004201959280437,1.0034100125871128,0.1962966024875641,0.2028757482767105,0.2024119794368744,0.2015913873910904,0.19682426750659943
54,2019-06-06,[0.19696029 0.19615377 0.20266375 0.20237197 0.2018502 ],1.0149275545078646,1.0145002109282946,0.19615377485752106,0.20266374945640564,0.2023719698190689,0.20185020565986633,0.19696028530597687
55,2019-06-07,[0.19698305 0.19609736 0.2028442  0.2024888  0.20158659],1.0143668440399651,1.0138164800207508,0.19609735906124115,0.20284420251846313,0.20248879492282867,0.20158658921718597,0.19698305428028107
56,2019-06-10,[0.19726175 0.19717962 0.2014169  0.20149538 0.20264636],1.0189946244620303,1.018578187686915,0.1971796154975891,0.20141689479351044,0.20149537920951843,0.20264635980129242,0.1972617506980896
57,2019-06-11,[0.19691779 0.19670576 0.20198077 0.20161967 0.20277599],1.0345626754570538,1.0348619157799648,0.19670575857162476,0.20198076963424683,0.20161966979503632,0.2027759850025177,0.19691778719425201
58,2019-06-12,[0.1968756  0.19676188 0.20185484 0.2015271  0.20298058],1.044038841500741,1.0447609899187051,0.1967618763446808,0.20185483992099762,0.20152710378170013,0.20298057794570923,0.19687560200691223
59,2019-06-13,[0.19683048 0.19678713 0.2018385  0.2015206  0.20302331],1.0412610628862908,1.0418503185173755,0.19678713381290436,0.20183849334716797,0.20152060687541962,0.20302331447601318,0.19683048129081726
60,2019-06-14,[0.19696276 0.19695237 0.20181112 0.201464   0.20280978],1.0439621100251255,1.0446349716356558,0.19695237278938293,0.20181111991405487,0.2014639973640442,0.20280978083610535,0.19696275889873505
61,2019-06-17,[0.19687168 0.19671488 0.20177105 0.2014681  0.20317431],1.048818889289788,1.0497612904473366,0.1967148780822754,0.20177105069160461,0.2014680951833725,0.20317430794239044,0.19687168300151825
62,2019-06-18,[0.19692774 0.19670509 0.20179723 0.201462   0.20310798],1.0477578708353525,1.0486397021703464,0.19670508801937103,0.2017972320318222,0.2014620006084442,0.20310798287391663,0.1969277411699295
63,2019-06-19,[0.19688591 0.19659023 0.20184149 0.20150372 0.20317869],1.0547849344004825,1.056018386182979,0.19659022986888885,0.20184148848056793,0.201503723859787,0.20317868888378143,0.19688591361045837
64,2019-06-20,[0.19673736 0.19634473 0.2018275  0.20156373 0.20352663],1.0567867165621387,1.0582562211906115,0.19634473323822021,0.2018274962902069,0.2015637308359146,0.20352663099765778,0.1967373639345169
65,2019-06-21,[0.19683029 0.19637851 0.20193504 0.20161492 0.2032412 ],1.0580262870561206,1.0594883227433651,0.19637851417064667,0.2019350379705429,0.20161491632461548,0.20324119925498962,0.19683028757572174
66,2019-06-24,[0.19676436 0.19628033 0.2020103  0.20165695 0.20328805],1.0600363646875581,1.0615761984049843,0.1962803304195404,0.20201030373573303,0.20165695250034332,0.20328804850578308,0.19676436483860016
67,2019-06-25,[0.19687428 0.19662362 0.20188071 0.20148359 0.20313781],1.0628379917746504,1.0644084739986168,0.19662362337112427,0.20188070833683014,0.2014835923910141,0.2031378149986267,0.19687427580356598
68,2019-06-26,[0.19698198 0.19654578 0.20196117 0.2015041  0.20300701],1.0604574053050864,1.0619408833153716,0.1965457797050476,0.20196117460727692,0.20150409638881683,0.20300701260566711,0.1969819813966751
69,2019-06-27,[0.19707009 0.1965843  0.20204405 0.20151104 0.20279048],1.0563303378978615,1.0576266351093004,0.1965842992067337,0.2020440548658371,0.20151104032993317,0.20279048383235931,0.19707009196281433
70,2019-06-28,[0.1968848  0.19641273 0.20189592 0.20147778 0.20332877],1.0563449845930952,1.0577580713112011,0.19641272723674774,0.20189592242240906,0.2014777809381485,0.20332877337932587,0.19688479602336884
71,2019-07-01,[0.19690147 0.19630735 0.20190665 0.20151798 0.20336652],1.0575236566533703,1.0589594898872894,0.19630734622478485,0.20190665125846863,0.2015179842710495,0.20336651802062988,0.19690147042274475
72,2019-07-02,[0.19682801 0.19629702 0.20174757 0.20147546 0.20365192],1.073456923779994,1.0757721490045868,0.19629701972007751,0.2017475664615631,0.20147545635700226,0.20365191996097565,0.19682800769805908
73,2019-07-03,[0.1967006  0.19607927 0.20153244 0.20144764 0.20424002],1.0724169024060528,1.074815510258912,0.19607926905155182,0.20153243839740753,0.20144763588905334,0.20424002408981323,0.19670060276985168
74,2019-07-05,[0.19681932 0.19615215 0.20164168 0.20144345 0.20394336],1.0740383247007426,1.076446534916399,0.19615215063095093,0.20164167881011963,0.20144344866275787,0.20394335687160492,0.19681932032108307
75,2019-07-08,[0.19681764 0.19607244 0.20171764 0.2015292  0.20386311],1.078281494576152,1.0808185563885648,0.19607244431972504,0.20171764492988586,0.20152920484542847,0.20386311411857605,0.19681763648986816
76,2019-07-09,[0.19681169 0.19617826 0.20161396 0.20146073 0.20393537],1.081393437134806,1.084089767344485,0.19617825746536255,0.20161396265029907,0.20146073400974274,0.20393536984920502,0.19681169092655182
77,2019-07-10,[0.19679616 0.19622076 0.20163228 0.20146663 0.20388414],1.0825777739110902,1.0852749966380326,0.1962207555770874,0.2016322761774063,0.2014666348695755,0.20388413965702057,0.19679616391658783
78,2019-07-11,[0.19677742 0.19613428 0.20175561 0.20156337 0.20376934],1.0831825182098929,1.0859320356462017,0.1961342841386795,0.2017556130886078,0.20156337320804596,0.20376934111118317,0.19677741825580597
79,2019-07-12,[0.19670698 0.1959343  0.20193334 0.20171718 0.2037082 ],1.0816254327316566,1.084289531554109,0.19593429565429688,0.2019333392381668,0.20171718299388885,0.2037082016468048,0.19670698046684265
80,2019-07-15,[0.19662526 0.195701   0.20200284 0.20183024 0.20384066],1.0939145931679721,1.0972144608038692,0.195701003074646,0.20200283825397491,0.20183023810386658,0.20384065806865692,0.1966252624988556
81,2019-07-16,[0.19664098 0.19568655 0.20193937 0.20179226 0.20394084],1.1013955652567418,1.1050408366798385,0.19568654894828796,0.20193937420845032,0.20179225504398346,0.20394083857536316,0.1966409832239151
82,2019-07-17,[0.19649959 0.19558394 0.20197132 0.20197633 0.20396887],1.1047507002930335,1.108574471933457,0.19558393955230713,0.20197132229804993,0.20197632908821106,0.2039688676595688,0.19649958610534668
83,2019-07-18,[0.19663236 0.19581568 0.20188156 0.20172478 0.2039456 ],1.1037545940052158,1.1074853321695015,0.19581568241119385,0.2018815577030182,0.20172478258609772,0.2039456069469452,0.19663235545158386
84,2019-07-19,[0.1966016  0.19581817 0.20199612 0.2018769  0.20370717],1.100158872248354,1.1036645722802214,0.19581817090511322,0.2019961178302765,0.20187689363956451,0.20370717346668243,0.19660159945487976
85,2019-07-22,[0.19669434 0.19585136 0.20203096 0.20180807 0.20361523],1.105809329488067,1.1095429737724725,0.19585135579109192,0.2020309567451477,0.20180806517601013,0.2036152333021164,0.19669434428215027
86,2019-07-23,[0.19657545 0.19573054 0.20195618 0.20186818 0.20386966],1.1038548709970795,1.1076138669561852,0.1957305371761322,0.20195618271827698,0.2018681764602661,0.20386965572834015,0.19657544791698456
87,2019-07-24,[0.19641434 0.19551663 0.20190546 0.20201348 0.20415014],1.103628379888501,1.107456360721775,0.19551663100719452,0.20190545916557312,0.20201347768306732,0.20415014028549194,0.19641433656215668
88,2019-07-25,[0.19648562 0.19552934 0.2017056  0.20176451 0.20451489],1.1023686836515405,1.106231127838993,0.19552934169769287,0.20170560479164124,0.20176450908184052,0.20451489090919495,0.19648562371730804
89,2019-07-26,[0.19647652 0.19540861 0.20160636 0.20171201 0.20479646],1.1066909510719758,1.1107469411972306,0.19540861248970032,0.2016063630580902,0.2017120122909546,0.2047964632511139,0.1964765191078186
90,2019-07-29,[0.19644071 0.19546923 0.2017022  0.20182262 0.20456523],1.105429214844235,1.109533851645744,0.1954692304134369,0.20170220732688904,0.20182262361049652,0.20456522703170776,0.1964407116174698
91,2019-07-30,[0.19634143 0.19528663 0.20179959 0.20200196 0.20457041],1.106278902899672,1.1104109123820542,0.19528663158416748,0.20179958641529083,0.20200195908546448,0.20457041263580322,0.19634142518043518
92,2019-07-31,[0.19633117 0.19537532 0.20170386 0.2019304  0.20465925],1.1033346181832318,1.1073201865319953,0.19537532329559326,0.20170386135578156,0.20193040370941162,0.20465925335884094,0.1963311731815338
93,2019-08-01,[0.19629824 0.19545189 0.20172286 0.20195362 0.20457344],1.0994850125147084,1.103280361793551,0.19545188546180725,0.2017228603363037,0.20195361971855164,0.20457343757152557,0.1962982416152954
94,2019-08-02,[0.19624998 0.19564608 0.20154347 0.20189458 0.20466593],1.0917217629833469,1.0952322240033172,0.19564607739448547,0.20154346525669098,0.2018945813179016,0.2046659290790558,0.19624997675418854
95,2019-08-05,[0.19671074 0.19623952 0.20221663 0.20186134 0.20297174],1.0565050278106711,1.0578439590344753,0.19623951613903046,0.20221662521362305,0.20186133682727814,0.20297174155712128,0.1967107355594635
96,2019-08-06,[0.19661866 0.19625069 0.2022217  0.2019337  0.20297521],1.042213381555479,1.0429028814339216,0.19625069200992584,0.20222170650959015,0.20193369686603546,0.20297521352767944,0.19661866128444672
97,2019-08-07,[0.1967012  0.19669214 0.20209341 0.20178303 0.2027302 ],1.0347190406874667,1.035127882885133,0.19669213891029358,0.20209340751171112,0.20178303122520447,0.202730193734169,0.19670119881629944
98,2019-08-08,[0.19673009 0.19649081 0.20206267 0.20175393 0.20296252],1.0411422991318826,1.0418224271425651,0.1964908093214035,0.2020626664161682,0.20175392925739288,0.20296251773834229,0.1967300921678543
99,2019-08-09,[0.19679475 0.19622009 0.20227095 0.20189601 0.20281821],1.055994926703575,1.0573341948808712,0.19622008502483368,0.20227095484733582,0.20189601182937622,0.20281821489334106,0.19679474830627441
100,2019-08-12,[0.19675742 0.19616316 0.20220365 0.20186491 0.2030109 ],1.0578026895826533,1.0592397067107346,0.19616316258907318,0.2022036463022232,0.20186491310596466,0.2030109018087387,0.19675742089748383
101,2019-08-13,[0.19673896 0.1962055  0.20234612 0.20197773 0.2027317 ],1.0427489673744939,1.043435165992926,0.1962054967880249,0.20234611630439758,0.20197772979736328,0.20273169875144958,0.19673895835876465
102,2019-08-14,[0.19671668 0.1962463  0.20228724 0.20198576 0.20276403],1.0384059315361975,1.038941205443601,0.19624629616737366,0.2022872418165207,0.20198576152324677,0.20276403427124023,0.19671668112277985
103,2019-08-15,[0.19659841 0.19570391 0.20216016 0.20200565 0.20353186],1.0470917954998509,1.048103065859509,0.1957039088010788,0.20216016471385956,0.20200565457344055,0.20353186130523682,0.19659841060638428
104,2019-08-16,[0.19668235 0.1965703  0.20216645 0.20183611 0.20274478],1.0598893976592159,1.0613138581016073,0.19657030701637268,0.20216645300388336,0.20183610916137695,0.20274478197097778,0.19668234884738922
105,2019-08-19,[0.19708528 0.19729128 0.2024189  0.20169349 0.20151106],1.0560246693670094,1.057033996940577,0.1972912847995758,0.20241889357566833,0.20169349014759064,0.20151105523109436,0.19708527624607086
106,2019-08-20,[0.19705887 0.19704445 0.20236325 0.20166148 0.20187195],1.072918979016697,1.0747004525573265,0.19704444706439972,0.2023632526397705,0.20166148245334625,0.20187194645404816,0.19705887138843536
107,2019-08-21,[0.1971669  0.19709806 0.20220292 0.20149459 0.20203756],1.069431499713661,1.0710369674108653,0.19709806144237518,0.2022029161453247,0.20149458944797516,0.20203755795955658,0.19716690480709076
108,2019-08-22,[0.19706342 0.19712435 0.20216429 0.20148562 0.20216234],1.108644205405304,1.1118262968694865,0.19712434709072113,0.20216429233551025,0.20148561894893646,0.20216234028339386,0.1970634162425995
109,2019-08-23,[0.19692184 0.19757302 0.20102097 0.2009406  0.20354356],1.1197681842548752,1.1234004544125158,0.19757302105426788,0.2010209709405899,0.2009405940771103,0.203543558716774,0.19692184031009674
110,2019-08-26,[0.1968834  0.19738328 0.20085171 0.20098682 0.20389476],1.1182977411164245,1.1218552209170611,0.19738328456878662,0.200851708650589,0.2009868174791336,0.20389476418495178,0.1968833953142166
111,2019-08-27,[0.19693956 0.19780575 0.20097838 0.20091632 0.20335998],1.1137949999299126,1.1171364915023163,0.1978057473897934,0.2009783834218979,0.2009163200855255,0.20335997641086578,0.19693955779075623
112,2019-08-28,[0.19694786 0.19750609 0.20096897 0.20096894 0.20360817],1.1248307492982408,1.1286918072387624,0.19750608503818512,0.20096896588802338,0.200968936085701,0.2036081701517105,0.1969478577375412
113,2019-08-29,[0.19707501 0.19700158 0.20129703 0.20118749 0.20343886],1.1308709742597782,1.1348059612113544,0.19700157642364502,0.20129702985286713,0.20118749141693115,0.203438863158226,0.1970750093460083
114,2019-08-30,[0.19705155 0.19698884 0.2012163  0.20116784 0.20357549],1.1371928887887537,1.141196553077302,0.19698883593082428,0.20121629536151886,0.20116783678531647,0.2035754919052124,0.19705155491828918
115,2019-09-03,[0.19739163 0.1976483  0.20126615 0.20109372 0.20260021],1.1320722757355501,1.1356716844618566,0.1976483017206192,0.20126615464687347,0.20109371840953827,0.20260021090507507,0.19739162921905518
116,2019-09-04,[0.19794562 0.19692604 0.20203424 0.20148179 0.20161234],1.1221337500544553,1.1253534114299821,0.1969260424375534,0.20203423500061035,0.20148178935050964,0.20161233842372894,0.19794562458992004
117,2019-09-05,[0.1979798  0.19707382 0.20204985 0.2014702  0.20142636],1.130072985955546,1.1336786433783166,0.1970738172531128,0.2020498514175415,0.20147019624710083,0.20142635703086853,0.19797979295253754
118,2019-09-06,[0.19798127 0.196979   0.20205384 0.20146108 0.2015248 ],1.1468985307527328,1.1513073472016928,0.19697900116443634,0.20205384492874146,0.2014610767364502,0.2015247941017151,0.19798126816749573
119,2019-09-09,[0.19789581 0.19680473 0.20184492 0.20141995 0.2020346 ],1.1459701044331487,1.1504272764913759,0.1968047320842743,0.20184491574764252,0.20141994953155518,0.202034592628479,0.197895810008049
120,2019-09-10,[0.19798687 0.19702725 0.2034411  0.20298651 0.19855832],1.1528563791931405,1.1577030005510596,0.19702725112438202,0.2034410983324051,0.20298650860786438,0.19855831563472748,0.19798687100410461
121,2019-09-11,[0.19787437 0.19710816 0.20340884 0.20306262 0.19854599],1.1520301898963914,1.1569289537451872,0.1971081644296646,0.2034088373184204,0.20306262373924255,0.19854599237442017,0.19787436723709106
122,2019-09-12,[0.19788264 0.19719027 0.20332348 0.20300059 0.19860299],1.15219767916797,1.1570334723510984,0.1971902698278427,0.20332348346710205,0.20300059020519257,0.19860298931598663,0.19788263738155365
123,2019-09-13,[0.19798942 0.19743602 0.2032371  0.20293535 0.1984021 ],1.149124991625059,1.1536944247790561,0.19743601977825165,0.20323710143566132,0.2029353529214859,0.19840210676193237,0.19798941910266876
124,2019-09-16,[0.19803677 0.19750234 0.2032262  0.202965   0.19826965],1.150836263051865,1.155510900826236,0.19750234484672546,0.20322619378566742,0.20296500623226166,0.19826965034008026,0.1980367749929428
125,2019-09-17,[0.19800904 0.19754653 0.20328425 0.20298389 0.19817625],1.1424293784435102,1.1467195108501886,0.19754652678966522,0.20328424870967865,0.20298388600349426,0.19817624986171722,0.19800904393196106
126,2019-09-18,[0.19792695 0.19738802 0.20330006 0.20296676 0.19841819],1.1425666801446486,1.146979432292658,0.19738802313804626,0.20330005884170532,0.20296676456928253,0.19841818511486053,0.19792695343494415
127,2019-09-19,[0.19795427 0.19747725 0.20330967 0.20297271 0.19828612],1.1450304601431696,1.149470966387108,0.19747725129127502,0.20330967009067535,0.20297271013259888,0.19828611612319946,0.19795426726341248
128,2019-09-20,[0.19801316 0.19751261 0.20336907 0.20303155 0.19807364],1.1472993729904069,1.151767322472457,0.19751261174678802,0.20336906611919403,0.20303155481815338,0.1980736404657364,0.19801315665245056
129,2019-09-23,[0.19804467 0.19775812 0.20313048 0.20281377 0.19825292],1.147440714485276,1.1519418342546273,0.19775812327861786,0.20313048362731934,0.2028137743473053,0.19825291633605957,0.19804467260837555
130,2019-09-24,[0.19806568 0.19784735 0.20319526 0.20284198 0.1980497 ],1.1375017163340382,1.1414829464241172,0.19784735143184662,0.203195258975029,0.20284198224544525,0.19804969429969788,0.19806568324565887
131,2019-09-25,[0.19804305 0.19779593 0.20308839 0.20278424 0.19828838],1.1526552565333552,1.1573140223012481,0.19779592752456665,0.20308838784694672,0.2027842402458191,0.19828838109970093,0.19804304838180542
132,2019-09-26,[0.1979776  0.19783814 0.20316003 0.20282201 0.1982022 ],1.147336961304946,1.1518406825523728,0.19783814251422882,0.20316003262996674,0.2028220146894455,0.1982021927833557,0.19797760248184204
133,2019-09-27,[0.19799416 0.19785358 0.20323649 0.20286897 0.19804682],1.1461398341630327,1.1505623210784857,0.19785358011722565,0.20323649048805237,0.2028689682483673,0.19804681837558746,0.1979941576719284
134,2019-09-30,[0.1980126  0.19791757 0.20326898 0.2028493  0.1979516 ],1.1441430256575196,1.1484802392091265,0.19791756570339203,0.20326897501945496,0.20284929871559143,0.19795159995555878,0.1980126053094864
