,Date,Weights,Profit,Base Profit,PEP,KO,KDP,MNST,BBY,TGT,WMT,COST,FB,GOOGL,AAPL,AMZN,cash
0,2019-03-20,"[0.08560908 0.07578868 0.07665348 0.07648843 0.07628507 0.07633548
 0.07575831 0.07617432 0.07700594 0.07617026 0.07582907 0.076187
 0.07571489]",0.9967996317732045,0.9967492371812249,0.07578867775738081,0.07665348256779281,0.07648842879048451,0.07628507222475858,0.07633547564629636,0.07575830994876921,0.07617432022842739,0.07700593649658902,0.07617025814834409,0.07582907061678305,0.07618700009771663,0.07571488941822385,0.08560907805843367
1,2019-03-21,"[0.08561402 0.0758172  0.07670371 0.07649739 0.0762051  0.07633572
 0.07576603 0.07617137 0.07700227 0.07617736 0.07582752 0.07616849
 0.07571383]",0.9923606867439835,0.9922635927113648,0.07581720211643685,0.0767037102269291,0.07649739216051835,0.07620509929067164,0.07633572062399127,0.07576602525473258,0.07617136613703514,0.07700226756221962,0.07617736365027421,0.07582751772356566,0.07616848611748911,0.07571382735136092,0.08561402178477553
2,2019-03-22,"[0.08561852 0.07583167 0.07671587 0.07651444 0.07615824 0.07633579
 0.07576848 0.07617267 0.07700953 0.07619316 0.07581634 0.07615321
 0.07571208]",0.9967666691540613,0.9967494006443062,0.0758316694001374,0.07671586877916754,0.07651443590459536,0.07615823864251375,0.07633578801316614,0.07576848133664024,0.07617267311018355,0.07700952818568474,0.07619315612116467,0.07581634399536405,0.07615321440283493,0.0757120835375056,0.08561851857104205
3,2019-03-25,"[0.08562233 0.07586686 0.07673413 0.07653474 0.07608171 0.07634744
 0.0757737  0.07615092 0.07700823 0.0761806  0.07581683 0.0761711
 0.07571141]",1.004223136360906,1.0043211289285565,0.07586686465880736,0.07673413364593987,0.07653474419198304,0.07608170881628906,0.0763474448034872,0.07577369531061952,0.07615092039209785,0.07700822780985102,0.07618059541960713,0.07581682767703672,0.07617109935347725,0.07571140933777444,0.08562232858302952
4,2019-03-26,"[0.08557105 0.07588446 0.07676133 0.07652398 0.07605583 0.07634819
 0.07577487 0.07616424 0.0770144  0.07619207 0.07582872 0.07616624
 0.07571464]",0.9918528405913536,0.9917407603894501,0.07588445918681822,0.07676132588901743,0.07652397614390538,0.07605583362966611,0.07634818601494006,0.07577487457463837,0.07616423525642219,0.07701439990569703,0.07619207268203555,0.07582871503914948,0.07616623765583416,0.075714636794697,0.08557104722717888
5,2019-03-27,"[0.08556606 0.07587001 0.07674753 0.07651812 0.07608519 0.07636485
 0.07577461 0.07615921 0.07701079 0.07621545 0.0758242  0.07614981
 0.07571418]",1.003014631453475,1.0030855940329046,0.07587001303069044,0.07674753055612493,0.07651811545827295,0.07608518903520295,0.0763648521635209,0.07577460617660214,0.07615920585125824,0.07701079022394698,0.07621544722332924,0.07582420122676192,0.07614980789392904,0.07571418113570526,0.08556606002465506
6,2019-03-28,"[0.08558995 0.07585127 0.07675119 0.07650885 0.0760916  0.07634641
 0.07579238 0.07615227 0.07701396 0.07623261 0.07581907 0.07613703
 0.07571342]",1.003134761197709,1.0031999531648863,0.07585126525733638,0.07675118762303514,0.07650884844325925,0.07609159570605789,0.07634640778307517,0.07579238318579777,0.07615227485688195,0.0770139633703197,0.07623260673127934,0.0758190702677819,0.07613703435330088,0.07571341611506133,0.08558994630681313
7,2019-03-29,"[0.08557642 0.0758566  0.07676749 0.07650929 0.07607425 0.07634768
 0.07579418 0.07614231 0.07701899 0.07622214 0.07582083 0.07615556
 0.07571425]",0.9993614974151587,0.9993536689963161,0.07585659642241166,0.07676748947577496,0.07650929103258683,0.07607425475607565,0.07634768359245203,0.07579417648466912,0.07614231245271177,0.07701898872332458,0.07622214327761456,0.07582082688268857,0.07615556492349465,0.07571424948394817,0.08557642249224737
8,2019-04-01,"[0.08558276 0.07585757 0.07677231 0.07651509 0.07605954 0.07634652
 0.07572944 0.07620975 0.07701146 0.0762216  0.07582079 0.07615929
 0.07571386]",1.003248375116377,1.0033050521140434,0.07585757266996258,0.07677230980258465,0.07651509436711469,0.0760595394062725,0.0763465232363834,0.07572944494231863,0.07620974517902859,0.07701146335135606,0.07622159824850175,0.07582079373582809,0.07615929480252182,0.07571385641656875,0.08558276384155851
9,2019-04-02,"[0.08558646 0.07586196 0.07677842 0.07650889 0.07605608 0.07634203
 0.07572696 0.07621331 0.07701075 0.07622412 0.07581925 0.07615829
 0.07571348]",1.0068225314631876,1.006932993312632,0.07586196213058653,0.07677841752254323,0.07650889231483844,0.07605607563505558,0.07634202831380049,0.07572696206207612,0.07621330805817927,0.0770107541595325,0.07622412340177442,0.07581924712226777,0.07615828569344972,0.07571348102935768,0.08558646255653812
