,Date,Weights,Profit,Base Profit,PEP,KO,MNST,BBY,TGT,WMT,COST,FB,GOOGL,AAPL,AMZN,cash
0,2018-06-14,"[0.10926383 0.07982793 0.07957809 0.07908523 0.08111411 0.08183325
 0.08158467 0.08055419 0.08156897 0.08274436 0.08270763 0.08013776]",0.9999991092638284,0.9999990766467721,0.07982793253442597,0.07957808880726011,0.0790852267276753,0.08111410521628928,0.08183324604901612,0.08158466644800638,0.08055418899301112,0.08156896857085705,0.08274435615666706,0.08270763309147984,0.08013775898741338,0.10926382841789835
1,2018-06-15,"[0.10922581 0.07981763 0.07959172 0.07908713 0.08113002 0.08181919
 0.0815852  0.08056979 0.0815751  0.08274028 0.08271953 0.08013862]",0.9982201027769639,0.9981639782787621,0.07981762792697646,0.07959171809872016,0.07908712628621513,0.08113001816326751,0.08181918889036814,0.08158519711849124,0.08056978591530277,0.08157510273619378,0.08274028100158343,0.08271952688030705,0.08013861799354241,0.10922580898903189
2,2018-06-18,"[0.1092196  0.07981281 0.07959769 0.07908498 0.08110153 0.08183753
 0.08159407 0.08056987 0.08156595 0.08273791 0.08274002 0.08013803]",0.9967364579858173,0.9966235428725356,0.07981280924958774,0.07959768842591053,0.0790849829274341,0.08110152628573783,0.08183753159972403,0.08159407244711611,0.080569873848805,0.08156595067319658,0.0827379142800999,0.08274001761887646,0.08013803386383059,0.10921959877968115
3,2018-06-19,"[0.1092032  0.07981167 0.0796011  0.07908639 0.08106726 0.08186221
 0.0816154  0.08057227 0.08156846 0.08272212 0.08275047 0.08013944]",0.996819516183998,0.9967896464071682,0.07981166560526205,0.07960110400829741,0.07908638677964816,0.0810672648825861,0.08186221152571088,0.08161539714862033,0.08057227119354256,0.08156845901112052,0.08272212333871537,0.08275047414074682,0.08013944100414341,0.10920320136160624
4,2018-06-20,"[0.1092054  0.0798188  0.07959745 0.07907935 0.08102541 0.08186698
 0.08163576 0.08059118 0.08156904 0.08270107 0.08277045 0.08013911]",0.9964744315743678,0.9963762770314505,0.0798188044644283,0.07959745095754323,0.07907934780840979,0.08102540952289411,0.08186697958616761,0.08163575941834675,0.08059118262996988,0.08156904268582561,0.08270106860902965,0.08277044901230751,0.08013910966858508,0.1092053956364926
5,2018-06-21,"[0.10919901 0.07981153 0.07959723 0.07908357 0.08103751 0.08188107
 0.08162706 0.08057718 0.08157267 0.08269128 0.08278228 0.08013961]",1.0050493389601232,1.005253302574875,0.0798115296616782,0.07959723163446555,0.07908356507169666,0.08103750824540751,0.08188107330122978,0.08162706390733575,0.08057717502833751,0.08157266850884459,0.08269128031140724,0.08278227717619675,0.08013961216051003,0.10919901499289046
6,2018-06-22,"[0.10920436 0.07980045 0.07960391 0.07908279 0.08103747 0.08190099
 0.08160296 0.08057271 0.08156075 0.08270701 0.08278717 0.08013941]",1.0046687516190391,1.0048509396611502,0.07980044959027306,0.0796039117038282,0.07908279111767857,0.0810374731461857,0.0819009911825431,0.08160296430866962,0.08057270597136,0.08156075060616039,0.0827070139541696,0.08278717374173726,0.08013941205743101,0.10920436261996361
7,2018-06-25,"[0.10918414 0.07979099 0.07962303 0.07907728 0.08103408 0.08191055
 0.08161529 0.080571   0.08155628 0.08271293 0.08278322 0.08014122]",1.0080312687500006,1.008363990770602,0.07979098802299613,0.07962303081886897,0.0790772786079615,0.0810340833071652,0.0819105522777145,0.08161528526536822,0.0805709991099775,0.08155627882021076,0.08271292680421118,0.08278321609150076,0.0801412202623769,0.10918414061164844
8,2018-06-26,"[0.10916535 0.0797935  0.07963674 0.07907109 0.08104705 0.08192446
 0.08161551 0.08055315 0.08155055 0.08271118 0.08278875 0.08014267]",1.0023256832978138,1.0025266284818672,0.07979349510702573,0.07963674437970017,0.07907108776062152,0.08104705207492464,0.08192446205592767,0.08161551362504864,0.08055315343026467,0.0815505504642616,0.0827111808002687,0.08278874857801513,0.08014266669162388,0.1091653450323178
9,2018-06-27,"[0.10918146 0.07979516 0.07962355 0.0790776  0.0810933  0.08195022
 0.08155993 0.08054019 0.08156141 0.08270568 0.08276476 0.08014676]",1.0030408368681867,1.0032793795529458,0.07979516249646153,0.0796235463243307,0.07907760098361229,0.08109329613199706,0.08195021853944018,0.08155993101037291,0.08054018902486189,0.0815614057549566,0.08270567894652599,0.08276475649758297,0.08014675589603204,0.109181458393826
