,Date,Weights,Profit,Base Profit,PEP,KO,KDP,MNST,cash
0,2018-12-24,[0.20049423 0.20210968 0.19884403 0.1959609  0.20259114],0.9972017299085856,0.9970703947212878,0.2021096795797348,0.1988440304994583,0.1959608942270279,0.20259113609790802,0.20049422979354858
1,2018-12-26,[0.20063554 0.20208135 0.19885334 0.19568284 0.20274694],0.9909655290169215,0.9905952206849805,0.2020813524723053,0.19885334372520447,0.1956828385591507,0.2027469426393509,0.20063553750514984
2,2018-12-27,[0.20044087 0.20227034 0.19882077 0.19591294 0.20255512],0.9727482135441154,0.9715088957225839,0.20227034389972687,0.19882076978683472,0.1959129422903061,0.2025551199913025,0.20044086873531342
3,2018-12-28,[0.20005302 0.20256796 0.19883147 0.19586313 0.20268442],0.9866432267594804,0.9861187982681047,0.2025679647922516,0.1988314688205719,0.19586312770843506,0.2026844173669815,0.20005302131175995
4,2018-12-31,[0.20018947 0.2023714  0.19896373 0.19581091 0.20266443],1.0012540652102744,1.0013478960017062,0.20237140357494354,0.1989637315273285,0.19581091403961182,0.20266443490982056,0.200189471244812
5,2019-01-02,[0.20019378 0.20238866 0.19884552 0.19585226 0.2027198 ],0.9978971180733832,0.9978156480377659,0.20238865911960602,0.1988455206155777,0.19585226476192474,0.2027197927236557,0.20019377768039703
6,2019-01-03,[0.20011574 0.20248313 0.19883193 0.19582136 0.20274782],0.9892579949405053,0.988798607881003,0.202483132481575,0.1988319307565689,0.1958213597536087,0.20274782180786133,0.20011574029922485
7,2019-01-04,[0.2002303  0.2023872  0.19884202 0.19583753 0.20270292],0.9861207027354125,0.9854959514829886,0.20238719880580902,0.19884201884269714,0.19583752751350403,0.20270292460918427,0.20023030042648315
8,2019-01-07,[0.20024501 0.20238672 0.19874921 0.19574626 0.20287277],0.9878970710029334,0.9873425551765488,0.20238672196865082,0.19874921441078186,0.1957462579011917,0.20287276804447174,0.20024500787258148
9,2019-01-08,[0.20003611 0.20247877 0.19893095 0.19587393 0.20268022],0.9993352085326237,0.999341861039578,0.20247876644134521,0.19893094897270203,0.1958739310503006,0.20268021523952484,0.20003610849380493
10,2019-01-09,[0.19981481 0.20279303 0.1987522  0.19592673 0.20271322],1.0119598198822997,1.0125007511303634,0.20279303193092346,0.19875219464302063,0.1959267258644104,0.2027132213115692,0.1998148113489151
11,2019-01-10,[0.19974653 0.2027229  0.19911817 0.19634426 0.20206812],1.016706309442809,1.0173881081930223,0.20272290706634521,0.19911816716194153,0.196344256401062,0.20206812024116516,0.1997465342283249
12,2019-01-11,[0.19935454 0.20324479 0.19897276 0.1964547  0.20197321],1.013044385847919,1.013674870700692,0.20324479043483734,0.19897276163101196,0.1964547038078308,0.20197321474552155,0.19935454428195953
13,2019-01-14,[0.19944519 0.20302106 0.19906606 0.19640246 0.20206524],1.0161778645972817,1.0169467135773853,0.2030210644006729,0.19906605780124664,0.19640246033668518,0.20206524431705475,0.1994451880455017
14,2019-01-15,[0.19913854 0.20335448 0.19908667 0.19642538 0.20199491],1.0224119084288636,1.0235352705682688,0.20335447788238525,0.19908666610717773,0.19642537832260132,0.2019949108362198,0.19913853704929352
