,Date,Weights,Profit,Base Profit,PEP,KO,KDP,MNST,cash
13,2019-01-14,[0.2199433  0.19022907 0.19184339 0.19914728 0.19883694],1.0164917905787745,1.0169467135773853,0.19022907316684723,0.19184339046478271,0.1991472840309143,0.19883693754673004,0.21994329988956451
14,2019-01-15,[0.22001138 0.19044551 0.19205308 0.19871901 0.19877101],1.0227598071616701,1.0235352705682688,0.19044551253318787,0.19205307960510254,0.19871900975704193,0.19877101480960846,0.2200113832950592
15,2019-01-16,[0.21996267 0.19038008 0.19189614 0.19905886 0.19870223],1.017436066802572,1.017839958536328,0.19038008153438568,0.19189614057540894,0.19905886054039001,0.19870223104953766,0.21996267139911652
16,2019-01-17,[0.21999618 0.1903975  0.19186503 0.19900882 0.1987325 ],1.0245192127945546,1.0255065665355596,0.1903975009918213,0.19186502695083618,0.19900882244110107,0.19873249530792236,0.21999618411064148
17,2019-01-18,[0.21973088 0.19035555 0.19187312 0.19921845 0.19882202],1.0168722878118472,1.0173061836951331,0.1903555542230606,0.19187311828136444,0.19921845197677612,0.198822021484375,0.21973088383674622
18,2019-01-22,[0.21967332 0.19038013 0.1918493  0.19924214 0.19885507],1.0260082380558162,1.0271299406391017,0.19038012623786926,0.19184930622577667,0.19924214482307434,0.19885507225990295,0.21967332065105438
19,2019-01-23,[0.219777   0.19050752 0.19190407 0.19900449 0.19880694],1.030242596897773,1.0316539755947545,0.19050751626491547,0.19190406799316406,0.19900448620319366,0.19880694150924683,0.21977700293064117
20,2019-01-24,[0.21982762 0.19046086 0.19185296 0.19907565 0.19878289],1.031147891415581,1.0326123401477514,0.19046086072921753,0.19185295701026917,0.19907565414905548,0.19878289103507996,0.21982762217521667
21,2019-01-25,[0.22008269 0.1902935  0.19171521 0.19913654 0.19877204],1.031124570057664,1.0326888696465961,0.19029350578784943,0.19171521067619324,0.19913654029369354,0.19877204298973083,0.22008268535137177
22,2019-01-28,[0.21982881 0.19045314 0.19179724 0.1991547  0.19876607],1.03207509372003,1.033642617862942,0.19045314192771912,0.19179724156856537,0.19915470480918884,0.1987660676240921,0.21982881426811218
23,2019-01-29,[0.2195848  0.1905768  0.19185607 0.19918245 0.19879985],1.0256742363940141,1.0266937792028412,0.19057680666446686,0.19185607135295868,0.1991824507713318,0.19879984855651855,0.21958479285240173
24,2019-01-30,[0.21954791 0.19058447 0.19188191 0.19919308 0.19879268],1.0262344314042688,1.0272785977981331,0.1905844658613205,0.1918819099664688,0.199193075299263,0.19879268109798431,0.21954791247844696
25,2019-01-31,[0.21968715 0.1905328  0.19187082 0.19911236 0.19879684],1.0271243875865728,1.0282228442214933,0.19053280353546143,0.1918708235025406,0.19911235570907593,0.1987968385219574,0.21968714892864227
26,2019-02-01,[0.21961448 0.19056304 0.19177516 0.19914898 0.19889835],1.037897407494331,1.0398342409270307,0.19056303799152374,0.1917751580476761,0.1991489827632904,0.1988983452320099,0.21961447596549988
27,2019-02-04,[0.21962318 0.19067688 0.19184576 0.19885042 0.19900373],1.052949932079101,1.0559615888768017,0.19067688286304474,0.19184575974941254,0.19885042309761047,0.19900372624397278,0.21962317824363708
28,2019-02-05,[0.2198581  0.19067205 0.19177943 0.19880924 0.19888118],1.054467810961063,1.0575383367890805,0.19067205488681793,0.19177943468093872,0.19880923628807068,0.19888117909431458,0.2198580950498581
29,2019-02-06,[0.22005537 0.1905743  0.19164465 0.198852   0.19887362],1.0589763516747768,1.0624657032681364,0.1905743032693863,0.19164465367794037,0.19885200262069702,0.1988736242055893,0.22005537152290344
30,2019-02-07,[0.22011557 0.19047566 0.19161712 0.19891976 0.19887191],1.0556428757615377,1.0589588895655466,0.19047565758228302,0.19161711633205414,0.19891975820064545,0.198871910572052,0.2201155722141266
31,2019-02-08,[0.22020543 0.19043049 0.19161144 0.19889463 0.19885796],1.0524026743573516,1.055484130099568,0.19043049216270447,0.19161143898963928,0.19889463484287262,0.19885796308517456,0.2202054262161255
32,2019-02-11,[0.2202657  0.19041438 0.19161694 0.19887547 0.1988275 ],1.0544578385681644,1.0576950644327396,0.19041438400745392,0.1916169375181198,0.19887547194957733,0.19882750511169434,0.2202657014131546
33,2019-02-12,[0.22031265 0.19052264 0.19175653 0.1985944  0.19881378],1.0632622964437046,1.0670423157552664,0.19052264094352722,0.19175653159618378,0.19859440624713898,0.1988137811422348,0.22031265497207642
34,2019-02-13,[0.22040576 0.19054803 0.19181566 0.1984394  0.19879112],1.0669176676488143,1.0709327341253752,0.19054803252220154,0.19181565940380096,0.19843940436840057,0.19879111647605896,0.22040575742721558
35,2019-02-14,[0.220307   0.19064885 0.1918357  0.19837652 0.19883195],1.07471991799688,1.0792423437547365,0.1906488537788391,0.1918357014656067,0.19837652146816254,0.1988319456577301,0.22030700743198395
36,2019-02-15,[0.22034502 0.19068652 0.19182622 0.19831213 0.19883007],1.057739351637163,1.0607348647379797,0.19068652391433716,0.1918262243270874,0.19831213355064392,0.19883006811141968,0.22034502029418945
37,2019-02-19,[0.21843682 0.19135231 0.19238734 0.19848678 0.19933678],1.0588332223111003,1.0619888881250386,0.19135230779647827,0.19238734245300293,0.19848677515983582,0.19933678209781647,0.2184368222951889
38,2019-02-20,[0.21814243 0.19154678 0.19260067 0.19832721 0.19938292],1.0577030899575321,1.0607835581173855,0.19154678285121918,0.19260066747665405,0.1983272135257721,0.19938291609287262,0.21814243495464325
39,2019-02-21,[0.218038   0.1915295  0.19261421 0.19834603 0.19947226],1.0525665104419581,1.055224865368598,0.19152949750423431,0.19261421263217926,0.19834603369235992,0.19947226345539093,0.21803799271583557
40,2019-02-22,[0.21811293 0.19154714 0.19259337 0.19832857 0.19941798],1.0535671033487217,1.0562782783599622,0.19154714047908783,0.19259336590766907,0.19832856953144073,0.19941797852516174,0.21811293065547943
41,2019-02-25,[0.21842572 0.1909526  0.19138099 0.19922613 0.20001455],1.0577146851782349,1.0608193558932577,0.1909525990486145,0.19138099253177643,0.19922612607479095,0.20001454651355743,0.2184257209300995
42,2019-02-26,[0.21796955 0.19091241 0.19125165 0.19967122 0.20019513],1.0552354162264572,1.058229556851128,0.1909124106168747,0.19125165045261383,0.19967122375965118,0.20019513368606567,0.21796955168247223
43,2019-02-27,[0.21774249 0.19094017 0.19118775 0.19990174 0.20022781],1.046375788023441,1.0487880382448882,0.19094017148017883,0.1911877542734146,0.19990174472332,0.20022781193256378,0.21774248778820038
44,2019-02-28,[0.21756525 0.1909678  0.19111721 0.20009673 0.20025301],1.0383908623613407,1.0402368306654537,0.19096779823303223,0.19111721217632294,0.2000967264175415,0.20025300979614258,0.21756525337696075
45,2019-03-01,[0.21785933 0.1909702  0.1912064  0.19981642 0.20014769],1.050097702779344,1.0525340899674787,0.19097019731998444,0.19120639562606812,0.19981642067432404,0.20014768838882446,0.21785932779312134
46,2019-03-04,[0.21795341 0.19128942 0.19140048 0.20020713 0.19914958],1.0562018417322863,1.0591109703105253,0.19128942489624023,0.19140048325061798,0.20020712912082672,0.19914957880973816,0.2179534137248993
47,2019-03-05,[0.21775678 0.19159974 0.19155456 0.19975889 0.19933003],1.0620430971746044,1.0653162613196416,0.1915997415781021,0.19155456125736237,0.1997588872909546,0.19933003187179565,0.21775677800178528
48,2019-03-06,[0.21784812 0.19159243 0.19154823 0.19974756 0.19926363],1.061767399951012,1.0650045273746533,0.19159242510795593,0.19154822826385498,0.19974756240844727,0.19926363229751587,0.21784812211990356
49,2019-03-07,[0.21783103 0.19134745 0.19132283 0.19990785 0.19959083],1.0590406287380718,1.0621164661566724,0.19134745001792908,0.19132283329963684,0.19990785419940948,0.19959083199501038,0.21783103048801422
50,2019-03-08,[0.21765445 0.19138542 0.1913291  0.19969226 0.19993876],1.0572540811373596,1.060236922692588,0.191385418176651,0.19132910668849945,0.1996922641992569,0.19993875920772552,0.21765445172786713
51,2019-03-11,[0.21770313 0.19141032 0.19135417 0.19963357 0.19989878],1.0516580068140793,1.0542606054159125,0.19141031801700592,0.1913541704416275,0.19963356852531433,0.19989877939224243,0.21770313382148743
52,2019-03-12,[0.217643   0.1913408  0.19136302 0.19963676 0.20001644],1.04882145807853,1.0512406107508094,0.19134080410003662,0.19136302173137665,0.19963675737380981,0.20001643896102905,0.21764299273490906
53,2019-03-13,[0.21814425 0.19121711 0.19122879 0.19949868 0.19991113],1.0609958359628044,1.0643099504497584,0.1912171095609665,0.19122879207134247,0.19949868321418762,0.19991113245487213,0.2181442528963089
54,2019-03-14,[0.2182172  0.19114092 0.19131291 0.19936012 0.19996887],1.0605171589589542,1.0638589189321657,0.19114091992378235,0.19131290912628174,0.19936011731624603,0.1999688744544983,0.21821719408035278
55,2019-03-15,[0.21836391 0.19105299 0.19133146 0.1993216  0.19993001],1.0587691889084767,1.0619656809418128,0.19105298817157745,0.19133146107196808,0.19932159781455994,0.19993001222610474,0.2183639109134674
56,2019-03-18,[0.21850932 0.1910611  0.19141583 0.19919904 0.1998147 ],1.0579530305802503,1.060987725561568,0.1910610944032669,0.19141583144664764,0.19919903576374054,0.19981470704078674,0.21850931644439697
57,2019-03-19,[0.21829751 0.19126558 0.19156344 0.19900684 0.19986664],1.0617561206538457,1.0649762581743072,0.19126558303833008,0.1915634423494339,0.1990068405866623,0.1998666375875473,0.21829751133918762
58,2019-03-20,[0.21821555 0.19127424 0.19149923 0.19900987 0.2000011 ],1.05934836093886,1.0625715820183887,0.1912742406129837,0.1914992332458496,0.19900986552238464,0.20000110566616058,0.21821555495262146
59,2019-03-21,[0.21855217 0.19079894 0.191353   0.1992948  0.20000114],1.049347984982385,1.0520910185683492,0.19079893827438354,0.1913529932498932,0.1992948055267334,0.20000113546848297,0.21855217218399048
60,2019-03-22,[0.21892843 0.19056977 0.19138426 0.19912937 0.19998816],1.0512126003371836,1.0540784834224883,0.19056977331638336,0.19138425588607788,0.1991293728351593,0.19998815655708313,0.21892842650413513
61,2019-03-25,[0.2191272  0.19026163 0.1913899  0.19916488 0.20005639],1.0464158287419016,1.0491731089019318,0.1902616322040558,0.19138990342617035,0.19916488230228424,0.20005638897418976,0.21912719309329987
62,2019-03-26,[0.21918856 0.19004712 0.19123578 0.19945055 0.20007797],1.043946761761537,1.0467250345309012,0.19004711508750916,0.19123578071594238,0.1994505524635315,0.20007796585559845,0.21918855607509613
63,2019-03-27,[0.21909812 0.1901988  0.19126312 0.19936672 0.20007329],1.054486737999761,1.05796216637974,0.19019879400730133,0.1912631243467331,0.1993667185306549,0.20007328689098358,0.21909812092781067
64,2019-03-28,[0.21933368 0.19023992 0.19120055 0.19910896 0.20011687],1.0621360061961018,1.0661862953313008,0.19023992121219635,0.19120055437088013,0.19910895824432373,0.20011687278747559,0.219333678483963
65,2019-03-29,[0.2193747  0.19013287 0.19118586 0.19922797 0.20007862],1.0577416219010467,1.061523893772612,0.19013287127017975,0.191185861825943,0.199227973818779,0.20007862150669098,0.21937470138072968
66,2019-04-01,[0.21946405 0.19008738 0.19119431 0.19919975 0.20005451],1.0578833784103607,1.0617092454012205,0.19008737802505493,0.1911943107843399,0.19919975101947784,0.20005451142787933,0.21946404874324799
67,2019-04-02,[0.2194905  0.19004689 0.19113225 0.19923747 0.20009293],1.0589528206235979,1.062926568827718,0.19004689157009125,0.19113224744796753,0.19923746585845947,0.20009292662143707,0.21949049830436707
68,2019-04-03,[0.21954387 0.1898721  0.19110058 0.19944169 0.2000418 ],1.0494834291886777,1.052865872250775,0.18987210094928741,0.1911005824804306,0.19944168627262115,0.20004180073738098,0.21954387426376343
69,2019-04-04,[0.21935187 0.18989174 0.19106291 0.19963227 0.2000612 ],1.0461800261424148,1.0492992480767838,0.1898917406797409,0.19106291234493256,0.19963227212429047,0.20006120204925537,0.2193518728017807
70,2019-04-05,[0.2192574  0.18991226 0.19119549 0.19955549 0.2000794 ],1.045067249921754,1.0481320249182016,0.18991225957870483,0.19119548797607422,0.19955548644065857,0.20007939636707306,0.2192573994398117
71,2019-04-08,[0.21935678 0.18986472 0.19108675 0.19964805 0.20004372],1.0458406751704126,1.0489311137668516,0.18986472487449646,0.1910867542028427,0.19964805245399475,0.200043722987175,0.21935677528381348
72,2019-04-09,[0.2193323  0.18986931 0.19110082 0.19963886 0.20005874],1.0451169213003682,1.0482146734961302,0.18986931443214417,0.1911008208990097,0.19963885843753815,0.2000587433576584,0.21933229267597198
73,2019-04-10,[0.21941607 0.1899079  0.19116676 0.19946033 0.20004897],1.0465946471587628,1.0497532839515449,0.18990789353847504,0.19116675853729248,0.19946032762527466,0.20004896819591522,0.2194160670042038
74,2019-04-11,[0.21922679 0.19013648 0.19118954 0.1993827  0.20006453],1.0570762316416134,1.0608932104759148,0.19013647735118866,0.19118954241275787,0.1993826925754547,0.2000645250082016,0.21922679245471954
75,2019-04-12,[0.219266   0.19022156 0.19129273 0.19917919 0.20004055],1.0539742142150548,1.057598371528261,0.19022156298160553,0.19129273295402527,0.19917918741703033,0.2000405490398407,0.21926599740982056
76,2019-04-15,[0.21920854 0.18998837 0.19090188 0.19982187 0.20007934],1.048387176697327,1.051643921262728,0.189988374710083,0.19090187549591064,0.19982187449932098,0.20007933676242828,0.21920853853225708
77,2019-04-16,[0.21936998 0.18964006 0.19069086 0.20016222 0.20013686],1.0418032788102183,1.044865759302108,0.18964006006717682,0.19069086015224457,0.20016221702098846,0.20013685524463654,0.21936997771263123
78,2019-04-17,[0.2191764  0.18973011 0.19064213 0.20020525 0.20024611],1.048777510099324,1.0522907506995547,0.18973010778427124,0.19064213335514069,0.2002052515745163,0.20024611055850983,0.21917639672756195
79,2019-04-18,[0.21923979 0.18974805 0.19063793 0.20020863 0.20016558],1.0520739016749434,1.0559478806575107,0.18974804878234863,0.19063793122768402,0.2002086341381073,0.20016558468341827,0.21923978626728058
80,2019-04-22,[0.21880798 0.18964633 0.19049497 0.20052134 0.20052934],1.0606735110955308,1.0653010020025089,0.18964633345603943,0.19049496948719025,0.2005213350057602,0.2005293369293213,0.21880798041820526
81,2019-04-23,[0.2189254  0.18972646 0.19063523 0.20024422 0.20046866],1.0593194208526715,1.0637627876595823,0.18972645699977875,0.19063523411750793,0.2002442181110382,0.20046865940093994,0.21892540156841278
82,2019-04-24,[0.21904668 0.18975824 0.1907387  0.20006149 0.20039487],1.0651990035136487,1.0700817358955879,0.18975824117660522,0.19073869287967682,0.20006148517131805,0.200394868850708,0.2190466821193695
83,2019-04-25,[0.21924564 0.18987446 0.19081366 0.19980696 0.20025933],1.0750219000416736,1.0804494612216178,0.18987445533275604,0.19081366062164307,0.19980695843696594,0.20025932788848877,0.21924564242362976
84,2019-04-26,[0.21907534 0.19003361 0.19091728 0.19970393 0.20026982],1.0701523214153772,1.0751097835667782,0.19003361463546753,0.19091728329658508,0.19970393180847168,0.20026981830596924,0.21907533705234528
85,2019-04-29,[0.21897937 0.1901265  0.19100586 0.19959126 0.200297  ],1.0832495981614114,1.0890022696316646,0.19012649357318878,0.1910058557987213,0.199591264128685,0.20029699802398682,0.2189793735742569
86,2019-04-30,[0.21894094 0.1904239  0.1911936  0.19917047 0.20027113],1.0938510562095851,1.1001686084602382,0.1904239058494568,0.1911935955286026,0.19917047023773193,0.2002711296081543,0.21894094347953796
87,2019-05-01,[0.21916552 0.19024523 0.19114983 0.19918193 0.20025752],1.0966486384800636,1.1032736883709158,0.19024522602558136,0.19114983081817627,0.19918192923069,0.20025752484798431,0.21916551887989044
88,2019-05-02,[0.21924518 0.19028467 0.19114855 0.1990687  0.20025292],1.1043260559515475,1.1115283127269664,0.19028466939926147,0.1911485493183136,0.19906869530677795,0.20025292038917542,0.21924518048763275
89,2019-05-03,[0.21921223 0.1900765  0.19107684 0.19937754 0.2002569 ],1.0906729338627348,1.0969915036253424,0.19007650017738342,0.1910768449306488,0.19937753677368164,0.20025689899921417,0.21921223402023315
90,2019-05-06,[0.21926937 0.19017988 0.19125852 0.19908144 0.2002108 ],1.1146821360012347,1.122255251323747,0.19017988443374634,0.1912585198879242,0.1990814357995987,0.2002107948064804,0.21926936507225037
91,2019-05-07,[0.21878211 0.19070671 0.19117914 0.19905944 0.20027263],1.1089037178135834,1.1161263123201068,0.19070671498775482,0.19117914140224457,0.19905944168567657,0.20027263462543488,0.21878211200237274
92,2019-05-08,[0.21878505 0.19071709 0.19128725 0.19892624 0.20028442],1.1109485506735148,1.1182192098139982,0.19071708619594574,0.19128724932670593,0.19892624020576477,0.2002844214439392,0.21878504753112793
93,2019-05-09,[0.21869932 0.19065589 0.19130163 0.19908974 0.20025344],1.105856300569136,1.112747932295612,0.1906558871269226,0.191301628947258,0.19908973574638367,0.2002534419298172,0.21869932115077972
94,2019-05-10,[0.21867341 0.19066535 0.19134204 0.19904536 0.20027384],1.1061542692905735,1.1130206586289333,0.1906653493642807,0.1913420408964157,0.1990453600883484,0.20027384161949158,0.21867340803146362
95,2019-05-13,[0.2191618  0.19149949 0.19383845 0.19621347 0.19928683],1.0957208282892792,1.1019580769718533,0.1914994865655899,0.1938384473323822,0.1962134689092636,0.1992868334054947,0.21916179358959198
96,2019-05-14,[0.21914807 0.19170971 0.19384503 0.19575326 0.1995439 ],1.1103566588200158,1.1176913059673272,0.1917097121477127,0.19384503364562988,0.19575326144695282,0.19954389333724976,0.21914806962013245
97,2019-05-15,[0.21914315 0.19165194 0.19387619 0.19582088 0.19950785],1.1145124389782473,1.1222227068126847,0.19165194034576416,0.19387619197368622,0.1958208829164505,0.19950784742832184,0.21914315223693848
98,2019-05-16,[0.21940044 0.19157559 0.19381009 0.195738   0.19947585],1.116316364630107,1.1241428471038135,0.19157558679580688,0.1938100904226303,0.19573800265789032,0.19947585463523865,0.21940043568611145
99,2019-05-17,[0.21947505 0.19152217 0.19368441 0.19585456 0.1994638 ],1.124624090523686,1.1331466772224421,0.19152216613292694,0.1936844140291214,0.1958545595407486,0.19946379959583282,0.21947504580020905
100,2019-05-20,[0.2196784  0.19130823 0.19347215 0.19637764 0.1991636 ],1.1231269624342461,1.1315071415737181,0.19130823016166687,0.19347214698791504,0.19637763500213623,0.19916360080242157,0.21967840194702148
101,2019-05-21,[0.21931133 0.19153503 0.19365513 0.19606203 0.19943652],1.1264140274536194,1.1350509991404432,0.19153502583503723,0.1936551332473755,0.19606202840805054,0.1994365155696869,0.21931132674217224
102,2019-05-22,[0.21912096 0.19160506 0.19373448 0.19610327 0.19943623],1.1277201229889422,1.1364511245690307,0.19160506129264832,0.19373448193073273,0.1961032748222351,0.1994362324476242,0.21912096440792084
103,2019-05-23,[0.2191244  0.1916626  0.19381107 0.19603544 0.19936645],1.1217604982238467,1.1299790604216433,0.19166259467601776,0.1938110738992691,0.1960354447364807,0.19936645030975342,0.21912440657615662
104,2019-05-24,[0.21958752 0.19145128 0.19360045 0.1961085  0.19925223],1.1257856957787171,1.1343837047333247,0.1914512813091278,0.19360044598579407,0.19610850512981415,0.19925223290920258,0.2195875197649002
105,2019-05-28,[0.21969578 0.1912783  0.19350494 0.19632563 0.1991953 ],1.1271531845115117,1.135916097216745,0.19127829372882843,0.1935049444437027,0.1963256299495697,0.19919529557228088,0.2196957767009735
106,2019-05-29,[0.21952689 0.19143227 0.19363156 0.19615099 0.19925827],1.1265291180085335,1.135193401265688,0.19143226742744446,0.19363155961036682,0.1961509883403778,0.19925826787948608,0.21952688694000244
107,2019-05-30,[0.2195116  0.19134809 0.19375372 0.19628216 0.19910441],1.1121852163829153,1.1196877192878962,0.1913480907678604,0.19375371932983398,0.19628216326236725,0.1991044133901596,0.21951159834861755
108,2019-05-31,[0.21927106 0.191308   0.1937549  0.19653171 0.1991343 ],1.109943885300142,1.117336006151463,0.19130800664424896,0.1937548965215683,0.19653171300888062,0.19913430511951447,0.21927106380462646
109,2019-06-03,[0.2196851  0.19116421 0.19357975 0.19656007 0.1990109 ],1.1079162726662024,1.1151788924404087,0.19116421043872833,0.1935797482728958,0.1965600699186325,0.19901089370250702,0.21968509256839752
110,2019-06-04,[0.21961187 0.19110401 0.19356379 0.19674592 0.1989744 ],1.110099087765287,1.1175195071113069,0.1911040097475052,0.1935637891292572,0.19674591720104218,0.1989744007587433,0.21961186826229095
111,2019-06-05,[0.2200092  0.19099757 0.19337231 0.19676095 0.19885996],1.1222633928631593,1.1306479065886395,0.19099757075309753,0.19337230920791626,0.19676095247268677,0.19885995984077454,0.2200091928243637
112,2019-06-06,[0.21993892 0.19099101 0.19335906 0.19688109 0.19882993],1.1206428806246675,1.1288840239458067,0.19099101424217224,0.19335906207561493,0.19688108563423157,0.19882993400096893,0.21993891894817352
113,2019-06-07,[0.2200003  0.19098869 0.19317801 0.1969351  0.1988979 ],1.1314865950436839,1.140647440510188,0.190988689661026,0.19317801296710968,0.19693510234355927,0.19889789819717407,0.22000029683113098
114,2019-06-10,[0.22023425 0.1907905  0.19297262 0.19710977 0.19889289],1.138179679762532,1.1479606728196798,0.19079050421714783,0.19297261536121368,0.19710977375507355,0.19889289140701294,0.2202342450618744
115,2019-06-11,[0.2199473  0.19101608 0.19309875 0.19707124 0.19886665],1.144265795199338,1.1544547481982832,0.1910160779953003,0.1930987536907196,0.19707123935222626,0.19886665046215057,0.21994729340076447
116,2019-06-12,[0.21989317 0.19108984 0.19317275 0.1968944  0.19894984],1.1471868963130596,1.1576213799622648,0.19108983874320984,0.19317275285720825,0.19689440727233887,0.19894984364509583,0.2198931723833084
117,2019-06-13,[0.22002822 0.19087788 0.1930541  0.19714257 0.19889724],1.1402947696720658,1.1502868567812092,0.19087788462638855,0.19305409491062164,0.1971425712108612,0.19889724254608154,0.22002822160720825
118,2019-06-14,[0.2202334  0.19078444 0.19303934 0.19708164 0.19886123],1.1385168317266097,1.1483667188599633,0.19078443944454193,0.19303934276103973,0.19708164036273956,0.198861226439476,0.22023339569568634
119,2019-06-17,[0.22040927 0.19043583 0.19296996 0.19714898 0.19903596],1.1252015196787835,1.134155419958385,0.19043582677841187,0.19296996295452118,0.19714897871017456,0.19903595745563507,0.22040927410125732
120,2019-06-18,[0.22042994 0.1904993  0.19298328 0.19713199 0.1989555 ],1.1340996790178233,1.1436530413934778,0.19049930572509766,0.19298328459262848,0.19713199138641357,0.1989555060863495,0.2204299420118332
121,2019-06-19,[0.21998544 0.19103979 0.19342764 0.19622612 0.19932099],1.1465582632650395,1.1570613886730154,0.1910397857427597,0.19342763721942902,0.1962261199951172,0.199320986866951,0.21998544037342072
122,2019-06-20,[0.21999101 0.19109462 0.19346905 0.19612618 0.19931914],1.1359953278820911,1.1455728682570332,0.19109462201595306,0.19346904754638672,0.19612617790699005,0.19931913912296295,0.21999101340770721
123,2019-06-21,[0.22006264 0.1910921  0.19342612 0.19605772 0.19936143],1.1516754581624673,1.1625307190026049,0.1910921037197113,0.19342611730098724,0.19605772197246552,0.1993614286184311,0.22006264328956604
124,2019-06-24,[0.22007225 0.191203   0.19338979 0.19591427 0.19942072],1.156351202593649,1.1675479418740944,0.19120299816131592,0.19338978826999664,0.19591426849365234,0.1994207203388214,0.22007225453853607
125,2019-06-25,[0.22001389 0.19120349 0.19338033 0.19604965 0.19935265],1.1579083540163488,1.1692349260334622,0.19120348989963531,0.19338032603263855,0.19604964554309845,0.19935265183448792,0.22001388669013977
126,2019-06-26,[0.22031334 0.19093475 0.1931873  0.1964363  0.19912831],1.1528548006482278,1.1637775475197,0.19093474745750427,0.19318729639053345,0.1964363008737564,0.19912831485271454,0.22031334042549133
127,2019-06-27,[0.2203101  0.19084966 0.19314508 0.19664343 0.19905172],1.146145856640808,1.1564901694238905,0.1908496618270874,0.19314508140087128,0.1966434270143509,0.19905172288417816,0.22031010687351227
128,2019-06-28,[0.22022298 0.19082673 0.19317876 0.19692352 0.198848  ],1.1368012651051227,1.1464063330356498,0.19082672894001007,0.19317875802516937,0.19692352414131165,0.19884799420833588,0.22022297978401184
129,2019-07-01,[0.2202793  0.19079976 0.19318889 0.19694036 0.19879171],1.1372881257238738,1.1469173635684557,0.1907997578382492,0.1931888908147812,0.1969403624534607,0.1987917125225067,0.22027930617332458
130,2019-07-02,[0.22017072 0.19092916 0.19330156 0.19677721 0.19882135],1.1362504676753493,1.1457988909494254,0.19092915952205658,0.19330155849456787,0.19677720963954926,0.19882135093212128,0.22017072141170502
131,2019-07-03,[0.22031203 0.19103219 0.19330996 0.19649495 0.19885084],1.1496064567618078,1.1601120057102214,0.19103218615055084,0.1933099627494812,0.1964949518442154,0.1988508403301239,0.22031202912330627
132,2019-07-05,[0.22036031 0.1910465  0.19331032 0.19634704 0.19893579],1.1534405175550333,1.1642952213017044,0.19104650616645813,0.19331032037734985,0.19634704291820526,0.19893579185009003,0.22036030888557434
133,2019-07-08,[0.22007853 0.19133909 0.19342479 0.19603343 0.19912419],1.154882298370223,1.165846188722788,0.19133909046649933,0.193424791097641,0.19603343307971954,0.19912418723106384,0.22007852792739868
134,2019-07-09,[0.22018611 0.19130795 0.19344135 0.19605127 0.19901335],1.1595006392140936,1.1707905873036897,0.1913079470396042,0.19344134628772736,0.19605126976966858,0.199013352394104,0.22018611431121826
