,Date,Weights,Profit,Base Profit,PEP,KO,KDP,MNST,BBY,TGT,WMT,COST,FB,GOOGL,AAPL,AMZN,cash
0,2019-03-20,"[0.09698141 0.07523781 0.07521898 0.07514647 0.07523038 0.07527916
 0.07526028 0.07524943 0.07531652 0.07541276 0.07529613 0.07543593
 0.07493475]",0.9968394349225849,0.9967492371812249,0.07523780595010941,0.07521897673697527,0.07514646954051592,0.07523038299868723,0.07527916137216199,0.07526028118732363,0.07524943060631512,0.07531651539892108,0.07541276174747566,0.07529613064138901,0.07543593222067803,0.0749347451466399,0.09698140645280764
1,2019-03-21,"[0.09696622 0.07523903 0.07522263 0.07514783 0.07522453 0.07528891
 0.07526027 0.07525244 0.07532006 0.07541472 0.07530117 0.07542764
 0.07493455]",0.9924750503400828,0.9922635927113648,0.0752390296500554,0.07522262846883147,0.07514783259948898,0.07522452892416605,0.07528890622025297,0.07526026932548877,0.0752524439598425,0.07532006050331075,0.0754147187379125,0.07530116613361534,0.07542764104135637,0.0749345519485039,0.09696622248717497
2,2019-03-22,"[0.09696163 0.07524009 0.07522104 0.07514669 0.07522494 0.07529347
 0.0752652  0.07525427 0.07532079 0.07541835 0.0752994  0.07541966
 0.07493446]",0.9968388114777946,0.9967494006443062,0.07524008941587368,0.0752210434877637,0.07514669392960381,0.07522494251073084,0.07529346550210081,0.07526520022007366,0.07525426607259965,0.07532078862786086,0.07541835417250721,0.07529940265019265,0.0754196606257963,0.07493445786639527,0.09696163491850157
3,2019-03-25,"[0.09695752 0.07523981 0.07521889 0.07514805 0.07522791 0.07529371
 0.07526342 0.07525125 0.07532148 0.07541915 0.07530113 0.07542343
 0.07493425]",1.0042073475042912,1.0043211289285565,0.07523981320439621,0.0752188854799041,0.07514804933312628,0.07522791396012685,0.07529371361090853,0.07526342412783965,0.07525124916392778,0.07532147548794614,0.07541914768739198,0.07530112953325657,0.07542342642782732,0.07493424722993879,0.09695752475340962
4,2019-03-26,"[0.09692408 0.07523801 0.07522331 0.07514727 0.07523267 0.07529312
 0.0752717  0.07525191 0.07532309 0.07542604 0.07530212 0.07543139
 0.07493528]",0.9919782886604905,0.9917407603894501,0.07523801242488959,0.0752233131192435,0.075147270117473,0.07523266692449637,0.07529311831883474,0.07527170430529694,0.07525191065952323,0.0753230885183423,0.0754260364427943,0.07530212485172652,0.07543139437130446,0.07493527727707512,0.09692408266899988
5,2019-03-27,"[0.09690316 0.07523577 0.07522307 0.07514718 0.07523121 0.07530115
 0.07527764 0.07525313 0.07532462 0.07543426 0.07530235 0.07543115
 0.07493532]",1.0030091034926822,1.0030855940329046,0.0752357659599328,0.07522307287464038,0.07514718078823551,0.07523121330946156,0.07530114789689196,0.07527764348092818,0.07525312701709526,0.07532461506659067,0.07543425661025979,0.07530235201717872,0.07543115308747085,0.07493531623919217,0.09690315565212215
6,2019-03-28,"[0.09691298 0.07522539 0.07522983 0.07514641 0.07522559 0.075297
 0.07528155 0.07525248 0.07532547 0.07543833 0.07530139 0.07542876
 0.07493482]",1.0031173185757558,1.0031999531648863,0.07522539142379618,0.07522982944093988,0.07514641116313751,0.07522559138831693,0.07529700278925908,0.07528155045672591,0.07525248376688104,0.07532547257456133,0.07543832671773114,0.07530138992468106,0.07542875582917358,0.07493481813598127,0.09691297638881506
7,2019-03-29,"[0.09692282 0.07522241 0.07523126 0.07514665 0.07522614 0.07529659
 0.07527669 0.07525476 0.07532221 0.07543374 0.07529909 0.07543295
 0.07493471]",0.9993781436180056,0.9993536689963161,0.0752224063490872,0.07523126198981524,0.07514664507744485,0.07522613748581569,0.07529658727837336,0.07527669274096273,0.07525475547483881,0.07532221222174466,0.07543373896096532,0.07529908995565039,0.07543294713412953,0.07493470722556043,0.09692281810561176
8,2019-04-01,"[0.09693031 0.07521828 0.0752289  0.07514562 0.07522325 0.07529435
 0.07526214 0.07526633 0.0753285  0.07543415 0.07529859 0.0754353
 0.07493428]",1.0032206601032425,1.0033050521140434,0.07521827964129509,0.0752289025892832,0.07514561827913471,0.07522325378104337,0.07529434962005743,0.07526213936170835,0.07526633261724608,0.07532849607664958,0.07543414870436031,0.0752985946008081,0.07543529643713315,0.07493427915509912,0.09693030913618159
9,2019-04-02,"[0.0969032  0.07522018 0.07523365 0.07514671 0.07522541 0.07529581
 0.07526239 0.0752709  0.07532994 0.07543805 0.0753005  0.07543839
 0.07493486]",1.0067492390827368,1.006932993312632,0.07522018270633887,0.07523365139093793,0.07514670822573326,0.0752254124226396,0.07529580792972516,0.07526239367155843,0.07527090033362956,0.07532994319901953,0.07543804813645028,0.0753004973290622,0.07543839355265133,0.07493485753991484,0.09690320356233903
