,Date,Weights,Profit,Base Profit,PEP,KO,MNST,BBY,TGT,WMT,COST,FB,GOOGL,AAPL,AMZN,cash
17,2019-04-12,"[0.10555076 0.0801097  0.08019376 0.07954414 0.08200577 0.08122208
 0.08146244 0.08238679 0.08156725 0.08075218 0.08201672 0.08318842]",1.0261325372819718,1.026727588854124,0.08010970382306114,0.08019375885757297,0.0795441352807369,0.08200576618360199,0.08122208026386821,0.08146244167049552,0.08238679009771326,0.08156724691118661,0.08075218028828281,0.08201671643591078,0.0831884171086236,0.10555076307894626
18,2019-04-15,"[0.10551852 0.08011109 0.0801976  0.07953466 0.08201071 0.08122223
 0.08148056 0.08238003 0.08157705 0.080757   0.08202253 0.08318803]",1.0247126014719614,1.0252592635384594,0.08011108706156825,0.08019760456977,0.0795346564629448,0.08201070950563674,0.08122222854095443,0.08148055688618454,0.08238003466494723,0.08157704701318505,0.0807569993073151,0.08202252550847931,0.08318802838486694,0.10551852209414748
19,2019-04-16,"[0.10550652 0.08012622 0.08020461 0.07950699 0.08200728 0.08122383
 0.08148093 0.08237994 0.08159328 0.08076007 0.08202247 0.08318786]",1.0223927361677239,1.0228376331027915,0.08012621750964209,0.08020461210895377,0.07950699154393223,0.08200727773349209,0.08122383101297365,0.08148093215360044,0.08237994162795982,0.08159328044959953,0.0807600656519566,0.08202247451254495,0.08318785799359228,0.10550651770175243
20,2019-04-17,"[0.10547281 0.08012471 0.08020085 0.07951886 0.08199032 0.0812395
 0.08148215 0.08239498 0.08160129 0.08076156 0.0820244  0.08318857]",1.0312234745104103,1.0319727268020962,0.08012471372509067,0.0802008453206794,0.07951885819007184,0.08199031959483252,0.08123949726354429,0.08148215455047336,0.0823949832428856,0.08160129186703505,0.08076156032316244,0.08202440440731369,0.0831885655281146,0.10547280598679647
21,2019-04-18,"[0.10545872 0.08011558 0.08020256 0.0795214  0.08199424 0.08124582
 0.08147825 0.08239438 0.08159937 0.08076289 0.08203757 0.0831892 ]",1.035138533321806,1.036026786045294,0.08011557813308953,0.08020255654465647,0.07952140155245692,0.08199424118578412,0.08124582250120914,0.08147825340903993,0.08239438335368106,0.0815993702793664,0.08076289491250095,0.08203757498036401,0.08318920244262627,0.10545872070522529
22,2019-04-22,"[0.10543093 0.08017165 0.08017864 0.07950983 0.08199433 0.08124993
 0.08147527 0.08239285 0.08159256 0.08075848 0.08205651 0.08318903]",1.0406494419715269,1.0417843815269676,0.08017165082990664,0.08017864326603781,0.0795098257587352,0.08199433107061288,0.08124992842776783,0.08147526514916864,0.08239284730280123,0.08159255558629411,0.08075848483037033,0.08205650969479464,0.08318902645904053,0.10543093162447018
23,2019-04-23,"[0.10543187 0.08016548 0.08018168 0.07951239 0.08199568 0.08125446
 0.08147299 0.08239206 0.08158921 0.0807575  0.08205771 0.08318896]",1.0373678418131718,1.038396820968931,0.0801654849967263,0.08018167847859231,0.07951239434299597,0.08199567906454522,0.08125445526787799,0.08147299097342,0.08239206252909836,0.08158921262538094,0.0807574989346019,0.08205770823041204,0.08318896051143176,0.10543187404491715
24,2019-04-24,"[0.10549056 0.08016585 0.08018484 0.07950675 0.08198265 0.08123331
 0.08146539 0.08238026 0.08159791 0.08075773 0.08204644 0.08318831]",1.0419827334565286,1.0431428167746288,0.08016584608478204,0.08018484047189833,0.0795067491705111,0.08198264643583016,0.08123331129537414,0.08146539418757752,0.08238025852815373,0.08159790637114703,0.08075773051747635,0.08204644255018989,0.08318831055640272,0.10549056383065719
25,2019-04-25,"[0.10543378 0.08015838 0.08018865 0.07952514 0.08200313 0.08124144
 0.08147243 0.08238908 0.08159958 0.08075384 0.08204491 0.08318964]",1.0529118854951063,1.0544182033530336,0.08015837598265904,0.08018864881517856,0.07952514233392852,0.08200313294597042,0.08124144065408465,0.0814724273035658,0.08238907923020708,0.08159957788672893,0.08075383581498094,0.08204491273682722,0.08318964375525634,0.10543378254061245
26,2019-04-26,"[0.10543169 0.08015994 0.08018083 0.07953669 0.08201689 0.08123913
 0.08146985 0.08239296 0.08158953 0.08075288 0.08203998 0.08318963]",1.056543566215717,1.0581413121105265,0.08015994303507458,0.0801808299782622,0.07953669084128388,0.08201689275319211,0.08123912651422799,0.08146984865016556,0.08239295710681452,0.08158953136386089,0.08075288021391486,0.08203998260289057,0.08318962738658535,0.10543168955372753
27,2019-04-29,"[0.10554624 0.08014822 0.08013869 0.0795667  0.08200427 0.08122181
 0.08145705 0.08237648 0.08153249 0.08077878 0.08204181 0.08318746]",1.047830817632569,1.0492470483905896,0.08014821673463464,0.08013869497520545,0.0795666962917557,0.08200427339728733,0.08122180553834964,0.08145705095813792,0.08237647838096515,0.08153249219038329,0.08077878181085933,0.08204180997263806,0.08318746457421333,0.10554623517557024
28,2019-04-30,"[0.1064445  0.08011411 0.08011862 0.07958039 0.08197257 0.08114742
 0.08143588 0.08235636 0.08128197 0.08043157 0.0818343  0.08328232]",1.0529741387617093,1.0545891633402071,0.08011410519433328,0.08011862120251108,0.07958038769798671,0.08197257165222839,0.08114742288262544,0.08143587606039919,0.08235635581365895,0.08128196895334552,0.08043157214655262,0.08183429988529642,0.08328232319376816,0.10644449531729426
29,2019-05-01,"[0.10643921 0.08012219 0.08012582 0.07956268 0.08197654 0.08115616
 0.08143328 0.0823557  0.08129509 0.08043164 0.08183234 0.08326934]",1.047652323893347,1.0490530069114814,0.08012219099557993,0.08012582312251673,0.0795626827723251,0.08197654466495909,0.08115615624060835,0.08143327534299727,0.08235570489736306,0.08129508745435182,0.0804316381363461,0.08183234239554635,0.08326934495575543,0.10643920902165073
30,2019-05-02,"[0.10651428 0.08011789 0.08012421 0.07956952 0.08199229 0.08114845
 0.08144498 0.08235986 0.08129702 0.08035339 0.08179957 0.08327856]",1.0553360924787931,1.0569916935954897,0.08011788700360507,0.08012420613927806,0.07956952229174599,0.08199228639422114,0.08114845132815483,0.0814449777596504,0.08235985532746617,0.08129701790082676,0.0803533888146159,0.08179957009787672,0.08327855884216309,0.10651427810039589
31,2019-05-03,"[0.10658719 0.08012082 0.08012506 0.07954435 0.08197982 0.08112533
 0.08144056 0.0823415  0.0812369  0.08029482 0.08195779 0.08324586]",1.0438808982438832,1.0451029537348888,0.08012081784690325,0.08012506232932329,0.07954435484508848,0.08197982099691849,0.08112532824161454,0.08144055855453247,0.08234149904195415,0.08123689545212046,0.08029482113672132,0.08195778537569398,0.0832458642840615,0.10658719189506795
32,2019-05-06,"[0.10656106 0.08011686 0.08012294 0.07954754 0.08200287 0.0811309
 0.08144479 0.08233822 0.08124008 0.08029577 0.08195306 0.08324591]",1.0565788190024605,1.058330705553576,0.08011686425381258,0.0801229404641355,0.07954753863945138,0.08200287157852675,0.08113089544797326,0.08144478865151049,0.08233822216654814,0.08124008339570755,0.08029576505629904,0.08195305832263718,0.08324591184143675,0.10656106018196147
33,2019-05-07,"[0.10651845 0.08006349 0.08008017 0.07965478 0.08199391 0.08112436
 0.08145839 0.08234849 0.0812444  0.08030126 0.0819522  0.08326011]",1.0448926800235394,1.0462826586042213,0.08006348835183276,0.08008017092156847,0.07965477730158574,0.08199390727168387,0.0811243597461691,0.08145839367252852,0.08234849306404993,0.08124439789881524,0.08030125649392462,0.08195219871954519,0.08326010507196184,0.10651845148633461
34,2019-05-08,"[0.10655424 0.08006328 0.08007711 0.07964801 0.08198025 0.08112289
 0.08145973 0.08234694 0.08124374 0.08030554 0.08193805 0.08326023]",1.0492345116852604,1.0507469027779637,0.08006327767343378,0.08007710607296518,0.07964801278461715,0.08198025377894036,0.08112288836290871,0.08145973489110259,0.08234693787953376,0.08124373609941421,0.08030553783082359,0.0819380474206411,0.0832602255951608,0.10655424161045861
35,2019-05-09,"[0.10667507 0.08005661 0.08007594 0.07963758 0.08195066 0.08111375
 0.08145405 0.08232247 0.08123462 0.0803042  0.08191363 0.08326141]",1.0390850591793521,1.0402713537156156,0.08005660504998095,0.08007594385016917,0.07963757947913497,0.08195066329824517,0.0811137504270537,0.08145404708073249,0.08232246736354198,0.08123462074454048,0.08030420189291278,0.08191363123786065,0.0832614147341706,0.10667507484165707
36,2019-05-10,"[0.10671104 0.08005993 0.0800649  0.0796332  0.08194883 0.08111801
 0.08143745 0.08232574 0.08123042 0.08029888 0.08191266 0.08325893]",1.0337164153424292,1.0347166588694077,0.08005993439171606,0.08006490309393507,0.07963320001808752,0.08194883315169382,0.08111800776913584,0.08143745144043588,0.08232574184542882,0.08123042245529166,0.08029887527543711,0.08191265514954399,0.08325893440684025,0.10671104100245385
37,2019-05-13,"[0.10674063 0.08005984 0.08005241 0.07963885 0.08192099 0.08111781
 0.08143384 0.0823446  0.08123056 0.08030098 0.08190489 0.08325459]",1.0334796794147507,1.0344915279010578,0.08005984047326631,0.0800524133752782,0.079638849759564,0.08192098849455069,0.08111780551418236,0.08143384432311378,0.08234460372966286,0.08123056380240688,0.08030097652761146,0.08190489401563858,0.08325458711011967,0.10674063287460503
38,2019-05-14,"[0.10665367 0.08006604 0.08006152 0.07965054 0.08191961 0.08112151
 0.08146864 0.08237545 0.08123663 0.08030693 0.08188413 0.08325533]",1.0223927037133322,1.023157056181581,0.08006604322571649,0.08006151562645865,0.07965053777208808,0.08191961465566688,0.08112150564765506,0.08146864229469658,0.08237545191947569,0.08123663464338027,0.08030692751534975,0.0818841315020393,0.08325532884813361,0.10665366634933966
39,2019-05-15,"[0.10681218 0.08005724 0.08006182 0.07963836 0.0818675  0.08109883
 0.08146857 0.082366   0.08122555 0.08030986 0.08184206 0.08325202]",1.0153983691740613,1.0159792495758073,0.0800572361605812,0.08006181879412817,0.07963836448501117,0.08186749637916399,0.08109882852377698,0.08146857291946606,0.08236600273644734,0.0812255515372002,0.08030985874702964,0.08184206420977469,0.08325202087538655,0.10681218463203389
40,2019-05-16,"[0.10679303 0.08005495 0.08007468 0.0796363  0.08187383 0.08109788
 0.08146626 0.08236882 0.08121315 0.08030139 0.08186041 0.0832593 ]",1.0124103744615416,1.0128918847614936,0.0800549491149445,0.08007468103340097,0.07963629723132598,0.08187382731892466,0.08109788008191114,0.08146625729005082,0.08236881664344467,0.08121314977182692,0.0803013940620223,0.0818604119934166,0.0832593031062582,0.1067930323524731
41,2019-05-17,"[0.10673777 0.08006165 0.08007602 0.0796436  0.0818794  0.08109333
 0.08145951 0.08238154 0.08125016 0.08030926 0.08185429 0.08325348]",1.031498473578247,1.0326128441504836,0.08006165046269552,0.08007601696277504,0.07964360067521854,0.08187940371503788,0.08109333264637243,0.08145950563055983,0.08238153683837447,0.08125015601423383,0.08030925501171154,0.08185429489465004,0.08325347643029928,0.10673777071807158
42,2019-05-20,"[0.10666006 0.08005716 0.08007575 0.07965457 0.08189979 0.08109174
 0.08147789 0.08239896 0.08124988 0.08031861 0.081844   0.08327158]",1.0279369195829773,1.028967829965934,0.08005715931676814,0.08007575049511209,0.07965457071850751,0.08189979069658561,0.08109173918415735,0.08147788997373377,0.08239896027790355,0.08124988220904081,0.08031861489606246,0.08184400316369034,0.08327157970821503,0.10666005936022335
43,2019-05-21,"[0.1067045  0.08006562 0.08006904 0.07964847 0.08189895 0.08109262
 0.08146505 0.08239942 0.08124868 0.08031301 0.08183791 0.08325673]",1.0234684818867514,1.0243611880352579,0.08006561727522857,0.08006904082493675,0.07964847204121542,0.08189894790299063,0.08109262158605818,0.0814650477634702,0.08239942261370904,0.08124868438582757,0.08031300902186805,0.0818379089636407,0.08325672740677861,0.10670450021427627
44,2019-05-22,"[0.10671147 0.08006131 0.08006105 0.07964986 0.08189956 0.08109117
 0.0814745  0.08239969 0.08125367 0.08030354 0.08182281 0.08327137]",1.0293470747714188,1.030408044026849,0.08006130799649222,0.08006105484092253,0.07964985748501395,0.08189956368982179,0.08109116741780195,0.08147450143650578,0.08239968633154963,0.08125367481784143,0.08030353718464081,0.08182280841620007,0.08327137313691875,0.10671146724629087
45,2019-05-23,"[0.10667656 0.08005884 0.08006119 0.07965507 0.08192657 0.08109175
 0.08146708 0.08240085 0.08125664 0.08029565 0.0818496  0.08326022]",1.0348190676624913,1.0360645655496887,0.08005884326291007,0.08006119098222703,0.07965506888864383,0.08192656927692149,0.08109174531416687,0.08146707572542736,0.08240084721115326,0.0812566388667887,0.08029564882131408,0.08184959590711963,0.08326021622874298,0.10667655951458457
46,2019-05-24,"[0.10660212 0.08005974 0.08008193 0.07965266 0.08191831 0.08114764
 0.08147521 0.08239095 0.0812709  0.08030255 0.08182978 0.08326821]",1.0311354058166247,1.0323227482072566,0.08005974409844993,0.08008192814809212,0.07965265756988289,0.08191831233652522,0.08114763695077909,0.08147520960233647,0.08239094772792697,0.0812709011552551,0.08030254722920827,0.0818297810209952,0.08326821149366705,0.1066021226668819
47,2019-05-28,"[0.10667054 0.08005108 0.08008123 0.07964636 0.08186027 0.08117935
 0.08148331 0.0823965  0.08125151 0.08030442 0.08181666 0.08325877]",1.030440602223177,1.031657621345702,0.08005108000385308,0.08008122846518977,0.07964635947660169,0.08186026769401776,0.08117934671411814,0.08148330682780974,0.08239650121709076,0.08125151417220605,0.080304423515445,0.08181666176605498,0.08325877372288297,0.10667053642473005
48,2019-05-29,"[0.10664341 0.08004979 0.08007807 0.07965198 0.08186092 0.08120572
 0.08149269 0.08238498 0.08125258 0.08030447 0.08181075 0.08326463]",1.0304444088326608,1.031648461787165,0.08004978712271169,0.08007807232288579,0.07965198237200423,0.08186092070643437,0.08120572177170032,0.0814926922153116,0.08238497859869312,0.08125257939312595,0.08030447353772709,0.08181075265769581,0.08326463402998534,0.10664340527172472
49,2019-05-30,"[0.10663594 0.08004181 0.08007939 0.07964306 0.08186109 0.08120702
 0.08149637 0.08238247 0.08127238 0.08030585 0.08180597 0.08326866]",1.0203521527319295,1.021190487919289,0.08004180940524164,0.08007938949112525,0.07964306283129305,0.0818610898161045,0.08120701642611992,0.08149636578655613,0.08238246694455112,0.08127237656562093,0.0803058533051197,0.0818059714232847,0.08326865615182703,0.10663594185315602
50,2019-05-31,"[0.10669893 0.08005117 0.08006639 0.07963602 0.08185158 0.08120296
 0.08149404 0.08236098 0.08126378 0.08029859 0.08180897 0.08326659]",1.0201130859636243,1.0209190706834539,0.08005117082810544,0.08006639175798047,0.07963602110561685,0.08185158024835598,0.08120296026624783,0.08149404281589662,0.08236097690592534,0.08126377907420325,0.08029858841351523,0.08180896840323605,0.08326659335180138,0.10669892682911543
51,2019-06-03,"[0.10666514 0.08004887 0.08007707 0.07964101 0.08185399 0.08121009
 0.0814906  0.08236787 0.08126775 0.08029929 0.08181493 0.08326338]",1.011552214782715,1.0121384026690017,0.08004887385236098,0.08007707353235559,0.07964100918187694,0.08185398626549883,0.0812100931876327,0.0814906044330957,0.082367869600338,0.08126775119934129,0.08029928531600765,0.08181493228103028,0.08326337902965261,0.10666514212080949
52,2019-06-04,"[0.10672672 0.08004049 0.08007301 0.07963565 0.08180098 0.081225
 0.08149591 0.08237745 0.08124674 0.08030354 0.08181257 0.08326195]",1.0043837739599795,1.0047467877188156,0.08004048654094816,0.08007300532758883,0.07963565256858594,0.08180098085724281,0.08122499858075016,0.08149590553970824,0.08237745049768266,0.08124673576697138,0.0803035408570396,0.08181256573434377,0.08326195288334177,0.10672672484579648
53,2019-06-05,"[0.10658967 0.08004266 0.08009117 0.0796436  0.08182002 0.08126601
 0.08150057 0.08238506 0.08121637 0.08030463 0.08186673 0.08327351]",1.00569603934347,1.0062016754023086,0.0800426624643438,0.08009116857140809,0.07964360030756662,0.08182002163446918,0.08126601223216966,0.08150057062521737,0.08238506402724832,0.08121636654201805,0.08030462904558239,0.0818667255463226,0.0832735085895037,0.10658967041415027
54,2019-06-06,"[0.10653948 0.08004282 0.08009133 0.07964403 0.08181636 0.08129367
 0.08149474 0.08239284 0.08121882 0.08029857 0.08189367 0.08327367]",1.0190651714679997,1.0199151544049059,0.08004281655191,0.08009133436863547,0.07964403173054353,0.08181635715425241,0.08129366765467896,0.081494741607172,0.08239284487433438,0.08121882363148236,0.0802985716293665,0.08189366503249292,0.08327366790396883,0.10653947786116255
55,2019-06-07,"[0.10653918 0.08005145 0.08008895 0.07964896 0.08180145 0.0812858
 0.08151457 0.08240884 0.08121156 0.08029296 0.08188772 0.08326858]",1.0209417781837171,1.0219227825659776,0.08005144951170635,0.0800889450946217,0.07964895743606132,0.08180144656103819,0.08128579787037528,0.08151457217692056,0.08240883612325248,0.08121155894311693,0.08029296170369203,0.08188771853699457,0.08326858078985643,0.10653917525236423
56,2019-06-10,"[0.10653342 0.08005983 0.08009438 0.07963829 0.0817951  0.08128641
 0.08153192 0.08240194 0.08120278 0.0802927  0.08189253 0.0832707 ]",1.0293951357652205,1.0306488467858548,0.08005982574320405,0.08009438194658258,0.07963829301916475,0.08179509542776182,0.08128640863752458,0.08153192183341623,0.08240193939094978,0.08120277767771718,0.08029269789575318,0.08189253466208546,0.0832707048269888,0.10653341893885164
57,2019-06-11,"[0.10649405 0.0800575  0.080078   0.07966118 0.08179476 0.08124408
 0.08159611 0.08237557 0.08121943 0.08029247 0.08191192 0.08327494]",1.0473369221755855,1.0491385170240182,0.08005749658333781,0.08007800482140454,0.07966118091528819,0.08179475682287592,0.08124408471362793,0.08159610579913996,0.08237556716631957,0.08121942801937505,0.08029246820561343,0.08191191838369255,0.08327493706393485,0.10649405150539017
58,2019-06-12,"[0.10644256 0.08006264 0.08007708 0.07966177 0.08180823 0.08124547
 0.08160155 0.08236803 0.08122289 0.0802957  0.08192013 0.08329396]",1.0595215278178713,1.0616680753574825,0.08006263836509532,0.08007707735284544,0.07966177222730392,0.08180823388454148,0.08124547021580324,0.08160154930236488,0.08236802973444475,0.08122289267873539,0.08029569665789794,0.08192012563041788,0.08329395741781073,0.10644255653273892
59,2019-06-13,"[0.10645574 0.08006727 0.08008377 0.07964675 0.0818146  0.08124472
 0.0815939  0.08236515 0.0812333  0.0802883  0.08192229 0.08328422]",1.053517356274505,1.0554498637099137,0.08006726774530286,0.08008376629356531,0.07964674886436136,0.08181459741341307,0.08124472254708082,0.08159390013719196,0.08236515271168546,0.08123329554815749,0.08028829611965019,0.08192229394265738,0.08328421721843389,0.10645574145850012
60,2019-06-14,"[0.10646147 0.08006453 0.08009261 0.07963371 0.08179442 0.08125558
 0.08160682 0.08236283 0.08122138 0.08029379 0.0819249  0.08328796]",1.0534093476615105,1.055301295466742,0.08006453401633973,0.08009261151140551,0.07963371063986636,0.08179441797996966,0.08125558159328868,0.08160682007174877,0.08236282539083786,0.0812213782146025,0.08029379140473729,0.08192490054650485,0.08328795587195585,0.10646147275874285
61,2019-06-17,"[0.10642791 0.08009124 0.08011263 0.0795727  0.0818053  0.08126155
 0.08159937 0.08237334 0.08123754 0.08030043 0.08192698 0.08329101]",1.0515004161291441,1.053222164884118,0.08009124022931842,0.08011262967387338,0.07957269796936971,0.08180529645886067,0.08126155232687549,0.08159936692647266,0.08237334429057626,0.08123753518008531,0.0803004315400448,0.08192698383419311,0.08329100950583164,0.10642791206449861
62,2019-06-18,"[0.10642469 0.08008282 0.08011287 0.07958702 0.08180387 0.08125964
 0.08160419 0.08236755 0.08126251 0.08029408 0.08191317 0.08328758]",1.055411111627223,1.0572664600125048,0.08008282396503123,0.08011287057501773,0.07958701681285726,0.08180387390304254,0.08125964002652941,0.08160419323662507,0.08236755285176617,0.081262505140332,0.0802940782434819,0.08191317355661647,0.08328758297191703,0.1064246887167832
63,2019-06-19,"[0.1063886  0.08008129 0.08010668 0.07960462 0.08181588 0.08125209
 0.08160583 0.08237287 0.08130485 0.08028615 0.08190108 0.08328004]",1.0694305545325202,1.071780923078056,0.08008129380245076,0.0801066826696961,0.0796046210055301,0.08181588408978645,0.08125208930076347,0.08160583037672468,0.08237286573044089,0.08130485317362411,0.08028615061825299,0.08190108254727825,0.08328004256938094,0.10638860411607122
64,2019-06-20,"[0.10632921 0.08008246 0.08010166 0.0796118  0.08186088 0.08124373
 0.08161326 0.08236513 0.08128957 0.08028483 0.0819361  0.08328136]",1.0652321193381278,1.067342680120107,0.08008245597334258,0.08010165778513154,0.07961179939244277,0.08186088352642382,0.0812437319638756,0.0816132606511789,0.0823651345034974,0.08128956853399479,0.08028483364297292,0.08193610086914253,0.08328136160970659,0.10632921154829059
