,Date,Weights,Profit,Base Profit,PCAR,OSK,F,SPAR,FFG,AAME,GL,CIA,SPXC,LECO,PFIN,CVR,cash
10,2014-01-21,"[0.         0.15886348 0.         0.1784139  0.13416655 0.
 0.         0.10152888 0.12602817 0.18920974 0.11178928 0.
 0.        ]",1.0139443347388588,1.0126824065757083,0.15886347512042232,0.0,0.17841389938411895,0.13416654791460972,0.0,0.0,0.10152888299946845,0.1260281695808154,0.18920974026311088,0.11178928473745427,0.0,0.0,0.0
11,2014-01-22,"[0.         0.15868973 0.         0.17854071 0.13415111 0.
 0.         0.10147767 0.12605927 0.18915613 0.11192539 0.
 0.        ]",1.020185865286738,1.0188838218462135,0.15868973279664628,0.0,0.17854070649018414,0.13415111391098697,0.0,0.0,0.10147766544884299,0.12605926559135755,0.18915612985149932,0.11192538591048269,0.0,0.0,0.0
12,2014-01-23,"[0.         0.15887309 0.         0.17841157 0.13423917 0.
 0.         0.10155877 0.12595527 0.18920242 0.11175969 0.
 0.        ]",1.018922469548751,1.0187846286597768,0.15887309336227273,0.0,0.17841157376877934,0.1342391733427571,0.0,0.0,0.10155877434509963,0.12595526926330197,0.18920242092915981,0.11175969498862948,0.0,0.0,0.0
13,2014-01-24,"[0.         0.15891575 0.         0.17843824 0.13417654 0.
 0.         0.10153858 0.12600813 0.18920055 0.11172219 0.
 0.        ]",1.0068716554540293,1.0119892910042583,0.15891575139045613,0.0,0.1784382448927171,0.13417654397961623,0.0,0.0,0.101538582404485,0.12600813398513896,0.18920054886635757,0.11172219448122894,0.0,0.0,0.0
14,2014-01-27,"[0.         0.15917224 0.         0.1782785  0.13422578 0.
 0.         0.10163973 0.12599537 0.1892125  0.11147587 0.
 0.        ]",0.9880913251054155,1.0011570323495222,0.15917224224587984,0.0,0.17827849805098017,0.1342257839517573,0.0,0.0,0.10163973420098156,0.12599536968827665,0.1892124985376529,0.11147587332447162,0.0,0.0,0.0
15,2014-01-28,"[0.         0.15931124 0.         0.17832691 0.13407664 0.
 0.         0.1015967  0.12602299 0.1892935  0.11137202 0.
 0.        ]",0.9619257823072679,0.9849026480774093,0.15931123993882043,0.0,0.1783269076904487,0.1340766441043629,0.0,0.0,0.10159670182891947,0.12602298676313148,0.18929349879821603,0.11137202087610112,0.0,0.0,0.0
16,2014-01-29,"[0.         0.15966219 0.         0.17804052 0.13423638 0.
 0.         0.10178073 0.12585312 0.18938487 0.11104221 0.
 0.        ]",0.9576612130277448,0.9885472091716143,0.1596621851032955,0.0,0.17804051753383474,0.13423637576128825,0.0,0.0,0.10178073182424842,0.12585311530430102,0.18938486820296419,0.11104220627006789,0.0,0.0,0.0
17,2014-01-30,"[0.         0.16073896 0.         0.17705723 0.13491328 0.
 0.         0.10241736 0.12556947 0.1893441  0.10995959 0.
 0.        ]",0.9499616330580551,0.986595653840197,0.16073896316096056,0.0,0.1770572325118893,0.13491327766889985,0.0,0.0,0.10241736440091569,0.12556946557319779,0.1893441048017181,0.10995959188241879,0.0,0.0,0.0
18,2014-01-31,"[0.         0.16079254 0.         0.17698971 0.13487372 0.
 0.         0.10243326 0.12562774 0.18934189 0.10994115 0.
 0.        ]",0.9527449635922736,0.9871592953497998,0.16079253667378948,0.0,0.17698971090251514,0.13487372370959655,0.0,0.0,0.10243325603446528,0.12562773593822762,0.18934188826573897,0.10994114847566698,0.0,0.0,0.0
19,2014-02-03,"[0.         0.16059068 0.         0.17723619 0.13458021 0.
 0.         0.10228339 0.12554185 0.18959158 0.1101761  0.
 0.        ]",0.9373706054456261,0.9839356340652804,0.16059067665498705,0.0,0.17723619419912928,0.13458021137005768,0.0,0.0,0.1022833863159844,0.12554185058084744,0.18959157904088406,0.11017610183811012,0.0,0.0,0.0
20,2014-02-04,"[0.         0.16106642 0.         0.17675359 0.13495272 0.
 0.         0.10258937 0.12553885 0.18943826 0.10966079 0.
 0.        ]",0.9393942029644362,0.9837387979819765,0.16106642248007025,0.0,0.17675358770709204,0.13495272338100453,0.0,0.0,0.1025893669746198,0.12553884875019147,0.18943825737170292,0.10966079333531904,0.0,0.0,0.0
21,2014-02-05,"[0.         0.16099407 0.         0.17693435 0.13485514 0.
 0.         0.10246787 0.12565364 0.18935076 0.10974417 0.
 0.        ]",0.9058866494805726,0.9561545117700035,0.16099407255595227,0.0,0.17693434645670175,0.13485513596862025,0.0,0.0,0.10246787079834108,0.12565364123314943,0.1893507590288937,0.1097441739583415,0.0,0.0,0.0
22,2014-02-06,"[0.         0.16100197 0.         0.17686798 0.13499239 0.
 0.         0.10254634 0.12575311 0.18915672 0.10968149 0.
 0.        ]",0.9117150024306918,0.9591495852703348,0.16100196711852163,0.0,0.17686798309085827,0.13499239226729373,0.0,0.0,0.1025463441230227,0.12575310724298014,0.18915671949532975,0.10968148666199384,0.0,0.0,0.0
23,2014-02-07,"[0.         0.16072114 0.         0.17718425 0.13491832 0.
 0.         0.10244866 0.12584442 0.18900603 0.10987718 0.
 0.        ]",0.9072026358000619,0.9552084137295908,0.160721144664094,0.0,0.1771842506910343,0.13491832475638357,0.0,0.0,0.10244865568779239,0.12584441757352705,0.1890060316155588,0.10987717501160983,0.0,0.0,0.0
24,2014-02-10,"[0.         0.16070662 0.         0.17709288 0.13506303 0.
 0.         0.10255097 0.12576971 0.18896399 0.10985279 0.
 0.        ]",0.9239830943172861,0.9632728020856809,0.16070662052307225,0.0,0.17709288256967973,0.1350630339072275,0.0,0.0,0.10255096952812376,0.1257697055539936,0.18896399399406416,0.10985279392383904,0.0,0.0,0.0
25,2014-02-11,"[0.         0.16069773 0.         0.17706952 0.13514336 0.
 0.         0.10259659 0.12579446 0.18887461 0.10982373 0.
 0.        ]",0.9323912329927677,0.9720790569133926,0.16069773046691563,0.0,0.17706952101967657,0.13514335935529853,0.0,0.0,0.10259659338885635,0.12579445828330849,0.18887461159443472,0.10982372589150975,0.0,0.0,0.0
26,2014-02-12,"[0.         0.16076504 0.         0.17700506 0.13513989 0.
 0.         0.10261814 0.12579754 0.18890469 0.10976963 0.
 0.        ]",0.9216548406529882,0.9647186386262504,0.1607650393839363,0.0,0.1770050620468141,0.13513988781131037,0.0,0.0,0.10261814238712323,0.12579754123270856,0.18890469257304773,0.10976963456505966,0.0,0.0,0.0
27,2014-02-13,"[0.         0.16103409 0.         0.17668769 0.13531379 0.
 0.         0.10279351 0.12573292 0.18893335 0.10950466 0.
 0.        ]",0.9384386749153465,0.9716451512820237,0.1610340895526394,0.0,0.1766876875808029,0.13531378735640143,0.0,0.0,0.10279350511588951,0.12573292181004808,0.18893335212939097,0.10950465645482774,0.0,0.0,0.0
28,2014-02-14,"[0.         0.16126836 0.         0.17638921 0.13547797 0.
 0.         0.10296314 0.12574393 0.18888867 0.10926872 0.
 0.        ]",0.927338251299276,0.968840464888462,0.1612683621835816,0.0,0.17638920829015062,0.13547797134170295,0.0,0.0,0.10296314431028422,0.12574392563480286,0.1888886691366444,0.10926871910283321,0.0,0.0,0.0
29,2014-02-18,"[0.         0.16095956 0.         0.17664839 0.13534888 0.
 0.         0.10280623 0.12577037 0.1888699  0.10959667 0.
 0.        ]",0.953283855987313,0.9863240452140474,0.16095956208210713,0.0,0.176648388185313,0.13534888302226694,0.0,0.0,0.10280622736513022,0.12577036677646622,0.18886989891287856,0.10959667365583783,0.0,0.0,0.0
30,2014-02-19,"[0.         0.16799537 0.         0.16723877 0.14514974 0.
 0.         0.10562365 0.12485259 0.18462322 0.10451666 0.
 0.        ]",0.969293891816716,0.9904767495163255,0.16799537083421034,0.0,0.16723877041536736,0.14514973636982859,0.0,0.0,0.10562365250673506,0.12485258744775131,0.18462321753504252,0.10451666489106483,0.0,0.0,0.0
31,2014-02-20,"[0.         0.16893539 0.         0.16567385 0.14628363 0.
 0.         0.10598459 0.12461732 0.18426908 0.10423614 0.
 0.        ]",0.9729800667651027,0.997378566627835,0.16893539047358427,0.0,0.16567385205995788,0.14628363145907183,0.0,0.0,0.10598458835450479,0.12461731629054602,0.18426907969253578,0.10423614166979933,0.0,0.0,0.0
32,2014-02-21,"[0.         0.17014848 0.         0.16459302 0.14827403 0.
 0.         0.10612783 0.12484318 0.18268517 0.10332828 0.
 0.        ]",0.9650377774214867,0.9909523844559585,0.17014848077847441,0.0,0.1645930205942391,0.14827403390539826,0.0,0.0,0.1061278296050066,0.12484318489886108,0.18268517083034155,0.10332827938767883,0.0,0.0,0.0
33,2014-02-24,"[0.         0.16999083 0.         0.16456044 0.14798193 0.
 0.         0.10617397 0.12476426 0.18297585 0.10355272 0.
 0.        ]",0.9873234939317355,1.004120185591527,0.16999082730316703,0.0,0.16456044318401497,0.14798192942753316,0.0,0.0,0.10617397487637334,0.12476426056954001,0.18297584943017048,0.10355271520920092,0.0,0.0,0.0
34,2014-02-25,"[0.         0.17013538 0.         0.16446273 0.14816048 0.
 0.         0.10618948 0.12481956 0.18280258 0.10342981 0.
 0.        ]",0.9749830347718467,1.0012477146715406,0.17013537541639964,0.0,0.16446272511083643,0.14816047727299406,0.0,0.0,0.10618947767206804,0.12481956301346542,0.1828025757130969,0.10342980580113963,0.0,0.0,0.0
35,2014-02-26,"[0.         0.16932934 0.         0.1650836  0.14671899 0.
 0.         0.10605002 0.1245217  0.18409208 0.10420427 0.
 0.        ]",0.9930502705765132,1.0123973836395301,0.16932934205562225,0.0,0.16508360223765034,0.14671898933044655,0.0,0.0,0.10605001814983284,0.1245216979565211,0.1840920781536966,0.10420427211623036,0.0,0.0,0.0
36,2014-02-27,"[0.         0.16948309 0.         0.16502282 0.1469716  0.
 0.         0.10603986 0.12456428 0.1838903  0.10402804 0.
 0.        ]",0.9912174259175947,1.0114239165165428,0.16948308537120776,0.0,0.16502281972646937,0.14697160313365779,0.0,0.0,0.1060398593346344,0.12456428332124928,0.18389030451916769,0.10402804459361371,0.0,0.0,0.0
37,2014-02-28,"[0.         0.16929255 0.         0.16507791 0.14665808 0.
 0.         0.10606745 0.12453485 0.18418562 0.10418354 0.
 0.        ]",0.9948844752679904,1.0136335888235994,0.169292549616332,0.0,0.16507791136182437,0.14665808169632072,0.0,0.0,0.10606745390537085,0.12453484628177791,0.18418562114082118,0.10418353599755303,0.0,0.0,0.0
38,2014-03-03,"[0.         0.16934368 0.         0.16500275 0.14672838 0.
 0.         0.10607167 0.12451648 0.18418563 0.10415141 0.
 0.        ]",1.0009703036308772,1.0177257406050284,0.16934368437430997,0.0,0.1650027527362135,0.1467283752367756,0.0,0.0,0.1060716686692858,0.12451648033940234,0.18418563253163117,0.10415140611238156,0.0,0.0,0.0
39,2014-03-04,"[0.         0.16935408 0.         0.1650757  0.14667648 0.
 0.         0.10602056 0.12448796 0.18421793 0.10416728 0.
 0.        ]",0.9942362096710143,1.0158698460529625,0.16935407847549613,0.0,0.1650757035350606,0.14667648016195745,0.0,0.0,0.10602056495944612,0.12448796329679745,0.1842179338524286,0.10416727571881369,0.0,0.0,0.0
40,2014-03-05,"[0.         0.16963645 0.         0.16504546 0.14700143 0.
 0.         0.10596229 0.12455059 0.18386517 0.1039386  0.
 0.        ]",1.0020846816252158,1.023216316825343,0.16963644822351756,0.0,0.16504546478012333,0.14700143379913583,0.0,0.0,0.10596228628261979,0.12455059026805954,0.183865174425268,0.10393860222127595,0.0,0.0,0.0
41,2014-03-06,"[0.         0.1696329  0.         0.16471296 0.1472136  0.
 0.         0.10606605 0.12445468 0.18390545 0.10401436 0.
 0.        ]",1.015973503223987,1.02794620755519,0.16963290427205185,0.0,0.16471295698893146,0.14721359953698512,0.0,0.0,0.1060660486745147,0.12445467708851267,0.18390545173472925,0.10401436170427476,0.0,0.0,0.0
42,2014-03-07,"[0.         0.16924375 0.         0.16513821 0.14647018 0.
 0.         0.1060011  0.1243975  0.18445319 0.10429605 0.
 0.        ]",1.016093116614174,1.0279969221901906,0.16924375459707874,0.0,0.16513821281764068,0.14647017773574403,0.0,0.0,0.10600110331255967,0.12439750417313171,0.18445319453129305,0.10429605283255206,0.0,0.0,0.0
43,2014-03-10,"[0.         0.16896801 0.         0.16536946 0.14598061 0.
 0.         0.10596759 0.12436383 0.18485172 0.10449877 0.
 0.        ]",1.0204490200789083,1.031816911108261,0.16896800943428775,0.0,0.16536946285644794,0.1459806144724607,0.0,0.0,0.10596759205221991,0.12436383205361039,0.1848517202806234,0.10449876885034988,0.0,0.0,0.0
44,2014-03-11,"[0.         0.16939622 0.         0.16505929 0.14661134 0.
 0.         0.10599186 0.1244452  0.18435139 0.10414471 0.
 0.        ]",1.0133811658346763,1.0324807767597226,0.16939621602121047,0.0,0.16505929272538386,0.1466113387550602,0.0,0.0,0.10599185884974142,0.12444519875271981,0.1843513894256082,0.10414470547027603,0.0,0.0,0.0
45,2014-03-12,"[0.         0.16923025 0.         0.16538999 0.14610895 0.
 0.         0.10587728 0.1243824  0.1846864  0.10432473 0.
 0.        ]",1.0130959910468413,1.033347679650796,0.16923025340639059,0.0,0.16538999260758236,0.14610894734466756,0.0,0.0,0.10587728032528458,0.1243823978269115,0.18468639973099368,0.10432472875816955,0.0,0.0,0.0
46,2014-03-13,"[0.         0.1694059  0.         0.16525689 0.14649174 0.
 0.         0.10595178 0.12452941 0.18426565 0.10409863 0.
 0.        ]",0.9852019932970888,1.0142507050866068,0.16940589819114366,0.0,0.1652568913285856,0.14649173925190137,0.0,0.0,0.10595177807851765,0.12452940608865012,0.18426565267931544,0.10409863438188634,0.0,0.0,0.0
47,2014-03-14,"[0.         0.1690372  0.         0.165488   0.14596031 0.
 0.         0.10587737 0.12432835 0.18481955 0.10448921 0.
 0.        ]",1.009142854019908,1.024274160284053,0.16903720455871815,0.0,0.16548800275090061,0.1459603079708623,0.0,0.0,0.10587736955158042,0.12432835094522258,0.18481955470860512,0.10448920951411084,0.0,0.0,0.0
48,2014-03-17,"[0.         0.16941321 0.         0.16549915 0.14631193 0.
 0.         0.10582422 0.12448696 0.18435147 0.10411306 0.
 0.        ]",0.9809613808848286,1.008578026391661,0.16941320703633958,0.0,0.16549915390693998,0.14631192997525574,0.0,0.0,0.10582422051161731,0.12448695931448546,0.1843514682878378,0.10411306096752401,0.0,0.0,0.0
49,2014-03-18,"[0.         0.16956378 0.         0.16536913 0.1464964  0.
 0.         0.10584238 0.12452343 0.18418763 0.10401724 0.
 0.        ]",0.9873771603421921,1.0042849930612492,0.16956378086068605,0.0,0.16536912865811362,0.14649639985689195,0.0,0.0,0.10584237971489008,0.1245234312612352,0.1841876349545475,0.10401724469363541,0.0,0.0,0.0
50,2014-03-19,"[0.         0.16932426 0.         0.16516625 0.14649229 0.
 0.         0.10599228 0.12448984 0.1843296  0.10420548 0.
 0.        ]",0.9910020782794189,1.0046356050851926,0.169324259099908,0.0,0.16516624793076518,0.1464922900988086,0.0,0.0,0.10599228169347537,0.12448983811634451,0.1843295999315817,0.10420548312911651,0.0,0.0,0.0
51,2014-03-20,"[0.         0.16917706 0.         0.16514674 0.14637415 0.
 0.         0.10605864 0.12448101 0.18447301 0.10428939 0.
 0.        ]",1.0001755621962576,1.0127110709979674,0.16917705991391177,0.0,0.16514674089112072,0.14637415287163885,0.0,0.0,0.10605863515104709,0.12448100898876341,0.18447301224659435,0.10428938993692388,0.0,0.0,0.0
52,2014-03-21,"[0.         0.16940715 0.         0.16513077 0.14656161 0.
 0.         0.10604031 0.12459659 0.18420744 0.10405613 0.
 0.        ]",0.9847283786757801,1.0067862704288615,0.1694071536587696,0.0,0.16513076675286584,0.14656161459441014,0.0,0.0,0.1060403080062334,0.12459659213686644,0.18420743751794508,0.1040561273329096,0.0,0.0,0.0
53,2014-03-24,"[0.         0.16940121 0.         0.16508014 0.14661624 0.
 0.         0.10609289 0.12464022 0.18413576 0.10403355 0.
 0.        ]",0.9962612981845597,1.0137027666850638,0.16940120718605284,0.0,0.16508014189680462,0.14661624362578854,0.0,0.0,0.10609288556233992,0.12464021887983417,0.18413575614309619,0.10403354670608385,0.0,0.0,0.0
54,2014-03-25,"[0.         0.16978003 0.         0.16461387 0.1475076  0.
 0.         0.10617823 0.12465257 0.18351529 0.1037524  0.
 0.        ]",0.9973837731018624,1.0193734594540673,0.16978003147211976,0.0,0.164613872654665,0.14750760361038684,0.0,0.0,0.10617823267434806,0.12465257373704842,0.18351528533539127,0.10375240051604072,0.0,0.0,0.0
55,2014-03-26,"[0.         0.17015237 0.         0.16439286 0.14811042 0.
 0.         0.10620105 0.12476883 0.18293462 0.10343984 0.
 0.        ]",0.9969751910257229,1.021839509180436,0.17015237122077717,0.0,0.16439286457600694,0.14811041887083892,0.0,0.0,0.10620105089142964,0.12476883120210215,0.18293462361273807,0.103439839626107,0.0,0.0,0.0
56,2014-03-27,"[0.         0.16998164 0.         0.16453523 0.14787541 0.
 0.         0.10613974 0.12464954 0.18316265 0.10365579 0.
 0.        ]",0.992170030823074,1.0160416836642499,0.16998164427462711,0.0,0.1645352304932661,0.14787540737124386,0.0,0.0,0.10613974080085269,0.12464953749984861,0.1831626537069059,0.10365578585325567,0.0,0.0,0.0
57,2014-03-28,"[0.         0.1704421  0.         0.16444427 0.14844441 0.
 0.         0.10609175 0.12482046 0.18252304 0.10323398 0.
 0.        ]",0.962971670930649,0.999886064434717,0.17044209904062663,0.0,0.16444426907529083,0.14844441129792246,0.0,0.0,0.10609174820458007,0.12482045518046012,0.18252304012638268,0.10323397707473739,0.0,0.0,0.0
58,2014-03-31,"[0.         0.17064563 0.         0.16429081 0.14876362 0.
 0.         0.1061301  0.12489721 0.18220582 0.1030668  0.
 0.        ]",0.9670304246683257,1.0035649634988504,0.17064563299082697,0.0,0.16429081154594805,0.14876361971778146,0.0,0.0,0.10613009507023337,0.12489721356813847,0.18220582264495777,0.10306680446211386,0.0,0.0,0.0
59,2014-04-01,"[0.         0.17068326 0.         0.16436232 0.14870646 0.
 0.         0.10611122 0.12491242 0.18219023 0.10303408 0.
 0.        ]",0.9715825335937858,1.0060413478371302,0.17068326359682545,0.0,0.16436232176154103,0.14870646054879563,0.0,0.0,0.10611121825814357,0.12491242236868487,0.1821902336355245,0.1030340798304851,0.0,0.0,0.0
60,2014-04-02,"[0.         0.16403698 0.         0.14937325 0.15408544 0.
 0.         0.11394803 0.12440029 0.18670222 0.10745378 0.
 0.        ]",0.9821085254039367,1.0115626874588908,0.164036984719609,0.0,0.14937325422188177,0.15408543885176815,0.0,0.0,0.1139480320297391,0.12440029288106852,0.1867022191380232,0.10745377815791017,0.0,0.0,0.0
61,2014-04-03,"[0.         0.16255786 0.         0.14814288 0.15459667 0.
 0.         0.11455293 0.12418502 0.18766679 0.10829784 0.
 0.        ]",0.9959118555773634,1.017711279901097,0.16255785627514457,0.0,0.14814288357861585,0.15459667252770953,0.0,0.0,0.11455292947912767,0.12418502389263031,0.18766679068217457,0.10829784356459767,0.0,0.0,0.0
62,2014-04-04,"[0.         0.16215626 0.         0.1474723  0.15490151 0.
 0.         0.11494041 0.12426305 0.18785972 0.10840675 0.
 0.        ]",0.9986880994353731,1.0214793023149187,0.1621562612910054,0.0,0.14747230134130848,0.15490150654108878,0.0,0.0,0.11494041174656108,0.1242630476212201,0.18785971665003182,0.10840675480878421,0.0,0.0,0.0
63,2014-04-07,"[0.         0.16224682 0.         0.14763085 0.1549319  0.
 0.         0.11483319 0.12416381 0.1878331  0.10836033 0.
 0.        ]",1.001122327337708,1.025095871509744,0.1622468209937347,0.0,0.14763085438969448,0.15493189851226508,0.0,0.0,0.11483319086242849,0.12416380590618578,0.18783309573495247,0.1083603336007391,0.0,0.0,0.0
64,2014-04-08,"[0.         0.16241449 0.         0.14883216 0.1541476  0.
 0.         0.11420939 0.12394599 0.18800869 0.10844168 0.
 0.        ]",0.9662046758794034,1.003062392598589,0.1624144884769561,0.0,0.14883215986519166,0.1541475991265937,0.0,0.0,0.11420939034752524,0.12394599322739974,0.18800869118774927,0.10844167776858435,0.0,0.0,0.0
65,2014-04-09,"[0.         0.16254751 0.         0.14875327 0.15408829 0.
 0.         0.11426098 0.12390386 0.18808361 0.10836247 0.
 0.        ]",0.9580190888975522,0.9969626710098504,0.16254751080220176,0.0,0.14875327232401928,0.15408829395994475,0.0,0.0,0.1142609785981656,0.12390385792034422,0.18808361307963764,0.10836247331568678,0.0,0.0,0.0
66,2014-04-10,"[0.         0.16194895 0.         0.15016196 0.15277756 0.
 0.         0.11369758 0.1236219  0.18880179 0.10899026 0.
 0.        ]",0.9712454917854568,1.008176392652975,0.16194894656024028,0.0,0.15016195876163305,0.15277756246838686,0.0,0.0,0.11369757789731705,0.12362190196168679,0.18880179419533105,0.10899025815540477,0.0,0.0,0.0
67,2014-04-11,"[0.         0.1615249  0.         0.15094946 0.15215327 0.
 0.         0.11340563 0.12344917 0.18914694 0.10937062 0.
 0.        ]",0.9819140347368642,1.0163367466447106,0.16152490264278477,0.0,0.15094946200698264,0.15215326539106905,0.0,0.0,0.11340563468584744,0.12344917251317035,0.1891469388127156,0.10937062394743016,0.0,0.0,0.0
68,2014-04-14,"[0.         0.16146862 0.         0.15107078 0.15159453 0.
 0.         0.1134722  0.12341505 0.1895611  0.10941772 0.
 0.        ]",0.952670931045512,0.9948261248763318,0.1614686192652017,0.0,0.15107078381052866,0.15159453231098133,0.0,0.0,0.11347219975771658,0.12341504695650841,0.1895610957073735,0.10941772219168981,0.0,0.0,0.0
69,2014-04-15,"[0.         0.16128801 0.         0.1507358  0.15132807 0.
 0.         0.11375157 0.12322903 0.19011435 0.10955318 0.
 0.        ]",0.9599127249561504,0.9953836797215441,0.16128800933847692,0.0,0.1507357972143226,0.1513280653758186,0.0,0.0,0.11375156822988047,0.12322903114377241,0.19011435367872317,0.10955317501900583,0.0,0.0,0.0
70,2014-04-16,"[0.         0.16086342 0.         0.15025437 0.15119584 0.
 0.         0.11416494 0.1231364  0.19061134 0.10977369 0.
 0.        ]",0.9514977369353553,0.9960387084543272,0.1608634176927884,0.0,0.1502543723357876,0.1511958442965785,0.0,0.0,0.11416493740609317,0.1231364026174046,0.19061133509623931,0.10977369055510842,0.0,0.0,0.0
71,2014-04-17,"[0.         0.16081322 0.         0.14991699 0.15127542 0.
 0.         0.11439046 0.12289796 0.19090849 0.10979747 0.
 0.        ]",0.9589642438413579,1.0005922612449314,0.16081321661982753,0.0,0.14991698569306386,0.15127541966799368,0.0,0.0,0.11439046462483629,0.12289795788556143,0.19090848781734604,0.10979746769137108,0.0,0.0,0.0
72,2014-04-21,"[0.         0.16025054 0.         0.14995596 0.15092844 0.
 0.         0.11449962 0.12272183 0.19143188 0.11021173 0.
 0.        ]",0.963549185222522,1.0016921671684313,0.16025053578363013,0.0,0.14995595855221971,0.1509284432873329,0.0,0.0,0.11449961995318778,0.12272183121511493,0.19143188495694943,0.11021172625156506,0.0,0.0,0.0
73,2014-04-22,"[0.         0.15973473 0.         0.15029009 0.15046548 0.
 0.         0.11442803 0.12251607 0.19193889 0.11062671 0.
 0.        ]",0.9733588834164788,1.0079657366886954,0.15973473409274325,0.0,0.1502900895585784,0.1504654780111063,0.0,0.0,0.11442802914454528,0.12251606721785897,0.19193889096408773,0.11062671101108014,0.0,0.0,0.0
74,2014-04-23,"[0.         0.15921043 0.         0.15070476 0.15019149 0.
 0.         0.11431032 0.12234241 0.19223074 0.11100986 0.
 0.        ]",0.9772965256373212,1.0101547050640447,0.159210434940689,0.0,0.15070475591230018,0.15019148920984363,0.0,0.0,0.11431031944907136,0.12234240632234633,0.1922307381803145,0.11100985598543506,0.0,0.0,0.0
75,2014-04-24,"[0.         0.15889614 0.         0.15091308 0.15002572 0.
 0.         0.11426681 0.12218588 0.19247008 0.11124228 0.
 0.        ]",0.979375424139205,1.0071888535613638,0.15889613843704248,0.0,0.15091307550295616,0.15002572465364344,0.0,0.0,0.11426681473246791,0.12218588470034296,0.19247008233309545,0.11124227964045152,0.0,0.0,0.0
