,Date,Weights,Profit,Base Profit,Volume,ITT,IEX,GGG,FLS,ABT,JNJ,PFE,BMY,PCAR,F,SPAR,OSK,cash
0,2014-01-06,"[0.12100139 0.11192477 0.13226855 0.         0.1333528  0.
 0.1071447  0.         0.         0.         0.13870788 0.1182453
 0.1373546 ]",0.9998241779336884,0.9998000000000002,0.8789985924959183,0.11192476749420166,0.13226854801177979,0.0,0.13335280120372772,0.0,0.10714469850063324,0.0,0.0,0.0,0.13870787620544434,0.11824530363082886,0.13735459744930267,0.12100138515233994
1,2014-01-07,"[0.12156782 0.11211669 0.13213308 0.         0.13353924 0.
 0.10690687 0.         0.         0.         0.13857254 0.11819132
 0.13697244]",1.0079435174606006,1.0109338799929264,0.0013229097518055492,0.11211669445037842,0.13213308155536652,0.0,0.13353924453258514,0.0,0.10690686851739883,0.0,0.0,0.0,0.1385725438594818,0.11819132417440414,0.13697244226932526,0.12156781554222107
2,2014-01-08,"[0.12139064 0.11199636 0.13211241 0.         0.13362773 0.
 0.1069198  0.         0.         0.         0.13868633 0.11807054
 0.13719617]",1.003308524601529,1.0055150679524478,0.002395067063291646,0.1119963601231575,0.13211241364479065,0.0,0.1336277276277542,0.0,0.1069197952747345,0.0,0.0,0.0,0.13868632912635803,0.11807054281234741,0.13719616830348969,0.12139064073562622
3,2014-01-09,"[0.12164446 0.11201169 0.1320437  0.         0.13360018 0.
 0.10688052 0.         0.         0.         0.13864627 0.11816744
 0.13700573]",1.0074681811457478,1.0073238286112705,0.006778674847024836,0.11201169341802597,0.13204370439052582,0.0,0.1336001753807068,0.0,0.10688051581382751,0.0,0.0,0.0,0.13864627480506897,0.1181674376130104,0.1370057314634323,0.12164445966482162
4,2014-01-10,"[0.12163206 0.11216377 0.13210173 0.         0.13362782 0.
 0.10687064 0.         0.         0.         0.13848138 0.11823556
 0.13688707]",1.0128363485819878,1.014747592136627,0.0064871564328311945,0.11216376721858978,0.13210172951221466,0.0,0.13362781703472137,0.0,0.106870636343956,0.0,0.0,0.0,0.13848137855529785,0.11823555827140808,0.1368870735168457,0.12163206189870834
5,2014-01-13,"[0.12186184 0.11239972 0.13210309 0.         0.13361745 0.
 0.10681461 0.         0.         0.         0.13822006 0.11842553
 0.13655776]",1.0167749027212594,1.0210347182701665,0.005426928125325678,0.11239971965551376,0.1321030855178833,0.0,0.13361744582653046,0.0,0.10681460797786713,0.0,0.0,0.0,0.13822005689144135,0.11842552572488785,0.13655775785446167,0.12186183780431747
6,2014-01-14,"[0.12191959 0.1127138  0.1321877  0.         0.13359982 0.
 0.10681447 0.         0.         0.         0.13787752 0.1186241
 0.136263  ]",1.0227316216879707,1.0245653261986778,0.005003441661372368,0.11271379888057709,0.13218769431114197,0.0,0.13359981775283813,0.0,0.10681446641683578,0.0,0.0,0.0,0.13787752389907837,0.11862409859895706,0.13626299798488617,0.12191959470510483
7,2014-01-15,"[0.12185378 0.11285391 0.13222332 0.         0.13368528 0.
 0.10680337 0.         0.         0.         0.13769956 0.11869237
 0.13618842]",1.0139430016717228,1.0165039653609786,0.013547172322873927,0.11285390704870224,0.13222332298755646,0.0,0.13368527591228485,0.0,0.10680337250232697,0.0,0.0,0.0,0.13769955933094025,0.11869236826896667,0.13618841767311096,0.1218537762761116
8,2014-01-16,"[0.12165862 0.11293878 0.1323701  0.         0.13364446 0.
 0.10684355 0.         0.         0.         0.13767442 0.1186281
 0.13624203]",1.0250547230349658,1.0276371212589301,0.006763442989446152,0.1129387840628624,0.13237009942531586,0.0,0.1336444616317749,0.0,0.10684354603290558,0.0,0.0,0.0,0.13767442107200623,0.11862809956073761,0.13624203205108643,0.12165861576795578
9,2014-01-17,"[0.12165438 0.11297429 0.13230217 0.         0.13370846 0.
 0.10682916 0.         0.         0.         0.1376273  0.11862817
 0.13627613]",1.0306811125982824,1.0293872449453956,0.009322186949606317,0.11297428607940674,0.1323021650314331,0.0,0.13370846211910248,0.0,0.10682915896177292,0.0,0.0,0.0,0.13762730360031128,0.11862817406654358,0.13627612590789795,0.12165437638759613
