,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,F,PCAR,CTS,SANM,IEC,FLEX,FLS,IEX,ITT,GGG,cash
0,2014-01-06,"[0.11544996 0.09419161 0.12226108 0.113472   0.09262795 0.1354883
 0.10863142 0.10231103 0.         0.11556671 0.         0.
 0.        ]",0.9955773014503774,0.9950000000000002,0.8845500946044922,0.09419161081314087,0.12226107716560364,0.11347199976444244,0.09262795001268387,0.13548830151557922,0.10863141715526581,0.10231103003025055,0.0,0.11556670814752579,0.0,0.0,0.0,0.11544995754957199
1,2014-01-07,"[0.11600868 0.09303839 0.12202503 0.11286124 0.09259957 0.13411683
 0.10984021 0.10459936 0.         0.11491072 0.         0.
 0.        ]",1.0019512705360771,1.0019869766595233,0.007519567628975812,0.09303838759660721,0.1220250278711319,0.11286123842000961,0.09259957075119019,0.13411682844161987,0.10984021425247192,0.10459935665130615,0.0,0.11491072177886963,0.0,0.0,0.0,0.11600867658853531
2,2014-01-08,"[0.11691254 0.09310875 0.12227321 0.11256628 0.09257372 0.13329099
 0.10979216 0.10491756 0.         0.11456479 0.         0.
 0.        ]",0.999828295977382,0.9971176676690927,0.010179742381106593,0.09310875087976456,0.12227320671081543,0.112566277384758,0.09257371723651886,0.13329099118709564,0.10979215800762177,0.10491755604743958,0.0,0.11456479132175446,0.0,0.0,0.0,0.11691253632307053
3,2014-01-09,"[0.11734871 0.09285069 0.12226978 0.11236379 0.09247283 0.13257737
 0.11011416 0.10579079 0.         0.11421185 0.         0.
 0.        ]",1.0021673891848073,0.9987753440122823,0.010319041447923843,0.0928506851196289,0.12226977944374084,0.1123637855052948,0.09247282892465591,0.13257737457752228,0.11011416465044022,0.10579079389572144,0.0,0.11421184986829758,0.0,0.0,0.0,0.11734870821237564
4,2014-01-10,"[0.11798729 0.09257349 0.12236835 0.11206964 0.09243321 0.13150531
 0.11053722 0.10665924 0.         0.11386627 0.         0.
 0.        ]",1.004835058544445,1.0022216316238635,0.008582240249531014,0.09257349371910095,0.12236835062503815,0.11206964403390884,0.09243320673704147,0.1315053105354309,0.11053722351789474,0.10665924102067947,0.0,0.11386626958847046,0.0,0.0,0.0,0.11798729002475739
5,2014-01-13,"[0.11903431 0.09248626 0.12273754 0.1117658  0.09245073 0.12996313
 0.11077554 0.10757227 0.         0.11321443 0.         0.
 0.        ]",1.0051755997272844,1.0041896951003397,0.01238411631838213,0.09248626232147217,0.12273754179477692,0.1117658019065857,0.09245073050260544,0.12996312975883484,0.11077553778886795,0.1075722724199295,0.0,0.11321443319320679,0.0,0.0,0.0,0.1190343126654625
6,2014-01-14,"[0.11969528 0.09241493 0.12324183 0.11166211 0.09268271 0.12828559
 0.11109672 0.10848339 0.         0.11243746 0.         0.
 0.        ]",1.0019256600496647,1.0018281533280007,0.011968507940344498,0.09241493046283722,0.1232418343424797,0.1116621121764183,0.09268271178007126,0.12828558683395386,0.11109672486782074,0.10848338901996613,0.0,0.11243746429681778,0.0,0.0,0.0,0.1196952760219574
7,2014-01-15,"[0.12077112 0.09345824 0.12453216 0.11185511 0.09317346 0.12596954
 0.11049654 0.10834455 0.         0.11139926 0.         0.
 0.        ]",0.9900479382776024,0.9922718337735312,0.013665092017884595,0.09345823526382446,0.12453216314315796,0.11185511201620102,0.09317345917224884,0.1259695440530777,0.11049653589725494,0.10834454745054245,0.0,0.11139925569295883,0.0,0.0,0.0,0.12077111750841141
8,2014-01-16,"[0.12087857 0.09520331 0.12562668 0.11230318 0.09390418 0.12375679
 0.10982682 0.10652193 0.         0.11197857 0.         0.
 0.        ]",1.0026833768520824,1.0041343227451798,0.010004310466964126,0.09520331025123596,0.12562668323516846,0.11230317503213882,0.09390418231487274,0.1237567886710167,0.10982681810855865,0.10652192682027817,0.0,0.11197856813669205,0.0,0.0,0.0,0.12087856978178024
9,2014-01-17,"[0.11669092 0.09788705 0.1280584  0.11365874 0.10030685 0.12285796
 0.10840607 0.09612747 0.         0.1160065  0.         0.
 0.        ]",1.0088696221283244,1.0110308846488727,0.029265723907139714,0.09788704663515091,0.12805840373039246,0.11365874111652374,0.10030685365200043,0.1228579580783844,0.10840607434511185,0.0961274728178978,0.0,0.11600650101900101,0.0,0.0,0.0,0.11669091880321503
10,2014-01-21,"[0.14755441 0.08848088 0.11101586 0.09824318 0.         0.11396746
 0.11288396 0.10885506 0.         0.12562893 0.09337027 0.
 0.        ]",1.0080088745554376,1.010893092900947,0.2689673930199652,0.0884808823466301,0.11101585626602173,0.09824318438768387,0.0,0.11396745592355728,0.11288395524024963,0.10885506123304367,0.0,0.12562893331050873,0.09337027370929718,0.0,0.0,0.147554412484169
11,2014-01-22,"[0.14132777 0.10565675 0.12511548 0.11712047 0.         0.13946079
 0.12286305 0.1115277  0.         0.136928   0.         0.
 0.        ]",1.0062402214704955,1.0119321955950389,0.19293008644142945,0.10565675050020218,0.12511548399925232,0.11712046712636948,0.0,0.13946078717708588,0.1228630542755127,0.1115277037024498,0.0,0.1369280070066452,0.0,0.0,0.0,0.14132776856422424
12,2014-01-23,"[0.11200941 0.10074981 0.11637699 0.11384733 0.0941295  0.13749692
 0.10934602 0.09260865 0.         0.12343533 0.         0.
 0.        ]",1.0056239726159684,1.0085956222015071,0.15981888496717386,0.10074981302022934,0.11637698858976364,0.11384733021259308,0.09412950277328491,0.1374969184398651,0.10934601724147797,0.09260865300893784,0.0,0.12343532592058182,0.0,0.0,0.0,0.11200941354036331
13,2014-01-24,"[0.11648725 0.10995708 0.13107584 0.12869391 0.10655188 0.15539448
 0.11843073 0.         0.         0.1334088  0.         0.
 0.        ]",1.0006893088739184,1.0020417655268128,0.18586044022817713,0.10995708405971527,0.13107584416866302,0.12869390845298767,0.1065518781542778,0.15539447963237762,0.1184307262301445,0.0,0.0,0.1334087997674942,0.0,0.0,0.0,0.11648724973201752
