,Date,Weights,Profit,Base Profit,Volume,DGX,LH,PMD,AMS,IVAC,TRT,VECO,ASYS,UIS,EBIX,STRM,JKHY,cash
0,2014-01-06,"[0.         0.08320277 0.08372647 0.08370049 0.08220627 0.08168726
 0.0872564  0.08286537 0.08013898 0.08348753 0.08460587 0.08217413
 0.08494849]",0.9998000372380018,0.9998000000000002,1.000000037252903,0.0832027718424797,0.08372647315263748,0.08370048552751541,0.08220627158880234,0.08168725669384003,0.08725640177726746,0.08286537230014801,0.08013898134231567,0.08348753303289413,0.084605872631073,0.08217412978410721,0.08494848757982254,0.0
1,2014-01-07,"[0.         0.08291663 0.08390329 0.08256946 0.08210786 0.08215388
 0.08623615 0.08268622 0.08134985 0.0833916  0.08520601 0.08299158
 0.08448749]",1.0131930736624863,1.0133865414926366,0.006542485188008822,0.08291663229465485,0.08390329033136368,0.08256945759057999,0.08210786432027817,0.08215387910604477,0.0862361490726471,0.08268622308969498,0.08134984970092773,0.08339159935712814,0.08520600944757462,0.0829915776848793,0.08448749035596848,0.0
2,2014-01-08,"[0.         0.08292753 0.08392087 0.08259915 0.08210851 0.08211812
 0.08627372 0.08263484 0.08132007 0.08342268 0.08517095 0.0829957
 0.08450789]",1.01029668373832,1.0107240549941208,0.011167676597872735,0.08292752504348755,0.08392086625099182,0.08259914815425873,0.0821085050702095,0.08211812376976013,0.08627372235059738,0.082634836435318,0.08132006973028183,0.08342268317937851,0.08517095446586609,0.0829956978559494,0.08450789004564285,0.0
3,2014-01-09,"[0.         0.08291689 0.08395258 0.08261141 0.08208571 0.08210902
 0.08628432 0.08260284 0.08135397 0.08341659 0.08516515 0.08300112
 0.08450039]",1.0291642565790766,1.0295729583226536,0.011603737439994339,0.08291689306497574,0.08395258337259293,0.08261141180992126,0.08208571374416351,0.08210901916027069,0.08628431707620621,0.0826028436422348,0.08135396987199783,0.08341658860445023,0.08516515046358109,0.08300112187862396,0.08450039476156235,0.0
4,2014-01-10,"[0.         0.0828867  0.08386181 0.08259652 0.08215319 0.08215854
 0.08625857 0.08266427 0.08137909 0.08344886 0.08515932 0.08296558
 0.08446757]",1.0438268526064105,1.0440479751693619,0.01987276539885386,0.0828866958618164,0.0838618129491806,0.08259651809930801,0.08215318620204926,0.08215854316949844,0.08625856786966324,0.08266427367925644,0.08137908577919006,0.0834488645195961,0.0851593166589737,0.08296557515859604,0.0844675749540329,0.0
5,2014-01-13,"[0.         0.08282248 0.08380257 0.08248034 0.08219749 0.08231876
 0.08626304 0.08275715 0.08143689 0.08339923 0.08521792 0.08284481
 0.0844593 ]",1.0437644306158638,1.045495057344191,0.023781225313747687,0.08282247930765152,0.08380256593227386,0.08248034119606018,0.08219749480485916,0.0823187604546547,0.08626303821802139,0.08275715261697769,0.0814368948340416,0.0833992287516594,0.0852179154753685,0.0828448086977005,0.08445930480957031,0.0
6,2014-01-14,"[0.         0.08286112 0.08387032 0.08248463 0.08220994 0.0822636
 0.08624665 0.08269416 0.08141028 0.08345741 0.08512467 0.08290201
 0.08447517]",1.0378209187313467,1.0393767100207052,0.027155820701332243,0.08286111801862717,0.08387032151222229,0.08248462527990341,0.08220993727445602,0.08226359635591507,0.08624665439128876,0.0826941579580307,0.08141028136014938,0.08345741033554077,0.085124671459198,0.08290201425552368,0.08447516709566116,0.0
7,2014-01-15,"[0.         0.0828778  0.08387484 0.08244862 0.08220085 0.08235415
 0.08609488 0.08267993 0.08149453 0.08356133 0.08501971 0.08286314
 0.08453024]",1.0366529363687147,1.0380748999309892,0.015017123217205408,0.08287779986858368,0.08387484401464462,0.08244861662387848,0.08220084756612778,0.08235415071249008,0.08609487861394882,0.08267992734909058,0.0814945250749588,0.08356133103370667,0.08501970767974854,0.08286313712596893,0.08453024178743362,0.0
8,2014-01-16,"[0.         0.08290163 0.08385412 0.08248788 0.08219103 0.0823346
 0.08609565 0.08262227 0.08152679 0.0836391  0.08495127 0.08285245
 0.08454319]",1.0580918607028416,1.0586959936249891,0.018282182427085864,0.08290162682533264,0.08385412395000458,0.08248788118362427,0.08219102770090103,0.08233460038900375,0.0860956460237503,0.08262227475643158,0.08152678608894348,0.08363910019397736,0.08495127409696579,0.08285244554281235,0.08454319089651108,0.0
9,2014-01-17,"[0.         0.08286581 0.0838098  0.08242583 0.08220922 0.08240451
 0.08611194 0.08267935 0.08156255 0.08360565 0.0849915  0.08279704
 0.08453678]",1.0568235885647206,1.0582739255518543,0.01770466046957521,0.08286581188440323,0.08380980044603348,0.08242582529783249,0.08220922201871872,0.08240450918674469,0.08611194044351578,0.08267935365438461,0.08156254887580872,0.08360565453767776,0.08499149978160858,0.08279704302549362,0.08453677594661713,0.0
