,Date,Weights,Profit,Base Profit,Volume,SUP,MOD,STRT,DORM,FFG,CIA,GL,AAME,TFX,MMM,CRY,ATRI,cash
0,2014-01-06,"[0.07305468 0.07591042 0.07407058 0.07795066 0.07853445 0.07854109
 0.07551666 0.07857227 0.07486392 0.07750559 0.07792843 0.07939819
 0.07815304]",0.9998145736972015,0.9998000000000002,0.9269452840089798,0.07591041922569275,0.07407058030366898,0.07795065641403198,0.07853445410728455,0.07854108512401581,0.07551665604114532,0.07857226580381393,0.07486391812562943,0.07750558853149414,0.07792843133211136,0.07939818501472473,0.07815304398536682,0.07305467873811722
1,2014-01-07,"[0.07359365 0.07605387 0.07436274 0.07734261 0.07897735 0.07787273
 0.07432492 0.0785778  0.07503939 0.07828426 0.07817261 0.07900622
 0.07839183]",0.9971108372555124,0.9968088330876439,0.005180273438907861,0.07605387270450592,0.07436273992061615,0.07734261453151703,0.07897734642028809,0.07787273079156876,0.07432492077350616,0.07857780158519745,0.07503939419984818,0.07828425616025925,0.07817260921001434,0.07900621742010117,0.07839182764291763,0.07359364628791809
2,2014-01-08,"[0.07359198 0.07602347 0.07437766 0.0773484  0.07903649 0.077876
 0.07431246 0.07861316 0.075011   0.07830349 0.07814778 0.07899499
 0.07836308]",0.9906798888266192,0.9898401127006168,0.005085171262489638,0.07602347433567047,0.07437766343355179,0.07734840363264084,0.07903648912906647,0.0778760015964508,0.07431246340274811,0.07861316204071045,0.0750110000371933,0.0783034935593605,0.0781477764248848,0.0789949893951416,0.0783630833029747,0.07359198480844498
3,2014-01-09,"[0.07356963 0.0760426  0.07436099 0.07734104 0.07905399 0.07787162
 0.07432149 0.0786692  0.0749576  0.07830545 0.07816839 0.07901911
 0.07831891]",0.9909401883153268,0.9901262273193825,0.006984431580388498,0.07604259997606277,0.07436098903417587,0.07734104245901108,0.07905399054288864,0.07787162065505981,0.07432148605585098,0.07866919785737991,0.07495760172605515,0.0783054530620575,0.07816839218139648,0.07901911437511444,0.07831890881061554,0.07356962561607361
4,2014-01-10,"[0.07357919 0.07603101 0.07437496 0.07733384 0.0791088  0.07785992
 0.07427716 0.07870257 0.07492319 0.07834214 0.07816666 0.07900388
 0.07829671]",0.9899595635416242,0.9890761195304735,0.008458277044667707,0.07603101432323456,0.0743749588727951,0.07733383774757385,0.07910879701375961,0.07785991579294205,0.07427716255187988,0.07870256900787354,0.07492319494485855,0.07834213972091675,0.078166663646698,0.07900387793779373,0.0782967135310173,0.07357919216156006
5,2014-01-13,"[0.07361729 0.07601442 0.07438583 0.07730537 0.07912373 0.07787765
 0.07422122 0.07870416 0.07490381 0.07838577 0.07815567 0.07900335
 0.07830177]",0.9907083270615199,0.9898787864832841,0.004597941524877582,0.07601442188024521,0.07438582926988602,0.077305369079113,0.07912372797727585,0.07787764817476273,0.07422122359275818,0.07870415598154068,0.07490380853414536,0.07838577032089233,0.07815567404031754,0.07900334894657135,0.07830176502466202,0.07361728698015213
6,2014-01-14,"[0.07360641 0.07599998 0.07438868 0.07730905 0.07910381 0.07790426
 0.07423276 0.07868766 0.07491671 0.07838674 0.07814554 0.07899852
 0.07831988]",0.9871778841956633,0.9860585354150825,0.008548209801455826,0.07599997520446777,0.07438867539167404,0.07730904966592789,0.07910381257534027,0.07790426164865494,0.07423276454210281,0.07868766039609909,0.07491671293973923,0.07838673889636993,0.07814554125070572,0.07899852097034454,0.07831988483667374,0.07360640913248062
7,2014-01-15,"[0.07366387 0.07594976 0.07443345 0.07730312 0.07915606 0.07789844
 0.07416391 0.07868713 0.07491383 0.07843554 0.07811525 0.07895418
 0.07832543]",0.9808900489686515,0.9794027595968796,0.008077516653345058,0.0759497582912445,0.07443345338106155,0.07730311900377274,0.0791560634970665,0.07789844274520874,0.07416391372680664,0.07868713140487671,0.07491382956504822,0.07843554019927979,0.07811525464057922,0.07895417511463165,0.07832542806863785,0.0736638680100441
8,2014-01-16,"[0.07365129 0.07596079 0.07442531 0.07730395 0.07916494 0.07789577
 0.07417519 0.0786778  0.07491519 0.07842189 0.07811301 0.07896804
 0.07832687]",0.9834511606708767,0.9818414111748749,0.010246958790104198,0.07596078515052795,0.07442530989646912,0.07730395346879959,0.07916493713855743,0.07789576798677444,0.07417518645524979,0.07867780327796936,0.07491518557071686,0.07842189073562622,0.07811301201581955,0.07896804064512253,0.07832687348127365,0.07365129142999649
9,2014-01-17,"[0.07366984 0.07596759 0.07443225 0.07728126 0.07917945 0.0778824
 0.07411811 0.07866259 0.07491916 0.07846038 0.07811073 0.07897402
 0.07834221]",0.9802905888139775,0.9784364127436236,0.010119189352001665,0.07596759498119354,0.07443224638700485,0.07728125900030136,0.07917945086956024,0.07788240164518356,0.07411810755729675,0.07866258919239044,0.07491916418075562,0.07846038043498993,0.07811073213815689,0.07897402346134186,0.07834221422672272,0.07366984337568283
