,Date,Weights,Profit,Base Profit,KOPN,XLNX,MXIM,INTC,UIS,STRM,EBIX,JKHY,SUP,STRT,MOD,DORM,cash
0,2014-01-06,"[0.07672166 0.         0.         0.         0.08256584 0.13039699
 0.12741486 0.15675913 0.11808635 0.10297081 0.08699659 0.
 0.11808777]",0.9999999999907672,0.9999999999917246,0.0,0.0,0.0,0.08256583964311644,0.13039699322531367,0.1274148561079651,0.1567591333939357,0.11808634863828645,0.10297080952059355,0.08699659085240202,0.0,0.11808776690351833,0.07672166171486873
1,2014-01-07,"[0.         0.         0.         0.         0.08635678 0.14236302
 0.13900504 0.1759513  0.12703567 0.10997188 0.09097813 0.
 0.12833817]",1.002928758737415,1.003697852587549,0.0,0.0,0.0,0.08635678317917934,0.1423630168496167,0.1390050416970607,0.17595129983924115,0.12703567054702636,0.10997188331586684,0.0909781345312865,0.0,0.12833817004072245,0.0
2,2014-01-08,"[0.         0.         0.         0.         0.08624809 0.14195745
 0.13847498 0.17768481 0.126145   0.10984924 0.09069559 0.
 0.12894483]",0.9965872763940571,0.9972830549026209,0.0,0.0,0.0,0.08624809132685293,0.14195745096538356,0.13847498154150814,0.1776848137758029,0.12614500154191735,0.10984923588586751,0.09069559099258274,0.0,0.12894483397008483,0.0
3,2014-01-09,"[0.         0.         0.         0.         0.08625505 0.14183939
 0.13825724 0.17808194 0.12615518 0.10979551 0.09074652 0.
 0.12886917]",1.0062382357161133,1.001219806600295,0.0,0.0,0.0,0.0862550482403304,0.14183939273127605,0.13825723600519618,0.17808194008506745,0.12615518112073276,0.10979551079302237,0.09074652448062094,0.0,0.12886916654375383,0.0
4,2014-01-10,"[0.         0.         0.         0.06679105 0.08052796 0.13229024
 0.12894148 0.16629782 0.11777878 0.10248629 0.08468451 0.
 0.12020189]",1.0102661858827742,1.0041674384508692,0.0,0.0,0.06679104582943074,0.08052796128399638,0.13229023676859605,0.1289414779154018,0.16629781930634696,0.11777877571224891,0.10248628711177797,0.08468450772292516,0.0,0.12020188834927609,0.0
5,2014-01-13,"[0.         0.         0.         0.07163544 0.08050432 0.13136749
 0.12808288 0.1649497  0.11713389 0.10220519 0.08445528 0.
 0.1196658 ]",1.0001603584284644,0.9963957752336691,0.0,0.0,0.07163543861743389,0.08050432015629386,0.13136749221496988,0.12808288107038587,0.16494970241535833,0.117133891173228,0.10220518726345683,0.08445528472656312,0.0,0.11966580236231025,0.0
6,2014-01-14,"[0.         0.         0.         0.07192066 0.08046572 0.13133857
 0.12830426 0.16464727 0.11703344 0.10221193 0.08427641 0.
 0.11980174]",0.9877014119525165,0.9897748075388658,0.0,0.0,0.07192066088015608,0.08046571648444589,0.13133857239073257,0.12830426482373855,0.16464726594910145,0.11703343863753997,0.10221192936073666,0.08427640778426596,0.0,0.11980174368928281,0.0
7,2014-01-15,"[0.         0.         0.         0.07192848 0.08067241 0.13111768
 0.12813991 0.16462347 0.11667229 0.10235951 0.08433356 0.
 0.12015269]",0.9828134232259175,0.9884382095183079,0.0,0.0,0.0719284822032612,0.0806724064308595,0.13111768062424933,0.12813990915286597,0.16462346579438755,0.11667228671120851,0.10235951404196468,0.08433356365049659,0.0,0.12015269139070649,0.0
8,2014-01-16,"[0.         0.         0.         0.07198162 0.08009728 0.1317959
 0.12878238 0.16442186 0.11747518 0.10200898 0.08409233 0.
 0.11934447]",0.9983639764524012,0.999822148390316,0.0,0.0,0.07198161687743129,0.08009728073944901,0.13179590121730134,0.12878238011712545,0.16442185745900864,0.11747517517644018,0.10200898086147535,0.08409233465689736,0.0,0.11934447289487139,0.0
9,2014-01-17,"[0.         0.         0.         0.07196928 0.07962102 0.13237502
 0.12950128 0.16414361 0.11806362 0.1017471  0.08379552 0.
 0.11878355]",0.988716483759278,0.9983210810074042,0.0,0.0,0.0719692787279934,0.07962102057274768,0.13237502018489303,0.12950128037982442,0.16414361259798663,0.1180636179023309,0.10174709921873958,0.08379552307493408,0.0,0.11878354734055022,0.0
10,2014-01-21,"[0.         0.         0.         0.0719546  0.07987662 0.13206135
 0.12916439 0.16425371 0.11771018 0.10187085 0.08397611 0.
 0.11913217]",0.9878358156149767,0.994089805458745,0.0,0.0,0.07195460484803039,0.07987662117288183,0.13206135219993298,0.12916439412202738,0.16425371004525907,0.11771017955361969,0.10187085211753284,0.08397611421870432,0.0,0.11913217172201157,0.0
11,2014-01-22,"[0.         0.         0.         0.07193123 0.08017244 0.13166533
 0.12875687 0.16439643 0.11726028 0.1020353  0.08417483 0.
 0.1196073 ]",0.9876296380852453,0.9927012461767132,0.0,0.0,0.07193122751882057,0.08017243509910371,0.13166533226087476,0.1287568717905723,0.1643964283930274,0.11726027901905935,0.10203529735264678,0.08417482879693469,0.0,0.11960729976896048,0.0
12,2014-01-23,"[0.         0.         0.         0.07193774 0.08006823 0.13177
 0.12886167 0.16438748 0.11739375 0.10196648 0.0841388  0.
 0.11947584]",0.9874470977032817,0.9907837768549129,0.0,0.0,0.0719377397523357,0.08006823200965527,0.13176999706939913,0.12886167488010092,0.16438748188779434,0.1173937481024886,0.1019664807485842,0.0841388037264547,0.0,0.11947584182318707,0.0
13,2014-01-24,"[0.         0.         0.         0.07196556 0.07986333 0.13199299
 0.12908714 0.16436753 0.1178023  0.10184115 0.08402442 0.
 0.11905559]",0.9968276774918104,0.9966021847452439,0.0,0.0,0.0719655596800117,0.07986332684091606,0.1319929874608057,0.12908713997519125,0.16436752893760478,0.11780229926121624,0.10184115134663232,0.08402441747069812,0.0,0.11905558902692386,0.0
14,2014-01-27,"[0.         0.         0.         0.0719532  0.07988371 0.13202536
 0.12917921 0.16429275 0.11767312 0.10187634 0.08396565 0.
 0.11915068]",0.9938205272768788,0.9985263017615036,0.0,0.0,0.07195319600091296,0.07988370824041913,0.13202535654753267,0.1291792057093942,0.1642927543107102,0.11767311734474858,0.10187633725553305,0.083965646680695,0.0,0.1191506779100541,0.0
15,2014-01-28,"[0.         0.         0.         0.07196539 0.08073456 0.13106183
 0.12816701 0.16455379 0.11639151 0.1024492  0.08432857 0.
 0.12034815]",0.964490812862868,0.973405934025666,0.0,0.0,0.07196538851216593,0.08073455705125449,0.13106182633828115,0.12816701349084017,0.1645537892546411,0.1163915068756047,0.10244920286413513,0.0843285689814353,0.0,0.12034814663164203,0.0
16,2014-01-29,"[0.         0.         0.         0.07197957 0.08089838 0.13089541
 0.12801075 0.16462615 0.11611479 0.10256431 0.08435064 0.
 0.12056001]",0.9570961090854293,0.9680638235519071,0.0,0.0,0.071979571316823,0.08089837919782432,0.13089541131343824,0.1280107487231338,0.1646261451343421,0.11611478613088684,0.1025643107195773,0.08435063572960233,0.0,0.12056001173437196,0.0
17,2014-01-30,"[0.         0.         0.         0.07209534 0.08082795 0.13108453
 0.12784666 0.16465142 0.1159094  0.10242683 0.08463377 0.
 0.1205241 ]",0.9689302285127442,0.9787852722528841,0.0,0.0,0.0720953386334688,0.08082794662591945,0.13108453348673044,0.1278466639694359,0.1646514212100194,0.1159093953492778,0.10242682885977687,0.08463377160964161,0.0,0.12052410025572977,0.0
18,2014-01-31,"[0.         0.         0.         0.07206896 0.08136097 0.1304347
 0.12719904 0.16489799 0.11536915 0.10276108 0.0848452  0.
 0.12106291]",0.9636794211585813,0.9761486260194419,0.0,0.0,0.07206896311315658,0.08136096724505869,0.13043469882756278,0.12719903707532898,0.16489798974797118,0.11536915446976877,0.1027610772305939,0.08484519859972538,0.0,0.12106291369083383,0.0
19,2014-02-03,"[0.         0.         0.         0.07211809 0.08119774 0.13060652
 0.12724853 0.16492005 0.11561164 0.10263841 0.08488453 0.
 0.12077448]",0.974771510466427,0.9771737256784296,0.0,0.0,0.07211808674203155,0.08119773865377035,0.13060652284205027,0.12724852782689658,0.16492005209647997,0.11561164232413698,0.10263841126051138,0.08488453332476827,0.0,0.12077448492935454,0.0
20,2014-02-04,"[0.         0.         0.         0.07221532 0.08182645 0.12996079
 0.12612246 0.16532534 0.11493372 0.10286129 0.08560625 0.
 0.12114839]",0.9824551114684398,0.9902199966952421,0.0,0.0,0.07221532190021045,0.08182644663440135,0.12996078509065434,0.12612246198711477,0.165325335657359,0.11493371607144084,0.10286129245766885,0.08560624847185432,0.0,0.12114839172929606,0.0
21,2014-02-05,"[0.         0.         0.         0.07223852 0.08281881 0.12891055
 0.12478791 0.16574884 0.11363581 0.10338712 0.08627188 0.
 0.12220056]",0.9687393416898041,0.9764726373575195,0.0,0.0,0.07223851986519222,0.08281880574884062,0.12891055492482895,0.12478791061074847,0.16574884267779613,0.11363581252361439,0.10338711742028081,0.08627188082356003,0.0,0.12220055540513851,0.0
22,2014-02-06,"[0.         0.         0.         0.07226008 0.08290417 0.12880127
 0.1245677  0.16588883 0.11358667 0.10338975 0.08645403 0.
 0.12214749]",0.9600673748854617,0.9710400802581509,0.0,0.0,0.0722600818354784,0.08290416909734288,0.12880127470499306,0.12456770372835767,0.16588883134676513,0.113586668494599,0.10338975421772158,0.08645402698411934,0.0,0.122147489590623,0.0
23,2014-02-07,"[0.         0.         0.         0.07224734 0.08318208 0.12846706
 0.12417892 0.1660473  0.11327179 0.10351939 0.08664759 0.
 0.12243854]",0.966182711643775,0.9746372308921818,0.0,0.0,0.07224733562643941,0.08318207550097531,0.12846705580615847,0.12417892225671204,0.16604730115567928,0.11327179032068992,0.10351938898924794,0.08664759408995903,0.0,0.12243853625413861,0.0
24,2014-02-10,"[0.         0.         0.         0.07223486 0.08249013 0.12919527
 0.12513074 0.1657228  0.11412896 0.10321987 0.08611377 0.
 0.12176359]",0.9699639745687597,0.9802375026405077,0.0,0.0,0.07223486487871922,0.08249013182519192,0.12919526896330494,0.1251307417097584,0.1657228003947919,0.11412896234081187,0.10321986629388498,0.08611377495426421,0.0,0.1217635886392724,0.0
25,2014-02-11,"[0.         0.         0.         0.0722479  0.08253747 0.12911601
 0.1250305  0.16578406 0.11416726 0.10323169 0.08612703 0.
 0.12175808]",0.980156049024879,0.9840356159283944,0.0,0.0,0.07224789992280549,0.08253747044895927,0.12911600913096064,0.12503050181988673,0.16578406031228995,0.11416725919818757,0.10323169285744332,0.08612702918098165,0.0,0.12175807712848521,0.0
26,2014-02-12,"[0.         0.         0.         0.07229096 0.08212833 0.12960342
 0.12545451 0.16562655 0.11459591 0.10297641 0.08603412 0.
 0.12128978]",0.9911819300958086,0.9952818286734807,0.0,0.0,0.07229096418281543,0.08212832980529965,0.12960342457616947,0.12545450857841123,0.1656265509767717,0.11459590524073118,0.10297641432913128,0.08603412165579573,0.0,0.12128978065487431,0.0
27,2014-02-13,"[0.         0.06283856 0.         0.06887675 0.07869753 0.12134776
 0.11395591 0.15540175 0.10324217 0.09693228 0.08371243 0.
 0.11499487]",0.9987050158257026,1.0045320715771155,0.06283855929099347,0.0,0.0688767524183649,0.07869752576896998,0.12134775737871192,0.11395590778078989,0.15540174913942228,0.10324216980836944,0.09693228049842482,0.08371242923558964,0.0,0.11499486868036365,0.0
28,2014-02-14,"[0.         0.06597094 0.         0.06895152 0.07715185 0.12232736
 0.11356341 0.15410541 0.10377187 0.09538249 0.08482714 0.
 0.11394801]",0.9940327535526912,1.0056876683785099,0.06597093582826324,0.0,0.06895151984506186,0.07715185390365659,0.12232736419488117,0.11356341402453994,0.15410540633801167,0.10377187015120695,0.09538249002970008,0.08482713682077098,0.0,0.11394800886390745,0.0
29,2014-02-18,"[0.         0.06604912 0.         0.06899651 0.07689173 0.1226491
 0.11368486 0.15390815 0.10397083 0.09513865 0.08497192 0.
 0.11373913]",1.007494080052788,1.0181580414852314,0.06604912330789559,0.0,0.06899650593823405,0.07689172835513296,0.12264910088706177,0.11368486084984954,0.15390814959386778,0.10397083177543119,0.0951386471577278,0.08497192220665283,0.0,0.11373912992814655,0.0
30,2014-02-19,"[0.         0.06973733 0.         0.06910662 0.08142603 0.11661792
 0.10753383 0.15511106 0.10334124 0.09880433 0.08562738 0.
 0.11269426]",1.0097266939374347,1.018582862728587,0.06973733336102632,0.0,0.06910661607281084,0.08142603087750416,0.11661791757572976,0.10753383426819926,0.1551110578709287,0.10334123977912622,0.0988043250298585,0.08562738292822367,0.0,0.11269426223659265,0.0
31,2014-02-20,"[0.         0.06948037 0.         0.06914033 0.08106132 0.1168026
 0.10801383 0.15514239 0.10425821 0.09885474 0.08523153 0.
 0.11201469]",1.0216267189800745,1.0275163725404968,0.06948037276247773,0.0,0.0691403294939492,0.0810613159978205,0.1168025981946182,0.10801382710402584,0.1551423929908701,0.10425820841621461,0.0988547368264901,0.08523152985578682,0.0,0.11201468835774696,0.0
32,2014-02-21,"[0.         0.06921827 0.         0.06914446 0.0807899  0.11706567
 0.1086658  0.15507606 0.10487942 0.09887057 0.08471862 0.
 0.11157124]",1.0527318060927078,1.0490992792773297,0.06921827116853445,0.0,0.06914445645452548,0.08078989510889599,0.11706566677818088,0.10866580263105872,0.15507606101449994,0.10487942062491958,0.09887056648783933,0.08471862070930428,0.0,0.11157123902224127,0.0
33,2014-02-24,"[0.         0.06873818 0.         0.06917132 0.0800838  0.11793687
 0.10973875 0.15483012 0.10577121 0.09855704 0.08425423 0.
 0.11091847]",1.0627153520189248,1.0582267707645943,0.06873817959498321,0.0,0.0691713209529587,0.08008379693954583,0.11793687118816705,0.1097387494331364,0.154830122858283,0.105771210732785,0.09855704256432402,0.08425423447644613,0.0,0.1109184712593705,0.0
34,2014-02-25,"[0.         0.06903122 0.         0.06911602 0.08040872 0.11753848
 0.10936123 0.15485816 0.10530752 0.09872    0.0843644  0.
 0.11129425]",1.0520446264762353,1.0506836446457568,0.06903121605733069,0.0,0.06911601754297036,0.08040871988545727,0.11753847960926929,0.10936123055498166,0.15485816155745824,0.10530751847914041,0.09872000280086486,0.08436440133474984,0.0,0.11129425217777725,0.0
35,2014-02-26,"[0.         0.06935902 0.         0.06913086 0.08100273 0.11683157
 0.10839243 0.155113   0.10460351 0.09895594 0.08485602 0.
 0.11175493]",1.0517124576385366,1.050902799209269,0.06935902229465621,0.0,0.06913086120555834,0.08100273178397314,0.11683156596640697,0.10839243278144806,0.1551129986639008,0.10460350678938814,0.09895593811747212,0.08485601513827429,0.0,0.11175492725892193,0.0
36,2014-02-27,"[0.         0.06959379 0.         0.06914878 0.08152138 0.11620859
 0.10746848 0.15540396 0.10411581 0.09913874 0.08533975 0.
 0.11206072]",1.0538424176825654,1.050395793160843,0.06959379348230783,0.0,0.06914877587181122,0.08152137970940085,0.11620858727637598,0.10746847712962447,0.15540396044546156,0.10411580966272789,0.09913873783346425,0.085339753672982,0.0,0.11206072491584407,0.0
37,2014-02-28,"[0.         0.06948151 0.         0.06911001 0.08126264 0.1164391
 0.10798206 0.15528315 0.10432084 0.09908278 0.08501655 0.
 0.11202135]",1.0613391959727205,1.0572190848579135,0.0694815113112003,0.0,0.06911001335307768,0.081262642951592,0.11643909888872549,0.1079820558983633,0.1552831532645437,0.10432084260252925,0.09908277691587825,0.08501655008278025,0.0,0.11202135473130967,0.0
38,2014-03-03,"[0.         0.06934573 0.         0.06913353 0.08121041 0.11652391
 0.10794611 0.15535299 0.10452965 0.09900204 0.08512052 0.
 0.11183512]",1.0785791971073386,1.0719606207729047,0.06934572658745762,0.0,0.06913352624381312,0.08121041128213849,0.11652391038864207,0.10794610754596931,0.15535298883696147,0.10452965436450702,0.09900204201160825,0.08512051585244446,0.0,0.11183511688645825,0.0
39,2014-03-04,"[0.         0.06980651 0.         0.06909348 0.08173968 0.11592325
 0.10729487 0.15540155 0.10367644 0.09926834 0.08536393 0.
 0.11243196]",1.055164926763638,1.0561913879777713,0.06980650904336484,0.0,0.06909348119233914,0.08173967542276539,0.11592324575091492,0.10729486599896111,0.155401553143436,0.10367644319812373,0.09926833720839863,0.08536392668633298,0.0,0.11243196235536311,0.0
40,2014-03-05,"[0.         0.06990125 0.         0.06904142 0.08179266 0.11582141
 0.10732574 0.15537013 0.10358216 0.09933107 0.08526279 0.
 0.11257137]",1.0722769193224613,1.070618888798127,0.06990125314630091,0.0,0.06904141925344347,0.08179265768413244,0.11582140983623104,0.10732573775263933,0.15537012699589695,0.10358216130391872,0.09933107150489212,0.08526279024840165,0.0,0.11257137227414349,0.0
41,2014-03-06,"[0.         0.06930323 0.         0.0690407  0.08095193 0.11675259
 0.1085859  0.15513518 0.10456266 0.0989587  0.08471592 0.
 0.11199319]",1.0820483038079554,1.0795713329664423,0.06930322850698152,0.0,0.06904069768321,0.08095193228414493,0.1167525903335853,0.10858589541493648,0.15513518131873133,0.10456266142451845,0.0989587033013521,0.08471592198145976,0.0,0.11199318775108001,0.0
42,2014-03-07,"[0.         0.06946973 0.         0.0690219  0.08109389 0.11659575
 0.10851687 0.15508743 0.10433931 0.09907026 0.08465691 0.
 0.11214795]",1.0717831769524926,1.071356939722559,0.06946972797320657,0.0,0.06902189520512121,0.08109389234537252,0.1165957511050814,0.10851687199382692,0.15508742792693553,0.10433931019762212,0.09907026243686666,0.08465691399398924,0.0,0.11214794682197779,0.0
43,2014-03-10,"[0.         0.06954259 0.         0.06898212 0.08116259 0.1164708
 0.10848599 0.15508242 0.10421855 0.09911878 0.08463009 0.
 0.11230607]",1.081102859298943,1.0807209636840827,0.06954259146397793,0.0,0.06898211723374036,0.08116258848106377,0.1164707956972781,0.10848598830769246,0.15508242158682628,0.10421855448203747,0.09911877678374724,0.08463009192584792,0.0,0.11230607403778844,0.0
44,2014-03-11,"[0.         0.06973001 0.         0.06894066 0.08136934 0.11621569
 0.10822292 0.15509848 0.10385923 0.09920932 0.08473005 0.
 0.1126243 ]",1.0743923818468335,1.0754985826594503,0.06973001371774389,0.0,0.06894065920028952,0.08136933658941368,0.11621569361845185,0.10822291653072527,0.15509848356730632,0.1038592329529777,0.09920931867388798,0.08473004550906135,0.0,0.11262429964014248,0.0
45,2014-03-12,"[0.         0.06982883 0.         0.06886158 0.08145038 0.11606311
 0.10822515 0.15507425 0.10367588 0.09926114 0.08467453 0.
 0.11288516]",1.0829893366218446,1.0847717038793236,0.06982882566101473,0.0,0.0688615809934786,0.08145037597051234,0.11606311463833317,0.10822514587007306,0.155074247867879,0.10367587966672981,0.09926113747279351,0.08467453385766623,0.0,0.11288515800151946,0.0
