,Date,Weights,Profit,Base Profit,Volume,BCPC,FMC,GRA,OLN,STRM,JKHY,UIS,EBIX,DORM,SUP,STRT,MOD,cash
0,2014-01-06,"[0.08771111 0.         0.09892418 0.10429888 0.09619334 0.12910569
 0.09935538 0.         0.         0.1547613  0.09797709 0.13167302
 0.        ]",0.9999999850897159,0.9999999999900002,0.9122888743877411,0.0,0.0989241823554039,0.10429888218641281,0.0961933359503746,0.12910568714141846,0.09935537725687027,0.0,0.0,0.15476129949092865,0.09797708690166473,0.13167302310466766,0.0,0.08771111071109772
1,2014-01-07,"[0.08777454 0.         0.09941507 0.10413881 0.09571452 0.12947838
 0.0990206  0.         0.         0.1549059  0.09811717 0.13143498
 0.        ]",1.0023264127499256,1.0029957476955487,0.002359978085621292,0.0,0.09941507130861282,0.1041388139128685,0.0957145169377327,0.12947838008403778,0.09902060031890869,0.0,0.0,0.15490590035915375,0.0981171727180481,0.13143497705459595,0.0,0.08777453750371933
2,2014-01-08,"[0.08787288 0.         0.09940372 0.104183   0.09577545 0.12937592
 0.09902489 0.         0.         0.1548016  0.09813154 0.13143101
 0.        ]",0.9947780328275739,0.9965567821114576,0.005702468491015688,0.0,0.09940371662378311,0.10418300330638885,0.09577544778585434,0.12937591969966888,0.09902489185333252,0.0,0.0,0.154801607131958,0.09813153743743896,0.13143101334571838,0.0,0.08787287771701813
3,2014-01-09,"[0.08793454 0.         0.09945401 0.10416835 0.09571365 0.12934828
 0.09900966 0.         0.         0.15478857 0.09815344 0.13142952
 0.        ]",0.994737275375876,1.0002845741350752,0.00523715683250385,0.0,0.09945400804281235,0.1041683480143547,0.09571365267038345,0.1293482780456543,0.09900966286659241,0.0,0.0,0.1547885686159134,0.09815344214439392,0.131429523229599,0.0,0.08793453872203827
4,2014-01-10,"[0.08800207 0.         0.09938158 0.10418744 0.09575342 0.12923838
 0.09903792 0.         0.         0.1547287  0.09820896 0.1314615
 0.        ]",0.9996179164472757,1.004950276318127,0.006215961689988877,0.0,0.09938158094882965,0.10418744385242462,0.09575342386960983,0.12923838198184967,0.09903791546821594,0.0,0.0,0.1547286957502365,0.0982089564204216,0.131461501121521,0.0,0.08800207078456879
5,2014-01-13,"[0.08798507 0.         0.09943996 0.10421881 0.09583607 0.12925147
 0.09900827 0.         0.         0.15470764 0.09814978 0.13140291
 0.        ]",0.9996172806363544,0.999689078840796,0.005108867398106068,0.0,0.09943996369838715,0.10421881079673767,0.09583606570959091,0.12925146520137787,0.09900826960802078,0.0,0.0,0.1547076404094696,0.09814977645874023,0.1314029097557068,0.0,0.0879850685596466
6,2014-01-14,"[0.08793388 0.         0.09950166 0.10423807 0.09585451 0.12922376
 0.09896277 0.         0.         0.15475368 0.09816702 0.13136461
 0.        ]",0.9940825120136514,0.9901671426943149,0.007349950149572676,0.0,0.09950166195631027,0.10423807054758072,0.0958545133471489,0.1292237639427185,0.09896276891231537,0.0,0.0,0.1547536849975586,0.09816702455282211,0.1313646137714386,0.0,0.08793387562036514
7,2014-01-15,"[0.08789384 0.         0.09970223 0.10419611 0.09578249 0.12943617
 0.09884831 0.         0.         0.15482688 0.09806395 0.13125007
 0.        ]",0.988999967977879,0.9848398961334744,0.009647488880823764,0.0,0.09970223158597946,0.10419610887765884,0.09578248858451843,0.1294361650943756,0.09884830564260483,0.0,0.0,0.15482687950134277,0.09806394577026367,0.1312500685453415,0.0,0.08789383620023727
8,2014-01-16,"[0.08783879 0.         0.0995724  0.10417964 0.09570836 0.12947701
 0.09895438 0.         0.         0.1548439  0.09805936 0.13136616
 0.        ]",0.9950952107024312,0.996756649889904,0.013547881576076384,0.0,0.09957239776849747,0.10417964309453964,0.09570836275815964,0.12947700917720795,0.09895437955856323,0.0,0.0,0.15484389662742615,0.09805936366319656,0.13136616349220276,0.0,0.0878387913107872
9,2014-01-17,"[0.08796541 0.         0.09951312 0.10421959 0.09588704 0.12927698
 0.09896775 0.         0.         0.15471953 0.09811556 0.131335
 0.        ]",0.9923880535954898,0.991483827583607,0.009625635109451879,0.0,0.09951312094926834,0.10421958565711975,0.09588703513145447,0.12927697598934174,0.09896775335073471,0.0,0.0,0.1547195315361023,0.09811555594205856,0.13133500516414642,0.0,0.08796541392803192
