,Date,Weights,Profit,Base Profit,Volume,IEX,FLS,GGG,ITT,SANM,FLEX,CTS,IEC,ANDE,UVV,STKL,PYX,cash
0,2014-01-06,"[0.         0.08621731 0.08679913 0.0853528  0.08149861 0.0836045
 0.0864794  0.08092326 0.08043583 0.08536936 0.08061822 0.08475664
 0.07794493]",0.9997999776571989,0.9998000000000002,0.9999999776482582,0.08621730655431747,0.08679912984371185,0.08535280078649521,0.08149860799312592,0.08360449969768524,0.08647940307855606,0.08092325925827026,0.08043583482503891,0.08536935597658157,0.08061821758747101,0.08475663512945175,0.07794492691755295,0.0
1,2014-01-07,"[0.         0.08656776 0.08619709 0.08413199 0.08240034 0.08315029
 0.0874617  0.08027018 0.08127576 0.08539342 0.08057185 0.08500342
 0.07757622]",1.0080178307806298,1.0081880178208527,0.006689141356940344,0.08656775951385498,0.08619708567857742,0.08413199335336685,0.08240033686161041,0.08315028995275497,0.08746170252561569,0.0802701786160469,0.08127576112747192,0.08539342135190964,0.08057184517383575,0.08500342071056366,0.07757622003555298,0.0
2,2014-01-08,"[0.         0.08658436 0.08628111 0.08407842 0.0825983  0.08304314
 0.0873083  0.08008454 0.08114073 0.08537219 0.0807711  0.08510832
 0.07762951]",0.9978220660087173,0.9976613603497333,0.009100910232233871,0.08658435940742493,0.08628110587596893,0.08407842367887497,0.08259829878807068,0.08304313570261002,0.08730830252170563,0.08008453994989395,0.08114072680473328,0.085372194647789,0.08077109605073929,0.08510831743478775,0.07762950658798218,0.0
3,2014-01-09,"[0.         0.08651433 0.08628183 0.08388508 0.08279488 0.08301263
 0.08723909 0.07996248 0.0810678  0.085421   0.08092211 0.0851478
 0.07775097]",0.9989490841136501,0.9985359592507144,0.01097578016101698,0.08651433140039444,0.08628182858228683,0.0838850811123848,0.08279488235712051,0.08301262557506561,0.0872390940785408,0.07996247708797455,0.08106780052185059,0.08542099595069885,0.08092211186885834,0.08514779806137085,0.07775097340345383,0.0
4,2014-01-10,"[0.         0.08639185 0.0861867  0.08375262 0.08289745 0.0829185
 0.08717979 0.0799107  0.08090628 0.08560453 0.08116395 0.08514586
 0.07794172]",1.0009324327255513,1.000446206432998,0.009528546568842203,0.08639185130596161,0.08618669956922531,0.08375262469053268,0.08289745450019836,0.08291850239038467,0.08717979490756989,0.07991069555282593,0.08090627938508987,0.08560452610254288,0.08116395026445389,0.08514586091041565,0.07794172316789627,0.0
5,2014-01-13,"[0.         0.08632448 0.08602613 0.08358975 0.08315888 0.08291974
 0.08698768 0.07967962 0.0807962  0.08561262 0.08156916 0.08517332
 0.07816237]",1.0021774687281562,1.001730993407326,0.01408479029721063,0.08632448315620422,0.086026132106781,0.08358975499868393,0.08315888047218323,0.08291973918676376,0.0869876816868782,0.07967961579561234,0.08079619705677032,0.08561262488365173,0.08156916499137878,0.08517331629991531,0.07816237211227417,0.0
6,2014-01-14,"[0.         0.08624237 0.08562484 0.08339471 0.08331744 0.08291835
 0.08681925 0.07954893 0.08070494 0.08561867 0.08201638 0.08523119
 0.07856291]",0.9912514482402175,0.9908757116209799,0.008875230605554776,0.08624237030744553,0.08562484383583069,0.08339470624923706,0.08331743627786636,0.08291835337877274,0.08681924641132355,0.07954893261194229,0.0807049423456192,0.08561866730451584,0.08201637864112854,0.08523119240999222,0.0785629078745842,0.0
7,2014-01-15,"[0.         0.08612986 0.08508068 0.08314105 0.08349855 0.08307412
 0.08645918 0.07922559 0.08090414 0.08527311 0.08282544 0.08521818
 0.07917006]",0.9832496307994177,0.982750388421122,0.011333955811604011,0.08612985908985138,0.08508068323135376,0.08314105123281479,0.08349855244159698,0.08307412266731262,0.08645918220281601,0.07922559231519699,0.08090414106845856,0.08527310937643051,0.0828254446387291,0.08521817624568939,0.07917005568742752,0.0
8,2014-01-16,"[0.         0.08574611 0.08471614 0.08305071 0.08342678 0.08309017
 0.08620147 0.07826146 0.08162362 0.08504572 0.08401009 0.08494427
 0.07988349]",0.9874364949020228,0.9869622343934902,0.008294575191900888,0.08574610948562622,0.08471614122390747,0.08305071294307709,0.08342678099870682,0.0830901712179184,0.08620146661996841,0.07826145738363266,0.0816236212849617,0.0850457176566124,0.08401008695363998,0.08494427055120468,0.07988349348306656,0.0
9,2014-01-17,"[0.         0.08638518 0.08452338 0.08406606 0.08178542 0.08383358
 0.08602877 0.07743672 0.08344126 0.08432763 0.08413681 0.08412255
 0.07991267]",0.9968421637087697,0.9960221939000761,0.009917842000914369,0.08638517558574677,0.08452337980270386,0.08406606316566467,0.0817854180932045,0.08383357524871826,0.08602876961231232,0.07743671536445618,0.08344126492738724,0.08432763069868088,0.08413680642843246,0.08412254601716995,0.07991266995668411,0.0
10,2014-01-21,"[0.25279674 0.14874247 0.         0.         0.         0.14133884
 0.13612281 0.17795616 0.         0.         0.         0.14304297
 0.        ]",0.992383384846751,0.9955607759776005,0.9082958161195327,0.1487424671649933,0.0,0.0,0.0,0.14133884012699127,0.13612280786037445,0.17795616388320923,0.0,0.0,0.0,0.14304296672344208,0.0,0.2527967393398285
11,2014-01-22,"[0.19686216 0.16160525 0.         0.         0.         0.1498372
 0.16534995 0.17157982 0.         0.         0.         0.15476564
 0.        ]",0.9933415132374492,0.9957814409043657,0.06791701419212579,0.16160525381565094,0.0,0.0,0.0,0.1498371958732605,0.16534994542598724,0.17157982289791107,0.0,0.0,0.0,0.15476563572883606,0.0,0.19686216115951538
12,2014-01-23,"[0.12404092 0.11467456 0.         0.         0.10205143 0.10764356
 0.11861013 0.11592112 0.10289498 0.10216076 0.         0.11200252
 0.        ]",0.9957332441242053,0.9960771085001507,0.5379795505032258,0.11467456072568893,0.0,0.0,0.10205142945051193,0.10764355957508087,0.11861012876033783,0.11592111736536026,0.10289497673511505,0.10216075927019119,0.0,0.11200252175331116,0.0,0.12404091656208038
13,2014-01-24,"[0.10584084 0.10497837 0.09336904 0.         0.09510321 0.09853355
 0.10703579 0.10171261 0.09699032 0.09413186 0.         0.10230441
 0.        ]",0.9914146417374999,0.9921552555368053,0.16812890500826277,0.10497836768627167,0.09336903691291809,0.0,0.09510321170091629,0.09853354841470718,0.10703578591346741,0.10171261429786682,0.09699032455682755,0.09413185715675354,0.0,0.10230441391468048,0.0,0.10584083944559097
14,2014-01-27,"[0.09245155 0.09564783 0.08764198 0.08634663 0.08769275 0.0908609
 0.09751803 0.09168602 0.08941755 0.08749463 0.         0.09324212
 0.        ]",0.978939235135937,0.9812368614600463,0.15748279299990406,0.09564782679080963,0.08764197677373886,0.08634663373231888,0.0876927450299263,0.09086089581251144,0.09751803427934647,0.09168601781129837,0.08941754698753357,0.0874946340918541,0.0,0.0932421162724495,0.0,0.0924515500664711
15,2014-01-28,"[0.09038246 0.09544671 0.08889443 0.08795811 0.0879408  0.09101685
 0.0966308  0.09039575 0.08957148 0.08892483 0.         0.09283776
 0.        ]",0.9605163930104881,0.9632239953825928,0.014527548315921134,0.09544671326875687,0.08889443427324295,0.08795811235904694,0.08794079720973969,0.09101685136556625,0.09663080424070358,0.09039574861526489,0.08957148343324661,0.0889248326420784,0.0,0.09283775836229324,0.0,0.09038245677947998
16,2014-01-29,"[0.08913521 0.09525737 0.08968085 0.08914962 0.08800532 0.09109889
 0.09614325 0.08974212 0.08973651 0.08954212 0.         0.09250873
 0.        ]",0.9594114221653259,0.9568689381278078,0.016639363705837212,0.09525737166404724,0.08968085050582886,0.08914962410926819,0.08800531923770905,0.09109888970851898,0.09614324569702148,0.08974212408065796,0.08973651379346848,0.08954212069511414,0.0,0.0925087258219719,0.0,0.08913520723581314
17,2014-01-30,"[0.08843739 0.09500848 0.09039785 0.08958331 0.08801232 0.09083775
 0.09611955 0.08962825 0.08960812 0.090018   0.         0.09234903
 0.        ]",0.9605231065393541,0.9569375768806406,0.021532940286536142,0.0950084775686264,0.09039784967899323,0.08958330750465393,0.08801231533288956,0.0908377468585968,0.09611954540014267,0.08962824940681458,0.08960811793804169,0.09001799672842026,0.0,0.09234903007745743,0.0,0.08843739330768585
18,2014-01-31,"[0.087937   0.0949876  0.09059095 0.08996357 0.08805883 0.09100262
 0.09587097 0.0893806  0.08964407 0.0902727  0.         0.09229106
 0.        ]",0.975621387621251,0.9699834393207596,0.013324232369517805,0.09498760104179382,0.0905909463763237,0.08996357023715973,0.08805882930755615,0.09100262075662613,0.0958709716796875,0.08938059955835342,0.08964407444000244,0.0902727022767067,0.0,0.09229105710983276,0.0,0.08793699741363525
19,2014-02-03,"[0.08670018 0.0950259  0.09124975 0.09012325 0.08847396 0.09083301
 0.0960415  0.08920378 0.08957807 0.09011289 0.         0.09265774
 0.        ]",0.9672635208885088,0.9590496808000197,0.017044102170101133,0.09502589702606201,0.0912497490644455,0.090123251080513,0.08847396075725555,0.09083300828933716,0.09604150056838989,0.08920378237962723,0.0895780697464943,0.09011289477348328,0.0,0.09265773743391037,0.0,0.08670017868280411
20,2014-02-04,"[0.086013   0.09504711 0.09172909 0.09040213 0.08858487 0.09077187
 0.09591713 0.08904908 0.08953952 0.09028835 0.         0.09265783
 0.        ]",0.9651109049688944,0.9549896094794221,0.00789905713585747,0.09504710882902145,0.09172908961772919,0.09040212631225586,0.08858487010002136,0.0907718688249588,0.09591712802648544,0.0890490785241127,0.08953952044248581,0.09028834849596024,0.0,0.09265782684087753,0.0,0.08601299673318863
21,2014-02-05,"[0.07928578 0.0876852  0.08469858 0.08360821 0.08165982 0.08366503
 0.08826895 0.08193493 0.08259746 0.08335745 0.07783474 0.08540389
 0.        ]",0.9390879626176671,0.9251357021802747,0.1435607553792146,0.08768519759178162,0.08469858020544052,0.08360821008682251,0.08165981620550156,0.08366502821445465,0.0882689505815506,0.08193492889404297,0.08259745687246323,0.08335745334625244,0.07783474028110504,0.08540388941764832,0.0,0.07928577810525894
22,2014-02-06,"[0.07828854 0.08765501 0.08486499 0.08386829 0.08180818 0.08375818
 0.08841169 0.08168435 0.0825116  0.08336591 0.07813103 0.08565223
 0.        ]",0.9416303965979381,0.9290347806754802,0.009415188915192708,0.08765500783920288,0.08486498892307281,0.08386828750371933,0.0818081796169281,0.08375817537307739,0.08841168880462646,0.08168435096740723,0.08251160383224487,0.08336590975522995,0.07813102751970291,0.08565223217010498,0.0,0.07828854024410248
23,2014-02-07,"[0.07852131 0.08763464 0.08475506 0.08398736 0.08168376 0.08363083
 0.08842663 0.08164105 0.08233525 0.08354987 0.07817299 0.08566125
 0.        ]",0.9406654717218202,0.9325857368945201,0.010852877037776902,0.08763463795185089,0.0847550556063652,0.08398735523223877,0.08168376237154007,0.08363083004951477,0.0884266346693039,0.0816410481929779,0.08233524858951569,0.0835498720407486,0.07817298918962479,0.08566124737262726,0.0,0.07852131128311157
