,Date,Weights,Profit,Base Profit,C,JPM,TCF,UMBF,PFE,JNJ,ABT,BMY,INTC,XLNX,KOPN,MXIM,MCD,EAT,JACK,PZZA,LH,AMS,DGX,PMD,COHR,PKI,BIO,WAT,MMM,TFX,CRY,ATRI,TRT,IVAC,ASYS,VECO,GGG,FLS,ITT,IEX,AVX,HUBB,IIN,MRCY,FLEX,CTS,IEC,SANM,HDSN,KAMN,LAWS,WLFC,CIA,AAME,FFG,GL,CIGI,FRPH,CTO,TRC,NBIX,BCRX,TECH,TTNP,SCON,MSI,BKTI,VSAT,LECO,CVR,SPXC,PFIN,STRM,EBIX,UIS,JKHY,UVV,STKL,ANDE,PYX,BZH,NVR,PHM,MTH,MOD,DORM,STRT,SUP,PCAR,SPAR,F,OSK,HLX,CLB,ENSV,RES,BCPC,FMC,GRA,OLN,cash
0,2014-06-12,"[0.0099283  0.02650241 0.         0.02621107 0.02043907 0.
 0.02613257 0.         0.02508514 0.02642374 0.01364457 0.
 0.         0.         0.         0.02637379 0.         0.02621069
 0.         0.         0.         0.02605725 0.02568352 0.
 0.         0.         0.         0.02638752 0.02648858 0.
 0.02634919 0.02646887 0.0133864  0.         0.02641692 0.0264171
 0.         0.02646844 0.02586541 0.         0.         0.
 0.         0.         0.02647381 0.         0.         0.
 0.02624405 0.         0.02170127 0.         0.         0.02219492
 0.         0.         0.         0.02602191 0.         0.0264149
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02601191 0.         0.02619257 0.0263721
 0.026409   0.0253977  0.         0.02634487 0.01211684 0.02636722
 0.         0.0212345  0.         0.01189929 0.         0.02621755
 0.         0.02161532 0.         0.         0.         0.
 0.         0.02619577 0.         0.02596147 0.         0.
 0.01967247]",0.9999999999900993,0.9999999999902726,0.026502412971075414,0.0,0.026211072190109472,0.020439070391932594,0.0,0.026132573391064406,0.0,0.025085144830965144,0.026423737774649136,0.013644572404219494,0.0,0.0,0.0,0.0,0.026373792101498875,0.0,0.026210694115837617,0.0,0.0,0.0,0.026057254260362393,0.025683519667701684,0.0,0.0,0.0,0.0,0.026387516091448165,0.026488575543256364,0.0,0.02634919391172325,0.02646886787645827,0.013386399291818398,0.0,0.026416919002018063,0.02641710007831207,0.0,0.02646844033202765,0.025865408054852837,0.0,0.0,0.0,0.0,0.0,0.026473808014253863,0.0,0.0,0.0,0.0262440496712924,0.0,0.02170126777370406,0.0,0.0,0.022194920313113212,0.0,0.0,0.0,0.026021905645767555,0.0,0.026414898904573374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02601190964973136,0.0,0.026192571696949704,0.026372099111290705,0.026408996948470254,0.025397703488151745,0.0,0.026344869015120186,0.012116835133521122,0.026367221957869925,0.0,0.02123449973976787,0.0,0.011899286268961192,0.0,0.026217551855830277,0.0,0.021615323886897263,0.0,0.0,0.0,0.0,0.0,0.026195773911688713,0.0,0.025961470392813976,0.0,0.0,0.019672467525459397,0.009928304813440434
1,2014-06-13,"[0.         0.02683942 0.         0.0265463  0.02007571 0.
 0.02646801 0.         0.02541375 0.02675968 0.01370878 0.
 0.         0.         0.         0.02669892 0.         0.02650677
 0.         0.         0.         0.02635913 0.02604882 0.
 0.         0.         0.         0.02671692 0.02682486 0.
 0.02669815 0.02680712 0.01397031 0.         0.0267443  0.02674667
 0.         0.02680276 0.0261568  0.         0.         0.
 0.         0.         0.02680873 0.         0.         0.
 0.02658765 0.         0.02215295 0.         0.         0.02253147
 0.         0.         0.         0.02632509 0.         0.02674489
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02635754 0.         0.02654904 0.02669506
 0.02674331 0.02575096 0.         0.02669917 0.01161035 0.02669386
 0.         0.02113925 0.         0.01090875 0.         0.02657408
 0.         0.02193851 0.         0.         0.         0.
 0.         0.02653149 0.         0.02632089 0.         0.
 0.01944381]",1.0001812071215033,0.9994068305911861,0.026839424372297888,0.0,0.026546295081501702,0.020075707859106548,0.0,0.026468011816026392,0.0,0.025413745131979918,0.02675968340552406,0.013708782624775656,0.0,0.0,0.0,0.0,0.02669891922634082,0.0,0.026506770094850217,0.0,0.0,0.0,0.02635912899695391,0.02604881513700912,0.0,0.0,0.0,0.0,0.026716917826441818,0.026824855919597997,0.0,0.026698151095736953,0.02680712112151249,0.013970307758186532,0.0,0.026744301806161382,0.026746665998632627,0.0,0.026802763919728308,0.02615679799678663,0.0,0.0,0.0,0.0,0.0,0.02680872839667067,0.0,0.0,0.0,0.02658765216313481,0.0,0.022152953889027507,0.0,0.0,0.02253146726173315,0.0,0.0,0.0,0.02632508889191443,0.0,0.02674488701439638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026357536305622636,0.0,0.02654903512419299,0.02669506135856779,0.02674331363542216,0.025750958581605875,0.0,0.0266991670866656,0.011610352317218365,0.026693858754883438,0.0,0.021139252171032744,0.0,0.010908746261865393,0.0,0.026574078210158725,0.0,0.021938512895342183,0.0,0.0,0.0,0.0,0.0,0.026531486418821828,0.0,0.026320885716634816,0.0,0.0,0.01944381035593756,0.0
2,2014-06-16,"[0.         0.02676182 0.         0.02641608 0.02187576 0.
 0.02637434 0.         0.02532173 0.02667747 0.01305322 0.
 0.         0.         0.         0.02664053 0.         0.02648797
 0.         0.         0.         0.02633516 0.02575967 0.
 0.         0.         0.         0.02665531 0.02674794 0.
 0.02657641 0.02672028 0.01187094 0.         0.02668349 0.02669027
 0.         0.02672825 0.0261578  0.         0.         0.
 0.         0.         0.02673634 0.         0.         0.
 0.02646782 0.         0.02130003 0.         0.         0.0217693
 0.         0.         0.         0.02631158 0.         0.02668063
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02617799 0.         0.02636945 0.02663552
 0.02667602 0.02551034 0.         0.02655605 0.01315041 0.02664426
 0.         0.02170067 0.         0.01377103 0.         0.02637775
 0.         0.02151572 0.         0.         0.         0.
 0.         0.02639878 0.         0.02606362 0.         0.
 0.02065226]",1.0017606965592158,0.9984867432657026,0.02676181553647688,0.0,0.026416079956139666,0.021875757997317436,0.0,0.026374341904381312,0.0,0.02532172677995486,0.026677470992783586,0.013053217668401276,0.0,0.0,0.0,0.0,0.02664052602450689,0.0,0.02648797401066046,0.0,0.0,0.0,0.026335155494289324,0.025759668149266068,0.0,0.0,0.0,0.0,0.026655308647855144,0.026747944038083105,0.0,0.0265764063187102,0.026720277228631687,0.011870939737664723,0.0,0.02668349488000266,0.026690273748957757,0.0,0.02672824788899522,0.026157797927868563,0.0,0.0,0.0,0.0,0.0,0.026736340716869162,0.0,0.0,0.0,0.026467818709840114,0.0,0.021300032351660194,0.0,0.0,0.021769296299834883,0.0,0.0,0.0,0.026311578055046816,0.0,0.02668063350626989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026177993021284394,0.0,0.026369447590127618,0.02663551552403379,0.02667602143364696,0.0255103425233822,0.0,0.026556050876950767,0.0131504102216633,0.026644256418424807,0.0,0.021700671469787432,0.0,0.013771030278138535,0.0,0.026377754221461422,0.0,0.02151571847787096,0.0,0.0,0.0,0.0,0.0,0.026398782504319304,0.0,0.026063623471483086,0.0,0.0,0.020652257396957564,0.0
3,2014-06-17,"[0.         0.02676576 0.         0.02644929 0.02112567 0.
 0.02638307 0.         0.02531952 0.02668452 0.0135586  0.
 0.         0.         0.         0.02663754 0.         0.02647867
 0.         0.         0.         0.02632764 0.02586203 0.
 0.         0.         0.         0.02665441 0.026751   0.
 0.02660004 0.02672984 0.01268507 0.         0.02668603 0.02668642
 0.         0.0267312  0.02614563 0.         0.         0.
 0.         0.         0.02673892 0.         0.         0.
 0.02650014 0.         0.0217242  0.         0.         0.02233398
 0.         0.         0.         0.02629978 0.         0.02667961
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02623579 0.         0.02642108 0.02663016
 0.02667899 0.0256     0.         0.02659096 0.01244831 0.02663798
 0.         0.02164328 0.         0.01269819 0.         0.02645447
 0.         0.02182965 0.         0.         0.         0.
 0.         0.02643733 0.         0.0261641  0.         0.
 0.01999113]",0.9996990172250172,0.9976723951761554,0.02676575566083699,0.0,0.02644929066342468,0.021125665129053953,0.0,0.026383068850117423,0.0,0.02531952355775954,0.026684521926393843,0.013558597561248584,0.0,0.0,0.0,0.0,0.026637536656867522,0.0,0.02647866957812288,0.0,0.0,0.0,0.026327642059983496,0.025862029929585,0.0,0.0,0.0,0.0,0.026654405197388858,0.026751001460939908,0.0,0.026600036103722732,0.02672984119123999,0.012685071311642536,0.0,0.0266860346570536,0.0266864223405116,0.0,0.026731199807365658,0.02614563295082877,0.0,0.0,0.0,0.0,0.0,0.026738916932462047,0.0,0.0,0.0,0.026500139107482508,0.0,0.021724195992653326,0.0,0.0,0.02233398477834812,0.0,0.0,0.0,0.02629978134383576,0.0,0.026679607760182526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02623579009535703,0.0,0.026421082633147047,0.026630159440706395,0.02667899015796552,0.025600004657164506,0.0,0.026590956772107596,0.012448312070475495,0.026637975801266835,0.0,0.02164328165194433,0.0,0.012698192254922747,0.0,0.0264544699762267,0.0,0.02182965176609696,0.0,0.0,0.0,0.0,0.0,0.026437325834471895,0.0,0.026164101872522053,0.0,0.0,0.019991132506573264,0.0
4,2014-06-18,"[0.         0.02680146 0.         0.02648277 0.02092912 0.
 0.02645516 0.         0.02552148 0.02672452 0.01335955 0.
 0.         0.         0.         0.0266623  0.         0.02644769
 0.         0.         0.         0.02633838 0.02597722 0.
 0.         0.         0.         0.02669257 0.02678647 0.
 0.02667305 0.02676885 0.01327609 0.         0.02671221 0.02672536
 0.         0.0267642  0.02616736 0.         0.         0.
 0.         0.         0.02677525 0.         0.         0.
 0.02656794 0.         0.02224829 0.         0.         0.02243168
 0.         0.         0.         0.02633201 0.         0.02671242
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02630182 0.         0.02650808 0.02664392
 0.02672608 0.02573535 0.         0.026672   0.01182711 0.02667855
 0.         0.0212059  0.         0.01115342 0.         0.02652601
 0.         0.02221057 0.         0.         0.         0.
 0.         0.02647065 0.         0.02624284 0.         0.
 0.01976431]",1.0020018616107054,0.9991361484125391,0.02680146435564438,0.0,0.026482771419703042,0.02092911595005656,0.0,0.026455158956806533,0.0,0.02552148359419044,0.026724515421099153,0.013359546462506368,0.0,0.0,0.0,0.0,0.026662295362266122,0.0,0.026447687182810365,0.0,0.0,0.0,0.026338375909005327,0.025977221459376004,0.0,0.0,0.0,0.0,0.026692567671891973,0.026786468848373254,0.0,0.02667305296865379,0.02676884818840947,0.013276093858620833,0.0,0.026712207295954863,0.026725361081844146,0.0,0.026764195646708063,0.026167360914454377,0.0,0.0,0.0,0.0,0.0,0.026775252311101408,0.0,0.0,0.0,0.026567944990697288,0.0,0.022248285452378568,0.0,0.0,0.022431677848543344,0.0,0.0,0.0,0.02633201167823947,0.0,0.026712422517925768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02630182440677633,0.0,0.026508081667024456,0.02664391823853138,0.026726075227212983,0.02573535122822681,0.0,0.02667200317819351,0.011827108886488498,0.026678547254903897,0.0,0.021205902050860814,0.0,0.01115341956247107,0.0,0.026526008372046272,0.0,0.022210574295258065,0.0,0.0,0.0,0.0,0.0,0.026470647025684798,0.0,0.026242844795989047,0.0,0.0,0.01976430646307102,0.0
5,2014-06-19,"[0.         0.02676222 0.         0.02644216 0.02114111 0.
 0.0264054  0.         0.02543545 0.02668483 0.0134928  0.
 0.         0.         0.         0.02662907 0.         0.0264406
 0.         0.         0.         0.02632131 0.02590094 0.
 0.         0.         0.         0.02665547 0.02674694 0.
 0.026622   0.02672902 0.01282622 0.         0.0266819  0.02668807
 0.         0.02672616 0.02615398 0.         0.         0.
 0.         0.         0.02673717 0.         0.         0.
 0.02652587 0.         0.02208894 0.         0.         0.02250554
 0.         0.         0.         0.02630892 0.         0.02667615
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02625248 0.         0.02644832 0.02661071
 0.02668801 0.02567247 0.         0.0266184  0.01212106 0.0266423
 0.         0.02153507 0.         0.01197765 0.         0.02648163
 0.         0.0221737  0.         0.         0.         0.
 0.         0.02643524 0.         0.02618488 0.         0.
 0.01982984]",1.0159271721744447,1.009062820902122,0.02676222090685466,0.0,0.02644216412589421,0.021141108408992363,0.0,0.026405400535047804,0.0,0.02543544931071576,0.02668482935920896,0.013492800819987525,0.0,0.0,0.0,0.0,0.026629069486639657,0.0,0.026440598158417112,0.0,0.0,0.0,0.02632130783070876,0.025900940281595952,0.0,0.0,0.0,0.0,0.02665547461855361,0.026746937994469273,0.0,0.026622000143005402,0.02672901894231925,0.012826216158881529,0.0,0.026681900547196543,0.02668806501201953,0.0,0.02672615766522037,0.026153981789580918,0.0,0.0,0.0,0.0,0.0,0.026737169974600454,0.0,0.0,0.0,0.026525872453971443,0.0,0.022088935036369342,0.0,0.0,0.02250553818741836,0.0,0.0,0.0,0.0263089154440373,0.0,0.02667615296755488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625248175859273,0.0,0.026448321996456307,0.026610706464482332,0.026688014078990234,0.025672467314847663,0.0,0.02661840373678343,0.012121063849424397,0.026642300095142003,0.0,0.021535073790345416,0.0,0.011977654103068123,0.0,0.02648162916371074,0.0,0.0221737025990257,0.0,0.0,0.0,0.0,0.0,0.02643523595264103,0.0,0.02618487933144354,0.0,0.0,0.019829839605785285,0.0
6,2014-06-20,"[0.         0.02681178 0.         0.02651085 0.02054389 0.
 0.02641911 0.         0.02530506 0.02672885 0.01368479 0.
 0.         0.         0.         0.02667864 0.         0.02651908
 0.         0.         0.         0.0263485  0.02595249 0.
 0.         0.         0.         0.02669149 0.02679743 0.
 0.02664518 0.02677631 0.01334624 0.         0.02672275 0.02672116
 0.         0.0267769  0.02614678 0.         0.         0.
 0.         0.         0.02678118 0.         0.         0.
 0.0265339  0.         0.02173777 0.         0.         0.02232452
 0.         0.         0.         0.02630892 0.         0.02672022
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02629713 0.         0.02648241 0.02667976
 0.02670998 0.02564177 0.         0.02663881 0.01217523 0.02666806
 0.         0.02138577 0.         0.01208542 0.         0.02650644
 0.         0.02166647 0.         0.         0.         0.
 0.         0.0264925  0.         0.02624682 0.         0.
 0.01978964]",1.0237933442113059,1.0145141542379466,0.026811777319673078,0.0,0.02651084598715124,0.020543885553045878,0.0,0.026419105915905905,0.0,0.025305063144448345,0.02672885475532035,0.013684794067032343,0.0,0.0,0.0,0.0,0.026678636878768723,0.0,0.026519084260102556,0.0,0.0,0.0,0.02634849659749384,0.02595248821920874,0.0,0.0,0.0,0.0,0.026691486968671036,0.0267974263226886,0.0,0.026645177464454686,0.026776311588224036,0.013346235102144083,0.0,0.026722753415326317,0.026721158150169462,0.0,0.026776902105170326,0.0261467792359975,0.0,0.0,0.0,0.0,0.0,0.026781179411496468,0.0,0.0,0.0,0.026533903401797516,0.0,0.02173777188708568,0.0,0.0,0.02232452141931808,0.0,0.0,0.0,0.026308923370418937,0.0,0.026720223486003357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026297133958214435,0.0,0.026482409209214304,0.02667975784481097,0.02670998152258018,0.025641769290812196,0.0,0.026638810689995646,0.01217522541068302,0.02666806429597421,0.0,0.021385771956628875,0.0,0.012085417793642835,0.0,0.026506442599622475,0.0,0.021666471837765527,0.0,0.0,0.0,0.0,0.0,0.02649250145581181,0.0,0.02624681873567304,0.0,0.0,0.01978963737145354,0.0
7,2014-06-23,"[0.         0.02676278 0.         0.02644703 0.02112645 0.
 0.02637702 0.         0.02530208 0.02668126 0.01357944 0.
 0.         0.         0.         0.02663513 0.         0.02648014
 0.         0.         0.         0.0263263  0.02585565 0.
 0.         0.         0.         0.02665106 0.02674803 0.
 0.02659419 0.02672672 0.01264149 0.         0.0266837  0.02668286
 0.         0.0267284  0.02614352 0.         0.         0.
 0.         0.         0.02673582 0.         0.         0.
 0.02649513 0.         0.02168963 0.         0.         0.02233576
 0.         0.         0.         0.02629629 0.         0.02667673
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02623163 0.         0.02641497 0.02662866
 0.02667486 0.02559168 0.         0.02658459 0.01249538 0.02663424
 0.         0.02167472 0.         0.01282043 0.         0.02645022
 0.         0.02180138 0.         0.         0.         0.
 0.         0.02643547 0.         0.02615997 0.         0.
 0.01999915]",1.02218327458259,1.0167799258774672,0.02676278123359977,0.0,0.02644703347421834,0.021126451059621718,0.0,0.026377021930890664,0.0,0.025302080175554967,0.026681263677038113,0.013579440012186006,0.0,0.0,0.0,0.0,0.026635133989183095,0.0,0.026480139287228664,0.0,0.0,0.0,0.02632630365485908,0.025855653913351182,0.0,0.0,0.0,0.0,0.026651063089463165,0.026748031790734313,0.0,0.026594189546743453,0.026726717633476026,0.012641490970523507,0.0,0.0266836964105372,0.02668285543915108,0.0,0.026728402971453697,0.026143523574550926,0.0,0.0,0.0,0.0,0.0,0.026735824453283975,0.0,0.0,0.0,0.02649513084571891,0.0,0.021689625188308147,0.0,0.0,0.022335761199410775,0.0,0.0,0.0,0.026296290113519777,0.0,0.026676728753453532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02623163251935928,0.0,0.026414970582186788,0.02662865874007362,0.026674863949556777,0.025591682693314893,0.0,0.026584585640197337,0.012495380321659652,0.02663424277209745,0.0,0.021674718381924155,0.0,0.012820434013985357,0.0,0.026450216543329425,0.0,0.02180138373579219,0.0,0.0,0.0,0.0,0.0,0.026435473718719713,0.0,0.026159967590353887,0.0,0.0,0.019999154409389343,0.0
8,2014-06-24,"[0.         0.02683133 0.         0.02653314 0.02013978 0.
 0.02650086 0.         0.02560331 0.02675795 0.01364471 0.
 0.         0.         0.         0.02668112 0.         0.02643012
 0.         0.         0.         0.02634594 0.02610022 0.
 0.         0.         0.         0.02671831 0.02681568 0.
 0.02672457 0.02680312 0.01421323 0.         0.02673544 0.0267492
 0.         0.02679199 0.02617269 0.         0.         0.
 0.         0.         0.02680402 0.         0.         0.
 0.02662495 0.         0.02272198 0.         0.         0.02283906
 0.         0.         0.         0.02634234 0.         0.02673664
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02637857 0.         0.02658244 0.02665594
 0.02675813 0.02585663 0.         0.02672983 0.01107002 0.02670108
 0.         0.02094433 0.         0.00981637 0.         0.02660715
 0.         0.02253884 0.         0.         0.         0.
 0.         0.02652436 0.         0.02634783 0.         0.
 0.01912679]",1.0231202537061945,1.014185431984978,0.026831326423477977,0.0,0.026533138119633846,0.02013978199895482,0.0,0.026500856305883547,0.0,0.025603313444491037,0.026757952173834188,0.013644710447834099,0.0,0.0,0.0,0.0,0.02668112331251692,0.0,0.026430121227498583,0.0,0.0,0.0,0.02634593622919906,0.02610021580333605,0.0,0.0,0.0,0.0,0.026718308983466565,0.02681568458274788,0.0,0.026724566501178465,0.02680312363166412,0.014213227686763596,0.0,0.026735442982651656,0.026749195550800884,0.0,0.026791992773980824,0.026172686576880627,0.0,0.0,0.0,0.0,0.0,0.026804022750133383,0.0,0.0,0.0,0.026624949072472277,0.0,0.022721975554163356,0.0,0.0,0.02283906101376781,0.0,0.0,0.0,0.0263423411121227,0.0,0.026736641526787067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02637856717497998,0.0,0.02658243816321098,0.026655938771500288,0.026758125428811817,0.025856633773617875,0.0,0.026729831379619214,0.011070023324972582,0.02670108139977355,0.0,0.020944329636562977,0.0,0.009816365152560508,0.0,0.026607154706682744,0.0,0.022538836778419773,0.0,0.0,0.0,0.0,0.0,0.0265243607689246,0.0,0.026347830667619095,0.0,0.0,0.019126787086503012,0.0
9,2014-06-25,"[0.         0.02714102 0.         0.02685753 0.01955573 0.
 0.02679241 0.         0.02581709 0.02706436 0.01390639 0.
 0.         0.         0.         0.02698447 0.         0.02673591
 0.         0.         0.         0.02661916 0.0264365  0.
 0.         0.         0.         0.02701455 0.02712592 0.
 0.02702879 0.02711241 0.01509065 0.         0.02703086 0.0270429
 0.         0.0271012  0.02641471 0.         0.         0.
 0.         0.         0.02710852 0.         0.         0.
 0.02691568 0.         0.02288223 0.         0.         0.02298719
 0.         0.         0.         0.02659669 0.         0.02703864
 0.         0.         0.         0.         0.         0.
 0.         0.         0.02669451 0.         0.02689748 0.02697443
 0.02704883 0.0261372  0.         0.02703596 0.0109557  0.0269885
 0.         0.02082334 0.         0.         0.         0.02691414
 0.         0.02249707 0.         0.         0.         0.
 0.         0.02684022 0.         0.0266812  0.         0.
 0.01910992]",1.0167629184186966,1.0094965555869997,0.027141022495051882,0.0,0.026857526279047937,0.019555726105781674,0.0,0.0267924056568586,0.0,0.025817087088646936,0.027064355062696777,0.01390638552169448,0.0,0.0,0.0,0.0,0.026984471721760182,0.0,0.026735911269747,0.0,0.0,0.0,0.026619158966284657,0.02643650233545409,0.0,0.0,0.0,0.0,0.027014549259288013,0.02712592287018241,0.0,0.02702879030851548,0.027112409953880704,0.015090650341193555,0.0,0.027030859733542367,0.02704290060254498,0.0,0.02710119908335754,0.02641471390681461,0.0,0.0,0.0,0.0,0.0,0.027108515748848476,0.0,0.0,0.0,0.026915675907195877,0.0,0.022882233299218905,0.0,0.0,0.022987194434182782,0.0,0.0,0.0,0.026596693399793786,0.0,0.027038639730943687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02669451344935131,0.0,0.02689748254304463,0.02697443311080692,0.027048832688048387,0.026137196845476076,0.0,0.027035957702654764,0.010955700343615963,0.026988497591363347,0.0,0.020823343273786564,0.0,0.0,0.0,0.02691413977041075,0.0,0.022497065039284937,0.0,0.0,0.0,0.0,0.0,0.026840218430595655,0.0,0.026681202822252184,0.0,0.0,0.019109915306781005,0.0
