,Date,Weights,Profit,Base Profit,Volume,TRC,FRPH,CIGI,CTO,DORM,MOD,STRT,SUP,AAME,FFG,CIA,GL,cash
0,2014-01-06,"[0.         0.08164626 0.08781882 0.08584952 0.08270067 0.08211592
 0.08262795 0.08194315 0.08181452 0.08465568 0.08408745 0.08152372
 0.08321635]",0.9998000148952007,0.9998000000000002,1.0000000149011612,0.08164626359939575,0.08781881630420685,0.08584952354431152,0.08270066976547241,0.08211591839790344,0.08262795209884644,0.08194314688444138,0.08181452006101608,0.08465567976236343,0.08408744633197784,0.08152372390031815,0.0832163542509079,0.0
1,2014-01-07,"[0.         0.08077412 0.08731219 0.08685195 0.08307769 0.08151515
 0.08219837 0.08183659 0.0820522  0.08474673 0.08370624 0.08099233
 0.08493643]",1.0011542292677857,1.0010968492271595,0.006855164713561242,0.08077412098646164,0.08731219172477722,0.08685195446014404,0.08307769149541855,0.08151514828205109,0.0821983739733696,0.08183658868074417,0.08205220103263855,0.08474672585725784,0.08370623737573624,0.08099232614040375,0.08493643254041672,0.0
2,2014-01-08,"[0.         0.0807334  0.08740311 0.08687396 0.08307589 0.0814604
 0.08220475 0.08171691 0.08208582 0.08479516 0.08369531 0.08099283
 0.08496247]",0.990164855624899,0.9899999716830704,0.008864886017486731,0.08073340356349945,0.08740311115980148,0.08687395602464676,0.08307588845491409,0.08146040141582489,0.08220475167036057,0.08171691000461578,0.08208581805229187,0.08479516208171844,0.08369531482458115,0.08099282532930374,0.08496247231960297,0.0
3,2014-01-09,"[0.         0.08064502 0.08757645 0.08694175 0.0830954  0.08148124
 0.08225244 0.08147236 0.08206001 0.08490403 0.08369335 0.08083696
 0.08504102]",0.9932981149272507,0.9930079961712677,0.006971413125032734,0.08064501732587814,0.08757644891738892,0.08694174885749817,0.08309540152549744,0.08148124068975449,0.08225244283676147,0.08147235959768295,0.08206000924110413,0.0849040299654007,0.08369334787130356,0.0808369591832161,0.08504101634025574,0.0
4,2014-01-10,"[0.         0.08060142 0.08777214 0.08687327 0.08315678 0.08144312
 0.08228545 0.08132958 0.08208179 0.08490304 0.08371682 0.08075003
 0.08508657]",0.99215030527463,0.9919846546693716,0.009183749631908654,0.08060141652822495,0.08777213841676712,0.08687327057123184,0.0831567794084549,0.08144311606884003,0.08228544890880585,0.0813295766711235,0.08208179473876953,0.0849030390381813,0.08371681720018387,0.08075003325939178,0.08508656919002533,0.0
5,2014-01-13,"[0.         0.08052135 0.08796232 0.08689231 0.08321732 0.08138585
 0.08232068 0.0811188  0.08212157 0.08491929 0.08372293 0.08067305
 0.0851445 ]",0.9868986190889947,0.9867725915823158,0.007384531489532888,0.0805213451385498,0.0879623219370842,0.08689230680465698,0.0832173228263855,0.08138585090637207,0.0823206827044487,0.08111879974603653,0.08212156593799591,0.0849192887544632,0.08372293412685394,0.08067304641008377,0.08514450490474701,0.0
6,2014-01-14,"[0.         0.08053392 0.08784059 0.08685178 0.08318232 0.08145685
 0.08232025 0.08134381 0.08205804 0.08483767 0.08372872 0.08071007
 0.08513595]",0.9785750487936071,0.9783294989448816,0.007534992917840926,0.08053392171859741,0.08784059435129166,0.08685178309679031,0.08318231999874115,0.08145684748888016,0.08232025057077408,0.08134381473064423,0.08205804228782654,0.0848376676440239,0.08372871577739716,0.08071006834506989,0.08513595163822174,0.0
7,2014-01-15,"[0.         0.08057431 0.08773673 0.0868352  0.08322759 0.08139769
 0.08230712 0.08139446 0.08205909 0.08476784 0.08374707 0.08077344
 0.08517948]",0.9715614364769888,0.971609539019444,0.009397212686768245,0.08057431131601334,0.08773673325777054,0.08683519810438156,0.08322758972644806,0.08139768987894058,0.0823071226477623,0.08139445632696152,0.0820590928196907,0.08476784080266953,0.08374706655740738,0.08077343553304672,0.08517947793006897,0.0
8,2014-01-16,"[0.         0.08054191 0.08792123 0.0868191  0.08321215 0.08135793
 0.08226899 0.08128326 0.08213922 0.08478773 0.0837395  0.08078212
 0.0851469 ]",0.9729801770221747,0.9726420536261253,0.012967865581207988,0.08054190874099731,0.08792123198509216,0.08681909739971161,0.08321215212345123,0.0813579261302948,0.08226899057626724,0.08128326386213303,0.08213922381401062,0.08478772640228271,0.0837395042181015,0.08078212291002274,0.08514689654111862,0.0
9,2014-01-17,"[0.         0.08048024 0.08799542 0.08684349 0.08322757 0.08138969
 0.08229642 0.08121614 0.08212659 0.08483472 0.08371747 0.08070414
 0.08516808]",0.9775033565055852,0.976911125803795,0.010386216059663094,0.08048024028539658,0.08799542486667633,0.08684349060058594,0.08322757482528687,0.08138968795537949,0.08229641616344452,0.08121614158153534,0.08212658762931824,0.08483471721410751,0.0837174654006958,0.08070413768291473,0.08516807854175568,0.0
