,Date,Weights,Profit,Base Profit,Volume,GRA,BCPC,FMC,OLN,DGX,LH,AMS,PMD,MSI,SCON,BKTI,VSAT,cash
0,2014-01-06,"[0.0716074  0.07662407 0.07803444 0.07688409 0.076771   0.07402374
 0.0759641  0.0781884  0.07771479 0.07695221 0.07643217 0.07825815
 0.08254545]",0.9998143289269084,0.9998000000000002,0.9283926114439964,0.0766240730881691,0.07803443819284439,0.07688409090042114,0.07677099853754044,0.07402373850345612,0.07596410065889359,0.07818839699029922,0.07771479338407516,0.07695221155881882,0.07643216848373413,0.07825814932584763,0.0825454518198967,0.07160739600658417
1,2014-01-07,"[0.07156382 0.07616758 0.07705417 0.07718851 0.07738307 0.07462195
 0.07764459 0.07857877 0.07608154 0.07647579 0.07797581 0.07767506
 0.08158933]",1.0105827394367686,1.0113556554495897,0.010212953615903677,0.07616757601499557,0.07705416530370712,0.07718850672245026,0.07738307118415833,0.07462194561958313,0.07764458656311035,0.07857877016067505,0.0760815441608429,0.07647579163312912,0.0779758095741272,0.07767505943775177,0.08158932626247406,0.07156381756067276
2,2014-01-08,"[0.07191693 0.07590304 0.0766883  0.0769015  0.07723016 0.07461756
 0.07819324 0.07845612 0.07599671 0.07633466 0.07840203 0.07758686
 0.08177286]",1.032544681393512,1.0347310233486535,0.007532841571820061,0.0759030431509018,0.07668830454349518,0.07690150290727615,0.07723015546798706,0.07461755722761154,0.07819323986768723,0.07845611870288849,0.07599671185016632,0.07633465528488159,0.07840202748775482,0.07758685946464539,0.08177286386489868,0.07191693037748337
3,2014-01-09,"[0.07178178 0.07597528 0.07687779 0.0769617  0.07729736 0.07467839
 0.07805774 0.07842826 0.07609987 0.07640786 0.07811243 0.07756551
 0.08175605]",1.0255510434909691,1.0251817581534244,0.04662474471730869,0.07597527652978897,0.07687778770923615,0.0769617035984993,0.07729735970497131,0.07467839121818542,0.07805774360895157,0.07842826098203659,0.07609986513853073,0.07640786468982697,0.07811243087053299,0.0775655061006546,0.08175604790449142,0.07178177684545517
4,2014-01-10,"[0.07183065 0.07595596 0.07677463 0.07690881 0.07727276 0.07464075
 0.07820671 0.07842822 0.07604014 0.07636672 0.0782924  0.07760554
 0.08167673]",1.0336222043571908,1.0344363533643706,0.025507001307507944,0.07595595717430115,0.07677462697029114,0.07690881192684174,0.07727275788784027,0.07464075088500977,0.07820671051740646,0.0784282237291336,0.07604014128446579,0.07636671513319016,0.07829239964485168,0.07760553807020187,0.08167672902345657,0.07183065265417099
5,2014-01-13,"[0.07172911 0.07598771 0.0768754  0.07698053 0.07732258 0.07466646
 0.07808935 0.07845954 0.07614559 0.0764065  0.07808    0.07756008
 0.08169715]",1.0243380098408459,1.0230196873708386,0.01718397992301796,0.07598771154880524,0.07687540352344513,0.07698053121566772,0.0773225799202919,0.07466646283864975,0.07808934897184372,0.07845953851938248,0.07614558935165405,0.07640650123357773,0.07807999849319458,0.07756008207798004,0.08169715106487274,0.07172910869121552
6,2014-01-14,"[0.07172831 0.07597034 0.07686118 0.07696395 0.07732299 0.07464022
 0.07808705 0.07846633 0.07611125 0.07639848 0.07813266 0.07756463
 0.08175258]",1.0235022136192766,1.022098069670002,0.015439425609219588,0.07597034424543381,0.0768611803650856,0.07696395367383957,0.07732298970222473,0.07464022189378738,0.07808704674243927,0.07846632599830627,0.07611124962568283,0.07639848440885544,0.07813265919685364,0.07756463438272476,0.08175257593393326,0.07172831147909164
7,2014-01-15,"[0.0716833  0.07604993 0.07687975 0.07706472 0.07734004 0.07464644
 0.07796079 0.07854755 0.07609982 0.07641032 0.07811634 0.07757116
 0.08162983]",1.0269053105087804,1.0249013892198169,0.007222831058464831,0.07604993134737015,0.07687974721193314,0.07706471532583237,0.0773400366306305,0.07464644312858582,0.0779607892036438,0.07854755222797394,0.07609982043504715,0.07641032338142395,0.07811634242534637,0.07757116109132767,0.08162982761859894,0.07168330252170563
8,2014-01-16,"[0.07170067 0.07609542 0.07685372 0.07710393 0.07734952 0.07461549
 0.07782659 0.07858856 0.07614715 0.07643314 0.078112   0.07754175
 0.08163207]",1.0422417069769152,1.0417024668079196,0.020545123288225994,0.07609542459249496,0.07685372233390808,0.07710392773151398,0.07734952121973038,0.0746154934167862,0.077826589345932,0.0785885602235794,0.07614714652299881,0.07643314450979233,0.07811199873685837,0.07754175364971161,0.08163207024335861,0.07170066982507706
9,2014-01-17,"[0.07183442 0.07602976 0.07678265 0.07696271 0.0772685  0.07461553
 0.07806084 0.0784647  0.07611673 0.07639812 0.07823759 0.07760139
 0.08162703]",1.046402198865601,1.046773844906969,0.009168868173055154,0.07602975517511368,0.07678265124559402,0.07696270942687988,0.07726849615573883,0.07461553066968918,0.07806084305047989,0.07846470177173615,0.07611672580242157,0.07639811933040619,0.07823758572340012,0.07760138809680939,0.08162703365087509,0.07183442264795303
