,Date,Weights,Profit,Base Profit,Volume,JACK,PZZA,EAT,MCD,STKL,UVV,PYX,ANDE,MOD,STRT,DORM,SUP,cash
0,2014-01-06,"[0.07091314 0.0772939  0.07907616 0.0748561  0.07690611 0.07691235
 0.07476301 0.07692145 0.08202209 0.07459667 0.07848734 0.08098841
 0.07626324]",0.9998141677332791,0.9998000000000002,0.9290868416428566,0.07729389518499374,0.07907616347074509,0.07485609501600266,0.07690610736608505,0.07691235095262527,0.07476301491260529,0.07692144811153412,0.08202209323644638,0.07459667325019836,0.0784873440861702,0.08098841458559036,0.07626324146986008,0.07091314345598221
1,2014-01-07,"[0.07201326 0.07804397 0.07926176 0.07531083 0.07695843 0.07721552
 0.07432338 0.07631516 0.08138366 0.07490393 0.07851475 0.07996927
 0.07578605]",1.0036666756246095,1.0038639023830649,0.005260269937673349,0.07804397493600845,0.07926175743341446,0.0753108337521553,0.07695842534303665,0.0772155225276947,0.0743233785033226,0.07631515711545944,0.08138366043567657,0.0749039277434349,0.07851474732160568,0.07996927201747894,0.0757860541343689,0.072013258934021
2,2014-01-08,"[0.0720361  0.07811664 0.07930767 0.07548364 0.07691146 0.07724833
 0.07424198 0.07626506 0.08129084 0.07493816 0.07851397 0.07989568
 0.07575046]",0.990434731292855,0.9894561974202951,0.011957158970236753,0.07811664044857025,0.0793076679110527,0.07548364251852036,0.07691145688295364,0.07724832743406296,0.07424198091030121,0.07626505941152573,0.0812908411026001,0.07493815571069717,0.0785139724612236,0.07989567518234253,0.07575046271085739,0.07203610241413116
3,2014-01-09,"[0.07206207 0.0781178  0.07930424 0.07543251 0.07692952 0.07720563
 0.07421809 0.07632135 0.08129703 0.07498661 0.0785055  0.0798813
 0.07573833]",0.9921138837811088,0.9912873451976628,0.00902410489337765,0.07811779528856277,0.07930424064397812,0.07543250918388367,0.07692951709032059,0.07720562815666199,0.07421809434890747,0.07632134854793549,0.08129702508449554,0.07498661428689957,0.0785055011510849,0.07988130301237106,0.075738325715065,0.07206206768751144
4,2014-01-10,"[0.07190311 0.07818861 0.07938906 0.07551381 0.07695949 0.07730288
 0.07415377 0.07614272 0.08134659 0.07497022 0.07844575 0.07994814
 0.07573584]",0.9944257066554939,0.9939149911610617,0.009533061280030581,0.07818860560655594,0.0793890580534935,0.0755138099193573,0.07695949077606201,0.07730288058519363,0.07415376603603363,0.07614272087812424,0.08134659379720688,0.07497021555900574,0.07844574749469757,0.07994814217090607,0.07573583722114563,0.07190310955047607
5,2014-01-13,"[0.07181917 0.07828162 0.07950156 0.07569613 0.07695487 0.07738046
 0.07406887 0.07602636 0.08128092 0.07497497 0.07839536 0.07993303
 0.07568672]",0.9925262937086837,0.9919212636031107,0.009450472715017278,0.07828161865472794,0.07950156182050705,0.07569613307714462,0.07695487141609192,0.0773804560303688,0.07406886667013168,0.07602635771036148,0.081280916929245,0.07497496902942657,0.07839535921812057,0.0799330323934555,0.07568671554327011,0.07181917130947113
6,2014-01-14,"[0.07171603 0.07826164 0.07949162 0.07570605 0.07698344 0.0774283
 0.07411218 0.07593176 0.08129905 0.07497688 0.07843453 0.08002109
 0.07563742]",0.9867708255799835,0.9858934895102137,0.006564636924504065,0.07826164364814758,0.07949162274599075,0.07570604979991913,0.07698343694210052,0.07742829620838165,0.0741121843457222,0.07593175768852234,0.08129905164241791,0.07497687637805939,0.0784345269203186,0.08002109080553055,0.07563741505146027,0.07171602547168732
7,2014-01-15,"[0.07171079 0.07834131 0.07954143 0.07590123 0.07693291 0.07751165
 0.07404338 0.0758063  0.08122574 0.07493591 0.07845524 0.0799917
 0.07560243]",0.9829422685251555,0.9817869283163754,0.011097039373844791,0.07834131270647049,0.07954142987728119,0.07590123265981674,0.07693291455507278,0.07751164585351944,0.0740433782339096,0.07580630481243134,0.08122573792934418,0.0749359130859375,0.07845523953437805,0.07999169826507568,0.07560242712497711,0.07171078771352768
8,2014-01-16,"[0.07172395 0.07832859 0.07954023 0.07583742 0.07696247 0.07752045
 0.07408498 0.07576963 0.08128946 0.07486302 0.07844811 0.0800256
 0.0756061 ]",0.9855964675276657,0.984463277257714,0.010680478174803543,0.07832859456539154,0.07954023033380508,0.07583741843700409,0.07696247100830078,0.077520452439785,0.07408498227596283,0.07576963305473328,0.08128945529460907,0.0748630166053772,0.0784481093287468,0.08002559840679169,0.0756061002612114,0.07172394543886185
9,2014-01-17,"[0.07173006 0.07833017 0.07956204 0.07588657 0.0769489  0.0775535
 0.07406473 0.07572544 0.08125212 0.07486116 0.07847903 0.08002394
 0.07558232]",0.9899673636034079,0.9892977723852996,0.012631699312104595,0.07833017408847809,0.07956203818321228,0.075886569917202,0.07694889605045319,0.07755350321531296,0.07406473159790039,0.07572544366121292,0.08125212043523788,0.07486116141080856,0.07847902923822403,0.08002393692731857,0.07558231800794601,0.07173006236553192
