,Date,Weights,Profit,Base Profit,Volume,DORM,STRT,SUP,MOD,MCD,JACK,PZZA,EAT,MXIM,INTC,KOPN,XLNX,cash
0,2014-01-06,"[0.         0.10372169 0.06949329 0.07311963 0.08525586 0.13851383
 0.         0.10149364 0.09595496 0.0793806  0.09978798 0.08126897
 0.0720095 ]",0.9999999701876776,0.9999999999900002,0.9999999701976776,0.10372169315814972,0.06949329376220703,0.0731196254491806,0.08525586128234863,0.13851383328437805,0.0,0.10149364173412323,0.09595496207475662,0.07938060164451599,0.09978798031806946,0.08126897364854813,0.07200950384140015,0.0
1,2014-01-07,"[0.         0.10372419 0.06925017 0.07335574 0.08542863 0.1376255
 0.         0.10168584 0.09534425 0.07961328 0.09960186 0.08170815
 0.07266241]",1.000285989829056,1.0024163289179746,0.0038566158307269858,0.10372418910264969,0.06925016641616821,0.07335574179887772,0.0854286253452301,0.13762550055980682,0.0,0.10168584436178207,0.09534424543380737,0.07961327582597733,0.0996018648147583,0.0817081481218338,0.07266240566968918,0.0
2,2014-01-08,"[0.         0.10372321 0.06933331 0.07335698 0.08534844 0.13783187
 0.         0.10165916 0.09548526 0.07955617 0.09959154 0.08158795
 0.07252612]",0.991049037052466,0.9915440854013814,0.00969405000020908,0.1037232056260109,0.06933330744504929,0.0733569785952568,0.08534844219684601,0.13783186674118042,0.0,0.10165916383266449,0.09548525512218475,0.0795561745762825,0.09959153831005096,0.08158794790506363,0.07252611964941025,0.0
3,2014-01-09,"[0.         0.10374688 0.0692761  0.07332591 0.08541613 0.13779743
 0.         0.10161382 0.09547935 0.07952828 0.09962885 0.08168295
 0.0725043 ]",0.9911555384493168,0.9922126945077241,0.008130947693869336,0.10374687612056732,0.0692761018872261,0.07332590967416763,0.08541613072156906,0.13779743015766144,0.0,0.10161381959915161,0.09547935426235199,0.07952827960252762,0.09962885081768036,0.081682950258255,0.07250429689884186,0.0
4,2014-01-10,"[0.         0.10371442 0.06933361 0.07331093 0.08538866 0.13791376
 0.         0.10162576 0.0955055  0.07953075 0.09963071 0.08161958
 0.07242634]",0.9941594344093347,0.994316923912206,0.007152160777435091,0.10371442139148712,0.06933360546827316,0.07331093400716782,0.0853886604309082,0.1379137635231018,0.0,0.10162575542926788,0.0955054983496666,0.0795307531952858,0.09963070601224899,0.08161957561969757,0.07242634147405624,0.0
5,2014-01-13,"[0.         0.10368808 0.06941905 0.0733151  0.08532964 0.13812588
 0.         0.10161767 0.09561581 0.07947172 0.09960891 0.08151636
 0.07229178]",0.987711663685456,0.9869971537692781,0.005808448461185526,0.1036880761384964,0.06941904872655869,0.0733150988817215,0.08532963693141937,0.13812588155269623,0.0,0.10161767154932022,0.09561581164598465,0.07947172224521637,0.0996089056134224,0.08151635527610779,0.0722917839884758,0.0
6,2014-01-14,"[0.         0.10365269 0.06942675 0.07328036 0.08537512 0.13805738
 0.         0.1016199  0.09551845 0.07953797 0.09963717 0.08155151
 0.0723427 ]",0.9870200777322582,0.9866799041917301,0.008267224844535747,0.10365268588066101,0.06942674517631531,0.07328036427497864,0.08537512272596359,0.1380573809146881,0.0,0.1016198992729187,0.09551845490932465,0.07953796535730362,0.09963716566562653,0.08155151456594467,0.07234270125627518,0.0
7,2014-01-15,"[0.         0.1036783  0.06944427 0.07330152 0.08532217 0.13817073
 0.         0.1016129  0.095631   0.07946961 0.09961671 0.08148767
 0.0722651 ]",0.9870606907031945,0.987432943752177,0.007708673474782314,0.10367830097675323,0.06944426894187927,0.0733015164732933,0.08532217144966125,0.1381707340478897,0.0,0.10161289572715759,0.09563100337982178,0.07946961373090744,0.09961671382188797,0.08148767054080963,0.07226510345935822,0.0
8,2014-01-16,"[0.         0.10372345 0.06935342 0.0733519  0.0853769  0.13803805
 0.         0.10162301 0.09557419 0.07943636 0.09956528 0.08160609
 0.07235132]",0.99947480105839,1.0007421276409807,0.010142094700315267,0.1037234514951706,0.06935341656208038,0.0733519047498703,0.08537689596414566,0.1380380541086197,0.0,0.10162301361560822,0.09557418525218964,0.07943636178970337,0.09956527501344681,0.08160609006881714,0.07235132157802582,0.0
9,2014-01-17,"[0.         0.10373669 0.06931213 0.07334585 0.08541638 0.13790013
 0.         0.10162938 0.09548385 0.07948909 0.09957867 0.08167059
 0.07243719]",1.0002637267720729,1.0039030903370365,0.012422568950086806,0.10373669117689133,0.06931213289499283,0.0733458548784256,0.08541638404130936,0.13790012896060944,0.0,0.10162938386201859,0.09548385441303253,0.0794890895485878,0.09957867115736008,0.08167058974504471,0.07243718951940536,0.0
10,2014-01-21,"[0.         0.10374565 0.06933673 0.07338419 0.08538244 0.138051
 0.         0.10160147 0.09561444 0.07937479 0.09952759 0.08163294
 0.07234877]",0.9936523004892958,0.9976632526010821,0.009479323881692828,0.10374565422534943,0.06933673471212387,0.07338418811559677,0.08538243919610977,0.13805100321769714,0.0,0.10160146653652191,0.09561444073915482,0.07937479019165039,0.09952758997678757,0.08163294196128845,0.07234876602888107,0.0
11,2014-01-22,"[0.         0.10371163 0.06942955 0.07342356 0.08529464 0.13822849
 0.         0.10160432 0.09574738 0.07930242 0.09947405 0.08149311
 0.07229082]",0.9912397506540512,0.9975473915874158,0.012966685823571666,0.10371162742376328,0.06942955404520035,0.07342356443405151,0.08529464155435562,0.13822849094867706,0.0,0.10160432010889053,0.09574738144874573,0.07930242270231247,0.09947405010461807,0.08149310946464539,0.0722908154129982,0.0
12,2014-01-23,"[0.         0.10374244 0.06943875 0.07352886 0.0852226  0.13822876
 0.         0.10162258 0.09580582 0.07924503 0.09936652 0.08145561
 0.07234306]",0.9991417769582929,1.0046249352557988,0.01200336944667367,0.10374243557453156,0.06943874806165695,0.07352886348962784,0.08522260189056396,0.13822875916957855,0.0,0.1016225814819336,0.0958058163523674,0.07924503087997437,0.09936651587486267,0.08145561069250107,0.07234305888414383,0.0
13,2014-01-24,"[0.         0.10373735 0.06941255 0.07360625 0.08520672 0.13823634
 0.         0.10167403 0.09582644 0.07918455 0.09928746 0.08146382
 0.07236451]",1.002787610166293,1.0085540689260897,0.01954792595892466,0.10373734682798386,0.06941255182027817,0.07360624521970749,0.08520671725273132,0.13823634386062622,0.0,0.10167402774095535,0.09582643955945969,0.07918455451726913,0.09928745776414871,0.08146382123231888,0.07236450910568237,0.0
14,2014-01-27,"[0.         0.10378128 0.06942766 0.07370993 0.08510407 0.13826749
 0.         0.10169814 0.09592695 0.07911949 0.09918889 0.0813828
 0.07239331]",1.0082953777993133,1.0171885319359049,0.01429683786084491,0.10378127545118332,0.06942766159772873,0.07370992749929428,0.0851040706038475,0.13826748728752136,0.0,0.101698137819767,0.09592694789171219,0.0791194885969162,0.09918888658285141,0.08138280361890793,0.07239330559968948,0.0
15,2014-01-28,"[0.         0.10371904 0.06944671 0.07355002 0.08517374 0.13837703
 0.         0.10166904 0.09591444 0.07917608 0.0993486  0.08137555
 0.07224976]",0.9887730938055118,0.9940137689257882,0.023215922928639443,0.10371904075145721,0.06944670528173447,0.0735500156879425,0.08517374098300934,0.13837702572345734,0.0,0.10166903585195541,0.09591443836688995,0.07917608320713043,0.09934859722852707,0.08137555420398712,0.07224975526332855,0.0
16,2014-01-29,"[0.         0.10395926 0.0693732  0.0737816  0.08505125 0.1386479
 0.         0.10151332 0.09634084 0.07876214 0.09910159 0.08141138
 0.07205751]",0.9842139928085717,0.9902372669806283,0.01872637162306807,0.10395926237106323,0.06937319785356522,0.07378160208463669,0.08505124598741531,0.1386478990316391,0.0,0.1015133187174797,0.0963408350944519,0.07876214385032654,0.09910158812999725,0.08141138404607773,0.07205750793218613,0.0
17,2014-01-30,"[0.         0.10408731 0.06929389 0.07401801 0.08495291 0.13847567
 0.         0.1015098  0.09642486 0.07863687 0.09888486 0.08146131
 0.07225453]",0.9933265184951995,1.0021652565729318,0.020270063711060722,0.10408730804920197,0.06929389387369156,0.07401800900697708,0.08495290577411652,0.1384756714105606,0.0,0.10150980204343796,0.09642485529184341,0.07863686978816986,0.09888485819101334,0.08146131038665771,0.07225453108549118,0.0
18,2014-01-31,"[0.         0.10395376 0.06944133 0.07382341 0.08496474 0.1386497
 0.         0.1015185  0.09635394 0.07880768 0.09907086 0.08134215
 0.07207392]",0.9977815619214928,1.0027135447239879,0.014798937922772782,0.1039537563920021,0.06944132596254349,0.07382340729236603,0.08496473729610443,0.13864970207214355,0.0,0.10151849687099457,0.0963539406657219,0.07880768179893494,0.09907086193561554,0.08134214580059052,0.07207392156124115,0.0
19,2014-02-03,"[0.         0.1039537  0.0694002  0.07380734 0.0849965  0.13845894
 0.         0.10154387 0.09622677 0.07891335 0.09910896 0.08140378
 0.0721866 ]",0.9865238484478066,0.9906821075969969,0.018512838016084148,0.10395369678735733,0.06940019875764847,0.07380734384059906,0.08499649912118912,0.13845893740653992,0.0,0.1015438660979271,0.0962267741560936,0.07891334593296051,0.09910896420478821,0.08140378445386887,0.07218660414218903,0.0
20,2014-02-04,"[0.         0.10406146 0.06933616 0.07371154 0.08500281 0.13848723
 0.         0.10144602 0.0963304  0.0789084  0.09926385 0.08146669
 0.0719854 ]",1.004869259916394,1.0099984327076348,0.006542724023831692,0.10406146198511124,0.06933616101741791,0.07371154427528381,0.08500280976295471,0.13848723471164703,0.0,0.10144601762294769,0.09633040428161621,0.07890839874744415,0.09926384687423706,0.0814666897058487,0.0719854012131691,0.0
21,2014-02-05,"[0.         0.10415809 0.06932916 0.07362315 0.08495844 0.13866954
 0.         0.10133428 0.09653995 0.07884268 0.09938508 0.08142736
 0.07173228]",0.9833904733351122,0.9895995517302975,0.02188305962453806,0.10415808856487274,0.0693291649222374,0.07362315058708191,0.08495844155550003,0.13866953551769257,0.0,0.10133428126573563,0.0965399518609047,0.07884267717599869,0.0993850827217102,0.08142735809087753,0.0717322826385498,0.0
