,Date,Weights,Profit,Base Profit,Volume,RES,ENSV,HLX,CLB,AAME,GL,CIA,FFG,ATRI,TFX,MMM,CRY,cash
0,2014-01-06,"[0.         0.08362915 0.08377737 0.08425065 0.08369265 0.08401065
 0.08098239 0.08396363 0.08193853 0.08540205 0.08228794 0.08321861
 0.0828464 ]",0.9998000223428011,0.9998000000000002,1.0000000223517418,0.08362914621829987,0.08377736806869507,0.08425065129995346,0.08369264751672745,0.08401065319776535,0.08098238706588745,0.08396363258361816,0.08193853497505188,0.08540204912424088,0.08228793740272522,0.08321861177682877,0.08284640312194824,0.0
1,2014-01-07,"[0.         0.08407713 0.08335125 0.08412718 0.08360291 0.08493741
 0.08076224 0.08380127 0.08198023 0.08499025 0.08277097 0.08279198
 0.08280721]",1.001078399322131,1.001077033713445,0.0037981646209326444,0.0840771347284317,0.0833512544631958,0.08412718027830124,0.0836029127240181,0.08493740856647491,0.08076223731040955,0.08380126953125,0.08198022842407227,0.0849902480840683,0.08277096599340439,0.08279197663068771,0.08280720561742783,0.0
2,2014-01-08,"[0.         0.0840942  0.08338664 0.08408225 0.08367105 0.08491065
 0.08069021 0.08382469 0.08202703 0.08498698 0.08279184 0.0827338
 0.08280067]",0.9976565600884427,0.9976466745471214,0.009164568822413703,0.08409419655799866,0.08338664472103119,0.08408225327730179,0.08367104828357697,0.08491065353155136,0.08069020509719849,0.08382469415664673,0.08202703297138214,0.08498697727918625,0.08279184252023697,0.08273379504680634,0.08280067145824432,0.0
3,2014-01-09,"[0.         0.08404561 0.08340918 0.08407275 0.08368478 0.08483779
 0.08068404 0.08387547 0.08210254 0.08497285 0.08274376 0.08274662
 0.08282461]",0.9953375399993631,0.9953816825786326,0.01085702634096988,0.08404561132192612,0.08340917527675629,0.08407275378704071,0.0836847797036171,0.08483778685331345,0.08068404346704483,0.08387546986341476,0.08210253715515137,0.08497285097837448,0.08274376392364502,0.08274662494659424,0.08282461017370224,0.0
4,2014-01-10,"[0.         0.08406149 0.08345363 0.08405706 0.08375371 0.08476705
 0.08061541 0.08389151 0.08215551 0.08497836 0.08277483 0.08266626
 0.08282518]",0.9990697349426533,0.9994799574196248,0.009252748822092842,0.08406148850917816,0.08345363289117813,0.08405705541372299,0.08375371247529984,0.08476705104112625,0.08061540871858597,0.08389151096343994,0.0821555107831955,0.08497835695743561,0.0827748253941536,0.08266625553369522,0.0828251838684082,0.0
5,2014-01-13,"[0.         0.08415835 0.08350626 0.08411619 0.08382589 0.08480581
 0.08053342 0.08387413 0.08204336 0.08505335 0.08280931 0.08251965
 0.08275428]",0.9999562698145966,0.9999414753012722,0.01571483570510736,0.08415834605693817,0.0835062563419342,0.08411619067192078,0.08382588624954224,0.08480580896139145,0.08053341507911682,0.08387412875890732,0.0820433646440506,0.08505335450172424,0.08280931413173676,0.08251965045928955,0.08275427669286728,0.0
6,2014-01-14,"[0.         0.08419842 0.08349131 0.08413858 0.08383393 0.08482592
 0.08050835 0.08386775 0.08201578 0.08509426 0.08276621 0.08251569
 0.08274384]",1.000508442485335,1.0005314823568927,0.011713072948826031,0.08419842272996902,0.08349131047725677,0.08413857966661453,0.08383392542600632,0.08482591807842255,0.08050835132598877,0.08386775106191635,0.08201578259468079,0.08509425818920135,0.08276621252298355,0.08251568675041199,0.08274383842945099,0.0
7,2014-01-15,"[0.         0.08426445 0.08348387 0.08413728 0.08388479 0.08488078
 0.08048789 0.08381239 0.08195998 0.08514423 0.0827967  0.08246431
 0.0826833 ]",0.9971197409177688,0.9976554287726327,0.00926783049972253,0.08426444977521896,0.08348386734724045,0.08413727581501007,0.08388479053974152,0.0848807841539383,0.08048789203166962,0.08381239324808121,0.08195997774600983,0.08514422923326492,0.08279670029878616,0.0824643075466156,0.08268329501152039,0.0
8,2014-01-16,"[0.         0.08433544 0.08344674 0.08421123 0.08382607 0.08501059
 0.08050109 0.08376    0.08180902 0.08517764 0.08283119 0.0824402
 0.08265082]",1.0011314996580256,1.0009610117322,0.013560026082890426,0.08433543890714645,0.08344674110412598,0.08421123027801514,0.08382606506347656,0.0850105881690979,0.08050109446048737,0.08376000076532364,0.08180902153253555,0.08517763763666153,0.08283118903636932,0.08244020491838455,0.0826508179306984,0.0
9,2014-01-17,"[0.         0.08438076 0.08345098 0.08423844 0.08385279 0.08513945
 0.08042104 0.08376765 0.08168766 0.08522227 0.08284174 0.08238227
 0.08261498]",1.0015691357602607,1.0017431553963936,0.014043718640260227,0.08438076078891754,0.08345098048448563,0.0842384397983551,0.08385279029607773,0.0851394534111023,0.08042103797197342,0.08376764506101608,0.08168765902519226,0.0852222740650177,0.08284173905849457,0.08238226920366287,0.08261498063802719,0.0
