,Date,Weights,Profit,Base Profit,Volume,VSAT,SCON,MSI,BKTI,ATRI,MMM,CRY,TFX,BMY,ABT,JNJ,PFE,cash
0,2014-01-06,"[0.09036709 0.07814182 0.10477331 0.0818016  0.09867735 0.07453629
 0.0975994  0.         0.09412129 0.08962031 0.10200392 0.08835763
 0.        ]",0.9954518576067352,0.9950000000000002,0.9096329286694527,0.07814181596040726,0.10477330535650253,0.08180160075426102,0.09867735207080841,0.0745362937450409,0.09759940207004547,0.0,0.0941212922334671,0.08962031453847885,0.10200392454862595,0.08835762739181519,0.0,0.09036709368228912
1,2014-01-07,"[0.09050568 0.07815542 0.10516348 0.08221575 0.09808257 0.07446186
 0.0973703  0.         0.09421459 0.08961898 0.10185774 0.08835363
 0.        ]",1.0020597427257507,1.0022979528536056,0.0019521364177559895,0.07815542072057724,0.10516348481178284,0.08221574872732162,0.09808257222175598,0.07446186244487762,0.09737029671669006,0.0,0.09421458840370178,0.089618980884552,0.1018577367067337,0.08835363388061523,0.0,0.0905056819319725
2,2014-01-08,"[0.09057005 0.07810763 0.10523699 0.08221955 0.0983933  0.07421956
 0.09741449 0.         0.0941179  0.0896466  0.10190377 0.08817014
 0.        ]",1.033790712627932,1.0267129008299754,0.006505208304374191,0.07810763269662857,0.10523699223995209,0.08221954852342606,0.09839329868555069,0.07421956211328506,0.09741448611021042,0.0,0.0941179022192955,0.0896466001868248,0.1019037663936615,0.0881701409816742,0.0,0.09057005494832993
3,2014-01-09,"[0.0905472  0.07813289 0.10522059 0.08225514 0.0982712  0.07434613
 0.09728992 0.         0.09419788 0.08963011 0.10184383 0.08826511
 0.        ]",1.0227912495015667,1.016968926363905,0.05517152032139632,0.07813289016485214,0.10522059351205826,0.08225513994693756,0.0982711985707283,0.0743461325764656,0.09728991985321045,0.0,0.09419787675142288,0.0896301120519638,0.10184382647275925,0.08826510608196259,0.0,0.09054719656705856
4,2014-01-10,"[0.09047009 0.07815799 0.10513768 0.08210674 0.09846669 0.07430927
 0.09741085 0.         0.09413345 0.08963156 0.101921   0.08825467
 0.        ]",1.0391820905341767,1.0310413274462038,0.02498736473156866,0.07815799117088318,0.10513767600059509,0.08210673928260803,0.09846668690443039,0.07430926710367203,0.09741085022687912,0.0,0.09413345158100128,0.0896315649151802,0.10192099958658218,0.0882546678185463,0.0,0.090470090508461
5,2014-01-13,"[0.09028179 0.078205   0.1048568  0.08164167 0.09865937 0.07437276
 0.09792126 0.         0.09395602 0.08960579 0.10214084 0.08835873
 0.        ]",1.0327376053924475,1.0257744396206159,0.0185289155071249,0.07820499688386917,0.10485680401325226,0.08164166659116745,0.09865936636924744,0.07437276095151901,0.09792125970125198,0.0,0.09395602345466614,0.08960578590631485,0.10214084386825562,0.08835873007774353,0.0,0.09028179198503494
6,2014-01-14,"[0.09023596 0.07822709 0.10481534 0.08156393 0.09873797 0.07436272
 0.09798498 0.         0.0939145  0.08960651 0.10218418 0.08836679
 0.        ]",1.0291708811223024,1.0229626739698312,0.02117403538014503,0.07822708785533905,0.10481534153223038,0.08156393468379974,0.09873796999454498,0.07436271756887436,0.09798497706651688,0.0,0.09391450136899948,0.08960650861263275,0.10218418389558792,0.0883667916059494,0.0,0.09023596346378326
7,2014-01-15,"[0.09008176 0.07826351 0.10459571 0.08121455 0.09894256 0.07443035
 0.09833267 0.         0.09380473 0.0895768  0.10232013 0.08843722
 0.        ]",1.0267686822717703,1.0169898668603032,0.0046421752152898885,0.07826351374387741,0.10459571331739426,0.0812145546078682,0.09894256293773651,0.07443034648895264,0.09833267331123352,0.0,0.093804731965065,0.08957680314779282,0.10232013463973999,0.08843722194433212,0.0,0.09008175879716873
8,2014-01-16,"[0.09005938 0.07826796 0.10456287 0.08113297 0.09899909 0.07441349
 0.09843834 0.         0.09375523 0.08957051 0.10236233 0.08843781
 0.        ]",1.0351854674761816,1.0271764112571444,0.013697550718049019,0.07826796174049377,0.10456287115812302,0.08113297075033188,0.09899909049272537,0.0744134932756424,0.0984383374452591,0.0,0.09375523030757904,0.08957051485776901,0.10236232727766037,0.08843781054019928,0.0,0.09005938470363617
9,2014-01-17,"[0.09007204 0.07824533 0.10453493 0.08106122 0.09911063 0.07435723
 0.09855507 0.         0.09369812 0.08956683 0.10240057 0.08839798
 0.        ]",1.0420451071084773,1.0336965677448522,0.007336141770594269,0.07824533432722092,0.10453493148088455,0.0810612216591835,0.09911062568426132,0.07435723394155502,0.0985550656914711,0.0,0.09369812160730362,0.08956683427095413,0.10240057110786438,0.08839797973632812,0.0,0.09007204324007034
