,Date,Weights,Profit,Base Profit,DORM,STRT,SUP,MOD,MCD,JACK,PZZA,EAT,MXIM,INTC,KOPN,XLNX,cash
1267,2019-01-17,"[0.         0.10109207 0.08126724 0.         0.10467576 0.07729842
 0.10549983 0.06977432 0.13706044 0.08558484 0.         0.08909098
 0.14865611]",1.4390506710978619,1.21677388622617,0.10109206670319132,0.08126724407246597,0.0,0.10467575869766478,0.07729842206184984,0.10549982532348426,0.06977431802151654,0.13706043865690912,0.0855848382581101,0.0,0.08909098272621564,0.14865610547859254,0.0
1268,2019-01-18,"[0.         0.10122067 0.08120898 0.         0.10461704 0.07715265
 0.10553354 0.06991735 0.13702472 0.08553035 0.         0.08909907
 0.14869563]",1.4382758650919216,1.2140625160141,0.10122067169803042,0.08120897551191049,0.0,0.10461703678609521,0.07715264998901412,0.10553353938606057,0.06991735230479135,0.13702471805491598,0.08553035353858092,0.0,0.08909907129782839,0.14869563143277245,0.0
1269,2019-01-22,"[0.         0.1012645  0.08115882 0.         0.10455998 0.07718241
 0.10552203 0.06990733 0.13698771 0.08564645 0.         0.0890915
 0.14867928]",1.462092454508987,1.2326616221599036,0.1012644954148874,0.08115881965334784,0.0,0.10455997633057312,0.07718241422233002,0.1055220297637873,0.06990732558836066,0.13698770664511742,0.08564645231271832,0.0,0.08909149843559787,0.14867928163328004,0.0
1270,2019-01-23,"[0.         0.10134906 0.08110767 0.         0.10450587 0.07714144
 0.1055251  0.06995404 0.13695902 0.08567555 0.         0.08909018
 0.14869209]",1.4659776077691438,1.23332932932963,0.10134905515950583,0.08110766922120706,0.0,0.10450587074739497,0.07714144283366883,0.10552509557841423,0.06995403866572901,0.1369590181743807,0.08567554817812251,0.0,0.0890901760957616,0.1486920853458153,0.0
1271,2019-01-24,"[0.         0.10117506 0.08122613 0.         0.10458627 0.07729462
 0.10550463 0.06979799 0.13701069 0.08566214 0.         0.08909862
 0.14864384]",1.4574589536383773,1.2278500822269647,0.10117505583067417,0.08122613057086754,0.0,0.10458627279797464,0.07729462101685435,0.10550463273162952,0.06979799186234166,0.13701069477786487,0.08566213811945915,0.0,0.0890986248357674,0.14864383745656676,0.0
1272,2019-01-25,"[0.         0.10120888 0.08119669 0.         0.10459627 0.07727168
 0.10550228 0.06980894 0.13702392 0.08561919 0.         0.08909861
 0.14867354]",1.475545537950682,1.2416307652998564,0.10120888196954372,0.08119668854434059,0.0,0.10459626848824038,0.07727168207174162,0.10550227549352768,0.06980894281649376,0.13702392469472166,0.08561918550361522,0.0,0.08909860734588738,0.14867354307188788,0.0
1273,2019-01-28,"[0.         0.10131961 0.08106568 0.         0.10455387 0.07740784
 0.10542387 0.0696713  0.13705429 0.08574023 0.         0.08905505
 0.14870826]",1.514404178236419,1.2629944462299079,0.10131960672035661,0.08106568154494179,0.0,0.10455386930869459,0.07740784428088171,0.10542387259959754,0.06967129648481145,0.1370542944678328,0.08574022676168112,0.0,0.08905504542575989,0.14870826240544252,0.0
1274,2019-01-29,"[0.         0.10132994 0.08105963 0.         0.10443638 0.07744876
 0.1054401  0.0696889  0.13696652 0.08594523 0.         0.08906368
 0.14862085]",1.4849053227501323,1.2404299234985905,0.10132993714416678,0.0810596342313146,0.0,0.10443637690895179,0.07744876460073565,0.10544009825810469,0.06968890184563795,0.13696652437008996,0.08594522722044541,0.0,0.08906368474989383,0.14862085067065944,0.0
1275,2019-01-30,"[0.         0.10129241 0.08107712 0.         0.10442583 0.07748994
 0.10544097 0.06966529 0.13694964 0.08601026 0.         0.08906549
 0.14858305]",1.4897844136759266,1.2497926577284673,0.101292413358544,0.08107712266682596,0.0,0.10442582636186383,0.07748994430569596,0.10544097142944628,0.0696652855786784,0.13694963585922942,0.08601026213863994,0.0,0.08906548920408788,0.1485830490969882,0.0
1276,2019-01-31,"[0.         0.10116373 0.08115255 0.         0.10447687 0.07761456
 0.10542152 0.0695461  0.13698184 0.08604412 0.         0.08906621
 0.14853248]",1.473102949173643,1.240126709826183,0.10116373113812552,0.08115255467346592,0.0,0.1044768694251757,0.0776145594596701,0.10542152382020654,0.06954610229359426,0.1369818446492338,0.08604411990744214,0.0,0.08906621085829321,0.14853248377479275,0.0
