,Date,Weights,Profit,Base Profit,Volume,GRA,BCPC,OLN,FMC,HLX,RES,ENSV,CLB,GGG,ITT,FLS,IEX,cash
0,2014-01-06,"[0.09387747 0.11093467 0.12318333 0.10616766 0.14371436 0.
 0.09819191 0.         0.         0.11394407 0.09621708 0.
 0.11376945]",0.9999999999909387,0.9999999999917251,0.9061225342845329,0.11093467454818742,0.12318332722646454,0.10616765662306274,0.14371436358614584,0.0,0.09819190924981759,0.0,0.0,0.1139440725307702,0.09621707860423104,0.0,0.11376945191585355,0.09387746571546698
1,2014-01-07,"[0.         0.12223508 0.1372572  0.11575544 0.16249196 0.
 0.10681882 0.         0.         0.12599914 0.10431528 0.
 0.12512709]",1.009660386136265,1.0059474943074316,0.09387746571461619,0.12223507627392864,0.13725720344219164,0.11575543586333345,0.16249195511300724,0.0,0.10681881659982267,0.0,0.0,0.12599914210517493,0.1043152805364511,0.0,0.1251270900660902,0.0
2,2014-01-08,"[0.         0.12207247 0.13771592 0.11527244 0.16334305 0.
 0.10672063 0.         0.         0.12598144 0.1038958  0.
 0.12499824]",0.9985272360928091,1.0007432010832875,0.00726369607364114,0.12207247492439234,0.1377159181119252,0.11527244012269426,0.163343051021756,0.0,0.10672063020670675,0.0,0.0,0.1259814416636509,0.10389580189649517,0.0,0.12499824205237932,0.0
3,2014-01-09,"[0.         0.1222489  0.1375598  0.11540548 0.16360055 0.
 0.10638895 0.         0.         0.12601701 0.10390887 0.
 0.12487042]",0.9964644744672405,0.9996449895538415,0.003459069658674566,0.12224890136152983,0.1375597984780929,0.11540548443451447,0.16360055171412488,0.0,0.10638895469142971,0.0,0.0,0.12601701127636988,0.1039088745856329,0.0,0.12487042345830544,0.0
4,2014-01-10,"[0.         0.12225079 0.1375354  0.11503021 0.16377012 0.
 0.10651711 0.         0.         0.12613976 0.10385535 0.
 0.12490126]",0.9991455485150064,1.0053712504354355,0.0056870635544193655,0.1222507857285694,0.13753540155029478,0.11503021023282214,0.1637701212861814,0.0,0.10651711017242088,0.0,0.0,0.1261397628443924,0.10385535185380922,0.0,0.12490125633150989,0.0
5,2014-01-13,"[0.         0.12231248 0.13757019 0.11536111 0.16361084 0.
 0.10626408 0.         0.         0.12627334 0.10396676 0.
 0.12464121]",1.0019021121797682,1.0045543332167886,0.005374103884612887,0.12231247914335139,0.13757018924079434,0.11536110507262819,0.16361083752970182,0.0,0.10626407593747572,0.0,0.0,0.12627333829977688,0.10396676447892701,0.0,0.12464121029734447,0.0
6,2014-01-14,"[0.         0.12226938 0.13758989 0.11539746 0.16332285 0.
 0.106441   0.         0.         0.12657439 0.10408255 0.
 0.12432248]",1.0022178635510144,1.0079832033942697,0.0036405401920767896,0.12226938009633372,0.13758989138034414,0.11539745626154836,0.16332285457507345,0.0,0.10644099767386178,0.0,0.0,0.1265743868475134,0.10408255352783044,0.0,0.12432247963749472,0.0
7,2014-01-15,"[0.         0.1222864  0.13762355 0.11537452 0.1631784  0.
 0.10657859 0.         0.         0.12629444 0.10414778 0.
 0.12451631]",0.9954098701360027,1.0067027162274922,0.005847523861421086,0.12228639632713317,0.13762355160874473,0.11537451919180035,0.16317840480933798,0.0,0.10657859460390544,0.0,0.0,0.12629444390563982,0.10414777500785226,0.0,0.12451631454558622,0.0
8,2014-01-16,"[0.         0.12200392 0.13801453 0.11533987 0.16334012 0.
 0.1065057  0.         0.         0.1261478  0.10393464 0.
 0.12471341]",1.0135684187541756,1.014287195510679,0.006141268799623331,0.12200392321735144,0.13801453204332054,0.11533987435787953,0.16334012225575392,0.0,0.10650569532128176,0.0,0.0,0.1261478047518746,0.10393464215984846,0.0,0.12471340589268982,0.0
9,2014-01-17,"[0.         0.12219724 0.13781871 0.11521167 0.16371231 0.
 0.106586   0.         0.         0.12627105 0.10372934 0.
 0.12447367]",1.0141264334943896,1.0166100074347968,0.005578546105653979,0.12219723734426384,0.13781870646348002,0.11521167246225683,0.16371231398666725,0.0,0.10658600268442156,0.0,0.0,0.1262710545227227,0.10372933756857411,0.0,0.12447367496761368,0.0
10,2014-01-21,"[0.         0.12240367 0.13749554 0.11506945 0.16387331 0.
 0.10644621 0.         0.         0.12614123 0.10390254 0.
 0.12466805]",1.013615795188839,1.0225667129702007,0.005112419908645034,0.12240366841693982,0.13749553731728797,0.11506944623057104,0.16387331229419122,0.0,0.10644621183022335,0.0,0.0,0.12614123414654763,0.10390254036248238,0.0,0.12466804940175652,0.0
11,2014-01-22,"[0.         0.12229442 0.13770253 0.11519393 0.16370798 0.
 0.10654783 0.         0.         0.12637592 0.10372114 0.
 0.12445626]",1.021930960765012,1.0282635939284466,0.004012922348450259,0.12229442045632488,0.13770252562984844,0.11519393317117758,0.16370798345778728,0.0,0.10654782744572046,0.0,0.0,0.12637591681581062,0.10372113646672339,0.0,0.12445625655660739,0.0
12,2014-01-23,"[0.         0.12235841 0.13753736 0.11514919 0.16343288 0.
 0.10684848 0.         0.         0.12628847 0.10389251 0.
 0.12449271]",1.0173908561954386,1.0275533329523838,0.006959162684212543,0.12235840649333778,0.13753735580473708,0.1151491850388719,0.16343287986714208,0.0,0.10684848278304795,0.0,0.0,0.12628847026499535,0.10389251165177223,0.0,0.12449270809609586,0.0
13,2014-01-24,"[0.         0.1222378  0.13792062 0.11497043 0.16363776 0.
 0.10650446 0.         0.         0.12623072 0.10377508 0.
 0.12472313]",1.011184894315164,1.0312581698645562,0.004004031795607409,0.12223780177279261,0.13792061784824156,0.11497042638855744,0.16363776098491106,0.0,0.10650445824287479,0.0,0.0,0.12623071847047282,0.10377508442003469,0.0,0.12472313187211494,0.0
14,2014-01-27,"[0.         0.12238746 0.13758912 0.11499353 0.16359954 0.
 0.106637   0.         0.         0.12598477 0.10381334 0.
 0.12499524]",0.9917374146932452,1.0149113156248313,0.003893369710983892,0.12238745931734797,0.13758911843144514,0.11499353154720672,0.1635995420139098,0.0,0.10663699550374672,0.0,0.0,0.12598476785863127,0.10381334321128267,0.0,0.12499524211642966,0.0
15,2014-01-28,"[0.         0.12234673 0.13781122 0.11524054 0.16348562 0.
 0.10647837 0.         0.         0.12580807 0.10373014 0.
 0.12509931]",0.9648616971901306,0.9927914435941391,0.004393594071677192,0.12234672774987115,0.1378112204998665,0.11524054134923271,0.16348562356513982,0.0,0.10647836698226781,0.0,0.0,0.1258080724721742,0.10373013606498897,0.0,0.12509931131645902,0.0
16,2014-01-29,"[0.         0.1224539  0.13770595 0.1149611  0.16364917 0.
 0.1069385  0.         0.         0.12573178 0.10361839 0.
 0.12494121]",0.9536004147906586,0.988859974279953,0.0065523647783665,0.1224538964673147,0.13770595012061504,0.11496110073066337,0.16364916669342125,0.0,0.10693850498936927,0.0,0.0,0.12573177933331026,0.10361839203700757,0.0,0.1249412096282985,0.0
17,2014-01-30,"[0.         0.12262585 0.13792088 0.11441162 0.16411737 0.
 0.10644712 0.         0.         0.12559295 0.10352064 0.
 0.12536355]",0.9496667423365985,0.9884386424040912,0.011264400083313196,0.12262585426858616,0.13792088469969577,0.1144116180425921,0.16411737487657305,0.0,0.10644712328381609,0.0,0.0,0.12559295048626104,0.10352064414841965,0.0,0.12536355019405612,0.0
18,2014-01-31,"[0.         0.12252536 0.13780244 0.11526704 0.1636452  0.
 0.10643711 0.         0.         0.12546504 0.10378047 0.
 0.12507734]",0.9630484189497693,0.9963691637839647,0.005127792152854061,0.12252535885670515,0.13780243849011267,0.1152670435941422,0.1636451965809351,0.0,0.10643710704025368,0.0,0.0,0.1254650368173739,0.10378047362842226,0.0,0.12507734499205503,0.0
19,2014-02-03,"[0.         0.12260396 0.13768961 0.11497032 0.16342505 0.
 0.10637377 0.         0.         0.12580306 0.10390943 0.
 0.12522479]",0.9468121909198834,0.9750818563010368,0.007942177773341434,0.12260396193931009,0.13768960876451444,0.11497031587641045,0.163425053687089,0.0,0.10637377498033607,0.0,0.0,0.12580306476962896,0.10390943008259647,0.0,0.1252247899001144,0.0
