,Date,Weights,Profit,Base Profit,Volume,VSAT,SCON,MSI,BKTI,OSK,PCAR,SPAR,F,PYX,STKL,ANDE,UVV,cash
0,2014-01-06,"[0.         0.18126613 0.         0.11192368 0.         0.10848479
 0.11724021 0.         0.10555359 0.10562965 0.14506817 0.
 0.12483377]",0.9999999925394194,0.9999999999900002,0.9999999925494194,0.18126612901687622,0.0,0.11192367970943451,0.0,0.10848478972911835,0.11724021285772324,0.0,0.10555358976125717,0.10562965273857117,0.14506816864013672,0.0,0.12483377009630203,0.0
1,2014-01-07,"[0.         0.18134879 0.         0.11185446 0.         0.10871462
 0.11727065 0.         0.10506641 0.10644457 0.1449523  0.
 0.12434819]",1.0123529726098621,1.0116600853221358,0.0023156849476667555,0.1813487857580185,0.0,0.11185445636510849,0.0,0.10871461778879166,0.11727064847946167,0.0,0.10506641119718552,0.10644456744194031,0.14495229721069336,0.0,0.12434819340705872,0.0
2,2014-01-08,"[0.         0.18172638 0.         0.11206204 0.         0.10877302
 0.11713091 0.         0.10528889 0.10607969 0.14493549 0.
 0.12400363]",0.9985515991625133,1.0267237529703945,0.009132283378378845,0.1817263811826706,0.0,0.11206204444169998,0.0,0.10877301543951035,0.11713090538978577,0.0,0.10528888553380966,0.10607969015836716,0.1449354887008667,0.0,0.12400362640619278,0.0
3,2014-01-09,"[0.         0.18163641 0.         0.11198296 0.         0.10878696
 0.11716036 0.         0.10500611 0.10627997 0.14513053 0.
 0.12401669]",1.0088002705874786,1.0173240977563298,0.01112400691178421,0.18163640797138214,0.0,0.11198295652866364,0.0,0.10878696292638779,0.1171603575348854,0.0,0.10500611364841461,0.10627996921539307,0.14513052999973297,0.0,0.12401668727397919,0.0
4,2014-01-10,"[0.         0.18133718 0.         0.1118811  0.         0.10865029
 0.11733956 0.         0.10518868 0.10623364 0.14491098 0.
 0.12445861]",1.015820478690647,1.0318271914773642,0.0191516951110781,0.1813371777534485,0.0,0.11188109964132309,0.0,0.10865028947591782,0.11733955889940262,0.0,0.10518867522478104,0.1062336415052414,0.14491097629070282,0.0,0.12445861101150513,0.0
5,2014-01-13,"[0.         0.18116204 0.         0.11173263 0.         0.10855426
 0.11736303 0.         0.10522772 0.10641703 0.14466344 0.
 0.12487987]",1.0182111494446966,1.0243728166895112,0.014324686220680404,0.1811620444059372,0.0,0.11173263192176819,0.0,0.10855425894260406,0.11736302822828293,0.0,0.10522772371768951,0.10641703009605408,0.14466343820095062,0.0,0.1248798668384552,0.0
6,2014-01-14,"[0.         0.18069555 0.         0.11146104 0.         0.10841288
 0.11760573 0.         0.10508713 0.10676554 0.1443582  0.
 0.12561393]",1.0196753130663923,1.0195596548758796,0.011965805469064209,0.1806955486536026,0.0,0.11146103590726852,0.0,0.10841288417577744,0.11760573089122772,0.0,0.10508713126182556,0.10676553845405579,0.14435820281505585,0.0,0.12561392784118652,0.0
7,2014-01-15,"[0.         0.18047561 0.         0.11144656 0.         0.10834691
 0.11774452 0.         0.10526905 0.10664836 0.14423688 0.
 0.12583211]",1.0117881564097426,1.0098500790173794,0.012031404952561154,0.1804756075143814,0.0,0.1114465594291687,0.0,0.10834690928459167,0.11774452030658722,0.0,0.10526905208826065,0.10664835572242737,0.14423687756061554,0.0,0.12583211064338684,0.0
8,2014-01-16,"[0.         0.18035363 0.         0.1112217  0.         0.10832107
 0.11767537 0.         0.10513121 0.10703154 0.14397214 0.
 0.12629335]",1.0135973365893645,1.018314132347111,0.004594950420861219,0.18035362660884857,0.0,0.11122170090675354,0.0,0.10832107067108154,0.11767537146806717,0.0,0.10513120889663696,0.10703153908252716,0.14397214353084564,0.0,0.12629334628582,0.0
9,2014-01-17,"[0.         0.18031022 0.         0.11110877 0.         0.10825761
 0.11761662 0.         0.10525036 0.1071137  0.14374624 0.
 0.12659645]",1.0249126968828732,1.0354441966552814,0.010875373633380923,0.1803102195262909,0.0,0.11110876500606537,0.0,0.10825761407613754,0.11761661618947983,0.0,0.10525035858154297,0.10711370408535004,0.1437462419271469,0.0,0.12659645080566406,0.0
