,Date,Weights,Profit,Base Profit,Volume,PHM,BZH,MTH,NVR,CIGI,TRC,FRPH,CTO,SUP,DORM,STRT,MOD,cash
0,2014-01-06,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9954999999999999,0.995,0.8999999999999999,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
1,2014-01-07,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9950511199948898,0.9956395544685197,1.2433803986411363e-16,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
2,2014-01-08,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9874897589900715,0.9863220207317971,0.007203202677396518,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
3,2014-01-09,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9807130060318566,0.9828734892993949,0.00830650297685266,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
4,2014-01-10,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9864935907610785,0.9864083196261516,0.014535899342004374,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
5,2014-01-13,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9798314391392512,0.9794763975629646,0.008855978321425945,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
6,2014-01-14,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.976975036896583,0.9739304299596768,0.0038107324790914283,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
7,2014-01-15,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9626749399492677,0.9615784676471827,0.010205409309129537,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
8,2014-01-16,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9673610994398222,0.9642426938674856,0.011879057397641826,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
9,2014-01-17,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9730874343931902,0.9685497300031222,0.00706888965986862,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
10,2014-01-21,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9742277020794426,0.970257951545855,0.010671000793701925,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
11,2014-01-22,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9718374231950486,0.9676568036859488,0.008884292007121201,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
12,2014-01-23,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9664977507023531,0.965762207166496,0.008898852160220893,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
13,2014-01-24,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9733246353724179,0.9727675737295208,0.007119194573546368,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
14,2014-01-27,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9688081361252019,0.9794752584641213,0.010256012127254525,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
15,2014-01-28,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9543808085516984,0.9545556824329751,0.007173159335017927,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
16,2014-01-29,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9443653737071495,0.954202615083998,0.012221827757307076,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
17,2014-01-30,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9526665342125172,0.9701541424244557,0.017188894267963422,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
18,2014-01-31,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9719863270165661,0.9806412643609358,0.016493803976613826,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
19,2014-02-03,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9514425981423804,0.9608720258425316,0.018799717361455717,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
20,2014-02-04,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9776969841826347,0.990503460644436,0.010436205495486545,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
21,2014-02-05,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9584428590851017,0.9710775416109803,0.024509535323967477,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
22,2014-02-06,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9588741083692162,0.9732151855269994,0.01540257218619452,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
23,2014-02-07,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9480284506396058,0.9652807215050916,0.010121126686685158,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
24,2014-02-10,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9639011106538918,0.976916019547028,0.013937877920635172,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
25,2014-02-11,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9595505549596378,0.9744312524481138,0.011316563636220847,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
26,2014-02-12,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9565512673247833,0.973180432015736,0.009237954522661906,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
27,2014-02-13,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9623455769185505,0.982954540413295,0.012479149919978096,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
28,2014-02-14,[0.1 0.1 0.1 0.1 0.1 0.  0.1 0.1 0.1 0.1 0.  0.  0.1],0.9605395291382428,0.9823044791441408,0.011137132332095269,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1
