,Date,Weights,Profit,Base Profit,Volume,STKL,PYX,ANDE,UVV,PKI,WAT,BIO,COHR,NBIX,TECH,TTNP,BCRX,cash
0,2014-01-06,"[0.14872914 0.         0.13148337 0.156065   0.         0.18078015
 0.         0.13086577 0.12553418 0.         0.         0.
 0.12654239]",0.9999999999914873,0.9999999999917251,0.8512708614255116,0.0,0.1314833662092777,0.15606500285730981,0.0,0.18078014698458061,0.0,0.13086576920489548,0.1255341817909691,0.0,0.0,0.0,0.12654239437847886,0.14872913857448847
1,2014-01-07,"[0.         0.         0.15433629 0.18351638 0.         0.21801178
 0.         0.15163578 0.14557254 0.         0.         0.
 0.14692722]",1.0240461292618428,1.012043263877325,0.14872913857322226,0.0,0.15433628963553142,0.18351638476800589,0.0,0.2180117841817937,0.0,0.15163577945839862,0.145572542742876,0.0,0.0,0.0,0.14692721921339427,0.0
2,2014-01-08,"[0.         0.         0.15461621 0.18329789 0.         0.2197928
 0.         0.15026809 0.1448453  0.         0.         0.
 0.14717971]",1.0178596799682165,1.052298160042916,0.015595377823922446,0.0,0.15461620720029393,0.18329789353543202,0.0,0.21979279996554704,0.0,0.15026808800994498,0.14484529907014587,0.0,0.0,0.0,0.14717971221863635,0.0
3,2014-01-09,"[0.         0.         0.15002833 0.18357208 0.         0.22055411
 0.         0.15172986 0.14578285 0.         0.         0.
 0.14833276]",1.017603625918718,1.0690695455929926,0.008226205093266655,0.0,0.1500283317798626,0.18357208217769833,0.0,0.22055411092234273,0.0,0.15172986308020497,0.14578284757438073,0.0,0.0,0.0,0.14833276446551072,0.0
4,2014-01-10,"[0.         0.         0.148954   0.18398804 0.         0.22209441
 0.         0.15219773 0.14557716 0.         0.         0.
 0.14718865]",1.0311601542015876,1.0801251208929084,0.010288019196908528,0.0,0.1489540012448945,0.18398803783534273,0.0,0.22209441188750167,0.0,0.15219773283894555,0.14557716410320312,0.0,0.0,0.0,0.1471886520901124,0.0
5,2014-01-13,"[0.         0.         0.14890438 0.18325591 0.         0.22251508
 0.         0.1519241  0.14484578 0.         0.         0.
 0.14855475]",1.0461881008589309,1.0887028893053263,0.023198698623612582,0.0,0.14890438053714053,0.1832559123126013,0.0,0.22251507527232975,0.0,0.15192409724753903,0.1448457825753914,0.0,0.0,0.0,0.14855475205499796,0.0
6,2014-01-14,"[0.         0.         0.14841726 0.18395234 0.         0.22295196
 0.         0.15276346 0.1445346  0.         0.         0.
 0.14738038]",1.0384331437147423,1.0940839208638955,0.017093716457248914,0.0,0.14841725941177925,0.18395233857321014,0.0,0.22295195810379703,0.0,0.15276346036581193,0.14453460169501858,0.0,0.0,0.0,0.14738038185038302,0.0
7,2014-01-15,"[0.         0.         0.14856255 0.18331682 0.         0.22317964
 0.         0.15297941 0.14487471 0.         0.         0.
 0.14708687]",1.0314606372060595,1.087002219572015,0.016404774656047522,0.0,0.14856255216095138,0.1833168187418837,0.0,0.22317964214576458,0.0,0.15297940551775419,0.14487471037058902,0.0,0.0,0.0,0.1470868710630572,0.0
8,2014-01-16,"[0.         0.         0.14894015 0.18388469 0.         0.22234096
 0.         0.1520209  0.14508491 0.         0.         0.
 0.14772839]",1.0578720443393845,1.1098297416418135,0.013740756402302408,0.0,0.1489401480348511,0.18388469377934277,0.0,0.2223409613713406,0.0,0.1520209027596777,0.14508490904971896,0.0,0.0,0.0,0.14772838500506882,0.0
9,2014-01-17,"[0.         0.         0.14736383 0.18384332 0.         0.22195683
 0.         0.15215702 0.14529268 0.         0.         0.
 0.14938632]",1.0504513011681842,1.1026347412504949,0.029516825350498356,0.0,0.14736382880582402,0.18384331925008576,0.0,0.22195682550691487,0.0,0.1521570228119531,0.14529268250671878,0.0,0.0,0.0,0.14938632111850358,0.0
