,Date,Weights,Profit,Base Profit,Volume,KAMN,LAWS,WLFC,HDSN,BCRX,TTNP,TECH,NBIX,SUP,STRT,DORM,MOD,cash
0,2014-01-06,"[0.15314322 0.         0.         0.         0.         0.
 0.         0.23926356 0.         0.         0.20207824 0.
 0.40551498]",0.991531432164958,0.9917246744082152,0.8468567835042065,0.0,0.0,0.0,0.0,0.0,0.0,0.2392635620099752,0.0,0.0,0.20207824470748648,0.0,0.4055149767867448,0.1531432164957935
1,2014-01-07,"[0.         0.         0.         0.         0.         0.
 0.         0.26422389 0.         0.         0.21398357 0.
 0.52179254]",0.9841310467419061,0.9992168245703572,0.1531432164957936,0.0,0.0,0.0,0.0,0.0,0.0,0.26422389087162595,0.0,0.0,0.21398356868677662,0.0,0.5217925404415975,0.0
2,2014-01-08,"[0.         0.         0.         0.         0.         0.
 0.         0.24948158 0.         0.         0.20160181 0.
 0.54891661]",0.9837908848527289,1.0434162073614335,0.05446674886008246,0.0,0.0,0.0,0.0,0.0,0.0,0.24948158015685223,0.0,0.0,0.20160181018889164,0.0,0.548916609654256,0.0
3,2014-01-09,"[0.         0.         0.         0.         0.         0.
 0.         0.23858768 0.         0.         0.19649609 0.
 0.56491623]",0.9915600805104874,1.059383746391841,0.020803765650852152,0.0,0.0,0.0,0.0,0.0,0.0,0.238587683748456,0.0,0.0,0.1964960855761774,0.0,0.5649162306753666,0.0
4,2014-01-10,"[0.         0.         0.         0.         0.         0.
 0.         0.23911746 0.         0.         0.19734727 0.
 0.56353527]",0.9964562929723942,1.0702915074391643,0.0033335597429990926,0.0,0.0,0.0,0.0,0.0,0.0,0.23911745613944624,0.0,0.0,0.19734727349861872,0.0,0.5635352703619351,0.0
5,2014-01-13,"[0.         0.         0.         0.         0.         0.
 0.         0.23690242 0.         0.         0.19964578 0.
 0.5634518 ]",0.9897187685847756,1.075569015992502,0.005239852528686917,0.0,0.0,0.0,0.0,0.0,0.0,0.23690241678853874,0.0,0.0,0.19964578017455129,0.0,0.56345180303691,0.0
6,2014-01-14,"[0.         0.         0.         0.         0.         0.
 0.         0.23529216 0.         0.         0.19707703 0.
 0.56763082]",0.9859527521488806,1.0852301306237844,0.003711896323978614,0.0,0.0,0.0,0.0,0.0,0.0,0.23529215813620663,0.0,0.0,0.19707702562391322,0.0,0.5676308162398801,0.0
7,2014-01-15,"[0.         0.         0.         0.         0.         0.
 0.         0.23181112 0.         0.         0.20262597 0.
 0.56556291]",0.9913437327398857,1.0846634620366629,0.004720874752456639,0.0,0.0,0.0,0.0,0.0,0.0,0.23181112395367628,0.0,0.0,0.20262596935377297,0.0,0.5655629066925508,0.0
8,2014-01-16,"[0.         0.         0.         0.         0.         0.
 0.         0.23827597 0.         0.         0.20037909 0.
 0.56134494]",0.9815022651607236,1.1036396691168853,0.0029111800241345964,0.0,0.0,0.0,0.0,0.0,0.0,0.23827597058269415,0.0,0.0,0.20037908809658134,0.0,0.5613449413207244,0.0
9,2014-01-17,"[0.         0.         0.         0.         0.         0.
 0.         0.23250735 0.         0.         0.20181568 0.
 0.56567696]",0.979438025141511,1.0941966060138633,0.009997457964238149,0.0,0.0,0.0,0.0,0.0,0.0,0.23250735351728186,0.0,0.0,0.20181568326839697,0.0,0.5656769632143211,0.0
