,Date,Weights,Profit,Base Profit,Volume,VSAT,SCON,MSI,BKTI,OSK,PCAR,SPAR,F,PYX,STKL,ANDE,UVV,cash
0,2014-01-06,"[0.10975438 0.1196433  0.         0.         0.11749667 0.13303745
 0.10233767 0.         0.13249975 0.         0.15281689 0.13241388
 0.        ]",0.9955487645376565,0.9950000000000002,0.890245608985424,0.11964330077171326,0.0,0.0,0.11749666929244995,0.13303744792938232,0.10233766585588455,0.0,0.13249975442886353,0.0,0.15281689167022705,0.13241387903690338,0.0,0.10975438356399536
1,2014-01-07,"[0.10873534 0.1201309  0.         0.         0.11785902 0.13264261
 0.10248752 0.         0.13268135 0.         0.15385321 0.13161002
 0.        ]",1.0043674683351698,1.006601784905591,0.003401209078302385,0.12013090401887894,0.0,0.0,0.11785902082920074,0.13264261186122894,0.10248751938343048,0.0,0.13268135488033295,0.0,0.15385320782661438,0.13161002099514008,0.0,0.1087353378534317
2,2014-01-08,"[0.10853354 0.12029691 0.         0.         0.11791025 0.13260415
 0.10249136 0.         0.1327077  0.         0.1540085  0.13144757
 0.        ]",0.9963719082894886,1.0215901342157583,0.006427601918178534,0.120296910405159,0.0,0.0,0.11791025102138519,0.13260415196418762,0.1024913564324379,0.0,0.13270770013332367,0.0,0.15400849282741547,0.13144756853580475,0.0,0.10853353887796402
3,2014-01-09,"[0.10873789 0.12017122 0.         0.         0.11796014 0.13267693
 0.10236516 0.         0.13266547 0.         0.15379797 0.13162522
 0.        ]",0.999054678865032,1.0122374772776703,0.006239782523996118,0.12017121911048889,0.0,0.0,0.1179601401090622,0.13267692923545837,0.1023651584982872,0.0,0.1326654702425003,0.0,0.1537979692220688,0.1316252201795578,0.0,0.10873788595199585
4,2014-01-10,"[0.1088723  0.11994942 0.         0.         0.11783239 0.13289542
 0.10239577 0.         0.13267294 0.         0.15361182 0.13176991
 0.        ]",1.012996904534728,1.0266680555302439,0.01992505063101174,0.11994941532611847,0.0,0.0,0.11783239245414734,0.13289542496204376,0.10239577293395996,0.0,0.13267293572425842,0.0,0.15361182391643524,0.13176991045475006,0.0,0.10887230187654495
5,2014-01-13,"[0.10896829 0.11988136 0.         0.         0.11777898 0.13292614
 0.10237145 0.         0.13270356 0.         0.15351129 0.1318589
 0.        ]",1.012911075687612,1.0192509526162559,0.0176202235124647,0.11988136172294617,0.0,0.0,0.11777897924184799,0.13292613625526428,0.1023714542388916,0.0,0.13270355761051178,0.0,0.15351128578186035,0.13185890018939972,0.0,0.10896828770637512
6,2014-01-14,"[0.10916056 0.1197143  0.         0.         0.11784019 0.13300203
 0.1023486  0.         0.1326276  0.         0.15325543 0.13205124
 0.        ]",1.0117881840370928,1.0144618566116446,0.01229771026879551,0.11971429735422134,0.0,0.0,0.11784019321203232,0.13300202786922455,0.10234860330820084,0.0,0.13262760639190674,0.0,0.153255432844162,0.1320512443780899,0.0,0.10916056483983994
7,2014-01-15,"[0.10921911 0.11966983 0.         0.         0.11788067 0.1329273
 0.10240319 0.         0.13257878 0.         0.15320188 0.13211928
 0.        ]",1.0081601152716118,1.0048008286323402,0.01688694431727629,0.1196698322892189,0.0,0.0,0.1178806722164154,0.1329272985458374,0.1024031862616539,0.0,0.1325787752866745,0.0,0.1532018780708313,0.132119283080101,0.0,0.10921911150217056
8,2014-01-16,"[0.10926753 0.11969064 0.         0.         0.11797693 0.13287318
 0.10234764 0.         0.13259001 0.         0.15312612 0.13212793
 0.        ]",1.0123181309677427,1.0132225616955073,0.013650967799125967,0.11969064176082611,0.0,0.0,0.11797693371772766,0.13287317752838135,0.10234764218330383,0.0,0.13259001076221466,0.0,0.15312612056732178,0.13212792575359344,0.0,0.10926752537488937
9,2014-01-17,"[0.10925415 0.11963956 0.         0.         0.11796921 0.13294852
 0.1023377  0.         0.13263679 0.         0.15309583 0.1321183
 0.        ]",1.0220959793084836,1.0302669756823073,0.0094544351492022,0.1196395605802536,0.0,0.0,0.11796920746564865,0.13294851779937744,0.10233769565820694,0.0,0.13263678550720215,0.0,0.15309582650661469,0.13211829960346222,0.0,0.1092541515827179
10,2014-01-21,"[0.10916968 0.11965985 0.         0.         0.11792185 0.13293894
 0.10240839 0.         0.13264053 0.         0.15320426 0.13205653
 0.        ]",1.0293284839628627,1.0367069518516143,0.007724537354365801,0.11965984851121902,0.0,0.0,0.1179218515753746,0.1329389363527298,0.10240839421749115,0.0,0.1326405256986618,0.0,0.15320426225662231,0.13205653429031372,0.0,0.10916967689990997
11,2014-01-22,"[0.10916098 0.11967757 0.         0.         0.11788911 0.13293585
 0.10242449 0.         0.13260403 0.         0.15324503 0.1320629
 0.        ]",1.0291285414557245,1.0346593022134514,0.006157327135108497,0.11967756599187851,0.0,0.0,0.11788911372423172,0.13293585181236267,0.1024244874715805,0.0,0.13260403275489807,0.0,0.15324503183364868,0.1320628970861435,0.0,0.10916098207235336
12,2014-01-23,"[0.10915749 0.11965328 0.         0.         0.11786927 0.13298097
 0.1024388  0.         0.13257755 0.         0.15322997 0.13209268
 0.        ]",1.0255571375908432,1.033688173900673,0.007398032187410395,0.11965328454971313,0.0,0.0,0.11786927282810211,0.13298097252845764,0.1024388000369072,0.0,0.1325775533914566,0.0,0.1532299667596817,0.13209268450737,0.0,0.1091574877500534
13,2014-01-24,"[0.10914194 0.1196974  0.         0.         0.1178968  0.1329203
 0.10242887 0.         0.13262004 0.         0.1532474  0.13204727
 0.        ]",1.0234747109985618,1.0302084349063203,0.0077372756475060376,0.11969739943742752,0.0,0.0,0.11789680272340775,0.1329202950000763,0.1024288684129715,0.0,0.13262003660202026,0.0,0.1532474011182785,0.13204726576805115,0.0,0.10914193838834763
14,2014-01-27,"[0.10918648 0.11972931 0.         0.         0.11801675 0.13282134
 0.10238338 0.         0.13259208 0.         0.15319325 0.13207746
 0.        ]",1.0070486119284066,1.017432558147522,0.009129922568083084,0.11972931027412415,0.0,0.0,0.11801674962043762,0.13282133638858795,0.10238337516784668,0.0,0.1325920820236206,0.0,0.15319325029850006,0.13207745552062988,0.0,0.10918647795915604
15,2014-01-28,"[0.10916518 0.11987701 0.         0.         0.11813112 0.13260129
 0.1023904  0.         0.13255036 0.         0.15326238 0.13202226
 0.        ]",0.9866855850201568,0.9923265231805358,0.007641536526939078,0.11987701058387756,0.0,0.0,0.1181311160326004,0.1326012909412384,0.10239040106534958,0.0,0.13255035877227783,0.0,0.15326237678527832,0.13202226161956787,0.0,0.10916518419981003
16,2014-01-29,"[0.10925485 0.11978232 0.         0.         0.1181144  0.13265345
 0.10243692 0.         0.13247538 0.         0.15315822 0.1321245
 0.        ]",0.9969342601491795,0.9860001509844326,0.013768279175899354,0.11978232115507126,0.0,0.0,0.1181143969297409,0.13265344500541687,0.10243691504001617,0.0,0.1324753761291504,0.0,0.15315821766853333,0.13212449848651886,0.0,0.109254851937294
17,2014-01-30,"[0.10944399 0.11958329 0.         0.         0.11818988 0.13279529
 0.10236491 0.         0.13239041 0.         0.1528571  0.1323751
 0.        ]",0.9914246959149141,0.9818237419147544,0.019045370591758405,0.11958328634500504,0.0,0.0,0.11818987876176834,0.1327952891588211,0.1023649126291275,0.0,0.13239040970802307,0.0,0.15285709500312805,0.132375106215477,0.0,0.10944399237632751
18,2014-01-31,"[0.10931268 0.11966868 0.         0.         0.11815444 0.13272421
 0.10249474 0.         0.1323432  0.         0.1530366  0.13226545
 0.        ]",0.9938356486562425,0.9890438399112639,0.015267943317173335,0.11966868489980698,0.0,0.0,0.11815443634986877,0.13272421061992645,0.1024947389960289,0.0,0.13234320282936096,0.0,0.15303659439086914,0.13226544857025146,0.0,0.10931267589330673
19,2014-02-03,"[0.10922851 0.11974122 0.         0.         0.11816423 0.13269237
 0.1024783  0.         0.13234307 0.         0.15314685 0.13220552
 0.        ]",0.9787142114550833,0.9713942891117476,0.012550403689038763,0.11974121630191803,0.0,0.0,0.11816423386335373,0.1326923668384552,0.10247829556465149,0.0,0.13234306871891022,0.0,0.15314684808254242,0.1322055160999298,0.0,0.10922850668430328
