,Date,Weights,Profit,Base Profit,Volume,C,JPM,TCF,UMBF,MTH,BZH,PHM,NVR,ENSV,RES,CLB,HLX,cash
0,2014-01-06,"[0.11342323 0.1053567  0.10143809 0.09343231 0.0991692  0.
 0.         0.10564914 0.08907161 0.         0.0920622  0.09828699
 0.10211056]",0.9955671456625198,0.9950000000000002,0.8865768015384674,0.10535670071840286,0.10143809020519257,0.09343231469392776,0.09916920214891434,0.0,0.0,0.10564913600683212,0.0890716090798378,0.0,0.09206219762563705,0.09828698635101318,0.10211056470870972,0.11342322826385498
1,2014-01-07,"[0.11357421 0.10558383 0.10202517 0.09317842 0.09899193 0.
 0.         0.10594869 0.08901128 0.         0.0918079  0.09764297
 0.10223556]",1.001929055606154,0.9997919857926774,0.0026169110844839766,0.10558383166790009,0.10202517360448837,0.09317842125892639,0.09899193048477173,0.0,0.0,0.10594868659973145,0.0890112817287445,0.0,0.09180790185928345,0.09764296561479568,0.10223555564880371,0.11357421427965164
2,2014-01-08,"[0.113501   0.10554047 0.10194351 0.09322376 0.09900124 0.
 0.         0.10591671 0.08903671 0.         0.09185737 0.09781019
 0.10216902]",0.9993809563389352,0.9992582327509645,0.009611218313487687,0.10554046928882599,0.10194350779056549,0.09322375804185867,0.09900124371051788,0.0,0.0,0.10591670870780945,0.08903671056032181,0.0,0.09185737371444702,0.09781018644571304,0.10216902196407318,0.11350099742412567
3,2014-01-09,"[0.11340257 0.10548241 0.10193373 0.09321199 0.09904256 0.
 0.         0.10587619 0.08905862 0.         0.09193189 0.09796614
 0.1020939 ]",0.9959166190063448,0.9903466112379269,0.007809720490612133,0.10548241436481476,0.10193373262882233,0.09321198612451553,0.09904255717992783,0.0,0.0,0.10587619245052338,0.08905862271785736,0.0,0.09193188697099686,0.09796614199876785,0.1020938977599144,0.11340256780385971
4,2014-01-10,"[0.11329385 0.10546422 0.10171916 0.09335881 0.0990924  0.
 0.         0.1059166  0.08911002 0.         0.09191696 0.09809682
 0.10203113]",0.9964288379196243,1.0009435476461037,0.008193859436449163,0.10546422004699707,0.10171916335821152,0.09335880726575851,0.09909240156412125,0.0,0.0,0.10591660439968109,0.08911002427339554,0.0,0.09191695600748062,0.0980968177318573,0.10203113406896591,0.1132938489317894
5,2014-01-13,"[0.11331827 0.10545975 0.10185128 0.09328158 0.09904152 0.
 0.         0.10592441 0.08908866 0.         0.09192772 0.09802578
 0.10208105]",0.9985718135279512,0.9969826270373884,0.009867551443511641,0.10545974969863892,0.10185128450393677,0.0932815819978714,0.09904152154922485,0.0,0.0,0.10592441260814667,0.08908865600824356,0.0,0.09192772209644318,0.09802578389644623,0.1020810455083847,0.11331827193498611
6,2014-01-14,"[0.113338   0.10545471 0.10188595 0.09324504 0.09905159 0.
 0.         0.10592858 0.08909871 0.         0.09190311 0.09795853
 0.1021358 ]",0.9985961315886197,0.9980152598073628,0.005203861985124228,0.1054547056555748,0.10188595205545425,0.09324503690004349,0.0990515872836113,0.0,0.0,0.10592858493328094,0.08909870684146881,0.0,0.09190311282873154,0.0979585349559784,0.1021357998251915,0.11333800107240677
7,2014-01-15,"[0.11318382 0.10538153 0.10159069 0.09341963 0.09916068 0.
 0.         0.10588729 0.08918407 0.         0.09196093 0.0982784
 0.10195298]",0.9919897157080769,0.9932387239559366,0.008915868661533224,0.10538152605295181,0.10159069299697876,0.0934196338057518,0.09916067868471146,0.0,0.0,0.1058872863650322,0.08918406814336777,0.0,0.09196092933416367,0.09827839583158493,0.10195297747850418,0.11318381875753403
8,2014-01-16,"[0.11338534 0.10542525 0.10194009 0.09321561 0.09909143 0.
 0.         0.10590044 0.08909584 0.         0.09194475 0.09795281
 0.10204841]",0.9976251570697168,0.996128248743839,0.0070090018432164515,0.10542524605989456,0.1019400879740715,0.09321560710668564,0.09909142553806305,0.0,0.0,0.10590043663978577,0.089095838367939,0.0,0.09194475412368774,0.09795281291007996,0.10204841196537018,0.11338534206151962
9,2014-01-17,"[0.11335639 0.10542256 0.10185001 0.09323904 0.09911207 0.
 0.         0.10586195 0.08910703 0.         0.09194617 0.09804799
 0.10205682]",0.9971295331305687,0.9975683195675213,0.005415521239699876,0.10542255640029907,0.1018500104546547,0.09323903918266296,0.09911207109689713,0.0,0.0,0.10586195439100266,0.08910702913999557,0.0,0.09194616973400116,0.09804799407720566,0.1020568236708641,0.11335638910531998
