,Date,Weights,Profit,Base Profit,Volume,JKHY,UIS,STRM,EBIX,ATRI,MMM,CRY,TFX,PCAR,SPAR,OSK,F,cash
0,2014-01-06,"[0.09333108 0.1050932  0.10558777 0.16975507 0.08716726 0.12308632
 0.         0.         0.         0.10786617 0.08646257 0.12165062
 0.        ]",0.9954666996583337,0.9950000000000002,0.9066689684987068,0.10509319603443146,0.10558776557445526,0.16975507140159607,0.08716725558042526,0.12308631837368011,0.0,0.0,0.0,0.10786616802215576,0.08646257221698761,0.12165062129497528,0.0,0.09333107620477676
1,2014-01-07,"[0.09315741 0.10485692 0.10572617 0.16973008 0.08718894 0.12308803
 0.         0.         0.         0.10781532 0.08659072 0.12184642
 0.        ]",1.002848600969744,1.0016757935062424,0.0007942570860077105,0.10485692322254181,0.10572616755962372,0.169730082154274,0.08718894422054291,0.12308803200721741,0.0,0.0,0.0,0.10781531780958176,0.0865907222032547,0.12184642255306244,0.0,0.09315741062164307
2,2014-01-08,"[0.09318476 0.10486414 0.1056971  0.16973105 0.08720769 0.12307515
 0.         0.         0.         0.10784839 0.08659262 0.1217991
 0.        ]",1.000891579079,0.9980782041703044,0.006960922561764543,0.10486414283514023,0.10569709539413452,0.1697310507297516,0.08720768988132477,0.12307514995336533,0.0,0.0,0.0,0.1078483909368515,0.08659262210130692,0.12179910391569138,0.0,0.09318476170301437
3,2014-01-09,"[0.09318285 0.10483374 0.10569099 0.16977075 0.08718611 0.12306973
 0.         0.         0.         0.10787334 0.08659877 0.12179373
 0.        ]",1.006253133825142,1.0027391947123976,0.008234670606690024,0.10483373701572418,0.10569098591804504,0.169770747423172,0.08718610554933548,0.12306973338127136,0.0,0.0,0.0,0.10787333548069,0.08659876883029938,0.121793732047081,0.0,0.09318285435438156
4,2014-01-10,"[0.09313947 0.10485481 0.10568919 0.16973795 0.08718779 0.12310733
 0.         0.         0.         0.1079114  0.0865963  0.12177575
 0.        ]",1.0128156674666549,1.007880693915719,0.008944005958783963,0.10485480725765228,0.10568919032812119,0.16973794996738434,0.08718778938055038,0.12310732901096344,0.0,0.0,0.0,0.10791140049695969,0.0865963026881218,0.12177574634552002,0.0,0.09313946962356567
5,2014-01-13,"[0.09310691 0.10483977 0.1056927  0.16975291 0.08715448 0.12315638
 0.         0.         0.         0.10788438 0.08657957 0.12183287
 0.        ]",1.0128731381089606,1.0108177996308931,0.005214831195241754,0.10483977198600769,0.10569269955158234,0.16975291073322296,0.08715447783470154,0.12315638363361359,0.0,0.0,0.0,0.10788438469171524,0.0865795686841011,0.12183286994695663,0.0,0.09310691058635712
6,2014-01-14,"[0.09295765 0.10484056 0.10572058 0.16978183 0.08710804 0.12322999
 0.         0.         0.         0.10784355 0.08657394 0.12194388
 0.        ]",1.0037735680146427,1.0050534499512196,0.01064577888340153,0.10484056174755096,0.10572057962417603,0.16978183388710022,0.08710803836584091,0.1232299879193306,0.0,0.0,0.0,0.1078435480594635,0.08657394349575043,0.1219438835978508,0.0,0.09295765310525894
7,2014-01-15,"[0.09293003 0.10477145 0.1056727  0.16996834 0.08709684 0.12317849
 0.         0.         0.         0.10783572 0.08658094 0.12196553
 0.        ]",0.994575023332156,0.9938525837182945,0.017518024824671713,0.1047714501619339,0.10567270219326019,0.16996833682060242,0.08709684014320374,0.12317848950624466,0.0,0.0,0.0,0.10783572494983673,0.08658093959093094,0.12196552753448486,0.0,0.09293003380298615
8,2014-01-16,"[0.09291115 0.10470106 0.10567004 0.16999668 0.08705481 0.12324145
 0.         0.         0.         0.10787974 0.08656249 0.12198257
 0.        ]",1.0079308395804896,1.0089530198884524,0.010833967489077943,0.10470106452703476,0.10567004233598709,0.16999667882919312,0.08705481141805649,0.12324144691228867,0.0,0.0,0.0,0.10787973552942276,0.08656249195337296,0.12198256701231003,0.0,0.09291114658117294
9,2014-01-17,"[0.09288459 0.10469129 0.10567664 0.17001615 0.08703077 0.12328376
 0.         0.         0.         0.10786242 0.08653846 0.12201591
 0.        ]",1.0062438172633492,1.0085396824640587,0.01657403892372679,0.1046912893652916,0.10567664355039597,0.17001615464687347,0.08703076839447021,0.1232837587594986,0.0,0.0,0.0,0.10786242038011551,0.08653845638036728,0.12201590836048126,0.0,0.0928845927119255
10,2014-01-21,"[0.0928989  0.10470623 0.10570315 0.169958   0.0870233  0.12331174
 0.         0.         0.         0.10783416 0.08652549 0.12203905
 0.        ]",1.011280827423559,1.014914218788432,0.006311644022036564,0.10470622777938843,0.10570315271615982,0.1699579954147339,0.0870232954621315,0.12331173568964005,0.0,0.0,0.0,0.10783416032791138,0.08652549237012863,0.12203904986381531,0.0,0.0928988978266716
11,2014-01-22,"[0.09292179 0.10467529 0.10576558 0.16994222 0.0869754  0.12333999
 0.         0.         0.         0.1077145  0.08649771 0.12216749
 0.        ]",1.0094544621683352,1.0185900601613647,0.006817169987264997,0.1046752855181694,0.10576558113098145,0.1699422150850296,0.08697539567947388,0.12333998829126358,0.0,0.0,0.0,0.10771450400352478,0.0864977091550827,0.12216749042272568,0.0,0.09292179346084595
12,2014-01-23,"[0.09287136 0.10467596 0.10580789 0.16989872 0.08694591 0.12342138
 0.         0.         0.         0.10768458 0.08646595 0.12222829
 0.        ]",1.0002199823641384,1.0118287856465393,0.008360955179874844,0.10467595607042313,0.10580788552761078,0.16989871859550476,0.08694590628147125,0.12342137843370438,0.0,0.0,0.0,0.10768458247184753,0.08646594732999802,0.12222829461097717,0.0,0.09287136048078537
13,2014-01-24,"[0.092856   0.10470516 0.10579123 0.16986069 0.08696637 0.12345047
 0.         0.         0.         0.10775461 0.08645754 0.12215798
 0.        ]",0.9998590373976289,1.0087112548792943,0.007770770279741751,0.10470516234636307,0.10579122602939606,0.16986069083213806,0.0869663655757904,0.12345046550035477,0.0,0.0,0.0,0.10775461047887802,0.08645753562450409,0.122157983481884,0.0,0.09285599738359451
14,2014-01-27,"[0.09285939 0.10471996 0.10578742 0.16989271 0.08695742 0.12339314
 0.         0.         0.         0.1077242  0.08648796 0.12217776
 0.        ]",0.9887569918001785,0.9959834396921464,0.00940261510092026,0.10471995919942856,0.10578741878271103,0.16989271342754364,0.0869574248790741,0.12339314073324203,0.0,0.0,0.0,0.10772420465946198,0.08648795634508133,0.12217776477336884,0.0,0.09285939484834671
15,2014-01-28,"[0.09290089 0.10479908 0.10573532 0.16995253 0.08704696 0.12324138
 0.         0.         0.         0.10774115 0.08653063 0.12205207
 0.        ]",0.9645306160610579,0.9670722896897609,0.015971400762499612,0.10479907691478729,0.10573531687259674,0.16995252668857574,0.08704695850610733,0.1232413798570633,0.0,0.0,0.0,0.10774114727973938,0.08653063327074051,0.12205207347869873,0.0,0.09290089458227158
16,2014-01-29,"[0.09290772 0.1046403  0.10565985 0.17026345 0.0870046  0.12311056
 0.         0.         0.         0.10776008 0.08657762 0.1220758
 0.        ]",0.958065228745328,0.9608188644651007,0.011550506269117734,0.10464029759168625,0.1056598499417305,0.17026345431804657,0.08700460195541382,0.1231105625629425,0.0,0.0,0.0,0.10776007920503616,0.08657761663198471,0.12207580357789993,0.0,0.09290771931409836
