,Date,Weights,Profit,Base Profit,Volume,SUP,MOD,STRT,DORM,FFG,CIA,GL,AAME,TFX,MMM,CRY,ATRI,cash
0,2014-01-06,"[0.18388617 0.1361687  0.         0.09199143 0.09613464 0.
 0.147613   0.11892072 0.         0.         0.         0.11532582
 0.1099595 ]",0.9959194234690112,0.9950000000000002,0.8161138221621513,0.1361687034368515,0.0,0.09199143201112747,0.09613464027643204,0.0,0.14761300384998322,0.1189207211136818,0.0,0.0,0.0,0.11532582342624664,0.10995949804782867,0.18388617038726807
1,2014-01-07,"[0.18381275 0.13622202 0.         0.09201728 0.09599108 0.
 0.14788866 0.1185449  0.         0.         0.         0.11583987
 0.10968346]",0.9929128541518468,0.9920231935609178,0.0016574884334983637,0.1362220197916031,0.0,0.0920172780752182,0.09599108248949051,0.0,0.1478886604309082,0.11854489892721176,0.0,0.0,0.0,0.1158398687839508,0.10968346148729324,0.18381275236606598
2,2014-01-08,"[0.1838531  0.1360638  0.         0.09194308 0.09597076 0.
 0.14797145 0.1186126  0.         0.         0.         0.11590241
 0.10968279]",0.986071593876599,0.9850879297230584,0.004733803107501712,0.13606379926204681,0.0,0.09194307774305344,0.0959707647562027,0.0,0.14797145128250122,0.11861260235309601,0.0,0.0,0.0,0.11590240895748138,0.10968279093503952,0.18385310471057892
3,2014-01-09,"[0.1838245  0.13605951 0.         0.09197116 0.09593976 0.
 0.14800134 0.11858128 0.         0.         0.         0.11585855
 0.10976393]",0.9820304680202278,0.985372670716929,0.008188724714770933,0.13605950772762299,0.0,0.09197115898132324,0.0959397628903389,0.0,0.14800134301185608,0.11858128011226654,0.0,0.0,0.0,0.11585855484008789,0.10976392775774002,0.18382449448108673
4,2014-01-10,"[0.18386115 0.13587736 0.         0.09188242 0.09590919 0.
 0.14809796 0.11865301 0.         0.         0.         0.1158977
 0.10982117]",0.9799110917709389,0.9843276044537119,0.009319646010632595,0.1358773559331894,0.0,0.09188242256641388,0.09590918570756912,0.0,0.148097962141037,0.11865301430225372,0.0,0.0,0.0,0.11589770019054413,0.10982117056846619,0.1838611513376236
5,2014-01-13,"[0.16877605 0.124556   0.         0.08415027 0.08803944 0.
 0.13597478 0.10900217 0.         0.08222136 0.         0.10637946
 0.1009005 ]",0.9790879135547532,0.9851264178344347,0.1459760601863506,0.12455599755048752,0.0,0.0841502696275711,0.08803944289684296,0.0,0.13597477972507477,0.10900216549634933,0.0,0.08222135901451111,0.0,0.10637945681810379,0.10090050101280212,0.16877605020999908
6,2014-01-14,"[0.16883719 0.12452168 0.         0.08409242 0.08801576 0.
 0.13598683 0.10903887 0.         0.08223163 0.         0.10638666
 0.10088895]",0.979570181696857,0.981324507639535,0.009148519591496995,0.12452168017625809,0.0,0.08409242331981659,0.08801575750112534,0.0,0.1359868347644806,0.10903886705636978,0.0,0.08223162591457367,0.0,0.10638666152954102,0.10088895261287689,0.16883718967437744
7,2014-01-15,"[0.16889694 0.12434156 0.         0.08402395 0.08801986 0.
 0.13605665 0.10914543 0.         0.08222454 0.         0.10648262
 0.10080847]",0.9727956387222579,0.9747006859360825,0.007026480364142323,0.12434156239032745,0.0,0.08402395248413086,0.08801985532045364,0.0,0.13605664670467377,0.10914542526006699,0.0,0.082224540412426,0.0,0.1064826175570488,0.10080847144126892,0.16889694333076477
8,2014-01-16,"[0.1840203  0.13558836 0.         0.09161341 0.09596326 0.
 0.1481429  0.11893369 0.         0.         0.         0.11598906
 0.10974905]",0.975144909918404,0.9771276296449296,0.1470442534218801,0.1355883628129959,0.0,0.09161341190338135,0.0959632620215416,0.0,0.14814290404319763,0.11893368512392044,0.0,0.0,0.0,0.11598905920982361,0.10974904894828796,0.1840202957391739
9,2014-01-17,"[0.16888519 0.12438975 0.         0.08397119 0.08811785 0.
 0.13598011 0.10919584 0.         0.08220655 0.         0.10651559
 0.1007379 ]",0.9705971137624573,0.9737389784756006,0.14613531287149042,0.12438975274562836,0.0,0.08397118747234344,0.08811784535646439,0.0,0.13598011434078217,0.10919583588838577,0.0,0.08220654726028442,0.0,0.10651559382677078,0.10073789954185486,0.16888518631458282
