,Date,Weights,Profit,Base Profit,Volume,MMM,ATRI,CRY,TFX,PMD,LH,DGX,AMS,TCF,C,UMBF,JPM,cash
0,2014-01-06,"[0.         0.08471862 0.08688617 0.08214469 0.08196652 0.08538892
 0.08362071 0.08443476 0.08282465 0.08205178 0.08392627 0.08047403
 0.08156285]",0.9997999776571989,0.9998000000000002,0.9999999776482582,0.08471862226724625,0.08688617497682571,0.08214468508958817,0.08196651935577393,0.0853889212012291,0.08362071216106415,0.08443476259708405,0.08282465487718582,0.08205177634954453,0.08392626792192459,0.08047403395175934,0.08156284689903259,0.0
1,2014-01-07,"[0.         0.08389792 0.08638845 0.08207054 0.08240195 0.08447029
 0.08425491 0.08417986 0.0833729  0.08233807 0.08349928 0.08089159
 0.08223425]",1.0105911192242722,1.010597222514805,0.005985046439141959,0.0838979184627533,0.08638844639062881,0.08207053691148758,0.08240194618701935,0.08447028696537018,0.0842549130320549,0.08417985588312149,0.08337289839982986,0.08233807235956192,0.08349927514791489,0.08089159429073334,0.08223424851894379,0.0
2,2014-01-08,"[0.         0.08369457 0.08628424 0.08191348 0.08256791 0.08446662
 0.08420947 0.08421984 0.08370146 0.08240054 0.08346414 0.08089209
 0.08218566]",1.011140324317125,1.0111395914246062,0.00877627838860451,0.08369456976652145,0.08628424257040024,0.08191347867250443,0.08256790786981583,0.08446662127971649,0.08420947194099426,0.08421984314918518,0.08370146155357361,0.08240053802728653,0.0834641382098198,0.08089209347963333,0.08218566328287125,0.0
3,2014-01-09,"[0.         0.08370119 0.08621858 0.08191592 0.08255953 0.08451758
 0.08423039 0.08421296 0.08357389 0.08238446 0.08358469 0.08094114
 0.08215967]",1.0140520292046116,1.0138738074435654,0.012511744496463318,0.08370119333267212,0.08621858060359955,0.08191592246294022,0.08255953341722488,0.08451757580041885,0.08423038572072983,0.08421295881271362,0.08357389271259308,0.08238445967435837,0.08358468860387802,0.08094114065170288,0.08215966820716858,0.0
4,2014-01-10,"[0.         0.08348353 0.08612973 0.08175085 0.08271    0.08453692
 0.08416817 0.08423357 0.08392549 0.08244684 0.08357737 0.08094211
 0.08209544]",1.0113907521185057,1.011180859277711,0.01068898597418397,0.08348353207111359,0.08612973242998123,0.08175084739923477,0.08270999789237976,0.08453691750764847,0.08416816592216492,0.08423357456922531,0.08392549306154251,0.08244684338569641,0.08357737213373184,0.08094210922718048,0.0820954367518425,0.0
5,2014-01-13,"[0.         0.08338685 0.08616687 0.08168901 0.08273932 0.08459755
 0.08409876 0.08418028 0.08410513 0.08240965 0.08362692 0.08095355
 0.08204614]",1.0157590944961365,1.0155492321213262,0.008910691300082742,0.0833868458867073,0.0861668661236763,0.0816890075802803,0.08273932337760925,0.08459755033254623,0.08409875631332397,0.08418028056621552,0.08410513401031494,0.08240965008735657,0.08362691849470139,0.08095355331897736,0.08204613626003265,0.0
6,2014-01-14,"[0.         0.08334606 0.08611953 0.08163689 0.08278863 0.08464336
 0.08406761 0.08419662 0.08417424 0.08242105 0.08365948 0.08094853
 0.08199801]",1.0152631386902964,1.014949811254793,0.009317460163588894,0.08334606140851974,0.08611953258514404,0.08163689076900482,0.0827886313199997,0.08464336395263672,0.08406760543584824,0.08419661968946457,0.08417423814535141,0.08242104947566986,0.08365948498249054,0.08094853162765503,0.08199801295995712,0.0
7,2014-01-15,"[0.         0.08318245 0.08611456 0.08150331 0.08292049 0.08464214
 0.08400122 0.08421621 0.08452558 0.08246622 0.08358432 0.08092023
 0.08192328]",1.017039613263461,1.0168268444074602,0.007028565599965495,0.0831824541091919,0.0861145630478859,0.08150330930948257,0.08292049169540405,0.08464214205741882,0.08400122076272964,0.08421621471643448,0.08452557772397995,0.08246622234582901,0.08358431607484818,0.08092022687196732,0.08192327618598938,0.0
8,2014-01-16,"[0.         0.083343   0.08611178 0.0815948  0.0828388  0.08473203
 0.08399736 0.08418716 0.08424485 0.08239592 0.08367139 0.08093383
 0.08194907]",1.0253039800494759,1.0253090516158947,0.014392495771358734,0.08334299921989441,0.08611177653074265,0.0815948024392128,0.08283880352973938,0.08473202586174011,0.08399736136198044,0.08418715745210648,0.08424485474824905,0.08239591866731644,0.08367139101028442,0.0809338316321373,0.08194907009601593,0.0
9,2014-01-17,"[0.         0.08348764 0.08624122 0.08167744 0.08273213 0.08481053
 0.08397658 0.08411561 0.08406372 0.08229016 0.08373456 0.08093889
 0.08193149]",1.0215200781346698,1.0210896544321724,0.009269935984802167,0.08348764479160309,0.086241215467453,0.08167744427919388,0.08273213356733322,0.0848105251789093,0.08397658169269562,0.08411560952663422,0.08406371623277664,0.0822901576757431,0.08373456448316574,0.08093889057636261,0.08193148672580719,0.0
10,2014-01-21,"[0.         0.08355587 0.08627018 0.08171097 0.08269323 0.08484772
 0.08397134 0.08409762 0.08395687 0.08222097 0.08380326 0.08095071
 0.08192128]",1.0231311783490042,1.022729960744328,0.008917617773536744,0.08355586975812912,0.08627018332481384,0.08171097189188004,0.08269323408603668,0.08484771847724915,0.08397133648395538,0.08409761637449265,0.08395687490701675,0.08222097158432007,0.08380325883626938,0.08095071464776993,0.0819212794303894,0.0
11,2014-01-22,"[0.         0.0838891  0.08649483 0.08189201 0.08247561 0.0849328
 0.08396371 0.08402484 0.08355829 0.08205079 0.083872   0.08091494
 0.08193111]",1.0246586333340233,1.024412210292198,0.008243609214898194,0.08388910442590714,0.0864948257803917,0.08189200609922409,0.08247561007738113,0.08493279665708542,0.08396371454000473,0.0840248391032219,0.08355829119682312,0.08205079287290573,0.0838719978928566,0.0809149444103241,0.08193110674619675,0.0
