,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,F,PCAR,CTS,SANM,IEC,FLEX,FLS,IEX,ITT,GGG,cash
0,2014-01-06,"[0.07521017 0.08976101 0.         0.08897948 0.11556959 0.
 0.09232666 0.08237821 0.07863297 0.09321868 0.11373006 0.0765789
 0.09361426]",0.999999999990752,0.9999999999917251,0.9247898276896266,0.08976101176337446,0.0,0.08897948327224797,0.1155695949772643,0.0,0.09232666105120906,0.08237820539336445,0.07863297332970466,0.09321868037367415,0.11373005701003583,0.07657889683185652,0.0936142636868952,0.0752101723103735
1,2014-01-07,"[0.         0.09624089 0.         0.09551715 0.12808405 0.
 0.09990665 0.08734806 0.08403708 0.1002703  0.12585093 0.08138365
 0.10136125]",1.006516562029718,1.0058110056961749,0.07521017230967778,0.09624088896618042,0.0,0.09551714645254245,0.1280840487674208,0.0,0.0999066532558353,0.08734805645112088,0.08403707623015194,0.10027030397888137,0.12585092535462006,0.08138365397278387,0.10136124657046296,0.0
2,2014-01-08,"[0.         0.09592634 0.         0.0952836  0.12896873 0.
 0.10001456 0.08673149 0.08382413 0.10023686 0.12640679 0.08125968
 0.10134781]",1.0017705319097023,1.0017612451632616,0.005223389739046687,0.09592634259854704,0.0,0.09528359621579645,0.1289687334956371,0.0,0.10001455580828812,0.08673149379665877,0.0838241339822495,0.10023686443735852,0.12640679101631372,0.08125968127362981,0.10134780737552095,0.0
3,2014-01-09,"[0.         0.09581671 0.         0.09531305 0.12902005 0.
 0.09995131 0.08687314 0.08396611 0.09997215 0.12659075 0.08121515
 0.10128159]",1.0016939119570276,1.0031399196824151,0.00894535880441173,0.09581670980157037,0.0,0.09531304556408433,0.129020054443308,0.0,0.099951309529967,0.08687313779626525,0.0839661068721279,0.09997214556292273,0.12659075413012918,0.08121515128480798,0.10128158501481734,0.0
4,2014-01-10,"[0.         0.0956389  0.         0.09502202 0.12911178 0.
 0.10011398 0.08647952 0.08398217 0.10010829 0.126745   0.08130915
 0.10148921]",1.003645941164731,1.006006166121464,0.003272299544520272,0.09563890078045205,0.0,0.09502201683060757,0.1291117786475491,0.0,0.10011398194529267,0.08647951641391323,0.08398216946492634,0.10010828818728444,0.12674499560567198,0.08130914548275124,0.10148920664155142,0.0
5,2014-01-13,"[0.         0.09564436 0.         0.09504692 0.12898603 0.
 0.10029696 0.08641378 0.08397546 0.09999235 0.12668416 0.08145861
 0.10150136]",1.0037077661593796,1.0076429868303094,0.007937956499777134,0.09564435542133387,0.0,0.09504692431612058,0.12898603205902986,0.0,0.1002969646944168,0.08641378285810798,0.08397545797524605,0.09999235097446445,0.12668415597296726,0.08145861256569513,0.10150136316261785,0.0
6,2014-01-14,"[0.         0.09570674 0.         0.09507626 0.12873094 0.
 0.09988992 0.08679027 0.08384236 0.1002788  0.12650436 0.08155085
 0.1016295 ]",0.9990779004088217,1.0056789137584956,0.007552038011204275,0.09570673740768787,0.0,0.09507625776496441,0.12873094424996437,0.0,0.09988991917932312,0.0867902712505166,0.08384236337900608,0.10027879842868666,0.12650436075344373,0.08155084638497154,0.1016295012014356,0.0
7,2014-01-15,"[0.         0.09603826 0.         0.09515582 0.12772501 0.
 0.09905175 0.08832799 0.0830211  0.10146117 0.12567649 0.08204705
 0.10149537]",0.9905018167592508,0.9977310086558099,0.014035961185853988,0.09603826059250763,0.0,0.09515581528710615,0.12772500555462757,0.0,0.09905175470985968,0.08832798915447468,0.08302109625118524,0.1014611653472907,0.12567649425776675,0.08204704690270974,0.10149537194247196,0.0
8,2014-01-16,"[0.         0.09702977 0.         0.09390964 0.12690572 0.
 0.09504819 0.08987572 0.0809725  0.10471252 0.1253285  0.08417489
 0.10204256]",0.9998243225169784,1.0075969341400852,0.02064558563963262,0.09702976743758282,0.0,0.09390963875809855,0.1269057180284411,0.0,0.09504819469049752,0.08987572026455878,0.08097249620832345,0.10471251990905021,0.125328496052941,0.08417489203964165,0.10204255661086482,0.0
9,2014-01-17,"[0.         0.09414639 0.         0.09487392 0.12589045 0.
 0.0852624  0.0842701  0.07572645 0.10565599 0.13605763 0.09027649
 0.10784019]",1.0086012909176132,1.0133327427045564,0.04907487276322019,0.09414638957935476,0.0,0.09487391946214938,0.12589045011027872,0.0,0.08526239673465116,0.08427010005634704,0.07572644884608144,0.10565598599261092,0.1360576312187915,0.09027649039337539,0.10784018760635969,0.0
