,Date,Weights,Profit,Base Profit,CTO,TRC,FRPH,CIGI,FLEX,CTS,SANM,IEC,CLB,ENSV,RES,HLX,cash
762,2017-01-13,"[0.         0.         0.10419178 0.0773463  0.08095194 0.08722245
 0.12791554 0.14575955 0.         0.11572684 0.18040183 0.08048377
 0.        ]",1.4430495954933247,1.0842530835589617,0.0,0.10419177779770854,0.07734629987296833,0.08095194497097104,0.08722244591594089,0.12791554311861952,0.14575955150396427,0.0,0.115726843221073,0.18040182686617315,0.08048376673258131,0.0,0.0
763,2017-01-17,"[0.         0.         0.10361653 0.07720968 0.08153788 0.08728721
 0.12840123 0.14545485 0.         0.11505221 0.18067567 0.08076475
 0.        ]",1.440814448068276,1.082006872630581,0.0,0.1036165303411062,0.07720968092517767,0.08153787734765973,0.08728720631727244,0.12840122868701645,0.14545485142322917,0.0,0.11505220704563751,0.1806756723648371,0.08076474554806376,0.0,0.0
764,2017-01-18,"[0.         0.         0.10307952 0.07710255 0.08184235 0.08731629
 0.12881176 0.14520899 0.         0.11472076 0.18094172 0.08097605
 0.        ]",1.4406888368221904,1.0870751578784072,0.0,0.10307952029929147,0.07710255131826317,0.08184234731452915,0.08731629485357018,0.12881176360943541,0.14520898882262467,0.0,0.1147207612567031,0.18094172323819785,0.08097604928738507,0.0,0.0
765,2017-01-19,"[0.         0.         0.10261255 0.07690153 0.08198475 0.08733547
 0.12930909 0.14500524 0.         0.11470334 0.18108445 0.08106358
 0.        ]",1.4207700679813708,1.0800744313812949,0.0,0.10261254664160398,0.07690152653232246,0.08198474849020128,0.08733547095968743,0.12930909067155527,0.14500523962944986,0.0,0.11470333801523079,0.18108445484347377,0.08106358421647517,0.0,0.0
766,2017-01-20,"[0.         0.         0.10254424 0.07687761 0.08192648 0.08732254
 0.1293663  0.14496748 0.         0.1148073  0.1811209  0.08106715
 0.        ]",1.4304741282428217,1.0794780138407127,0.0,0.10254423934971525,0.07687761486910057,0.08192647869376318,0.08732253917958728,0.12936630031556703,0.144967482645608,0.0,0.11480729806760766,0.1811208962301849,0.08106715064886617,0.0,0.0
767,2017-01-23,"[0.         0.         0.10259622 0.07692662 0.08195993 0.08732262
 0.12928452 0.14497568 0.         0.11471366 0.18113219 0.08108855
 0.        ]",1.425652067168994,1.074598553015654,0.0,0.1025962200164459,0.07692661985903468,0.08195993435699975,0.08732262011572726,0.12928451773868485,0.14497568014758339,0.0,0.11471366038234644,0.1811321944370953,0.0810885529460824,0.0,0.0
768,2017-01-24,"[0.         0.         0.10248719 0.07693993 0.08208546 0.08734628
 0.12933504 0.14491166 0.         0.11450529 0.18123095 0.0811582
 0.        ]",1.434309810853389,1.0777752078142802,0.0,0.10248719241973542,0.07693993348000469,0.08208545644216614,0.08734628121359825,0.12933503767632076,0.14491165670936704,0.0,0.11450529194594558,0.1812309462890666,0.08115820382379564,0.0,0.0
769,2017-01-25,"[0.         0.         0.10265844 0.07697097 0.08225326 0.08730456
 0.12927182 0.14486449 0.         0.11430967 0.18117415 0.08119263
 0.        ]",1.4289168388063291,1.0737280726796758,0.0,0.10265844246987664,0.07697096507734356,0.0822532645780986,0.08730456307805852,0.1292718249822435,0.14486449020813094,0.0,0.1143096703336721,0.18117414966371084,0.08119262960886521,0.0,0.0
770,2017-01-26,"[0.         0.         0.1029885  0.0770943  0.08194177 0.08730309
 0.12892459 0.14506593 0.         0.11458037 0.18105753 0.08104392
 0.        ]",1.455206171204457,1.0942071911424123,0.0,0.10298850366837733,0.07709429548910406,0.08194176828135638,0.08730308871269894,0.12892459438898976,0.14506593398803666,0.0,0.11458036581264391,0.18105752831364855,0.08104392134514456,0.0,0.0
771,2017-01-27,"[0.         0.         0.10302795 0.07709644 0.08187883 0.08730201
 0.12887687 0.14511182 0.         0.11466916 0.18102563 0.08101129
 0.        ]",1.4545412522782406,1.0992137461836835,0.0,0.10302795071848543,0.07709644422867132,0.08187882582270534,0.0873020094743526,0.128876873015219,0.14511182012854243,0.0,0.11466915565091325,0.18102562769637023,0.0810112932647405,0.0,0.0
772,2017-01-30,"[0.         0.         0.10311472 0.07706075 0.08196973 0.08724616
 0.1289033  0.14506835 0.         0.11466979 0.18093805 0.08102913
 0.        ]",1.4339374331862733,1.086927021737427,0.0,0.10311472231597288,0.07706075236316992,0.08196973243644351,0.08724616283510897,0.12890330346509044,0.14506835369566837,0.0,0.11466978887323298,0.18093805372800506,0.08102913028730797,0.0,0.0
773,2017-01-31,"[0.         0.         0.10294435 0.07696798 0.08200451 0.08719548
 0.12911006 0.14494247 0.         0.11479707 0.18095389 0.08108418
 0.        ]",1.4402270859787472,1.095446860680178,0.0,0.10294434904055956,0.0769679763874625,0.08200451174636514,0.08719548258868302,0.12911005778959728,0.14494247335447596,0.0,0.11479707270441682,0.18095389251587196,0.08108418387256783,0.0,0.0
774,2017-02-01,"[0.         0.         0.10207188 0.07672537 0.08243417 0.08723557
 0.1298463  0.14455443 0.         0.11444811 0.18130987 0.08137429
 0.        ]",1.4566121004532235,1.1037329688931652,0.0,0.10207188391000435,0.07672537079971141,0.08243417189568282,0.0872355669664302,0.1298463043783229,0.14455443231934348,0.0,0.11444810660448819,0.18130987168581428,0.08137429144020233,0.0,0.0
