,Date,Weights,Profit,Base Profit,Volume,WLFC,KAMN,HDSN,LAWS,PMD,AMS,LH,DGX,AVX,IIN,HUBB,MRCY,cash
0,2014-01-06,"[0.07448926 0.07586453 0.07746851 0.07912867 0.07520919 0.082623
 0.07215185 0.07757349 0.07235751 0.07506635 0.07618599 0.08141261
 0.08046907]",0.9998149276424914,0.9998000000000002,0.9255107715725899,0.0758645310997963,0.07746850699186325,0.07912866771221161,0.07520919293165207,0.08262299746274948,0.07215185463428497,0.07757348567247391,0.07235750555992126,0.07506635040044785,0.07618599385023117,0.08141261339187622,0.08046907186508179,0.07448925822973251
1,2014-01-07,"[0.07393065 0.07740096 0.07869307 0.07803924 0.07707646 0.07931412
 0.07355427 0.07665233 0.07465485 0.07797449 0.07591275 0.07999107
 0.07680577]",1.0138371962840644,1.015146902861562,0.021909643313353565,0.07740096002817154,0.07869306951761246,0.07803923636674881,0.07707645744085312,0.07931412011384964,0.07355426996946335,0.07665233314037323,0.07465484738349915,0.07797449082136154,0.07591275125741959,0.07999107241630554,0.07680577039718628,0.07393065094947815
2,2014-01-08,"[0.07425032 0.07750074 0.07852028 0.07782885 0.07720194 0.07918537
 0.07374278 0.07672952 0.07469717 0.07803988 0.07584856 0.07982092
 0.07663365]",1.0160854504870727,1.0179074421459302,0.012298681243504975,0.07750073820352554,0.0785202831029892,0.07782885432243347,0.07720194011926651,0.0791853740811348,0.07374278455972672,0.07672952115535736,0.07469717413187027,0.07803987711668015,0.07584855705499649,0.07982092350721359,0.07663365453481674,0.07425031810998917
3,2014-01-09,"[0.07378545 0.07754181 0.07879764 0.07800759 0.07704943 0.07946393
 0.07354241 0.07659983 0.07467563 0.0778508  0.07590895 0.07993841
 0.07683815]",1.0189898937290796,1.0206736274467265,0.013101415601032097,0.07754181325435638,0.07879763841629028,0.07800758630037308,0.07704942673444748,0.07946392893791199,0.07354240864515305,0.07659982889890671,0.07467563450336456,0.07785079628229141,0.07590895146131516,0.07993841171264648,0.07683815062046051,0.0737854465842247
4,2014-01-10,"[0.07367687 0.07749718 0.07888525 0.07798229 0.07708919 0.0794775
 0.07359871 0.07651117 0.0747843  0.07782155 0.07583141 0.08006057
 0.07678405]",1.0197604344525175,1.0208946547285376,0.009437117339571307,0.07749717682600021,0.07888524979352951,0.07798229157924652,0.07708919048309326,0.07947749644517899,0.0735987052321434,0.07651117444038391,0.0747843012213707,0.07782154530286789,0.07583140581846237,0.08006057143211365,0.07678405195474625,0.07367686927318573
5,2014-01-13,"[0.07317839 0.07762535 0.07902771 0.07795884 0.07718333 0.07970545
 0.07365647 0.07653672 0.07490946 0.07781082 0.07561587 0.08018025
 0.07661132]",1.024396830101627,1.026053288956214,0.013720633558681283,0.0776253491640091,0.07902771234512329,0.0779588371515274,0.0771833285689354,0.07970544695854187,0.07365646958351135,0.07653672248125076,0.07490946352481842,0.07781082391738892,0.07561586797237396,0.08018025010824203,0.07661131769418716,0.07317838817834854
6,2014-01-14,"[0.07324576 0.0775536  0.07898109 0.07788665 0.07730191 0.07967784
 0.07378205 0.07660025 0.07499464 0.07798986 0.07551389 0.08006822
 0.07640424]",1.0300567688680606,1.0324147474424215,0.01198135104462152,0.07755360007286072,0.07898109406232834,0.07788664847612381,0.07730191200971603,0.07967783510684967,0.0737820491194725,0.07660024613142014,0.07499463856220245,0.077989861369133,0.07551389187574387,0.08006822317838669,0.07640423625707626,0.07324576377868652
7,2014-01-15,"[0.07321501 0.07754076 0.07908026 0.07784117 0.07730819 0.07976244
 0.0737974  0.07650442 0.07505009 0.07799541 0.0754493  0.08007847
 0.0763771 ]",1.0342251275920737,1.0373113643077294,0.01063312731012315,0.07754076272249222,0.0790802612900734,0.07784117013216019,0.07730819284915924,0.07976243644952774,0.07379740476608276,0.0765044167637825,0.07505008578300476,0.0779954120516777,0.07544930279254913,0.08007846772670746,0.07637710124254227,0.07321500778198242
8,2014-01-16,"[0.07331941 0.07756426 0.07910151 0.07780452 0.07720067 0.07977343
 0.07388264 0.0763519  0.07503574 0.07804622 0.0754621  0.08000591
 0.07645165]",1.0461190470477868,1.0498363849458425,0.015251522372451034,0.07756426185369492,0.07910151034593582,0.07780452072620392,0.07720066606998444,0.0797734335064888,0.07388263940811157,0.07635190337896347,0.07503574341535568,0.07804621756076813,0.07546209543943405,0.08000590652227402,0.07645165175199509,0.07331941276788712
9,2014-01-17,"[0.07328017 0.07749229 0.07904588 0.07786952 0.07718342 0.07989758
 0.07401168 0.07630081 0.07493194 0.0782753  0.07541812 0.07989863
 0.07639463]",1.052855289679589,1.0569923996444683,0.015263623715245074,0.07749228924512863,0.07904587686061859,0.07786951959133148,0.07718341797590256,0.07989757508039474,0.0740116760134697,0.07630081474781036,0.07493194192647934,0.07827530056238174,0.07541812211275101,0.07989862561225891,0.07639463245868683,0.07328017055988312
