,Date,Weights,Profit,Base Profit,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
316,2015-04-09,"[0.         0.13044513 0.12218986 0.11180637 0.         0.10806044
 0.08009436 0.06594114 0.12835453 0.0990405  0.         0.09673679
 0.05733089]",1.043562576680079,1.033984649867511,0.13044512580152098,0.12218985785273558,0.11180636705127919,0.0,0.10806044475252882,0.08009435935530954,0.06594113590394353,0.1283545280888668,0.0990404958058841,0.0,0.09673679175792038,0.05733089363001116,0.0
317,2015-04-10,"[0.         0.13049468 0.12207263 0.11202961 0.         0.10800266
 0.07996677 0.0660489  0.12834239 0.09888935 0.         0.09670323
 0.05744977]",1.0485063768887444,1.0381231232697672,0.13049468369904588,0.12207263172426938,0.1120296115200305,0.0,0.1080026572995937,0.07996677281517,0.06604889655880455,0.12834239265078418,0.09888935482088847,0.0,0.09670322681987513,0.05744977209153803,0.0
318,2015-04-13,"[0.         0.1305489  0.12202192 0.11207876 0.         0.10798916
 0.07992153 0.0660514  0.12833526 0.09889526 0.         0.09670531
 0.0574525 ]",1.0541495345693999,1.0418879136290178,0.1305488964096384,0.12202192283255925,0.11207876496013516,0.0,0.10798915571917808,0.07992153344536743,0.06605140321712444,0.12833525892379538,0.09889525698700234,0.0,0.09670530710985781,0.05745250039534176,0.0
319,2015-04-14,"[0.         0.13058332 0.12199063 0.11207715 0.         0.1079855
 0.0799023  0.06604943 0.12833742 0.09891097 0.         0.09671546
 0.05744783]",1.0555085620640539,1.0405974840114645,0.13058332159626995,0.1219906322989222,0.11207714574984029,0.0,0.10798549615481387,0.0799022950462391,0.06604943382987054,0.1283374181669028,0.09891097316926326,0.0,0.09671545739092115,0.057447826596956936,0.0
320,2015-04-15,"[0.         0.13060788 0.12192668 0.11211764 0.         0.10800513
 0.07984267 0.06607891 0.12837326 0.09883252 0.         0.09672407
 0.05749126]",1.0487979243983125,1.0368560073708606,0.13060787852218816,0.1219266786219828,0.11211763598093984,0.0,0.10800512776470637,0.079842668428024,0.06607891229155302,0.12837325667160673,0.09883251602084991,0.0,0.0967240672678522,0.057491258430297024,0.0
321,2015-04-16,"[0.         0.1305998  0.12187343 0.11208944 0.         0.10808319
 0.07982145 0.06606652 0.12846081 0.09875514 0.         0.0967317
 0.05751852]",1.0584080297520169,1.0436766154119343,0.13059980380617858,0.12187343309921995,0.11208943871939697,0.0,0.10808318683020643,0.07982144787739044,0.06606652180276709,0.1284608060351953,0.0987551428037302,0.0,0.0967316959961354,0.05751852302977954,0.0
322,2015-04-17,"[0.         0.13065629 0.12185353 0.11237726 0.         0.10788964
 0.07988219 0.06611831 0.12830291 0.09879725 0.         0.09664926
 0.05747334]",1.0573791102356804,1.0432743173338228,0.1306562938991482,0.12185353413830693,0.1123772645747764,0.0,0.10788964408855685,0.07988219271331955,0.06611831486505829,0.1283029085209125,0.09879724840587198,0.0,0.096649257820063,0.057473340973986424,0.0
323,2015-04-20,"[0.         0.13071008 0.12179334 0.11242166 0.         0.10787862
 0.07981691 0.06615665 0.12829193 0.0987608  0.         0.09664887
 0.05752115]",1.0474095803973433,1.0348150610715536,0.13071007987623035,0.12179334201560932,0.11242165739165838,0.0,0.1078786174628088,0.07981690545548961,0.06615664503699183,0.12829192925167904,0.09876080218107283,0.0,0.09664887334238834,0.057521147986071365,0.0
324,2015-04-21,"[0.         0.13073939 0.1217787  0.11241113 0.         0.10783006
 0.07990868 0.06613813 0.12826456 0.09882932 0.         0.09665088
 0.05744917]",1.0497313164953321,1.0376274554475102,0.13073938882919253,0.1217786953368118,0.11241113031364319,0.0,0.10783005655182533,0.07990867623322041,0.06613812900047476,0.12826455612150608,0.09882932048348535,0.0,0.09665088202569157,0.05744916510414898,0.0
325,2015-04-22,"[0.         0.13076118 0.12168661 0.11238656 0.         0.10794326
 0.07974011 0.06618501 0.12837121 0.09866225 0.         0.09667718
 0.05758662]",1.0576516569031826,1.0397734187838832,0.13076118023130912,0.12168660947586549,0.11238656209903344,0.0,0.10794326452460952,0.07974010658565785,0.06618500697329344,0.12837121373596935,0.09866225463314383,0.0,0.09667717889026102,0.057586622850857014,0.0
326,2015-04-23,"[0.         0.13084344 0.12160589 0.11251009 0.         0.10805855
 0.07948039 0.06616807 0.12839664 0.0985922  0.         0.0966335
 0.05771122]",1.0571624817077543,1.0421127250399833,0.13084343636243428,0.12160589452990066,0.11251009285173381,0.0,0.10805854602443353,0.07948039229191939,0.06616806910785258,0.1283966369951484,0.09859220471915663,0.0,0.09663350441342498,0.05771122270399579,0.0
