,Date,Weights,Profit,Base Profit,OLN,BCPC,FMC,GRA,AVX,IIN,HUBB,MRCY,CTO,FRPH,TRC,CIGI,cash
23,2014-02-07,"[0.         0.10559833 0.         0.1381581  0.         0.18590037
 0.15363266 0.11947719 0.         0.10608646 0.19114689 0.
 0.        ]",0.9690762455996049,0.9691304575877893,0.10559832708391886,0.0,0.13815810033232062,0.0,0.18590036628374748,0.1536326570261856,0.11947719183467703,0.0,0.10608646343073042,0.1911468940084199,0.0,0.0,0.0
24,2014-02-10,"[0.         0.10555273 0.         0.13812405 0.         0.18594629
 0.15373607 0.11941251 0.         0.10611192 0.19111643 0.
 0.        ]",0.9908477311457298,0.9813751522654796,0.10555272953902495,0.0,0.13812405164678349,0.0,0.18594628994404938,0.15373607199258368,0.11941250728112321,0.0,0.10611192265423133,0.19111642694220385,0.0,0.0,0.0
25,2014-02-11,"[0.         0.10560104 0.         0.13816527 0.         0.1859029
 0.15365273 0.1194515  0.         0.10611402 0.19111254 0.
 0.        ]",0.979976177885963,0.9718946121449353,0.10560103616515638,0.0,0.13816526857522188,0.0,0.1859028970987782,0.1536527345353964,0.11945150122684402,0.0,0.10611402273613206,0.19111253966247105,0.0,0.0,0.0
26,2014-02-12,"[0.         0.10559532 0.         0.13816165 0.         0.18591237
 0.15364441 0.1194369  0.         0.10613623 0.19111312 0.
 0.        ]",0.9862453596736014,0.9785112182373709,0.10559532440379825,0.0,0.13816164576981693,0.0,0.18591236650429152,0.1536444134800296,0.1194368977582463,0.0,0.10613622738031207,0.19111312470350544,0.0,0.0,0.0
27,2014-02-13,"[0.         0.10559188 0.         0.13816444 0.         0.18591494
 0.15353914 0.11946324 0.         0.10612549 0.19120086 0.
 0.        ]",0.9906058382566175,0.9864971962240978,0.10559188235783415,0.0,0.13816444290886265,0.0,0.18591494079418763,0.15353914111656702,0.11946324046464836,0.0,0.10612549215695481,0.1912008602009454,0.0,0.0,0.0
28,2014-02-14,"[0.         0.1055737  0.         0.13816369 0.         0.1859104
 0.1534254  0.11948159 0.         0.10615734 0.19128788 0.
 0.        ]",0.9770234541239583,0.9794117062456889,0.1055737006713196,0.0,0.1381636859862757,0.0,0.1859104013383347,0.15342540068509924,0.11948159239507876,0.0,0.10615733702931301,0.19128788189457896,0.0,0.0,0.0
29,2014-02-18,"[0.         0.10553544 0.         0.13813169 0.         0.18594694
 0.15345581 0.11944619 0.         0.10616756 0.19131636 0.
 0.        ]",0.9796147002003768,0.9866859131719096,0.10553543919917034,0.0,0.138131687101612,0.0,0.1859469445474087,0.153455813825667,0.11944619245240574,0.0,0.10616756203585924,0.19131636083787695,0.0,0.0,0.0
30,2014-02-19,"[0.         0.10456664 0.         0.13705876 0.         0.18552337
 0.15739328 0.1193143  0.         0.1067859  0.18935774 0.
 0.        ]",0.9870248290349686,0.9917469517126727,0.10456664433745315,0.0,0.13705875743993867,0.0,0.18552336588209054,0.15739328471487243,0.1193143021196415,0.0,0.10678590452610537,0.1893577409798984,0.0,0.0,0.0
31,2014-02-20,"[0.         0.10446222 0.         0.13694132 0.         0.18550518
 0.15780665 0.11927715 0.         0.10687559 0.18913189 0.
 0.        ]",0.9828629427525639,0.9922296672735237,0.1044622218486884,0.0,0.13694131594897194,0.0,0.18550517905968267,0.15780664932081398,0.11927715268465072,0.0,0.10687559094155187,0.18913189019564036,0.0,0.0,0.0
32,2014-02-21,"[0.         0.10447339 0.         0.1369038  0.         0.18542123
 0.15812339 0.1193146  0.         0.10685021 0.18891338 0.
 0.        ]",0.9990737611266391,0.9977119367128339,0.10447338894759667,0.0,0.13690379865550534,0.0,0.18542122807850897,0.15812339366104977,0.11931459744828647,0.0,0.10685021162927023,0.18891338157978263,0.0,0.0,0.0
33,2014-02-24,"[0.         0.10457799 0.         0.13701089 0.         0.18549207
 0.15776704 0.11924449 0.         0.10686791 0.18903961 0.
 0.        ]",1.0090907272423943,1.0073921520526088,0.10457798590813838,0.0,0.1370108877481639,0.0,0.18549206637329288,0.15776704390469307,0.1192444932584255,0.0,0.10686790878451945,0.18903961402276692,0.0,0.0,0.0
34,2014-02-25,"[0.         0.10451373 0.         0.13694678 0.         0.18547081
 0.15796889 0.11926477 0.         0.10686501 0.18897001 0.
 0.        ]",0.9856418156805867,0.9916256553871959,0.10451372732612993,0.0,0.1369467817921681,0.0,0.18547080756103013,0.15796889120419533,0.11926476898417715,0.0,0.1068650139421069,0.18897000919019236,0.0,0.0,0.0
35,2014-02-26,"[0.         0.10444467 0.         0.13696256 0.         0.18559739
 0.15741354 0.11918749 0.         0.10698956 0.1894048  0.
 0.        ]",1.013861105263139,1.0070998729924767,0.1044446672492694,0.0,0.13696255646537087,0.0,0.1855973885110759,0.15741353845747422,0.11918749094130324,0.0,0.10698956142633807,0.1894047969491684,0.0,0.0,0.0
36,2014-02-27,"[0.         0.10443775 0.         0.1369419  0.         0.18555754
 0.15756736 0.1192192  0.         0.10695834 0.18931789 0.
 0.        ]",0.9986716770440104,0.9993462981753916,0.10443774979851513,0.0,0.13694190480666385,0.0,0.1855575414379719,0.15756736266541446,0.11921920387162571,0.0,0.10695834376683969,0.18931789365296908,0.0,0.0,0.0
37,2014-02-28,"[0.         0.10440077 0.         0.13689007 0.         0.18557406
 0.15777948 0.11916756 0.         0.10697362 0.18921445 0.
 0.        ]",1.0044940797796318,1.0035711738641298,0.10440077123886615,0.0,0.13689006862323658,0.0,0.18557406181289784,0.1577794760060138,0.11916755575608015,0.0,0.10697361925525747,0.18921444730764805,0.0,0.0,0.0
38,2014-03-03,"[0.         0.10442999 0.         0.13690012 0.         0.18555696
 0.1578274  0.11917163 0.         0.10696    0.18915389 0.
 0.        ]",1.008589066288926,1.0073224234965796,0.10442999275945578,0.0,0.1369001169470555,0.0,0.18555696005205888,0.1578274015946291,0.11917163028769483,0.0,0.10696000341127336,0.1891538949478324,0.0,0.0,0.0
39,2014-03-04,"[0.         0.10441658 0.         0.13687597 0.         0.18553683
 0.15795761 0.11917175 0.         0.10695983 0.18908141 0.
 0.        ]",1.0040874700262294,1.0031993349569182,0.10441658381780111,0.0,0.13687597376508634,0.0,0.1855368315141428,0.15795761345200987,0.11917174926398269,0.0,0.10695983417524513,0.18908141401173204,0.0,0.0,0.0
40,2014-03-05,"[0.         0.10440195 0.         0.13684977 0.         0.18554178
 0.15813059 0.11914816 0.         0.10694657 0.18898118 0.
 0.        ]",1.01873149946344,1.0138777008859259,0.10440195241312489,0.0,0.1368497699836354,0.0,0.18554177695493673,0.15813059098239773,0.11914816463043448,0.0,0.10694656511341094,0.1889811799220598,0.0,0.0,0.0
41,2014-03-06,"[0.         0.10459744 0.         0.13704214 0.         0.18549691
 0.15742829 0.11923516 0.         0.10695685 0.18924322 0.
 0.        ]",1.0362467540249891,1.0239578008364816,0.10459744158229978,0.0,0.13704213625226713,0.0,0.1854969081778124,0.1574282861974508,0.11923515907931567,0.0,0.10695685252840653,0.18924321618244758,0.0,0.0,0.0
42,2014-03-07,"[0.         0.10469798 0.         0.13711813 0.         0.18544213
 0.15730843 0.11928418 0.         0.10692518 0.18922396 0.
 0.        ]",1.0353412386276157,1.0266555058824274,0.10469798005104096,0.0,0.1371181313332817,0.0,0.18544213012477298,0.15730842943837903,0.11928418365132405,0.0,0.10692518400178236,0.18922396139941883,0.0,0.0,0.0
43,2014-03-10,"[0.         0.104698   0.         0.13713382 0.         0.18541226
 0.15724831 0.11933033 0.         0.10691968 0.18925759 0.
 0.        ]",1.0420482076370219,1.0313663168651614,0.10469799608441596,0.0,0.1371338225174602,0.0,0.18541226443380063,0.15724831017339969,0.11933033441739063,0.0,0.10691967769133634,0.18925759468219658,0.0,0.0,0.0
44,2014-03-11,"[0.         0.10479796 0.         0.13720749 0.         0.18534424
 0.15705046 0.11939477 0.         0.10690383 0.18930126 0.
 0.        ]",1.0643997132253311,1.0410556920271312,0.10479795525702287,0.0,0.13720748583254525,0.0,0.18534423738948833,0.15705046210947413,0.11939476901072714,0.0,0.106903826619392,0.18930126378135037,0.0,0.0,0.0
45,2014-03-12,"[0.         0.10476235 0.         0.13714885 0.         0.18533361
 0.15731606 0.11935507 0.         0.10691686 0.1891672  0.
 0.        ]",1.0535773044018593,1.0354903455274986,0.10476235022571984,0.0,0.1371488468504379,0.0,0.1853336116984358,0.15731606065520548,0.11935507261615833,0.0,0.10691685814946458,0.18916719980457805,0.0,0.0,0.0
46,2014-03-13,"[0.         0.10475593 0.         0.1371238  0.         0.18526233
 0.15753006 0.11942173 0.         0.10686883 0.18903732 0.
 0.        ]",1.0315410388711197,1.0241341040063359,0.10475592742035293,0.0,0.1371237972518386,0.0,0.18526232938197243,0.15753006430436073,0.11942173444625893,0.0,0.10686882721091245,0.18903731998430393,0.0,0.0,0.0
47,2014-03-14,"[0.         0.10481876 0.         0.13716646 0.         0.18521016
 0.15743268 0.11946956 0.         0.10686471 0.18903767 0.
 0.        ]",1.041576711814212,1.0318562818144685,0.10481875568644045,0.0,0.13716645791250284,0.0,0.18521016205215543,0.15743268191481796,0.11946956277851535,0.0,0.10686471040152114,0.18903766925404678,0.0,0.0,0.0
48,2014-03-17,"[0.         0.10486512 0.         0.13718669 0.         0.18512817
 0.15747693 0.11954088 0.         0.10683373 0.18896848 0.
 0.        ]",1.0210806204727867,1.016715705375168,0.10486511850007195,0.0,0.13718668870071535,0.0,0.18512817249944744,0.15747693020676848,0.11954087536291089,0.0,0.10683373303836838,0.18896848169171754,0.0,0.0,0.0
49,2014-03-18,"[0.         0.10495476 0.         0.13724519 0.         0.18503091
 0.1573905  0.11964046 0.         0.10679949 0.1889387  0.
 0.        ]",1.0203021784404782,1.0214227788555383,0.10495475641378711,0.0,0.13724518681709846,0.0,0.18503091258135546,0.15739050029940668,0.11964046286996469,0.0,0.10679948530795881,0.18893869571042873,0.0,0.0,0.0
50,2014-03-19,"[0.         0.1049317  0.         0.13723161 0.         0.18502101
 0.15742069 0.11964567 0.         0.10681105 0.18893828 0.
 0.        ]",1.0280977715481343,1.0246151012499745,0.1049317001222976,0.0,0.13723160846666244,0.0,0.1850210077277545,0.15742068792916578,0.11964566820596305,0.0,0.10681104961080481,0.1889382779373519,0.0,0.0,0.0
51,2014-03-20,"[0.         0.10526757 0.         0.13751107 0.         0.18506323
 0.15661384 0.11961506 0.         0.10679335 0.18913587 0.
 0.        ]",1.0328841770104906,1.0418434031936572,0.10526756646449396,0.0,0.1375110713125432,0.0,0.18506323422796453,0.1566138369902808,0.11961506440064293,0.0,0.10679335393704192,0.18913587266703266,0.0,0.0,0.0
52,2014-03-21,"[0.         0.10529437 0.         0.13752967 0.         0.18502415
 0.1565829  0.1196558  0.         0.10678629 0.18912682 0.
 0.        ]",1.027497517475351,1.0338698812889853,0.10529437129171632,0.0,0.1375296677763053,0.0,0.18502415206040515,0.15658289865123412,0.11965580051433314,0.0,0.10678628694113755,0.18912682276486853,0.0,0.0,0.0
53,2014-03-24,"[0.         0.10526665 0.         0.13751331 0.         0.18503587
 0.15655421 0.11963777 0.         0.1068194  0.18917279 0.
 0.        ]",1.0413812862781477,1.0436707894278527,0.10526665004003291,0.0,0.13751330839050252,0.0,0.18503587017894343,0.15655421280074514,0.11963776953928358,0.0,0.10681939712569194,0.1891727919248004,0.0,0.0,0.0
54,2014-03-25,"[0.         0.10525166 0.         0.13750976 0.         0.18504996
 0.15638552 0.11964048 0.         0.1068593  0.18930333 0.
 0.        ]",1.0447504343785246,1.0473634277746058,0.10525165524157357,0.0,0.13750976024430264,0.0,0.18504995659367293,0.15638552095717276,0.1196404797700576,0.0,0.10685930020049653,0.18930332699272395,0.0,0.0,0.0
55,2014-03-26,"[0.         0.10527035 0.         0.13752744 0.         0.18506818
 0.15632091 0.11961927 0.         0.10686099 0.18933287 0.
 0.        ]",1.0397184922022467,1.0442841820441975,0.10527034752927314,0.0,0.13752743937580833,0.0,0.18506817553884453,0.1563209115350833,0.11961926544161883,0.0,0.10686098704758301,0.1893328735317888,0.0,0.0,0.0
56,2014-03-27,"[0.         0.10527314 0.         0.13753247 0.         0.18504356
 0.15624989 0.11964357 0.         0.10688122 0.18937616 0.
 0.        ]",1.0505753891193392,1.04966569291967,0.10527314018852513,0.0,0.13753247316568737,0.0,0.18504355754948812,0.156249886730114,0.11964356681173069,0.0,0.106881216706944,0.18937615884751074,0.0,0.0,0.0
57,2014-03-28,"[0.         0.10528358 0.         0.13749945 0.         0.18498738
 0.15658051 0.11965579 0.         0.10683132 0.18916196 0.
 0.        ]",1.0195316454424819,1.0261821025062392,0.10528358325333531,0.0,0.13749945166436597,0.0,0.1849873802456829,0.15658051315652138,0.11965579099522916,0.0,0.10683131939466865,0.18916196129019672,0.0,0.0,0.0
58,2014-03-31,"[0.         0.10516287 0.         0.13738773 0.         0.18500112
 0.15690658 0.11962702 0.         0.10685324 0.18906143 0.
 0.        ]",1.022535816814241,1.0241983889074737,0.10516287132607181,0.0,0.1373877334863094,0.0,0.18500112476285469,0.15690658051092898,0.11962702082936416,0.0,0.10685323816231557,0.18906143092215533,0.0,0.0,0.0
59,2014-04-01,"[0.         0.10514331 0.         0.13737309 0.         0.185022
 0.15691057 0.1196063  0.         0.10686825 0.18907647 0.
 0.        ]",1.0245615913981785,1.0244783695969704,0.1051433075739816,0.0,0.13737309231345787,0.0,0.1850219988159223,0.1569105722270778,0.1196063027701215,0.0,0.10686825428135503,0.18907647201808386,0.0,0.0,0.0
60,2014-04-02,"[0.         0.11802894 0.         0.13258228 0.         0.17334465
 0.17303549 0.1202305  0.         0.12117718 0.16160096 0.
 0.        ]",1.035984015445481,1.0401151363949868,0.1180289410600182,0.0,0.13258228124030938,0.0,0.1733446535578931,0.17303548721764414,0.12023050103829282,0.0,0.12117717858832366,0.1616009572975188,0.0,0.0,0.0
61,2014-04-03,"[0.         0.11991757 0.         0.13239023 0.         0.17155424
 0.1754011  0.12044998 0.         0.12248254 0.15780433 0.
 0.        ]",1.0441720463934208,1.0578928494892073,0.11991757065929536,0.0,0.13239023418234058,0.0,0.17155424359292254,0.1754011010360589,0.12044998019166459,0.0,0.12248253595621528,0.1578043343815026,0.0,0.0,0.0
62,2014-04-04,"[0.         0.12031715 0.         0.1324871  0.         0.1714964
 0.17593402 0.12029356 0.         0.12229287 0.1571789  0.
 0.        ]",1.0643243430339513,1.0672297185385093,0.1203171528521458,0.0,0.13248710210609035,0.0,0.1714963985371359,0.17593401842602757,0.12029356356573224,0.0,0.12229286866809169,0.15717889584477646,0.0,0.0,0.0
63,2014-04-07,"[0.         0.12033128 0.         0.13243026 0.         0.17155636
 0.17637694 0.12026712 0.         0.12197754 0.1570605  0.
 0.        ]",1.0609508809942347,1.0677524120128115,0.12033128275722747,0.0,0.13243026078309197,0.0,0.17155635915284062,0.1763769387227586,0.12026711663169674,0.0,0.12197753749187012,0.15706050446051442,0.0,0.0,0.0
64,2014-04-08,"[0.         0.12002738 0.         0.13227437 0.         0.17140107
 0.17634385 0.12048069 0.         0.12232691 0.15714573 0.
 0.        ]",1.0364134383385073,1.0481403832956324,0.12002738280771066,0.0,0.13227436513757465,0.0,0.17140107258585882,0.17634384721776958,0.12048068526629803,0.0,0.12232691306910942,0.15714573391567885,0.0,0.0,0.0
65,2014-04-09,"[0.         0.12002257 0.         0.13225846 0.         0.17153899
 0.17657701 0.12038412 0.         0.12216997 0.15704887 0.
 0.        ]",1.0334303076098885,1.0410130399383382,0.12002257203066152,0.0,0.13225846487073453,0.0,0.17153899050944899,0.17657701193129732,0.12038412040722297,0.0,0.12216996893256439,0.15704887131807024,0.0,0.0,0.0
66,2014-04-10,"[0.         0.11999357 0.         0.13230212 0.         0.17180462
 0.17667084 0.12023003 0.         0.1218301  0.15716872 0.
 0.        ]",1.0428119382152279,1.051259210197755,0.11999356966870943,0.0,0.13230212065117128,0.0,0.17180461980111064,0.17667083937640946,0.12023002989867923,0.0,0.12183009813347163,0.15716872247044836,0.0,0.0,0.0
67,2014-04-11,"[0.         0.11976529 0.         0.13213967 0.         0.17209323
 0.17694421 0.12009903 0.         0.12178717 0.15717141 0.
 0.        ]",1.040867389654197,1.0525306071160618,0.11976528594723979,0.0,0.13213967014626782,0.0,0.17209323143221256,0.1769442067082779,0.1200990330000662,0.0,0.1217871676603364,0.15717140510559927,0.0,0.0,0.0
68,2014-04-14,"[0.         0.1190242  0.         0.13152994 0.         0.1724303
 0.17803682 0.1200529  0.         0.12194741 0.15697843 0.
 0.        ]",1.0232653162636793,1.034079708283609,0.1190242039402118,0.0,0.13152993741192612,0.0,0.1724302983582882,0.17803682341567023,0.12005290095543392,0.0,0.12194740731037608,0.15697842860809383,0.0,0.0,0.0
69,2014-04-15,"[0.         0.10953889 0.         0.1220748  0.06431668 0.16319906
 0.17007636 0.11139283 0.         0.11311693 0.14628445 0.
 0.        ]",1.0257093881496726,1.037796597043484,0.10953889092282384,0.0,0.1220748044245436,0.06431667684693203,0.16319906081029084,0.17007635668643134,0.11139282988802457,0.0,0.11311693399366633,0.14628444642728758,0.0,0.0,0.0
70,2014-04-16,"[0.         0.09772088 0.         0.11504169 0.07584443 0.16957224
 0.18265726 0.10606038 0.         0.11019195 0.14291118 0.
 0.        ]",1.024724517453978,1.0350460479797987,0.09772087757709524,0.0,0.1150416858894619,0.07584443033027742,0.16957223567815208,0.18265725507559388,0.10606038244409993,0.0,0.11019195243614177,0.14291118056917781,0.0,0.0,0.0
71,2014-04-17,"[0.         0.07440707 0.         0.09702971 0.0781485  0.16930445
 0.18658779 0.092449   0.         0.10428604 0.13117525 0.
 0.0666122 ]",1.0334704448625187,1.0425161969051113,0.07440707074941237,0.0,0.0970297144398831,0.07814849602731884,0.16930444771734132,0.18658778519604857,0.09244899996414734,0.0,0.10428603745462162,0.13117525034674482,0.0,0.0666121981044821,0.0
72,2014-04-21,"[0.         0.08528416 0.         0.11617516 0.         0.16532078
 0.16135381 0.11670207 0.         0.11845878 0.16822788 0.
 0.06847735]",1.0395106073846367,1.0470433708005205,0.08528416493664809,0.0,0.1161751597950773,0.0,0.1653207780824078,0.16135381068331195,0.11670206764615369,0.0,0.11845878414035037,0.1682278826912579,0.0,0.06847735202479283,0.0
73,2014-04-22,"[0.         0.08593481 0.         0.11756914 0.         0.17496818
 0.17968719 0.12197727 0.         0.14301796 0.17684544 0.
 0.        ]",1.0513586112446196,1.0553960354235845,0.08593481294921489,0.0,0.1175691427520218,0.0,0.17496818244644793,0.17968719205662304,0.12197726996144705,0.0,0.14301796115292637,0.1768454386813189,0.0,0.0,0.0
74,2014-04-23,"[0.         0.09713748 0.         0.12216495 0.         0.1700088
 0.17482932 0.12390184 0.         0.14264129 0.16931631 0.
 0.        ]",1.0705456072557646,1.0664621591145818,0.09713748164757288,0.0,0.12216494852969075,0.0,0.1700088026903393,0.1748293244805453,0.12390184184571285,0.0,0.1426412916589572,0.1693163091471817,0.0,0.0,0.0
75,2014-04-24,"[0.         0.10417212 0.         0.12569063 0.         0.16880679
 0.17189776 0.12367076 0.         0.1399477  0.16581425 0.
 0.        ]",1.1386180090414693,1.1014628273013514,0.10417211820346634,0.0,0.12569062572161968,0.0,0.16880679049620806,0.17189776145492755,0.12367075821924498,0.0,0.13994769954293806,0.16581424636159534,0.0,0.0,0.0
