,Date,Weights,Profit,Base Profit,Volume,IEC,FLEX,SANM,CTS,IEX,FLS,GGG,ITT,CRY,ATRI,TFX,MMM,cash
0,2014-01-06,"[0.07717746 0.07301839 0.0719126  0.07484941 0.08157241 0.07515565
 0.07838359 0.07945909 0.07811961 0.07525815 0.08241745 0.07576805
 0.07690813]",0.9998154354929925,0.9998000000000002,0.9228225350379944,0.0730183944106102,0.07191260159015656,0.07484941184520721,0.08157240599393845,0.07515565305948257,0.07838358730077744,0.07945908606052399,0.07811960577964783,0.07525815069675446,0.08241745084524155,0.07576805353164673,0.07690813392400742,0.07717746496200562
1,2014-01-07,"[0.0754127  0.07523546 0.07179511 0.07491653 0.07957753 0.07527271
 0.07966842 0.07939538 0.0772236  0.07399524 0.08345755 0.07610235
 0.07794744]",1.0028635821103529,1.0030902297635527,0.01043285065518224,0.07523545622825623,0.07179510593414307,0.0749165341258049,0.07957752794027328,0.07527270913124084,0.07966841757297516,0.07939537614583969,0.07722359895706177,0.07399524003267288,0.08345755189657211,0.0761023536324501,0.07794743776321411,0.07541269809007645
2,2014-01-08,"[0.07560159 0.07524441 0.07137104 0.07464901 0.07952311 0.07492873
 0.08011028 0.07941566 0.07763766 0.0738757  0.08338352 0.07631125
 0.077948  ]",0.9995931932755769,0.9993242949238796,0.007732271577006216,0.07524441182613373,0.07137104123830795,0.07464901357889175,0.07952310889959335,0.07492873072624207,0.08011028170585632,0.07941565662622452,0.07763766497373581,0.07387570291757584,0.08338351547718048,0.07631125301122665,0.07794800400733948,0.07560159265995026
3,2014-01-09,"[0.08154744 0.08097412 0.         0.08003601 0.08552419 0.08014908
 0.08685341 0.08548257 0.08409439 0.0793585  0.08958303 0.08251391
 0.08388333]",1.0011562798593623,1.0005838028048957,0.13671546813478622,0.08097411692142487,0.0,0.08003601431846619,0.08552418649196625,0.0801490768790245,0.08685341477394104,0.08548257499933243,0.08409439027309418,0.07935850322246552,0.08958303183317184,0.08251391351222992,0.08388333022594452,0.08154743909835815
4,2014-01-10,"[0.08173753 0.08097861 0.         0.0797288  0.08540609 0.07939455
 0.08746301 0.0852617  0.08462898 0.07906643 0.08931303 0.08301941
 0.08400189]",1.0006707371338563,1.0005142721972022,0.0052809348584600575,0.08097860962152481,0.0,0.07972880452871323,0.08540608733892441,0.07939454913139343,0.08746301382780075,0.08526170253753662,0.08462898433208466,0.0790664330124855,0.08931303024291992,0.08301941305398941,0.08400189131498337,0.08173752576112747
5,2014-01-13,"[0.08229275 0.08093791 0.         0.07875313 0.08522523 0.07820476
 0.08870601 0.08513669 0.08561192 0.07866582 0.08886905 0.08374922
 0.08384749]",1.00375466778568,1.003864972492385,0.011829354285573378,0.08093791455030441,0.0,0.07875312864780426,0.08522523194551468,0.07820475846529007,0.08870600908994675,0.08513668924570084,0.08561191707849503,0.0786658227443695,0.08886905014514923,0.08374921977519989,0.08384748548269272,0.08229275047779083
6,2014-01-14,"[0.08335556 0.08086867 0.         0.0770947  0.08508966 0.07641169
 0.0904431  0.08493084 0.08695213 0.07812797 0.08822415 0.08489795
 0.08360355]",0.9993828120745252,0.9982091322197618,0.011089949062689584,0.0808686688542366,0.0,0.07709469646215439,0.08508966118097305,0.07641168683767319,0.09044310450553894,0.08493084460496902,0.08695213496685028,0.07812796533107758,0.0882241502404213,0.0848979502916336,0.08360354602336884,0.08335556089878082
7,2014-01-15,"[0.10109793 0.09481028 0.         0.         0.09963761 0.
 0.10952263 0.09866165 0.10406152 0.09061038 0.10164202 0.10276943
 0.09718657]",0.9901586634865327,0.9896012035651798,0.2856975715372851,0.09481028467416763,0.0,0.0,0.09963760524988174,0.0,0.10952263325452805,0.09866165369749069,0.10406152158975601,0.09061037749052048,0.10164202004671097,0.10276943445205688,0.09718657284975052,0.10109792649745941
8,2014-01-16,"[0.1067447  0.09360109 0.         0.         0.09880588 0.
 0.11222667 0.09469506 0.10305632 0.08840555 0.09750286 0.11040607
 0.09455579]",0.998830205800085,0.998764729091875,0.022955437276102487,0.09360109269618988,0.0,0.0,0.09880588203668594,0.0,0.11222666501998901,0.0946950614452362,0.10305631905794144,0.0884055495262146,0.09750285744667053,0.1104060709476471,0.09455578774213791,0.10674469918012619
9,2014-01-17,"[0.09064883 0.08516832 0.         0.07938876 0.08196771 0.08424317
 0.10253168 0.08155324 0.08579339 0.         0.08204339 0.13846274
 0.08819876]",1.0011161517976765,1.0023348719242553,0.36890110731453524,0.08516832441091537,0.0,0.07938876003026962,0.08196771144866943,0.08424317091703415,0.10253167897462845,0.08155324310064316,0.0857933908700943,0.0,0.08204338699579239,0.13846273720264435,0.08819875866174698,0.0906488299369812
10,2014-01-21,"[0.089577   0.         0.09579158 0.08939227 0.09465348 0.09841648
 0.11060147 0.10474373 0.10751431 0.         0.         0.11845258
 0.09085709]",0.9971355322569404,1.0018728757811004,0.3763166997337058,0.0,0.09579157829284668,0.0893922671675682,0.09465347975492477,0.09841648489236832,0.11060146987438202,0.10474372655153275,0.10751431435346603,0.0,0.0,0.11845257878303528,0.09085708856582642,0.08957700431346893
11,2014-01-22,"[0.07830423 0.         0.08185501 0.08071391 0.08154918 0.08742993
 0.08552799 0.08758349 0.08633074 0.08006018 0.07942832 0.09138741
 0.07982958]",1.0002595714341238,1.0038351560179986,0.3064730011043284,0.0,0.08185501396656036,0.0807139053940773,0.08154918253421783,0.08742992579936981,0.08552799373865128,0.08758348971605301,0.08633074164390564,0.08006017655134201,0.07942831516265869,0.09138741344213486,0.07982958108186722,0.0783042311668396
