,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
0,2014-01-06,"[0.14470186 0.         0.17011735 0.0889982  0.10901987 0.10333328
 0.         0.10227405 0.09362796 0.18792743 0.         0.
 0.        ]",0.9982894037208183,0.998344934881643,0.8552981395908279,0.0,0.17011735310383255,0.08899820202932249,0.10901987249386659,0.10333327708744068,0.0,0.10227404919117,0.09362795806720939,0.1879274276179862,0.0,0.0,0.0,0.14470186040917193
1,2014-01-07,"[0.         0.         0.20592934 0.09968786 0.12535977 0.11732691
 0.         0.11494874 0.1052221  0.23152529 0.         0.
 0.        ]",1.0027461873218795,1.0016917977019846,0.144017227834507,0.0,0.20592934026218457,0.09968786415156018,0.1253597686552933,0.11732690716655113,0.0,0.11494873680231919,0.10522209600041779,0.23152528696167388,0.0,0.0,0.0,0.0
2,2014-01-08,"[0.         0.         0.20838915 0.09809287 0.12419866 0.11558596
 0.         0.114007   0.10377468 0.23595168 0.         0.
 0.        ]",0.9986806251218252,0.9996568566045666,0.01873942262302397,0.0,0.20838915275911268,0.09809286853570556,0.12419866413268386,0.11558596022727281,0.0,0.11400699738117008,0.10377468191365193,0.23595167505040313,0.0,0.0,0.0,0.0
3,2014-01-09,"[0.         0.         0.20835112 0.09789103 0.12471872 0.11587227
 0.         0.11294741 0.10375313 0.23646632 0.         0.
 0.        ]",1.000789198667507,0.9961518590814004,0.013985668560659553,0.0,0.20835111943668297,0.09789102631967839,0.1247187228491283,0.11587226916845594,0.0,0.11294741421663904,0.10375313285101562,0.2364663151583998,0.0,0.0,0.0,0.0
4,2014-01-10,"[0.         0.         0.20817517 0.09829891 0.12443514 0.11606728
 0.         0.11259578 0.10370425 0.23672348 0.         0.
 0.        ]",1.0133253406899458,1.0041343085428838,0.005820201317707066,0.0,0.20817516854454998,0.09829891113145793,0.12443514103012106,0.11606727545954125,0.0,0.11259577508196131,0.10370424520075434,0.2367234835516139,0.0,0.0,0.0,0.0
5,2014-01-13,"[0.         0.         0.20818359 0.09856122 0.12392423 0.11614449
 0.         0.11278063 0.1035488  0.23685703 0.         0.
 0.        ]",1.01869478908591,1.0069205344436498,0.013196050582436974,0.0,0.2081835927252837,0.09856122278313663,0.12392422675204179,0.1161444871583063,0.0,0.11278063213890895,0.10354880388526158,0.236857034557061,0.0,0.0,0.0,0.0
6,2014-01-14,"[0.         0.         0.20804101 0.09857249 0.12420385 0.116778
 0.         0.11223895 0.10354955 0.23661615 0.         0.
 0.        ]",1.028635349330533,1.0093322233911424,0.01390760239155546,0.0,0.20804101310783973,0.098572489953383,0.12420384759207184,0.11677799855963887,0.0,0.1122389463306261,0.10354955113438154,0.23661615332205888,0.0,0.0,0.0,0.0
7,2014-01-15,"[0.         0.         0.20808225 0.09874161 0.1238888  0.11677372
 0.         0.11225872 0.10348218 0.23677272 0.         0.
 0.        ]",1.0130117940651424,0.9948431069115671,0.007868534818381345,0.0,0.20808224884769827,0.09874160749553923,0.12388879637930228,0.11677372295969782,0.0,0.11225871815617255,0.1034821834104164,0.23677272275117345,0.0,0.0,0.0,0.0
8,2014-01-16,"[0.         0.         0.20795262 0.09897837 0.12387156 0.11708014
 0.         0.11192804 0.10346845 0.23672083 0.         0.
 0.        ]",1.0282899268948282,1.006372336085049,0.010748619362774187,0.0,0.20795262323373004,0.09897836604471145,0.12387156480491326,0.11708013723266021,0.0,0.11192803622782957,0.1034684466032716,0.23672082585288381,0.0,0.0,0.0,0.0
9,2014-01-17,"[0.         0.         0.20802972 0.09903916 0.12364168 0.11699512
 0.         0.11210336 0.10339605 0.2367949  0.         0.
 0.        ]",1.0332314526397623,1.009880296199935,0.0042493220057915615,0.0,0.20802972434800202,0.09903916428053754,0.12364167996626581,0.1169951191583681,0.0,0.11210335549728598,0.10339605364166177,0.23679490310787882,0.0,0.0,0.0,0.0
