,Date,Weights,Profit,Base Profit,Volume,BMY,ABT,PFE,JNJ,PFIN,SPXC,LECO,CVR,TRT,IVAC,ASYS,VECO,cash
0,2014-01-06,"[0.07277307 0.07824214 0.07624425 0.07770595 0.07663528 0.07582314
 0.07905927 0.07734359 0.07866473 0.07714998 0.07602839 0.07607581
 0.07825436]",0.9998145173752846,0.9998000000000002,0.9272268936038017,0.07824213802814484,0.07624424993991852,0.07770594954490662,0.07663527876138687,0.07582313567399979,0.07905927300453186,0.07734359055757523,0.07866472750902176,0.07714997977018356,0.07602839171886444,0.07607581466436386,0.07825436443090439,0.07277306914329529
1,2014-01-07,"[0.07291792 0.07823634 0.07636043 0.07735496 0.07622361 0.07561754
 0.07945437 0.07702024 0.07921117 0.07707943 0.07635093 0.07609606
 0.078077  ]",1.011490771304702,1.0123995810329782,0.002945277385119064,0.07823634147644043,0.07636043429374695,0.07735496014356613,0.07622361183166504,0.07561754435300827,0.07945436984300613,0.07702024281024933,0.07921116799116135,0.07707943022251129,0.07635093480348587,0.0760960578918457,0.07807699590921402,0.07291791588068008
2,2014-01-08,"[0.0728805  0.07823214 0.07639009 0.07736585 0.07621162 0.0756046
 0.07947096 0.07702076 0.07918756 0.07705191 0.07639573 0.07608727
 0.078101  ]",1.0090373101864878,1.0098070080630384,0.009264651208522665,0.07823213934898376,0.0763900876045227,0.07736585289239883,0.07621162384748459,0.07560460269451141,0.07947096228599548,0.07702075690031052,0.0791875571012497,0.07705190777778625,0.07639572769403458,0.07608726620674133,0.07810100167989731,0.07288049906492233
3,2014-01-09,"[0.07294364 0.07822499 0.07640769 0.07736312 0.07622575 0.07560257
 0.07944425 0.07695962 0.07918039 0.07712461 0.0763527  0.07610635
 0.07806433]",1.0241091283073365,1.0262649428485704,0.010542466259273095,0.07822498679161072,0.07640768587589264,0.07736311852931976,0.07622575014829636,0.07560256868600845,0.07944425195455551,0.07695962488651276,0.07918038964271545,0.07712461054325104,0.07635270059108734,0.07610634714365005,0.07806432992219925,0.07294364273548126
4,2014-01-10,"[0.07298972 0.07821801 0.07638139 0.07736303 0.07621925 0.07564139
 0.07941008 0.0769438  0.07919694 0.07718866 0.07628252 0.07612077
 0.07804444]",1.0434697271595947,1.0472466199116048,0.018358386972981734,0.078218013048172,0.0763813853263855,0.0773630291223526,0.07621925324201584,0.07564138621091843,0.07941007614135742,0.07694379985332489,0.07919694483280182,0.07718866318464279,0.07628251612186432,0.0761207714676857,0.07804444432258606,0.07298972457647324
5,2014-01-13,"[0.07306507 0.07822076 0.07641012 0.07736438 0.0762362  0.07566021
 0.07935401 0.07688446 0.07919889 0.07725451 0.07626741 0.07606716
 0.07801677]",1.0499149568469353,1.0551828762302868,0.019375311050906095,0.07822076231241226,0.07641012221574783,0.07736437767744064,0.07623620331287384,0.07566020637750626,0.07935401052236557,0.07688445597887039,0.07919888943433762,0.0772545114159584,0.07626740634441376,0.07606716454029083,0.07801677286624908,0.07306507229804993
6,2014-01-14,"[0.07301641 0.07822684 0.07640779 0.07737351 0.07622724 0.07565553
 0.07938563 0.07691249 0.07920101 0.07720239 0.07630479 0.07605333
 0.07803303]",1.0468107131275681,1.051264344528025,0.024991791107162497,0.07822684198617935,0.076407790184021,0.07737351208925247,0.07622724026441574,0.07565552741289139,0.07938563078641891,0.07691249251365662,0.07920101284980774,0.07720239460468292,0.07630479335784912,0.07605332881212234,0.07803303003311157,0.07301641255617142
7,2014-01-15,"[0.0729629  0.07825085 0.07637368 0.07737504 0.07621051 0.07562859
 0.07943675 0.07693888 0.07920352 0.07715043 0.076354   0.07604246
 0.07807243]",1.0328168130438953,1.0358613484313095,0.009099299699417866,0.07825084775686264,0.07637368142604828,0.07737503945827484,0.07621050626039505,0.07562858611345291,0.07943674921989441,0.07693888247013092,0.0792035162448883,0.07715042680501938,0.0763540044426918,0.07604245841503143,0.0780724287033081,0.07296289503574371
8,2014-01-16,"[0.0729498  0.07826377 0.07632136 0.07739233 0.07618827 0.07562135
 0.0794832  0.07695258 0.07922306 0.07712848 0.07635932 0.0760209
 0.07809555]",1.0606143813164477,1.0640571862057902,0.016243149837402198,0.0782637745141983,0.07632135599851608,0.0773923322558403,0.07618827372789383,0.0756213515996933,0.07948319613933563,0.07695257663726807,0.07922305911779404,0.07712848484516144,0.076359324157238,0.07602090388536453,0.07809554785490036,0.07294979691505432
9,2014-01-17,"[0.07299957 0.07822028 0.07637842 0.077454   0.07619169 0.07570554
 0.07942141 0.07692756 0.07916605 0.07716943 0.0762855  0.07604679
 0.07803375]",1.0625655860333352,1.0668088034833314,0.030585913572511985,0.07822027802467346,0.07637841999530792,0.07745400071144104,0.07619168609380722,0.07570554316043854,0.07942140847444534,0.0769275575876236,0.07916604727506638,0.07716942578554153,0.07628550380468369,0.07604679465293884,0.07803374528884888,0.07299956679344177
