,Date,Weights,Profit,Base Profit,Volume,MMM,ATRI,CRY,TFX,PMD,LH,DGX,AMS,TCF,C,UMBF,JPM,cash
0,2014-01-06,"[0.07327627 0.07864729 0.07860564 0.07792098 0.07812566 0.08041497
 0.07463664 0.0759659  0.0748977  0.07713459 0.07562654 0.07870781
 0.07603999]",0.999814640357872,0.9998000000000002,0.9267237186431885,0.07864728569984436,0.07860563695430756,0.07792098075151443,0.07812566310167313,0.08041497319936752,0.07463663816452026,0.07596589624881744,0.07489769905805588,0.07713459432125092,0.07562654465436935,0.07870781421661377,0.07603999227285385,0.07327626645565033
1,2014-01-07,"[0.0731473  0.07821347 0.07825026 0.07826443 0.07849734 0.07906395
 0.07487502 0.0762032  0.07550171 0.07730083 0.07614172 0.07829512
 0.07624567]",1.0097266146970867,1.010597222514805,0.005233833027916991,0.07821346819400787,0.07825025916099548,0.07826443016529083,0.07849733531475067,0.07906395196914673,0.07487501949071884,0.07620319724082947,0.0755017101764679,0.07730083167552948,0.07614171504974365,0.07829511910676956,0.07624566555023193,0.07314729690551758
2,2014-01-08,"[0.07315513 0.07820556 0.07819874 0.07826369 0.07847521 0.0790984
 0.07486001 0.07618348 0.07551419 0.07735442 0.0761177  0.07830399
 0.07626949]",1.010086774978111,1.0111395914246062,0.00843361071916002,0.07820555567741394,0.07819873839616776,0.07826369255781174,0.07847520709037781,0.0790984034538269,0.07486000657081604,0.07618348300457001,0.07551418989896774,0.07735441625118256,0.07611770182847977,0.0783039852976799,0.0762694850564003,0.07315513491630554
3,2014-01-09,"[0.07315379 0.07815512 0.07818294 0.07829131 0.07851567 0.07909257
 0.07490427 0.07616782 0.07551807 0.07734966 0.07611851 0.07830045
 0.0762498 ]",1.0128044300576342,1.0138738074435654,0.011449033223185882,0.07815512269735336,0.07818293571472168,0.07829131186008453,0.0785156711935997,0.07909256964921951,0.07490427047014236,0.07616782188415527,0.07551807165145874,0.07734966278076172,0.07611850649118423,0.07830044627189636,0.07624980062246323,0.0731537938117981
4,2014-01-10,"[0.07316787 0.07813794 0.0781631  0.07829128 0.07850978 0.07911298
 0.07490408 0.07616289 0.0755496  0.07738644 0.07609316 0.07827471
 0.07624614]",1.010404755590634,1.011180859277711,0.010068679651545334,0.07813794165849686,0.07816310226917267,0.07829128205776215,0.07850977778434753,0.07911297678947449,0.07490407675504684,0.07616288959980011,0.07554960250854492,0.07738643884658813,0.0760931596159935,0.07827471196651459,0.07624614238739014,0.07316786795854568
5,2014-01-13,"[0.07322557 0.07813182 0.07820795 0.07832428 0.07846325 0.07910285
 0.07489122 0.07616573 0.07552656 0.07739259 0.07608682 0.0782745
 0.07620686]",1.0145844053551245,1.0155492321213262,0.008466216637369968,0.07813181728124619,0.07820795476436615,0.07832428067922592,0.07846324890851974,0.07910285145044327,0.07489121705293655,0.07616572827100754,0.07552655786275864,0.0773925855755806,0.07608681917190552,0.07827450335025787,0.07620685547590256,0.07322556525468826
6,2014-01-14,"[0.07320614 0.07813994 0.07820107 0.0783247  0.07846268 0.07912955
 0.07486802 0.07617365 0.07552639 0.07740879 0.07606774 0.07827514
 0.07621618]",1.014014924186209,1.014949811254793,0.008683123676829451,0.07813993841409683,0.07820107042789459,0.07832469791173935,0.07846267521381378,0.07912954688072205,0.07486802339553833,0.07617364823818207,0.0755263939499855,0.0774087905883789,0.0760677382349968,0.07827514410018921,0.07621617615222931,0.07320614159107208
7,2014-01-15,"[0.07326832 0.07811618 0.07815261 0.07834066 0.07841422 0.07910305
 0.07484394 0.07613932 0.07554356 0.07747967 0.07606605 0.0783047
 0.07622771]",1.015444110227581,1.0168268444074602,0.0071537474236521344,0.07811617851257324,0.0781526118516922,0.07834066450595856,0.07841421663761139,0.07910304516553879,0.07484394311904907,0.07613931596279144,0.07554356008768082,0.07747966796159744,0.07606605440378189,0.0783047005534172,0.07622770965099335,0.07326831668615341
8,2014-01-16,"[0.07318096 0.07816684 0.07820326 0.07829645 0.07842104 0.07919049
 0.07482442 0.07620294 0.07549457 0.07743966 0.07602287 0.07828973
 0.07626679]",1.0230993611103933,1.0253090516158947,0.012437519533261901,0.07816683501005173,0.07820326089859009,0.07829645276069641,0.07842104136943817,0.07919048517942429,0.07482441514730453,0.07620294392108917,0.07549456506967545,0.07743965834379196,0.07602287083864212,0.07828973233699799,0.07626678794622421,0.07318095862865448
9,2014-01-17,"[0.07318448 0.07816803 0.07827063 0.07828881 0.07839069 0.07919582
 0.07482444 0.07624904 0.07547463 0.07741631 0.07599973 0.07827346
 0.07626393]",1.0197463663401252,1.0210896544321724,0.008630234983255393,0.07816802710294724,0.07827062904834747,0.07828880846500397,0.0783906877040863,0.07919581979513168,0.07482443749904633,0.07624904066324234,0.07547462731599808,0.0774163082242012,0.07599972933530807,0.0782734602689743,0.07626393437385559,0.07318447530269623
