,Date,Weights,Profit,Base Profit,Volume,ENSV,CLB,HLX,RES,MMM,ATRI,CRY,TFX,STKL,PYX,UVV,ANDE,cash
0,2014-01-06,"[0.         0.12136514 0.10755454 0.10000221 0.10969061 0.11694947
 0.         0.         0.10129018 0.11143471 0.         0.10847601
 0.12323716]",1.0000000223417418,0.9999999999900002,1.0000000223517418,0.12136513739824295,0.10755454003810883,0.10000220686197281,0.1096906065940857,0.11694946885108948,0.0,0.0,0.10129018127918243,0.111434705555439,0.0,0.10847601294517517,0.12323716282844543,0.0
1,2014-01-07,"[0.         0.12144005 0.10758159 0.09992309 0.10964785 0.1169132
 0.         0.         0.10135236 0.11141436 0.         0.10860558
 0.12312192]",1.0055921988895897,1.0072638453146192,0.0005874233981717534,0.12144004553556442,0.10758158564567566,0.09992308914661407,0.10964784771203995,0.11691319942474365,0.0,0.0,0.10135235637426376,0.1114143580198288,0.0,0.10860557854175568,0.12312192469835281,0.0
2,2014-01-08,"[0.         0.12143829 0.10757867 0.09993123 0.10964575 0.11691849
 0.         0.         0.10135259 0.11142095 0.         0.10857994
 0.12313409]",1.0009648055549054,0.9990458492768832,0.010509890513415276,0.12143829464912415,0.10757867246866226,0.09993123263120651,0.10964575409889221,0.11691848933696747,0.0,0.0,0.10135258734226227,0.11142095178365707,0.0,0.10857994109392166,0.12313409149646759,0.0
3,2014-01-09,"[0.         0.12146572 0.10759962 0.09989852 0.10963006 0.1169141
 0.         0.         0.10139074 0.11139625 0.         0.1086167
 0.12308828]",1.0058341107326607,0.9986403664961653,0.011201518458301547,0.12146572023630142,0.10759961605072021,0.09989851713180542,0.10963006317615509,0.11691410094499588,0.0,0.0,0.10139074176549911,0.11139625310897827,0.0,0.10861670225858688,0.1230882778763771,0.0
4,2014-01-10,"[0.         0.12138677 0.10758442 0.09992353 0.10963009 0.1169548
 0.         0.         0.10136732 0.11139645 0.         0.1085883
 0.1231683 ]",1.0167258714983523,1.0038663524859697,0.007130873985193912,0.12138676643371582,0.10758442431688309,0.0999235287308693,0.10963009297847748,0.11695479601621628,0.0,0.0,0.10136732459068298,0.11139645427465439,0.0,0.10858830064535141,0.12316829711198807,0.0
5,2014-01-13,"[0.         0.12142038 0.10761126 0.09989519 0.10961081 0.11694585
 0.         0.         0.10139409 0.11137989 0.         0.10861956
 0.12312301]",1.0165318303739765,1.006334679143937,0.026958712388914223,0.12142037600278854,0.1076112613081932,0.09989519417285919,0.10961081087589264,0.11694584786891937,0.0,0.0,0.10139409452676773,0.11137989163398743,0.0,0.1086195558309555,0.12312301248311996,0.0
6,2014-01-14,"[0.         0.12135663 0.10762506 0.09991825 0.10962117 0.11696567
 0.         0.         0.10136214 0.11137109 0.         0.10859665
 0.12318335]",1.0155620430391534,1.0049495470909224,0.012661254630021119,0.12135662883520126,0.10762505978345871,0.09991825371980667,0.10962117463350296,0.11696566641330719,0.0,0.0,0.10136213898658752,0.11137108504772186,0.0,0.10859664529561996,0.12318334728479385,0.0
7,2014-01-15,"[0.         0.12133805 0.10759667 0.09993994 0.10961432 0.11698513
 0.         0.         0.10135213 0.11138979 0.         0.10855851
 0.12322544]",1.0134013154522028,1.0002550646480013,0.01339029396200365,0.12133804708719254,0.10759667307138443,0.09993994235992432,0.10961432009935379,0.11698512732982635,0.0,0.0,0.10135212540626526,0.11138978600502014,0.0,0.10855851322412491,0.12322544306516647,0.0
8,2014-01-16,"[0.         0.12136231 0.10760843 0.0999396  0.10962238 0.11696777
 0.         0.         0.10134705 0.11139159 0.         0.10856056
 0.12320032]",1.0141212348571138,1.0000532166276754,0.015004389378588086,0.12136230617761612,0.10760843008756638,0.09993959963321686,0.10962238162755966,0.11696776747703552,0.0,0.0,0.10134705156087875,0.1113915890455246,0.0,0.10856056213378906,0.12320031970739365,0.0
9,2014-01-17,"[0.         0.12133551 0.10758484 0.09995186 0.10961649 0.1169862
 0.         0.         0.10133336 0.11140479 0.         0.10855252
 0.1232344 ]",1.0202436147042058,1.0066149651424632,0.016080516969134227,0.12133551388978958,0.10758484154939651,0.0999518558382988,0.1096164882183075,0.11698620021343231,0.0,0.0,0.1013333648443222,0.11140479147434235,0.0,0.10855251550674438,0.12323439866304398,0.0
