,Date,Weights,Profit,Base Profit,Volume,JNJ,PFE,ABT,BMY,F,OSK,SPAR,PCAR,LAWS,KAMN,WLFC,HDSN,cash
0,2014-01-06,"[0.07936944 0.         0.09793532 0.08393205 0.08523322 0.10288824
 0.         0.12170672 0.         0.0994968  0.10680776 0.12302852
 0.09960193]",0.9999999999907935,0.9999999999917251,0.9206305604422628,0.0,0.09793531549650085,0.08393204899355129,0.08523321955891713,0.10288824302341247,0.0,0.12170672361801241,0.0,0.09949679555290228,0.10680775884292329,0.12302852227481818,0.09960193308122492,0.07936943955773704
1,2014-01-07,"[0.         0.         0.10553552 0.09015343 0.09127709 0.11155841
 0.         0.13433415 0.         0.10638289 0.11730613 0.13552335
 0.10792903]",1.0106087065704041,1.0097090249335616,0.07936943955700618,0.0,0.10553551591565102,0.09015343462181606,0.09127708868103009,0.11155841448671537,0.0,0.1343341454661701,0.0,0.10638288856146937,0.11730613463412093,0.13552334520016399,0.10792903243286303,0.0
2,2014-01-08,"[0.         0.         0.10531562 0.09008375 0.09110056 0.11151335
 0.         0.13460544 0.         0.10631911 0.11757118 0.13568203
 0.10780895]",1.0118053816294788,1.0095862527166506,0.009063428621771506,0.0,0.10531561895060167,0.09008374920225892,0.09110056310711441,0.1115133487816182,0.0,0.1346054444005801,0.0,0.10631911113012829,0.11757118341664262,0.13568203428298567,0.1078089467280702,0.0
3,2014-01-09,"[0.         0.         0.1054141  0.09010352 0.09108576 0.1113061
 0.         0.13468003 0.         0.1062269  0.1171959  0.13601497
 0.10797273]",1.0104056573568188,1.0103166437280189,0.00788300694671542,0.0,0.10541410069398971,0.09010351588746866,0.09108575609158576,0.11130609650294791,0.0,0.13468002997256265,0.0,0.10622689577809016,0.1171958996396291,0.13601497284861164,0.1079727325851143,0.0
4,2014-01-10,"[0.         0.         0.10531865 0.09003482 0.09112994 0.11119653
 0.         0.13473666 0.         0.10582752 0.11744469 0.13635168
 0.10795951]",1.0223716222094634,1.019275517129345,0.0030234025243534553,0.0,0.10531865404083274,0.09003481983476429,0.09112993580452361,0.11119652888694732,0.0,0.13473666194945083,0.0,0.10582751776532627,0.11744469229296867,0.13635167954851715,0.10795950987666912,0.0
5,2014-01-13,"[0.         0.         0.10524419 0.09024364 0.09130013 0.11125094
 0.         0.13458285 0.         0.10534658 0.11738007 0.13643774
 0.10821386]",1.0310407311143448,1.0260976590643935,0.005025631603434097,0.0,0.10524419267215766,0.09024364401766975,0.0913001260515528,0.11125093921877528,0.0,0.134582854927491,0.0,0.10534657544227422,0.11738007152629423,0.1364377353937528,0.10821386075003214,0.0
6,2014-01-14,"[0.         0.         0.1050491  0.09023704 0.09150015 0.11122779
 0.         0.13463869 0.         0.10556517 0.11759194 0.13610982
 0.10808031]",1.0312316728087387,1.0284545001439975,0.015696209020945946,0.0,0.10504909675205312,0.09023704131714987,0.0915001523109687,0.11122778539704745,0.0,0.1346386863824706,0.0,0.10556517328343629,0.11759193888780131,0.13610981911539513,0.10808030655367752,0.0
7,2014-01-15,"[0.         0.         0.10506384 0.09037054 0.09126945 0.1114143
 0.         0.13438729 0.         0.10500736 0.11777503 0.13642354
 0.10828865]",1.024028337223376,1.0235677119700155,0.00982676629116646,0.0,0.10506384100815068,0.09037054440473923,0.09126945218188541,0.11141429579937143,0.0,0.13438729411629446,0.0,0.10500736202774082,0.11777502664373499,0.1364235353517032,0.10828864846637967,0.0
8,2014-01-16,"[0.         0.         0.10503538 0.09052568 0.09120204 0.11123968
 0.         0.13414866 0.         0.10488594 0.1182683  0.13639199
 0.10830234]",1.0321736620854964,1.0304031393853967,0.014252608729920704,0.0,0.1050353776313539,0.09052567607605366,0.09120204261612003,0.11123968397095665,0.0,0.1341486591419022,0.0,0.10488593551557057,0.11826829683483372,0.13639198935760963,0.10830233885559967,0.0
9,2014-01-17,"[0.         0.         0.10504506 0.09050267 0.09119137 0.11107258
 0.         0.13487926 0.         0.10384519 0.11786194 0.13654989
 0.10905204]",1.0402878322924478,1.0364306039572524,0.010683274384883944,0.0,0.10504505916854996,0.09050267059377214,0.09119137109727814,0.11107258287523834,0.0,0.13487925581594726,0.0,0.10384519208129962,0.11786194111760545,0.13654988883489377,0.1090520384154152,0.0
10,2014-01-21,"[0.         0.         0.10491854 0.0903459  0.09098274 0.11124272
 0.         0.1347152  0.         0.10507796 0.11786889 0.13630972
 0.10853832]",1.044579917190214,1.039814050318226,0.015725347344446066,0.0,0.10491853931129828,0.09034590332648597,0.09098274131217114,0.1112427181540083,0.0,0.13471520185053776,0.0,0.10507796240283378,0.11786888843411135,0.13630972022439,0.10853832498416348,0.0
11,2014-01-22,"[0.         0.         0.10495039 0.0905127  0.09145256 0.11104315
 0.         0.13486057 0.         0.10458322 0.11785886 0.13643449
 0.10830406]",1.0493504533178404,1.043806905814009,0.00949161543391333,0.0,0.10495039240887885,0.09051270220169914,0.09145256306702607,0.11104314570193176,0.0,0.1348605693312027,0.0,0.10458321906814265,0.11785885998793653,0.13643449137749825,0.10830405685568395,0.0
12,2014-01-23,"[0.         0.         0.10496336 0.09030642 0.09132956 0.11080674
 0.         0.13478573 0.         0.10466859 0.11776115 0.13666869
 0.10870976]",1.0468220307213012,1.040398927433113,0.008037121016961352,0.0,0.10496335612589723,0.09030642429322117,0.09132956007040534,0.11080674476570411,0.0,0.13478572704078196,0.0,0.1046685947690802,0.11776115037103096,0.13666868582440736,0.1087097567394716,0.0
13,2014-01-24,"[0.         0.         0.10504548 0.09028162 0.09145805 0.11081408
 0.         0.13451056 0.         0.10426241 0.11787605 0.13684557
 0.10890618]",1.0425176369610218,1.0364871069349932,0.009338854879586102,0.0,0.10504547937632326,0.09028161701504918,0.09145805101362396,0.11081407615726885,0.0,0.13451056280067375,0.0,0.10426241252968829,0.1178760523810357,0.13684556935341502,0.1089061793729221,0.0
14,2014-01-27,"[0.         0.         0.10490734 0.0906008  0.09140559 0.11100754
 0.         0.13445554 0.         0.1040915  0.11793351 0.13637975
 0.10921843]",1.031389675749297,1.0274605775897137,0.00808394561983515,0.0,0.10490734417687499,0.09060079641640952,0.09140558718960588,0.11100753909584582,0.0,0.13445554401272197,0.0,0.10409150178150847,0.1179335051379867,0.13637974749213405,0.10921843469691249,0.0
