,Date,Weights,Profit,Base Profit,Volume,CTO,TRC,CIGI,FRPH,FFG,CIA,GL,AAME,PFE,BMY,JNJ,ABT,cash
0,2014-01-06,"[0.         0.08370524 0.08257835 0.08540414 0.08366407 0.08465502
 0.08468448 0.08384461 0.08316565 0.08454654 0.08031136 0.0827976
 0.08064298]",0.9998000223428011,0.9998000000000002,1.0000000223517418,0.08370523899793625,0.08257834613323212,0.08540413528680801,0.08366406708955765,0.08465501666069031,0.08468448370695114,0.0838446095585823,0.08316564559936523,0.0845465362071991,0.0803113579750061,0.08279760181903839,0.08064298331737518,0.0
1,2014-01-07,"[0.         0.08384945 0.082456   0.0860858  0.08386427 0.08468817
 0.08467739 0.08274498 0.08323469 0.08273391 0.08113082 0.08308212
 0.0814524 ]",1.0074715831518497,1.0075601381862758,0.006082182409777288,0.0838494524359703,0.08245600014925003,0.08608580380678177,0.08386427164077759,0.08468817174434662,0.08467739075422287,0.08274497836828232,0.08323469012975693,0.08273390680551529,0.08113082498311996,0.08308212459087372,0.0814523994922638,0.0
2,2014-01-08,"[0.         0.08377943 0.08235089 0.08614966 0.08379243 0.08474949
 0.0846368  0.08278067 0.08334688 0.08270846 0.08115194 0.08310418
 0.08144915]",0.9999854978893592,1.000086746474202,0.009636411327333585,0.08377943187952042,0.08235088735818863,0.086149662733078,0.08379242569208145,0.0847494900226593,0.08463679999113083,0.08278067409992218,0.0833468809723854,0.0827084556221962,0.08115193992853165,0.08310417830944061,0.08144915103912354,0.0
3,2014-01-09,"[0.         0.08372419 0.08232608 0.08619585 0.08371408 0.08480985
 0.08461776 0.08276778 0.08335273 0.08265496 0.08118804 0.08329616
 0.08135255]",1.000554386990238,1.0006962857997321,0.007849236482989458,0.08372418582439423,0.08232608437538147,0.08619584888219833,0.0837140828371048,0.08480984717607498,0.08461775630712509,0.0827677845954895,0.08335272967815399,0.08265496045351028,0.08118803799152374,0.08329615741968155,0.08135255426168442,0.0
4,2014-01-10,"[0.         0.08364908 0.08229372 0.0862523  0.08375987 0.08488747
 0.08451717 0.08267559 0.08333383 0.08254929 0.08123038 0.08339324
 0.08145809]",1.0040415513041072,1.0043538194983177,0.010192039330965165,0.08364907652139664,0.08229371905326843,0.08625230193138123,0.0837598666548729,0.08488747477531433,0.08451717346906662,0.08267559111118317,0.0833338275551796,0.08254928886890411,0.08123037964105606,0.08339323848485947,0.08145809173583984,0.0
5,2014-01-13,"[0.         0.08359145 0.08223963 0.08631334 0.08373895 0.08497618
 0.08445548 0.08264207 0.08336208 0.08246504 0.08124258 0.08349224
 0.08148095]",1.0036165018721335,1.0041867040275005,0.00966039685180509,0.08359144628047943,0.08223962783813477,0.08631333708763123,0.08373894542455673,0.0849761813879013,0.0844554752111435,0.0826420709490776,0.08336208015680313,0.0824650377035141,0.08124258369207382,0.08349224179983139,0.0814809501171112,0.0
6,2014-01-14,"[0.         0.08358048 0.08219369 0.08630421 0.08371174 0.08495555
 0.0844456  0.08269127 0.08346415 0.08251363 0.08125236 0.0833707
 0.08151663]",0.9946275948457074,0.995249282407785,0.009387047130710008,0.08358047902584076,0.08219368755817413,0.0863042101264,0.08371174335479736,0.08495555073022842,0.08444559574127197,0.0826912671327591,0.08346415311098099,0.08251363039016724,0.08125235885381699,0.08337070047855377,0.08151663094758987,0.0
7,2014-01-15,"[0.         0.08355872 0.08214277 0.08631566 0.0836965  0.08495612
 0.08437782 0.0827022  0.08355831 0.08251705 0.08129849 0.08325554
 0.08162079]",0.9876414430682089,0.9884199338788408,0.007731095924917268,0.08355872333049774,0.08214277029037476,0.08631566166877747,0.08369649946689606,0.08495611697435379,0.08437781780958176,0.08270220458507538,0.08355831354856491,0.08251705020666122,0.08129848539829254,0.08325554430484772,0.08162079006433487,0.0
8,2014-01-16,"[0.         0.08358376 0.08219444 0.08630188 0.08377789 0.08495291
 0.08437448 0.08264312 0.08347103 0.0824881  0.08128718 0.08326705
 0.08165818]",0.9927812858513911,0.9933721367177613,0.009912438490604494,0.083583764731884,0.08219444006681442,0.08630187809467316,0.08377788960933685,0.08495290577411652,0.08437447994947433,0.08264312148094177,0.08347102999687195,0.08248809725046158,0.08128718286752701,0.08326704800128937,0.08165818452835083,0.0
9,2014-01-17,"[0.         0.08356562 0.08218905 0.08632502 0.08372282 0.08497952
 0.08440422 0.08264529 0.08345135 0.08246861 0.0812952  0.08337582
 0.08157749]",0.9975374689410172,0.9977698629775195,0.008606935525371399,0.0835656225681305,0.08218904584646225,0.0863250195980072,0.08372282236814499,0.08497951924800873,0.08440422266721725,0.08264528959989548,0.08345134556293488,0.08246860653162003,0.0812951996922493,0.08337581902742386,0.08157748728990555,0.0
10,2014-01-21,"[0.         0.08342172 0.08216222 0.08632681 0.08375504 0.08505059
 0.08431585 0.08256175 0.08342377 0.08237281 0.08139283 0.08352397
 0.08169266]",0.9946650476216385,0.9954714407711177,0.01445929038173988,0.0834217220544815,0.08216221630573273,0.08632680773735046,0.08375503867864609,0.08505059033632278,0.08431585133075714,0.08256174623966217,0.08342377096414566,0.08237280696630478,0.08139283210039139,0.08352396637201309,0.0816926583647728,0.0
11,2014-01-22,"[0.         0.0834577  0.08214657 0.08635549 0.08375037 0.08504929
 0.08430473 0.08257613 0.08344667 0.08237829 0.08136848 0.08350274
 0.08166352]",0.994928828351892,0.9953463217521125,0.01684204293880271,0.08345770090818405,0.08214657008647919,0.08635548502206802,0.08375036716461182,0.08504928648471832,0.08430472761392593,0.08257612586021423,0.08344666659832001,0.08237829059362411,0.08136848360300064,0.08350273966789246,0.08166351914405823,0.0
