,Date,Weights,Profit,Base Profit,Volume,C,JPM,TCF,UMBF,MTH,BZH,PHM,NVR,ENSV,RES,CLB,HLX,cash
0,2014-01-06,"[0.09733633 0.0990296  0.12839248 0.12652588 0.10349071 0.11867658
 0.         0.         0.         0.11427697 0.109926   0.
 0.10234545]",0.9999999999909733,0.9999999999917251,0.9026636722604323,0.0990296033710921,0.12839247601377626,0.1265258835767077,0.10349070649512421,0.11867657998587039,0.0,0.0,0.0,0.11427696971395825,0.10992599884849662,0.0,0.10234545425540675,0.09733632773956766
1,2014-01-07,"[0.         0.10802197 0.14440093 0.1421447  0.11327883 0.13221562
 0.         0.         0.         0.12666092 0.12116699 0.
 0.11211004]",1.011097564503639,1.0039854515158737,0.09733632773868907,0.10802196668105245,0.14440093030683246,0.14214470272775162,0.1132788273920641,0.13221561502745763,0.0,0.0,0.0,0.12666092244176133,0.1211669927633187,0.0,0.11211004265976166,0.0
2,2014-01-08,"[0.         0.10777454 0.14496617 0.14270664 0.11270163 0.13219864
 0.         0.         0.         0.12672456 0.12125583 0.
 0.11167198]",1.0128533127348778,1.0035415339072562,0.007722156661864245,0.10777454110131174,0.1449661729187705,0.14270664478387549,0.11270162720910785,0.13219864086377744,0.0,0.0,0.0,0.12672456345403693,0.1212558272281663,0.0,0.11167198244095368,0.0
3,2014-01-09,"[0.         0.10778382 0.14496985 0.14264243 0.11252165 0.13241959
 0.         0.         0.         0.12735871 0.12064978 0.
 0.11165417]",1.0100501915244404,0.9961298183725296,0.012312441395590365,0.10778382002696871,0.14496985086378,0.14264243029732282,0.11252165104825237,0.13241959111003346,0.0,0.0,0.0,0.12735870956699039,0.12064977751685758,0.0,0.11165416956979479,0.0
4,2014-01-10,"[0.         0.10758294 0.14476593 0.14311476 0.11279739 0.13225628
 0.         0.         0.         0.12662999 0.12098953 0.
 0.11186316]",1.0211446142062024,1.0049431951617136,0.006968139238265854,0.10758294221043642,0.1447659346945794,0.14311475877951493,0.11279739441791996,0.13225628399274417,0.0,0.0,0.0,0.1266299904219162,0.12098953178337461,0.0,0.11186316369951442,0.0
5,2014-01-13,"[0.         0.10761327 0.14486771 0.14245617 0.11260136 0.13263906
 0.         0.         0.         0.12792419 0.12053628 0.
 0.11136196]",1.0161099164298724,1.0016489330833156,0.019829464240629566,0.10761327402396406,0.14486770754605371,0.14245616803018504,0.11260136378918684,0.13263906037541512,0.0,0.0,0.0,0.1279241885707876,0.12053627782370699,0.0,0.11136195984070055,0.0
6,2014-01-14,"[0.         0.10765622 0.14491623 0.1429735  0.11297795 0.13234759
 0.         0.         0.         0.12621363 0.12096084 0.
 0.11195404]",1.0151258515998463,1.0025077644791156,0.009644564977070797,0.10765621690645848,0.1449162325807437,0.1429735000530132,0.1129779452208507,0.13234758945143676,0.0,0.0,0.0,0.12621363350257062,0.12096083912095124,0.0,0.11195404316397518,0.0
7,2014-01-15,"[0.         0.10744661 0.14480558 0.142972   0.11241809 0.13244661
 0.         0.         0.         0.127125   0.12096649 0.
 0.11181963]",1.0154388557490903,0.9985351625322756,0.008033232152063974,0.10744660712472387,0.1448055831375097,0.1429719994474465,0.1124180934074103,0.13244660583201753,0.0,0.0,0.0,0.12712499799351293,0.12096648692229121,0.0,0.11181962613508796,0.0
8,2014-01-16,"[0.         0.10746574 0.14479074 0.14316678 0.11252701 0.13203235
 0.         0.         0.         0.12776416 0.12081645 0.
 0.11143677]",1.0155168194662911,1.0009383543338064,0.014948181846379058,0.10746574282518291,0.1447907380345663,0.14316678398583177,0.11252701235569537,0.13203234863204855,0.0,0.0,0.0,0.1277641582797147,0.12081644771036605,0.0,0.1114367681765945,0.0
9,2014-01-17,"[0.         0.10762849 0.14466186 0.14326247 0.11254871 0.13267631
 0.         0.         0.         0.12628621 0.12125381 0.
 0.11168215]",1.0192882654515416,1.0021360482977362,0.010855400049720064,0.10762849266647675,0.14466185646531923,0.14326246758262784,0.11254870526177768,0.13267631242919373,0.0,0.0,0.0,0.12628621190406877,0.12125380535806557,0.0,0.11168214833247037,0.0
10,2014-01-21,"[0.         0.10731371 0.14514816 0.14311631 0.11235797 0.13262644
 0.         0.         0.         0.12697169 0.12070035 0.
 0.11176537]",1.0290732551192627,1.009158003305551,0.006851318339378655,0.10731370914660503,0.14514816455558568,0.14311630527857688,0.11235797155553376,0.1326264353473092,0.0,0.0,0.0,0.1269716933106378,0.12070034842084991,0.0,0.11176537238490172,0.0
11,2014-01-22,"[0.         0.10721066 0.1448661  0.14290171 0.11218566 0.13258337
 0.         0.         0.         0.12811271 0.12069749 0.
 0.11144229]",1.0335965232320967,1.0137090272269533,0.018937949429540874,0.10721066331899881,0.14486609600707567,0.14290171041224756,0.1121856616984435,0.1325833711665641,0.0,0.0,0.0,0.12811270858825902,0.1206974941156672,0.0,0.1114422946927442,0.0
12,2014-01-23,"[0.         0.10744844 0.14442383 0.14317685 0.1125972  0.132549
 0.         0.         0.         0.1265818  0.12127845 0.
 0.11194443]",1.039214048968022,1.015704207284686,0.01284950430006461,0.10744844135802913,0.14442383002686554,0.14317684945217443,0.11259719867545562,0.13254899933453332,0.0,0.0,0.0,0.12658180468643965,0.1212784462867551,0.0,0.11194443017974719,0.0
13,2014-01-24,"[0.         0.10740374 0.14484245 0.14320927 0.11266316 0.13234185
 0.         0.         0.         0.12689647 0.12069968 0.
 0.11194338]",1.0497256393834538,1.0247677588286705,0.009877649925895805,0.10740373664816551,0.1448424478120753,0.14320926684152518,0.11266316427124975,0.13234185321822808,0.0,0.0,0.0,0.12689647083562539,0.12069968451256817,0.0,0.11194337586056265,0.0
14,2014-01-27,"[0.         0.10738384 0.14427095 0.14276925 0.11259997 0.132737
 0.         0.         0.         0.1277918  0.12073482 0.
 0.11171238]",1.0320978876796816,1.0133251091168294,0.018695779577026013,0.10738383767305673,0.14427094612551233,0.14276924770579644,0.1125999684875881,0.13273700204719197,0.0,0.0,0.0,0.12779179891131595,0.12073481966369737,0.0,0.11171237938584111,0.0
15,2014-01-28,"[0.         0.10735626 0.14469052 0.14311326 0.11234755 0.1332171
 0.         0.         0.         0.12722111 0.1206105  0.
 0.11144369]",1.0201568204395872,0.998721238216544,0.01423482938884465,0.10735625974321188,0.14469052160826387,0.14311326146956174,0.11234755400486846,0.13321710114118965,0.0,0.0,0.0,0.127221107714679,0.12061050087585279,0.0,0.11144369344237275,0.0
16,2014-01-29,"[0.         0.10738806 0.1446136  0.14381631 0.11186496 0.13326854
 0.         0.         0.         0.12681762 0.12087141 0.
 0.11135951]",1.0177905934604938,1.0006226103180533,0.011096817238679066,0.10738805984069026,0.1446135980810771,0.14381630612731536,0.11186495578950606,0.13326854442001373,0.0,0.0,0.0,0.1268176171235801,0.12087140638952366,0.0,0.11135951222829349,0.0
17,2014-01-30,"[0.         0.10758607 0.1449753  0.14343148 0.11151978 0.13256801
 0.         0.         0.         0.12787596 0.12046308 0.
 0.11158032]",1.0173168120708924,1.0054003546766253,0.016532417177239012,0.10758607159681169,0.14497530339949344,0.14343147829350178,0.11151977985349418,0.13256801471497404,0.0,0.0,0.0,0.1278759554347884,0.12046307928556463,0.0,0.11158031742137174,0.0
18,2014-01-31,"[0.         0.10745218 0.14466677 0.14346759 0.11157261 0.13353525
 0.         0.         0.         0.12699942 0.12044012 0.
 0.11186606]",1.0138461091821231,1.0110350103013208,0.010574314554399578,0.10745217879452237,0.14466676917345192,0.14346759212321278,0.11157260674943945,0.1335352501121494,0.0,0.0,0.0,0.12699941807818302,0.12044012499015808,0.0,0.11186605997888296,0.0
19,2014-02-03,"[0.         0.10742355 0.14522265 0.14347997 0.11099972 0.13360875
 0.         0.         0.         0.12700111 0.1206335  0.
 0.11163076]",0.9823657410442692,0.9833044385716118,0.015336809791794121,0.10742354731371798,0.14522264824651795,0.1434799686128387,0.11099971630598307,0.13360875027833274,0.0,0.0,0.0,0.12700110935755035,0.12063350485398606,0.0,0.11163075503107318,0.0
