,Date,Weights,Profit,Base Profit,Volume,LAWS,KAMN,WLFC,HDSN,XLNX,MXIM,KOPN,INTC,NBIX,BCRX,TTNP,TECH,cash
0,2014-01-06,"[0.08038494 0.09123987 0.09237143 0.08798526 0.13490132 0.
 0.         0.08165392 0.         0.1113693  0.08876383 0.09893887
 0.13239125]",0.999999999990804,0.9999999999917251,0.9196150608064133,0.09123986934589698,0.09237142976291093,0.08798525971749345,0.13490131902630387,0.0,0.0,0.08165392147895184,0.0,0.111369298807053,0.08876383431996694,0.09893887473915774,0.13239125360867857,0.08038493919358686
1,2014-01-07,"[0.         0.09721589 0.09978359 0.09451029 0.15064137 0.
 0.         0.08642265 0.         0.12177024 0.09479717 0.1065301
 0.1483287 ]",1.016684226260022,1.0120319957157937,0.08038493919284764,0.09721588713605792,0.09978358826568008,0.09451029252239483,0.15064137125522156,0.0,0.0,0.08642265019231926,0.0,0.121770242165547,0.09479716701045822,0.10653009915596777,0.14832870229635337,0.0
2,2014-01-08,"[0.         0.09669295 0.09955109 0.09399503 0.15150942 0.
 0.         0.086035   0.         0.12172937 0.09497709 0.10623112
 0.14927892]",1.096296875951018,1.0556201277243713,0.017099761769168734,0.09669295260782704,0.09955108662097545,0.09399502589186655,0.1515094198528756,0.0,0.0,0.08603500338319496,0.0,0.12172937491546479,0.09497709377110013,0.1062311195472527,0.14927892340944282,0.0
3,2014-01-09,"[0.         0.09612313 0.09874188 0.09350942 0.15027667 0.
 0.         0.08491522 0.         0.12925913 0.09380121 0.10561512
 0.14775821]",1.1120514183020067,1.0687626156295593,0.11638913847991814,0.09612313078067485,0.09874188124069605,0.0935094213461323,0.1502766736726033,0.0,0.0,0.08491522418819861,0.0,0.12925913322914803,0.09380120521975127,0.10561511616965025,0.14775821415314525,0.0
4,2014-01-10,"[0.         0.09622469 0.0994127  0.09411131 0.15139877 0.
 0.         0.08548602 0.         0.12465157 0.09412354 0.10570496
 0.14888645]",1.1303086057857419,1.080576263381796,0.04751341022689054,0.09622469064443159,0.09941270111974404,0.09411130778261348,0.15139876823484233,0.0,0.0,0.08548602104321532,0.0,0.12465156886007002,0.09412353586650946,0.10570495798731741,0.1488864484612563,0.0
5,2014-01-13,"[0.         0.09601249 0.0994269  0.09417556 0.1518353  0.
 0.         0.08567232 0.         0.12198011 0.09507299 0.10606088
 0.14976344]",1.1360429398548824,1.085014592389638,0.016380102715417844,0.09601249171972724,0.09942690404063198,0.09417555683322931,0.1518352965097826,0.0,0.0,0.0856723244918402,0.0,0.12198011487217887,0.09507298922028593,0.10606088100088296,0.14976344131144087,0.0
6,2014-01-14,"[0.         0.09623472 0.09950482 0.09381719 0.15189199 0.
 0.         0.08575311 0.         0.12197102 0.09492393 0.10618172
 0.14972151]",1.147927382566896,1.0947120276002256,0.023136575252570544,0.09623472263968723,0.09950482296868492,0.09381718777066163,0.1518919859726222,0.0,0.0,0.08575310662691277,0.0,0.12197101896742106,0.09492393362173719,0.10618171595372987,0.14972150547854324,0.0
7,2014-01-15,"[0.         0.09544117 0.09926565 0.0936429  0.15208573 0.
 0.         0.08591664 0.         0.12219063 0.09468308 0.10695357
 0.14982063]",1.1463706270801666,1.0958279261891959,0.01795637989722907,0.09544117354128467,0.09926564887467931,0.09364289665024174,0.15208573059043332,0.0,0.0,0.08591663545649171,0.0,0.12219062518080863,0.0946830848884946,0.10695357435713067,0.14982063046043542,0.0
8,2014-01-16,"[0.         0.09586378 0.09969919 0.09345846 0.15218701 0.
 0.         0.08619644 0.         0.12153566 0.09498722 0.10636627
 0.14970597]",1.1803009899832542,1.1232562999305185,0.015364795154632705,0.09586378490034529,0.09969918627111457,0.09345846309004598,0.15218700529384777,0.0,0.0,0.08619644250076115,0.0,0.12153565946199427,0.09498721627812085,0.10636627222730428,0.14970596997646593,0.0
9,2014-01-17,"[0.         0.09525725 0.09922558 0.09326383 0.15326881 0.
 0.         0.08639599 0.         0.1214706  0.09550306 0.10668475
 0.14893014]",1.174213022262507,1.1184273464658616,0.02629242058500141,0.09525724699365072,0.09922557724093167,0.09326382930270447,0.15326881273747875,0.0,0.0,0.08639599068348691,0.0,0.1214706010191415,0.09550305714563513,0.10668474542767328,0.14893013944929762,0.0
10,2014-01-21,"[0.         0.09608133 0.09959346 0.09320438 0.15323377 0.
 0.         0.08654526 0.         0.12133948 0.09404202 0.1065796
 0.14938071]",1.1716525585299944,1.115833587089444,0.0282788355482813,0.09608132970955234,0.09959345638098498,0.09320438154192164,0.1532337662133249,0.0,0.0,0.08654525858950622,0.0,0.12133948332279273,0.09404201655577128,0.10657960247251086,0.14938070521363492,0.0
11,2014-01-22,"[0.         0.09526084 0.0995018  0.0930836  0.15302227 0.
 0.         0.0861179  0.         0.12167278 0.09467313 0.10687229
 0.1497954 ]",1.184035872397538,1.1278394434943029,0.014822743413730508,0.09526084289676083,0.09950179562444492,0.09308359824681461,0.1530222743409648,0.0,0.0,0.08611789976532291,0.0,0.12167277617547516,0.09467312663681927,0.10687229122895114,0.1497953950844464,0.0
12,2014-01-23,"[0.         0.09498331 0.09914364 0.0926389  0.15403919 0.
 0.         0.08629285 0.         0.12123217 0.09539755 0.10676293
 0.14950946]",1.193221125797038,1.1302410502739244,0.01525617320632596,0.09498330774958744,0.0991436369686447,0.09263890365755144,0.15403918710847844,0.0,0.0,0.0862928492670381,0.0,0.12123216684268136,0.09539755282730498,0.10676293498912992,0.14950946058958356,0.0
13,2014-01-24,"[0.         0.09506249 0.09895495 0.09228689 0.15458062 0.
 0.         0.08666397 0.         0.12027789 0.09533922 0.10765358
 0.14918039]",1.206063963583634,1.1401057473806846,0.020867256907957318,0.09506249193313902,0.09895495239930333,0.0922868882883362,0.15458062018480156,0.0,0.0,0.08666396515703824,0.0,0.12027789343887048,0.09533921815837217,0.10765357799709861,0.14918039244304035,0.0
14,2014-01-27,"[0.         0.09461331 0.09868718 0.09174048 0.1552788  0.
 0.         0.08673732 0.         0.12008721 0.09571313 0.10816235
 0.14898023]",1.2018767430025665,1.1404545991421045,0.03171118390011471,0.09461330747314152,0.0986871778816413,0.09174047617763043,0.15527879907905418,0.0,0.0,0.08673731717998769,0.0,0.12008721457946814,0.09571312896791835,0.1081623536262102,0.1489802250349482,0.0
15,2014-01-28,"[0.         0.09436834 0.09880904 0.09195067 0.15484701 0.
 0.         0.08669163 0.         0.12067369 0.09543375 0.10747997
 0.14974589]",1.1746415155077308,1.1161119861421607,0.01694790087181275,0.09436834029361398,0.09880903939045474,0.0919506740982882,0.1548470103489888,0.0,0.0,0.08669163030945627,0.0,0.12067369250425629,0.09543374854856973,0.10747997395233368,0.14974589055403834,0.0
16,2014-01-29,"[0.         0.09453035 0.09908504 0.09285495 0.15509138 0.
 0.         0.08614627 0.         0.12052074 0.09399681 0.10801094
 0.14976352]",1.1414402829833366,1.0877195316695858,0.03151873777411673,0.0945303509431538,0.09908504456970484,0.09285495139780901,0.15509137628552008,0.0,0.0,0.08614627174954004,0.0,0.12052073843416217,0.09399680817870798,0.10801094129901521,0.1497635171423868,0.0
17,2014-01-30,"[0.         0.09473085 0.0995273  0.09277137 0.15525417 0.
 0.         0.08610006 0.         0.12055815 0.093824   0.10659549
 0.1506386 ]",1.1377661486738948,1.0859306112154685,0.031748154828669155,0.0947308543420458,0.09952729971788461,0.0927713727207906,0.15525417016560747,0.0,0.0,0.08610006181608398,0.0,0.12055814984885073,0.09382400199915678,0.10659549307409255,0.15063859631548762,0.0
18,2014-01-31,"[0.         0.09441365 0.09935857 0.09326383 0.15415134 0.
 0.         0.08595543 0.         0.12097835 0.09525035 0.10614291
 0.15048557]",1.1445210467453257,1.0906628233656581,0.021422646264921057,0.09441365470712547,0.09935857414981782,0.09326382586908757,0.15415133824353028,0.0,0.0,0.08595542582028064,0.0,0.12097835491662155,0.09525034916140605,0.10614291057867095,0.15048556655345982,0.0
19,2014-02-03,"[0.         0.0947869  0.09941028 0.09280698 0.15505899 0.
 0.         0.08581546 0.         0.1205372  0.09524945 0.10650129
 0.14983346]",1.1361354895976068,1.0830139170457844,0.015612395955074646,0.09478690379692935,0.09941028343276384,0.09280697639339908,0.15505898511302046,0.0,0.0,0.08581545730033506,0.0,0.12053719506332712,0.0952494484710392,0.10650128637717128,0.1498334640520145,0.0
20,2014-02-04,"[0.         0.09456787 0.0994855  0.09287217 0.15410859 0.
 0.         0.08571122 0.         0.12058493 0.09500911 0.10708926
 0.15057135]",1.133261511284172,1.0827191571711272,0.010342003662166886,0.09456787163023438,0.09948549854141336,0.09287217277684519,0.15410858934223026,0.0,0.0,0.08571122302306994,0.0,0.12058492556552364,0.09500911163396653,0.10708926075695348,0.15057134672976308,0.0
21,2014-02-05,"[0.         0.09438814 0.0995359  0.09327932 0.15324995 0.
 0.         0.08551487 0.         0.12122226 0.09506038 0.10691187
 0.15083731]",1.0989751389987887,1.0585836769355166,0.009387280874395838,0.09438813828394244,0.09953589977064435,0.09327932027041766,0.15324995122034477,0.0,0.0,0.08551487031839386,0.0,0.12122225872457679,0.09506038163703169,0.1069118742207185,0.15083730555392996,0.0
22,2014-02-06,"[0.         0.09411096 0.0995303  0.09326409 0.15437997 0.
 0.         0.0855393  0.         0.12142154 0.09461291 0.10701041
 0.15013052]",1.10419180573379,1.0602342327729926,0.021179276647572715,0.09411095831362423,0.09953030433479274,0.09326409026040307,0.15437997337170703,0.0,0.0,0.08553929531725599,0.0,0.12142154100134342,0.09461291116680691,0.10701040841264037,0.15013051782142628,0.0
23,2014-02-07,"[0.         0.09476191 0.09938886 0.09288324 0.15417009 0.
 0.         0.08564484 0.         0.12102121 0.09469798 0.10726073
 0.15017113]",1.0882400059616222,1.051505389062805,0.019397896457299897,0.09476190709232735,0.09938886391600155,0.09288324333998584,0.15417009423434305,0.0,0.0,0.08564484437108548,0.0,0.12102120866842778,0.0946979835678756,0.10726072932344936,0.15017112548650394,0.0
24,2014-02-10,"[0.         0.0941341  0.09950216 0.09309797 0.15401289 0.
 0.         0.08578888 0.         0.12118846 0.09485442 0.10696772
 0.1504534 ]",1.0977251514171444,1.056708216438714,0.010154247156048804,0.09413409715256653,0.09950215581873051,0.0930979749646669,0.15401288713226294,0.0,0.0,0.08578888165024516,0.0,0.12118845783574819,0.0948544247453696,0.10696771807206361,0.15045340262834656,0.0
25,2014-02-11,"[0.         0.09471497 0.09951517 0.09306143 0.15437908 0.
 0.         0.08589326 0.         0.12013085 0.0946915  0.10700754
 0.15060619]",1.1110994147065083,1.0673951882663932,0.02026146320909739,0.09471497145333149,0.09951517278119992,0.09306143235973761,0.15437908396837663,0.0,0.0,0.08589326063656014,0.0,0.12013084558007484,0.09469149500414106,0.10700754464784103,0.15060619356873736,0.0
26,2014-02-12,"[0.         0.09386926 0.09942499 0.09262244 0.15451233 0.
 0.         0.08538016 0.         0.12166166 0.09517856 0.10654937
 0.15080124]",1.1197103179194572,1.0739965759367327,0.029487007516902603,0.0938692587401974,0.09942499481891308,0.09262244340256394,0.15451232638927134,0.0,0.0,0.08538015605460869,0.0,0.1216616570990082,0.09517855513929555,0.10654936859297522,0.1508012397631666,0.0
27,2014-02-13,"[0.         0.09386827 0.09896301 0.09088771 0.16193796 0.
 0.         0.08742879 0.         0.11391669 0.09735757 0.10788167
 0.14775833]",1.1166669819002197,1.0774086367330011,0.030222487096011632,0.09386826832024948,0.09896300932230241,0.09088771165842274,0.16193796366142324,0.0,0.0,0.08742878669055272,0.0,0.1139166866497423,0.09735757427165734,0.10788167314087214,0.1477583262847777,0.0
28,2014-02-14,"[0.         0.0941337  0.09909834 0.09049258 0.16282828 0.
 0.         0.08744094 0.         0.11379088 0.09698372 0.10837638
 0.14685518]",1.1145130736087716,1.0786430422179871,0.01623549947788444,0.0941337012917855,0.09909834456906363,0.09049257563302893,0.16282828084957013,0.0,0.0,0.08744094264513905,0.0,0.1137908800844769,0.09698371542889204,0.10837637730238212,0.1468551821956619,0.0
29,2014-02-18,"[0.         0.09471136 0.09906327 0.09005548 0.16427553 0.
 0.         0.08741271 0.         0.11349365 0.09696197 0.10788908
 0.14613696]",1.1359523880942404,1.09607346897325,0.019221381324317718,0.09471135609222109,0.09906327411822813,0.09005547723056234,0.16427552885085703,0.0,0.0,0.08741270955448269,0.0,0.11349364713772268,0.0969619698122285,0.10788907818432346,0.14613695901937415,0.0
30,2014-02-19,"[0.         0.09360357 0.0990506  0.08962665 0.1645827  0.
 0.         0.08749561 0.         0.11311571 0.09749112 0.1085515
 0.14648252]",1.119098937931927,1.0880177265019597,0.009773416947668001,0.09360357412289254,0.09905060185325003,0.08962664620850794,0.16458270483744716,0.0,0.0,0.08749561044255783,0.0,0.11311571341768657,0.09749112223482918,0.10855150362873038,0.14648252325409844,0.0
31,2014-02-20,"[0.         0.09310505 0.0990569  0.08959696 0.16426506 0.
 0.         0.0879777  0.         0.11289931 0.09776352 0.10872706
 0.14660845]",1.1320294450102755,1.0993026251481204,0.02112230940345623,0.09310504738496546,0.09905689780008725,0.08959696024693099,0.16426505521322596,0.0,0.0,0.08797769987527791,0.0,0.11289930768366163,0.09776352068937712,0.10872705652442054,0.14660845458205296,0.0
32,2014-02-21,"[0.         0.09342775 0.09857741 0.08923497 0.16467968 0.
 0.         0.08866072 0.         0.11290392 0.09789384 0.10850102
 0.14612069]",1.1390153846834072,1.104868040276463,0.025298769666832224,0.09342775409675227,0.09857741288386708,0.08923497117924412,0.16467967705564016,0.0,0.0,0.08866071873551128,0.0,0.11290391927051817,0.0978938425768562,0.10850101869117099,0.14612068551043977,0.0
33,2014-02-24,"[0.         0.0938355  0.09852033 0.08912533 0.16571225 0.
 0.         0.08826357 0.         0.11200447 0.09830304 0.10910376
 0.14513174]",1.1461656617680094,1.1162597002060919,0.02265871445634926,0.09383550346620073,0.09852033498790785,0.08912533342178947,0.16571225437480583,0.0,0.0,0.08826357272768028,0.0,0.11200446743358136,0.098303037615726,0.10910375804171112,0.1451317379305973,0.0
34,2014-02-25,"[0.         0.09271984 0.09873431 0.08908029 0.16510577 0.
 0.         0.08851057 0.         0.11335764 0.09833534 0.10866785
 0.14548838]",1.1515603568095123,1.1193740690593776,0.03637489231802742,0.09271984073117068,0.09873431102886014,0.08908029122096148,0.16510577334068247,0.0,0.0,0.08851056517962047,0.0,0.11335764490628547,0.09833534367724082,0.10866785467667957,0.14548837523849892,0.0
35,2014-02-26,"[0.         0.09366827 0.09866484 0.08915125 0.16563525 0.
 0.         0.08757582 0.         0.11321078 0.09763622 0.10883142
 0.14562615]",1.1452754841088584,1.1164920743133007,0.01625389450019646,0.0936682715395148,0.09866483955596753,0.08915124716371187,0.16563525336608886,0.0,0.0,0.08757581949715994,0.0,0.11321077766945296,0.09763622362529598,0.10883141732844566,0.14562615025436237,0.0
