,Date,Weights,Profit,Base Profit,Volume,CLB,RES,ENSV,HLX,PFE,ABT,JNJ,BMY,JPM,C,TCF,UMBF,cash
0,2014-01-06,"[0.07282297 0.07666628 0.07994589 0.07906104 0.07714591 0.07555222
 0.0775646  0.07574278 0.07674062 0.07694858 0.07699185 0.07850185
 0.07631545]",0.9998146018331708,0.9998000000000002,0.9271770641207695,0.07666628062725067,0.0799458920955658,0.07906103879213333,0.07714591175317764,0.07555221766233444,0.07756459712982178,0.07574278116226196,0.07674062252044678,0.07694857567548752,0.07699184864759445,0.07850185036659241,0.07631544768810272,0.07282297313213348
1,2014-01-07,"[0.07243179 0.07665849 0.07926246 0.07915191 0.07803547 0.07624102
 0.07733972 0.07537515 0.07669955 0.0769753  0.07685881 0.07798778
 0.07698258]",1.0099366801611924,1.0106605298801694,0.004334184108083568,0.07665848731994629,0.07926245778799057,0.07915190607309341,0.07803547382354736,0.07624101638793945,0.07733972370624542,0.07537514716386795,0.07669955492019653,0.07697530090808868,0.07685881108045578,0.07798778265714645,0.07698258012533188,0.0724317878484726
2,2014-01-08,"[0.07246654 0.07668518 0.07924378 0.07913376 0.07799529 0.07625166
 0.07736965 0.07538353 0.07670552 0.0769568  0.0768539  0.07797933
 0.0769751 ]",1.0111144064847388,1.0119490232066901,0.008010368462476918,0.07668518275022507,0.07924377918243408,0.07913375645875931,0.07799528539180756,0.07625165581703186,0.07736964523792267,0.07538352906703949,0.07670551538467407,0.07695680111646652,0.07685390114784241,0.07797933369874954,0.07697509974241257,0.07246653735637665
3,2014-01-09,"[0.07250623 0.07669488 0.0792245  0.07909057 0.07805439 0.07627328
 0.0774069  0.07533474 0.07672144 0.07693386 0.07677364 0.07798555
 0.07700002]",1.0106086358780408,1.0113401532950028,0.01122462894342119,0.07669488340616226,0.07922449707984924,0.07909057289361954,0.07805439084768295,0.07627327740192413,0.07740689814090729,0.07533474266529083,0.0767214447259903,0.0769338607788086,0.07677363604307175,0.07798555493354797,0.07700002193450928,0.07250622659921646
4,2014-01-10,"[0.07256312 0.07667298 0.07918581 0.07906875 0.07805023 0.07626133
 0.07740694 0.07537718 0.07673218 0.07692456 0.07677981 0.07795057
 0.07702653]",1.0200489282273963,1.021712190743846,0.006485054244490266,0.0766729786992073,0.07918580621480942,0.07906875014305115,0.07805023342370987,0.07626133412122726,0.07740694284439087,0.07537718117237091,0.07673218101263046,0.07692455500364304,0.076779805123806,0.07795056700706482,0.07702653110027313,0.07256311923265457
5,2014-01-13,"[0.07259334 0.07661285 0.07912895 0.07906076 0.07810064 0.07623228
 0.07732341 0.07540508 0.07677293 0.07694945 0.07679457 0.07792728
 0.07709845]",1.0209711500018608,1.022279222033771,0.015287718935412644,0.07661284506320953,0.07912895083427429,0.07906075567007065,0.07810063660144806,0.07623227685689926,0.07732341438531876,0.0754050761461258,0.07677292823791504,0.07694944739341736,0.0767945721745491,0.07792727649211884,0.07709845155477524,0.0725933387875557
6,2014-01-14,"[0.07258348 0.07658077 0.07914855 0.07906983 0.07812398 0.07622357
 0.07730073 0.07541972 0.07676227 0.07697077 0.07680608 0.07791503
 0.0770952 ]",1.0223514908619833,1.02374137902085,0.010995319930208528,0.07658077031373978,0.0791485458612442,0.0790698304772377,0.07812397927045822,0.07622357457876205,0.07730073481798172,0.07541971653699875,0.07676227390766144,0.07697077095508575,0.07680607587099075,0.07791502773761749,0.07709520310163498,0.07258348166942596
7,2014-01-15,"[0.07262862 0.07663467 0.0791398  0.07902811 0.07812127 0.07623262
 0.07738762 0.07537936 0.0767668  0.07692143 0.07673583 0.07791726
 0.07710664]",1.0237149478021694,1.0255274219192516,0.007728598341597662,0.07663466781377792,0.07913979887962341,0.07902810722589493,0.07812127470970154,0.07623261958360672,0.07738761603832245,0.07537935674190521,0.07676679641008377,0.07692142575979233,0.07673583179712296,0.07791725546121597,0.07710663974285126,0.07262862473726273
8,2014-01-16,"[0.07254848 0.07659381 0.07915734 0.07908177 0.07812076 0.07623101
 0.07731774 0.07540806 0.07675964 0.07698005 0.07678814 0.07793968
 0.07707353]",1.0262939749778404,1.0278084458694976,0.010597062974010267,0.0765938088297844,0.07915733754634857,0.07908176630735397,0.07812076061964035,0.07623101025819778,0.0773177444934845,0.07540805637836456,0.07675963640213013,0.07698005437850952,0.07678814232349396,0.07793968170881271,0.07707352936267853,0.07254847884178162
9,2014-01-17,"[0.07255586 0.07661939 0.07918704 0.07905996 0.07810099 0.07624654
 0.07736962 0.07540495 0.07674484 0.0769683  0.07675727 0.07794124
 0.07704403]",1.0263065691565243,1.0277596757808976,0.009829900805056099,0.07661938667297363,0.07918703556060791,0.07905995845794678,0.07810098677873611,0.07624653726816177,0.07736962288618088,0.07540494948625565,0.07674483954906464,0.07696830481290817,0.0767572671175003,0.07794123888015747,0.0770440325140953,0.07255586236715317
