,Date,Weights,Profit,Base Profit,Volume,C,JPM,TCF,UMBF,MTH,BZH,PHM,NVR,ENSV,RES,CLB,HLX,cash
0,2014-01-06,"[0.07232702 0.07438823 0.07731372 0.07407571 0.07925193 0.07854017
 0.07625099 0.07681239 0.08094651 0.07860995 0.07807888 0.07863803
 0.07476646]",0.9998144579558487,0.9998000000000002,0.9276729747653008,0.07438822835683823,0.07731372117996216,0.07407571375370026,0.07925193011760712,0.07854016870260239,0.07625099271535873,0.07681238651275635,0.08094651252031326,0.07860995084047318,0.07807888090610504,0.07863803207874298,0.07476645708084106,0.07232701778411865
1,2014-01-07,"[0.07248516 0.07457548 0.0767729  0.07418377 0.0789234  0.07846692
 0.07647058 0.07715021 0.08091425 0.07864377 0.07825217 0.07842519
 0.07473619]",1.0042166260796954,1.0046151029100692,0.0022773764069326445,0.07457548379898071,0.07677289843559265,0.07418376952409744,0.07892340421676636,0.07846692204475403,0.07647057622671127,0.07715021073818207,0.08091425150632858,0.07864376902580261,0.07825217396020889,0.07842519134283066,0.07473618537187576,0.07248516380786896
2,2014-01-08,"[0.07257391 0.07456581 0.07677051 0.07416514 0.07893992 0.07843927
 0.07646062 0.07714136 0.08088735 0.07864152 0.07827654 0.0783915
 0.07474659]",1.0037218129306391,1.0040787749793108,0.009976236337119871,0.0745658129453659,0.07677051424980164,0.07416513562202454,0.07893992215394974,0.07843926548957825,0.07646062225103378,0.07714135944843292,0.08088734745979309,0.07864151895046234,0.07827653735876083,0.07839149981737137,0.07474658638238907,0.07257390767335892
3,2014-01-09,"[0.07264779 0.07455238 0.07677034 0.07414477 0.07896108 0.0784113
 0.07645518 0.07712703 0.08087597 0.07862285 0.07832109 0.07835957
 0.07475065]",0.9952915405161494,0.9951241627293259,0.011232024898609453,0.07455237954854965,0.07677033543586731,0.07414477318525314,0.078961081802845,0.0784112960100174,0.07645518332719803,0.07712703198194504,0.08087597042322159,0.07862284779548645,0.07832109183073044,0.07835957407951355,0.07475064694881439,0.07264778763055801
4,2014-01-10,"[0.07271373 0.07451894 0.07677541 0.07410599 0.07899117 0.07844808
 0.07646371 0.07712027 0.08091082 0.07858041 0.0783207  0.07834161
 0.07470918]",1.0051755174968091,1.0057722200367583,0.011552768479990528,0.07451894134283066,0.07677540928125381,0.07410599291324615,0.07899116724729538,0.07844807952642441,0.0764637142419815,0.07712026685476303,0.0809108167886734,0.07858040928840637,0.0783207044005394,0.07834161072969437,0.07470918446779251,0.07271373271942139
5,2014-01-13,"[0.07266494 0.07450172 0.07679093 0.07409881 0.07899474 0.07840715
 0.07646642 0.07708909 0.08090938 0.07861908 0.07838698 0.07836013
 0.07471062]",1.001870985890062,1.0017921914693275,0.015793626176685966,0.07450172305107117,0.07679092884063721,0.07409881055355072,0.0789947360754013,0.07840714603662491,0.07646641880273819,0.0770890936255455,0.0809093788266182,0.0786190778017044,0.07838697731494904,0.07836012542247772,0.07471062242984772,0.07266493886709213
6,2014-01-14,"[0.07246771 0.07463386 0.07678441 0.07424222 0.07887848 0.07841498
 0.07647239 0.0771131  0.08086282 0.07858697 0.07833119 0.07841729
 0.07479457]",1.0028350997195925,1.002829805784323,0.009071867378472315,0.07463385909795761,0.0767844095826149,0.07424221932888031,0.0788784772157669,0.07841498404741287,0.07647238671779633,0.07711309939622879,0.08086282014846802,0.07858696579933167,0.07833119481801987,0.07841728627681732,0.07479456812143326,0.07246770709753036
7,2014-01-15,"[0.07260796 0.07463855 0.07675234 0.07421231 0.07890663 0.07848658
 0.07646109 0.07713895 0.08087733 0.07850341 0.07827536 0.0783766
 0.0747629 ]",0.9977463042648078,0.9980302273478848,0.009938612559707067,0.07463854551315308,0.07675234228372574,0.07421231269836426,0.07890662550926208,0.07848657667636871,0.07646109163761139,0.07713894546031952,0.08087732642889023,0.07850340753793716,0.07827536016702652,0.07837659865617752,0.07476289570331573,0.07260796427726746
8,2014-01-16,"[0.07254716 0.07456353 0.07681382 0.07422993 0.07888936 0.07834104
 0.07649205 0.07704927 0.08083634 0.07861996 0.07846021 0.07839326
 0.07476404]",1.0010946370674205,1.0009336915518494,0.013322342884240857,0.07456353306770325,0.07681381702423096,0.07422993332147598,0.07888936251401901,0.0783410370349884,0.07649204879999161,0.07704927027225494,0.08083634078502655,0.07861996442079544,0.0784602090716362,0.07839325815439224,0.07476404309272766,0.07254716008901596
9,2014-01-17,"[0.07252697 0.07458651 0.07680375 0.07423504 0.07888322 0.07837801
 0.07648418 0.07707566 0.0808434  0.07861336 0.07840891 0.07838577
 0.0747752 ]",1.0023711934846629,1.002380709450862,0.009730918891083675,0.07458651065826416,0.07680375128984451,0.07423504441976547,0.07888321578502655,0.07837801426649094,0.07648418098688126,0.07707566022872925,0.08084340393543243,0.07861335575580597,0.07840891182422638,0.07838577032089233,0.07477520406246185,0.0725269690155983
