,Date,Weights,Profit,Base Profit,Volume,DGX,LH,AMS,PMD,INTC,XLNX,MXIM,KOPN,C,UMBF,TCF,JPM,cash
0,2014-01-06,"[0.         0.08251855 0.08439789 0.08538743 0.08381782 0.08444571
 0.08353925 0.08357567 0.0804541  0.08192369 0.08290453 0.08324235
 0.08379301]",0.9997999851047993,0.9998000000000002,0.9999999850988388,0.0825185477733612,0.08439788967370987,0.08538743108510971,0.08381781727075577,0.08444571495056152,0.08353925496339798,0.08357566595077515,0.08045409619808197,0.08192368596792221,0.08290452510118484,0.08324234932661057,0.08379300683736801,0.0
1,2014-01-07,"[0.         0.08294833 0.08387049 0.08534632 0.08496922 0.08408938
 0.08292349 0.08363985 0.08054926 0.08230056 0.08285907 0.08363871
 0.08286535]",1.0140223120807783,1.0140469538512535,0.0050264824346959,0.08294833451509476,0.08387049287557602,0.08534631878137589,0.08496921509504318,0.08408937603235245,0.08292349427938461,0.08363985270261765,0.08054925501346588,0.08230055868625641,0.08285906910896301,0.08363871276378632,0.08286534994840622,0.0
2,2014-01-08,"[0.         0.08303371 0.0838494  0.08529274 0.08490805 0.0840731
 0.08297091 0.08366333 0.08049701 0.08229273 0.08289445 0.0836087
 0.08291588]",1.0114600077274989,1.0113662360243796,0.009994500103069265,0.08303371071815491,0.08384940028190613,0.0852927416563034,0.08490804582834244,0.08407310396432877,0.08297090977430344,0.08366332948207855,0.08049701154232025,0.08229272812604904,0.0828944519162178,0.0836087018251419,0.08291587978601456,0.0
3,2014-01-09,"[0.         0.08303146 0.08385117 0.08528781 0.08492107 0.08406942
 0.08297414 0.08365045 0.08047349 0.08231013 0.08289786 0.08360568
 0.08292732]",1.0128394596357424,1.012552870670464,0.013167651462617462,0.08303146064281464,0.0838511660695076,0.08528780937194824,0.08492106944322586,0.08406941592693329,0.0829741433262825,0.08365044742822647,0.08047349005937576,0.08231013268232346,0.0828978568315506,0.08360567688941956,0.08292731642723083,0.0
4,2014-01-10,"[0.         0.0830292  0.08384948 0.08527505 0.08491178 0.08407207
 0.08297808 0.08364931 0.08047618 0.08227731 0.08290904 0.08361675
 0.08295576]",1.011596225452302,1.01131586288981,0.011350696408391356,0.08302920311689377,0.0838494822382927,0.08527505397796631,0.0849117785692215,0.0840720683336258,0.08297807723283768,0.08364930748939514,0.08047617971897125,0.08227730542421341,0.08290904015302658,0.08361674845218658,0.0829557552933693,0.0
5,2014-01-13,"[0.         0.08305427 0.08383574 0.08527936 0.08490524 0.08407518
 0.08299384 0.0836488  0.08042811 0.08228679 0.082932   0.0835953
 0.08296536]",1.0085788610267161,1.0082937437815487,0.00969568320118007,0.08305426687002182,0.08383573591709137,0.08527936041355133,0.0849052369594574,0.08407518267631531,0.08299384266138077,0.08364880084991455,0.0804281085729599,0.0822867900133133,0.0829320028424263,0.08359529823064804,0.08296535909175873,0.0
6,2014-01-14,"[0.         0.08302327 0.08382955 0.08527613 0.08496927 0.08409098
 0.08295963 0.08364133 0.08045256 0.08225639 0.08292978 0.08362572
 0.08294542]",1.0086325158546603,1.0082054693665536,0.009554510667662964,0.08302327245473862,0.08382955193519592,0.08527612686157227,0.08496926724910736,0.08409097790718079,0.0829596295952797,0.08364132791757584,0.080452561378479,0.08225639164447784,0.08292977511882782,0.08362571895122528,0.08294542133808136,0.0
7,2014-01-15,"[0.         0.08304743 0.0838065  0.08524937 0.08501081 0.08410636
 0.08294576 0.08364873 0.0804344  0.08224035 0.08294608 0.08362807
 0.08293615]",1.0158738429348377,1.0154245581203258,0.008091552542364449,0.08304742723703384,0.08380649983882904,0.08524937182664871,0.08501081168651581,0.08410636335611343,0.08294575661420822,0.08364872634410858,0.0804343968629837,0.08224035054445267,0.08294607698917389,0.08362806588411331,0.08293615281581879,0.0
8,2014-01-16,"[0.         0.08292668 0.08384604 0.08527037 0.08503462 0.08412919
 0.08290942 0.08363664 0.08051062 0.08219486 0.08291335 0.0836832
 0.08294503]",1.0299521814353267,1.0295852588852539,0.012917224713056718,0.0829266756772995,0.08384604007005692,0.08527036756277084,0.08503462374210358,0.08412919193506241,0.08290942013263702,0.08363664150238037,0.08051062375307083,0.08219485729932785,0.0829133465886116,0.08368320018053055,0.08294502645730972,0.0
9,2014-01-17,"[0.         0.08282101 0.08388982 0.0853114  0.08503816 0.08415014
 0.0828817  0.08362281 0.08059201 0.08215126 0.08287367 0.08371834
 0.08294965]",1.0299098268561802,1.0291815137516993,0.011760696169868554,0.08282101154327393,0.08388981968164444,0.0853113979101181,0.08503815531730652,0.08415014296770096,0.08288169652223587,0.08362280577421188,0.08059200644493103,0.08215126395225525,0.08287367224693298,0.08371833711862564,0.08294965326786041,0.0
10,2014-01-21,"[0.         0.08289663 0.08386989 0.08529709 0.08497189 0.08413207
 0.08292457 0.08363643 0.08052114 0.08218022 0.08290904 0.08368158
 0.08297941]",1.0236479333465092,1.0228305315675112,0.01274953500839864,0.0828966349363327,0.08386988937854767,0.08529709279537201,0.08497188985347748,0.08413206785917282,0.08292457461357117,0.08363642543554306,0.08052113652229309,0.0821802169084549,0.08290904015302658,0.08368158340454102,0.08297941088676453,0.0
11,2014-01-22,"[0.         0.08300201 0.08384674 0.08526459 0.08492218 0.08410171
 0.08297373 0.08364909 0.08045961 0.08222208 0.08292808 0.08362834
 0.08300187]",1.0244201074996273,1.0233551303783859,0.01250383887362695,0.083002008497715,0.08384674042463303,0.08526459336280823,0.0849221795797348,0.08410170674324036,0.08297373354434967,0.08364909142255783,0.0804596096277237,0.08222208172082901,0.08292807638645172,0.0836283415555954,0.08300186693668365,0.0
12,2014-01-23,"[0.         0.08296415 0.08386587 0.08527739 0.08489917 0.08408644
 0.08297459 0.0836475  0.08049316 0.08221097 0.08290786 0.08365154
 0.08302135]",1.0256582058136223,1.0246785425764988,0.010519513788194431,0.08296415209770203,0.08386587351560593,0.08527738600969315,0.0848991721868515,0.08408644050359726,0.08297459036111832,0.08364749699831009,0.08049315959215164,0.0822109654545784,0.08290786296129227,0.08365154266357422,0.08302135020494461,0.0
13,2014-01-24,"[0.         0.08296442 0.08386563 0.08527585 0.08483835 0.08406703
 0.08300381 0.08365616 0.08047423 0.08221181 0.08291358 0.0836544
 0.0830747 ]",1.0270760245093848,1.026229628141552,0.010309530178615052,0.08296442031860352,0.08386562764644623,0.08527585119009018,0.08483834564685822,0.08406703174114227,0.08300381153821945,0.08365616202354431,0.08047422766685486,0.08221181482076645,0.08291357755661011,0.08365439623594284,0.08307469636201859,0.0
14,2014-01-27,"[0.         0.08297182 0.08385313 0.08530478 0.08485135 0.08406766
 0.08298524 0.08367611 0.08050814 0.0821984  0.08290035 0.08366165
 0.08302135]",1.0197540383311137,1.0190056055586474,0.011669183670914912,0.08297181874513626,0.08385312557220459,0.08530478179454803,0.08485134690999985,0.08406765758991241,0.08298524469137192,0.08367610722780228,0.08050814270973206,0.08219840377569199,0.08290035277605057,0.08366164565086365,0.08302135020494461,0.0
15,2014-01-28,"[0.         0.08314928 0.08381239 0.0852223  0.08476864 0.08404528
 0.08307126 0.0837002  0.08038989 0.08222701 0.08295917 0.08357544
 0.08307911]",1.005232080181858,1.004451401428097,0.011778823741203303,0.08314927667379379,0.08381239324808121,0.08522230386734009,0.0847686380147934,0.08404527604579926,0.0830712616443634,0.08370020240545273,0.08038988709449768,0.08222701400518417,0.08295916765928268,0.08357544243335724,0.08307910710573196,0.0
16,2014-01-29,"[0.         0.08311205 0.0838002  0.08522318 0.08487335 0.0840704
 0.08301408 0.08368366 0.08040531 0.08219768 0.08297663 0.08361109
 0.08303235]",1.0031141928359388,1.0022937225546966,0.008946950844048866,0.08311204612255096,0.08380019664764404,0.08522317558526993,0.08487334847450256,0.08407039940357208,0.08301407843828201,0.08368366211652756,0.08040530979633331,0.08219768106937408,0.08297663182020187,0.08361108601093292,0.08303234726190567,0.0
17,2014-01-30,"[0.         0.0831645  0.08383958 0.08524071 0.08471762 0.08404247
 0.08308602 0.08371708 0.08042888 0.0822381  0.08293989 0.08354606
 0.0830391 ]",0.9967892108598281,0.9958353620704673,0.009120361587597013,0.08316449820995331,0.08383958041667938,0.08524071425199509,0.08471761643886566,0.08404247462749481,0.08308602124452591,0.08371707797050476,0.08042888343334198,0.0822381004691124,0.08293989300727844,0.08354606479406357,0.08303909748792648,0.0
18,2014-01-31,"[0.         0.08321357 0.08380007 0.08514482 0.08480401 0.08407436
 0.08306604 0.08370913 0.08037384 0.08217315 0.08300719 0.08355952
 0.0830743 ]",0.994812322565932,0.9937630116922404,0.006829601603219011,0.08321356773376465,0.0838000699877739,0.08514481782913208,0.084804005920887,0.08407436311244965,0.08306603878736496,0.08370912820100784,0.0803738385438919,0.08217314630746841,0.08300719410181046,0.08355952054262161,0.08307430148124695,0.0
19,2014-02-03,"[0.         0.08318852 0.08382686 0.08517344 0.08473283 0.08405884
 0.08307973 0.08371892 0.08040302 0.08218239 0.08299482 0.08355612
 0.08308452]",0.9796111143299828,0.9784920874493206,0.01610557364723265,0.08318851888179779,0.08382686227560043,0.08517344295978546,0.08473283052444458,0.08405883610248566,0.0830797329545021,0.0837189182639122,0.08040301501750946,0.0821823924779892,0.08299481868743896,0.08355611562728882,0.08308451622724533,0.0
20,2014-02-04,"[0.         0.08327809 0.08380965 0.08514135 0.08469649 0.08403778
 0.08312005 0.08372448 0.08035368 0.08221523 0.08300169 0.08352374
 0.08309776]",0.9806033894111229,0.9796175215670949,0.008542977065103789,0.08327808976173401,0.08380965143442154,0.08514134585857391,0.08469648659229279,0.08403778076171875,0.08312004804611206,0.0837244838476181,0.08035367727279663,0.08221522718667984,0.08300168812274933,0.08352374285459518,0.08309776335954666,0.0
21,2014-02-05,"[0.         0.0833604  0.08375159 0.08507638 0.08476508 0.08405125
 0.08311079 0.083744   0.08028358 0.08218842 0.08307215 0.08351486
 0.08308148]",0.9589765739787302,0.9579217528157692,0.004793664956220805,0.08336039632558823,0.08375158905982971,0.08507637679576874,0.08476508408784866,0.08405125141143799,0.08311078697443008,0.08374399691820145,0.08028358221054077,0.08218841999769211,0.08307214826345444,0.08351486176252365,0.08308147639036179,0.0
22,2014-02-06,"[0.         0.08333553 0.08377119 0.0851277  0.08474486 0.08403559
 0.08311022 0.0837256  0.08030486 0.0822249  0.08304287 0.08350845
 0.08306821]",0.9604397294670663,0.9594058819032316,0.011594754956130184,0.08333553373813629,0.08377119153738022,0.08512769639492035,0.08474486321210861,0.08403559029102325,0.08311022073030472,0.08372560143470764,0.08030486106872559,0.08222489804029465,0.08304287493228912,0.0835084542632103,0.08306821435689926,0.0
23,2014-02-07,"[0.         0.08343362 0.0837424  0.08508437 0.08476356 0.08402964
 0.08313501 0.08372649 0.08024544 0.08225848 0.08306453 0.08346
 0.08305643]",0.9581500387724823,0.9568881730615199,0.015443437375818459,0.0834336206316948,0.0837424024939537,0.08508437126874924,0.08476356416940689,0.08402964472770691,0.08313500881195068,0.08372648805379868,0.08024543523788452,0.08225847780704498,0.08306452631950378,0.0834599956870079,0.08305642753839493,0.0
24,2014-02-10,"[0.         0.0832599  0.08377945 0.08514982 0.0848098  0.08405797
 0.0830467  0.08372075 0.08037349 0.08218427 0.08302982 0.08356635
 0.08302166]",0.973330361079703,0.9717681538292352,0.010937021692352195,0.08325989544391632,0.08377945423126221,0.08514981716871262,0.0848097950220108,0.08405797183513641,0.08304669708013535,0.08372075110673904,0.08037348836660385,0.08218427002429962,0.08302982151508331,0.0835663452744484,0.08302166312932968,0.0
25,2014-02-11,"[0.         0.0833251  0.08378927 0.08510054 0.0847277  0.08403946
 0.08312847 0.08370887 0.08029944 0.08220761 0.08304905 0.0835053
 0.08311917]",0.9819672816242001,0.9813142014019072,0.015102020868243247,0.08332509547472,0.08378927409648895,0.08510053902864456,0.0847277045249939,0.08403945714235306,0.08312846720218658,0.08370886743068695,0.08029943704605103,0.08220761269330978,0.08304905146360397,0.0835052952170372,0.08311916887760162,0.0
26,2014-02-12,"[0.         0.08327397 0.08379697 0.08510938 0.08474495 0.08403595
 0.08308322 0.08372538 0.08037445 0.082183   0.08301882 0.08356562
 0.08308832]",0.9901132122925228,0.9891706163857504,0.01613740659987575,0.08327396959066391,0.08379697054624557,0.08510937541723251,0.08474495261907578,0.0840359479188919,0.08308321982622147,0.08372537791728973,0.08037444949150085,0.08218299597501755,0.08301881700754166,0.0835656151175499,0.08308832347393036,0.0
27,2014-02-13,"[0.07109424 0.07819356 0.07784095 0.07852872 0.07879295 0.07865332
 0.07762143 0.07792985 0.07435826 0.07607348 0.07716825 0.07669529
 0.07704972]",1.0036379765336165,1.0037526601763416,0.07039131412920446,0.0781935602426529,0.07784095406532288,0.07852872461080551,0.07879295200109482,0.07865332067012787,0.07762143015861511,0.07792985439300537,0.0743582621216774,0.07607347518205643,0.07716824859380722,0.0766952857375145,0.07704972475767136,0.07109423726797104
28,2014-02-14,"[0.07107057 0.0781014  0.07790409 0.07852866 0.07873172 0.07868295
 0.07764143 0.07791838 0.07440208 0.0760134  0.07716596 0.07670604
 0.07713334]",0.9996878619543916,0.9994766086136204,0.006241891819163057,0.07810139656066895,0.07790409028530121,0.07852865755558014,0.0787317231297493,0.07868295162916183,0.07764142751693726,0.07791838049888611,0.07440207898616791,0.07601340115070343,0.07716596126556396,0.07670604437589645,0.07713333517313004,0.07107057422399521
29,2014-02-18,"[0.         0.08398445 0.08381804 0.0844617  0.0848085  0.08469359
 0.08352183 0.08390445 0.08007554 0.08172569 0.08311611 0.08273795
 0.08315215]",1.0188433652027749,1.0189500546543027,0.07132902368577558,0.08398444950580597,0.08381804078817368,0.08446169644594193,0.08480849862098694,0.08469358831644058,0.08352182805538177,0.0839044451713562,0.08007553964853287,0.08172568678855896,0.08311611413955688,0.08273795247077942,0.08315214514732361,0.0
