,Date,Weights,Profit,Base Profit,Volume,MXIM,INTC,KOPN,XLNX,KAMN,LAWS,HDSN,WLFC,CLB,ENSV,RES,HLX,cash
0,2014-01-06,"[0.         0.08443511 0.08719953 0.07985135 0.08264596 0.08455269
 0.08704996 0.08365239 0.08389904 0.08390289 0.07863417 0.08337975
 0.08079714]",0.9997999925523997,0.9998000000000002,0.9999999925494194,0.0844351053237915,0.08719953149557114,0.07985135167837143,0.0826459601521492,0.08455269038677216,0.08704996109008789,0.08365239202976227,0.08389904350042343,0.08390288800001144,0.07863417267799377,0.08337975293397903,0.08079714328050613,0.0
1,2014-01-07,"[0.         0.0835857  0.08561625 0.07981411 0.08393642 0.08405143
 0.0856469  0.08442444 0.08374532 0.08428687 0.08076388 0.08317306
 0.08095566]",1.008957466622163,1.0090543426121266,0.009467489864179024,0.0835857018828392,0.08561624586582184,0.07981410622596741,0.0839364156126976,0.08405143022537231,0.08564689755439758,0.0844244435429573,0.0837453231215477,0.08428686857223511,0.08076387643814087,0.08317305892705917,0.08095566183328629,0.0
2,2014-01-08,"[0.         0.08364449 0.08565287 0.07984491 0.08391657 0.084104
 0.08532108 0.08464853 0.08358318 0.08426069 0.08102171 0.08293816
 0.08106381]",1.006730675899665,1.0067246658411968,0.013144393564822422,0.08364449441432953,0.08565286546945572,0.07984491437673569,0.0839165672659874,0.08410400152206421,0.0853210836648941,0.08464853465557098,0.08358317613601685,0.08426068723201752,0.08102171123027802,0.08293816447257996,0.08106381446123123,0.0
3,2014-01-09,"[0.         0.08365211 0.08564074 0.07987631 0.0839058  0.08409782
 0.08531258 0.08467646 0.08361426 0.08424844 0.08096905 0.08296943
 0.08103698]",1.0056272514468179,1.0055007342485625,0.015441196905700429,0.08365210890769958,0.08564073592424393,0.07987631112337112,0.08390580117702484,0.08409781754016876,0.08531257510185242,0.08467645943164825,0.08361425995826721,0.08424843847751617,0.08096905052661896,0.08296942710876465,0.08103698492050171,0.0
4,2014-01-10,"[0.         0.08367693 0.0856439  0.07984383 0.0839333  0.08410984
 0.08520866 0.08475242 0.08346738 0.08424923 0.08115987 0.0828719
 0.08108278]",1.0144356269563422,1.0147155804840482,0.005195141362017715,0.08367692679166794,0.08564390242099762,0.07984382659196854,0.08393330127000809,0.0841098427772522,0.08520866185426712,0.08475241810083389,0.08346737921237946,0.08424922823905945,0.08115987479686737,0.08287189900875092,0.0810827761888504,0.0
5,2014-01-13,"[0.         0.08370461 0.08560678 0.07988543 0.08388804 0.08414365
 0.08512723 0.08484508 0.0834631  0.08424292 0.08114451 0.08283118
 0.08111744]",1.0117572651585136,1.0115544416105324,0.01752980264284174,0.08370461314916611,0.08560678362846375,0.07988543063402176,0.08388803899288177,0.08414364606142044,0.08512722700834274,0.08484508097171783,0.08346309512853622,0.08424291759729385,0.08114451169967651,0.08283118158578873,0.08111743628978729,0.0
6,2014-01-14,"[0.         0.08372303 0.08556398 0.07988173 0.08387044 0.08414908
 0.08522017 0.08482198 0.08349533 0.0842124  0.08104416 0.08292949
 0.0810882 ]",1.0165631143582847,1.016534733683137,0.0168323332896467,0.0837230309844017,0.08556398004293442,0.07988172769546509,0.08387044072151184,0.0841490849852562,0.08522017300128937,0.08482198417186737,0.08349533379077911,0.08421240001916885,0.08104415982961655,0.08292949199676514,0.08108820021152496,0.0
7,2014-01-15,"[0.         0.08375514 0.08554846 0.07989535 0.0838237  0.08417348
 0.08512127 0.08492899 0.08344949 0.08419601 0.08109193 0.08288862
 0.08112758]",1.0202176330455046,1.020856321062419,0.0073671738631196524,0.08375514298677444,0.08554846048355103,0.07989534735679626,0.08382369577884674,0.08417347818613052,0.0851212665438652,0.08492898941040039,0.08344949036836624,0.08419600874185562,0.08109193295240402,0.08288861811161041,0.0811275765299797,0.0
8,2014-01-16,"[0.         0.08377998 0.08547289 0.07984255 0.08374764 0.08416218
 0.08551968 0.0846516  0.08371277 0.08422436 0.08063982 0.08318857
 0.08105795]",1.0297928151819307,1.0289842264870424,0.017262593097129558,0.08377997577190399,0.08547288924455643,0.07984254509210587,0.08374764025211334,0.08416217565536499,0.08551967889070511,0.08465160429477692,0.08371277153491974,0.08422435820102692,0.08063981682062149,0.08318857103586197,0.08105795085430145,0.0
9,2014-01-17,"[0.         0.0838057  0.08552916 0.07967885 0.08371125 0.08416932
 0.08582969 0.08443738 0.08362597 0.08426493 0.08057579 0.08327535
 0.08109661]",1.0409098084376007,1.040780879417154,0.02073987257707778,0.08380569517612457,0.08552916347980499,0.07967884838581085,0.08371125161647797,0.08416932076215744,0.08582969009876251,0.08443737775087357,0.08362597227096558,0.08426493406295776,0.08057579398155212,0.08327534794807434,0.08109661191701889,0.0
10,2014-01-21,"[0.         0.08386993 0.08551935 0.07987282 0.08365399 0.08422843
 0.08527482 0.08489996 0.08347221 0.08422598 0.08079278 0.08300684
 0.08118289]",1.0413198423363152,1.0425857496795623,0.019516018224010723,0.08386992663145065,0.08551935106515884,0.07987282425165176,0.08365398645401001,0.08422842621803284,0.08527481555938721,0.08489996194839478,0.08347220718860626,0.08422598242759705,0.08079277724027634,0.0830068439245224,0.08118288964033127,0.0
11,2014-01-22,"[0.         0.08393468 0.08547836 0.0798768  0.08362823 0.08427729
 0.08522037 0.08492389 0.0835053  0.08417982 0.08082351 0.0829775
 0.08117425]",1.0512696443177711,1.0520605012037538,0.02119632110605687,0.08393467962741852,0.08547835797071457,0.07987680286169052,0.08362822979688644,0.08427729457616806,0.08522037416696548,0.0849238932132721,0.0835052952170372,0.0841798186302185,0.08082351088523865,0.08297750353813171,0.08117424696683884,0.0
12,2014-01-23,"[0.         0.08392851 0.08556313 0.0798286  0.08364668 0.08428482
 0.08517939 0.084957   0.08335526 0.08418433 0.08097417 0.08286207
 0.08123602]",1.0525598822090458,1.0539830036427176,0.011912097847253757,0.08392851054668427,0.08556313067674637,0.07982859760522842,0.08364667743444443,0.08428481966257095,0.0851793885231018,0.08495700359344482,0.08335526287555695,0.08418433368206024,0.08097416907548904,0.08286207169294357,0.08123601973056793,0.0
13,2014-01-24,"[0.         0.08394133 0.08559977 0.07983483 0.08364566 0.08430149
 0.08512723 0.08500113 0.08329492 0.08420993 0.08100084 0.08279641
 0.08124646]",1.0610600093458262,1.063958928253878,0.00923097124530827,0.08394133299589157,0.08559977263212204,0.07983483374118805,0.08364565670490265,0.08430149406194687,0.08512722700834274,0.0850011333823204,0.08329492062330246,0.08420992642641068,0.08100084215402603,0.08279640972614288,0.08124645799398422,0.0
14,2014-01-27,"[0.         0.08398397 0.08554882 0.07984875 0.08355426 0.08432347
 0.08507553 0.0850507  0.08334786 0.08423919 0.08092562 0.08280899
 0.08129284]",1.0527097459462351,1.0560561860988282,0.01895347925940206,0.08398396521806717,0.08554881811141968,0.0798487514257431,0.08355426043272018,0.0843234658241272,0.08507552742958069,0.08505070209503174,0.0833478569984436,0.08423919230699539,0.08092562109231949,0.08280899375677109,0.08129283785820007,0.0
15,2014-01-28,"[0.         0.08405788 0.08560883 0.07991925 0.08351906 0.08436912
 0.08471546 0.08534534 0.08327335 0.08409473 0.08117267 0.08261122
 0.08131312]",1.036987606222415,1.0396226241607247,0.015127254662730337,0.08405788242816925,0.0856088325381279,0.0799192488193512,0.08351906388998032,0.08436911553144455,0.08471546322107315,0.08534533530473709,0.08327335119247437,0.08409473299980164,0.08117267489433289,0.08261121809482574,0.0813131183385849,0.0
16,2014-01-29,"[0.         0.08400928 0.08566533 0.07992048 0.08358095 0.08433501
 0.08480338 0.08526273 0.08326054 0.08409321 0.08112967 0.08267423
 0.08126519]",1.0306438669121725,1.0345674998613863,0.013087343082464679,0.08400928229093552,0.08566533029079437,0.07992047816514969,0.08358094841241837,0.08433500677347183,0.08480338007211685,0.085262730717659,0.08326054364442825,0.08409320563077927,0.08112967014312744,0.08267422765493393,0.08126518875360489,0.0
17,2014-01-30,"[0.         0.08402867 0.08563605 0.07992083 0.08359743 0.08435174
 0.08452886 0.08540574 0.08320732 0.08415019 0.08138873 0.08244654
 0.08133792]",1.0306218314881546,1.0336705696424338,0.014972547686745604,0.08402866870164871,0.08563604950904846,0.07992082834243774,0.08359742909669876,0.08435174077749252,0.0845288559794426,0.08540574461221695,0.08320732414722443,0.08415018767118454,0.08138872683048248,0.08244653791189194,0.08133792132139206,0.0
18,2014-01-31,"[0.         0.08396535 0.08566902 0.07988565 0.0837485  0.08432283
 0.08426446 0.08555491 0.0828831  0.08416605 0.08192666 0.08217074
 0.08144273]",1.0375992190780141,1.0405290012836261,0.014092993946144374,0.08396535366773605,0.08566901832818985,0.07988565415143967,0.08374850451946259,0.08432283252477646,0.08426445722579956,0.08555490523576736,0.08288310468196869,0.08416604995727539,0.08192665874958038,0.08217073976993561,0.08144272863864899,0.0
19,2014-02-03,"[0.         0.08398921 0.08575007 0.07987858 0.08370707 0.08432996
 0.08431733 0.0854885  0.08293185 0.08420207 0.08178505 0.08216906
 0.08145123]",1.0131498525809148,1.0150913043243572,0.009752571032539693,0.0839892104268074,0.08575006574392319,0.07987858355045319,0.08370707184076309,0.08432996273040771,0.08431732654571533,0.08548849821090698,0.08293184638023376,0.08420206606388092,0.08178504556417465,0.0821690559387207,0.08145122975111008,0.0
20,2014-02-04,"[0.         0.0840041  0.08578446 0.07994185 0.08371488 0.08434926
 0.08410043 0.08567687 0.08286903 0.08413093 0.08195688 0.08203744
 0.08143385]",1.0098952071318268,1.0113459663654056,0.019386268928575697,0.08400409668684006,0.08578445762395859,0.07994185388088226,0.08371488004922867,0.08434925973415375,0.08410042524337769,0.08567687124013901,0.0828690305352211,0.08413092792034149,0.0819568783044815,0.08203744143247604,0.08143384754657745,0.0
21,2014-02-05,"[0.         0.0839437  0.08582412 0.0799889  0.0838828  0.08431497
 0.08377876 0.08583204 0.08267568 0.08412077 0.08236129 0.08182715
 0.08144981]",0.9916602270986655,0.9941133840036327,0.009058696301854121,0.08394370228052139,0.08582411706447601,0.07998890429735184,0.08388280123472214,0.0843149721622467,0.0837787613272667,0.08583203703165054,0.08267568051815033,0.08412077277898788,0.08236128836870193,0.08182714879512787,0.08144980669021606,0.0
22,2014-02-06,"[0.         0.08391876 0.08578959 0.07997051 0.08390752 0.08429014
 0.08390824 0.08573852 0.0827161  0.08415595 0.08229639 0.08190475
 0.08140352]",0.9904013408709527,0.9915479794379485,0.01800262883819871,0.08391875773668289,0.08578959107398987,0.07997050881385803,0.08390752226114273,0.08429013937711716,0.08390824496746063,0.08573851734399796,0.08271609991788864,0.08415595442056656,0.08229639381170273,0.08190475404262543,0.08140352368354797,0.0
