,Date,Weights,Profit,Base Profit,Volume,LAWS,KAMN,WLFC,HDSN,XLNX,MXIM,KOPN,INTC,NBIX,BCRX,TTNP,TECH,cash
0,2014-01-06,"[0.10313606 0.07828537 0.         0.06242646 0.09096588 0.0835586
 0.10194245 0.08164936 0.07588489 0.0630964  0.07924948 0.06111901
 0.11868609]",0.9998206756214356,0.9998000000000002,0.8968639932572842,0.07828536629676819,0.0,0.06242646276950836,0.0909658819437027,0.0835585966706276,0.10194244980812073,0.08164936304092407,0.07588488608598709,0.06309640407562256,0.07924947887659073,0.06111900880932808,0.11868609488010406,0.10313605517148972
1,2014-01-07,"[0.1032442  0.07815398 0.         0.06226959 0.09113184 0.08382508
 0.10190293 0.08196977 0.07531437 0.06273986 0.07943114 0.06109164
 0.11892559]",1.0130120687153226,1.0143366960992632,0.002455766920394905,0.07815398275852203,0.0,0.06226958706974983,0.09113183617591858,0.08382508158683777,0.10190293192863464,0.08196976780891418,0.07531436532735825,0.06273985654115677,0.07943113893270493,0.06109164282679558,0.11892558634281158,0.10324420034885406
2,2014-01-08,"[0.10310356 0.07829409 0.         0.06225065 0.09127645 0.08382291
 0.10186037 0.08190219 0.07523361 0.06259631 0.07951483 0.06118774
 0.11895733]",1.0540444447152961,1.0669985689152375,0.01320380766545115,0.07829409092664719,0.0,0.06225064769387245,0.09127645194530487,0.08382290601730347,0.10186037421226501,0.08190219104290009,0.07523360848426819,0.06259631365537643,0.07951483130455017,0.0611877404153347,0.11895732581615448,0.10310355573892593
3,2014-01-09,"[0.10281695 0.07799099 0.         0.06242739 0.09145855 0.08424971
 0.10168703 0.0818582  0.07503398 0.06287096 0.07985181 0.06089986
 0.11885452]",1.0599302197130611,1.0828769283368407,0.06837874847200516,0.07799099385738373,0.0,0.06242739409208298,0.09145855158567429,0.08424971252679825,0.10168702900409698,0.08185820281505585,0.07503397762775421,0.06287095695734024,0.07985180616378784,0.06089986488223076,0.11885451525449753,0.10281694680452347
4,2014-01-10,"[0.10291863 0.07785664 0.         0.06241153 0.0915218  0.08440541
 0.10171331 0.08203787 0.07485801 0.06276823 0.07989381 0.0606957
 0.11891901]",1.0742245966756108,1.097149822970145,0.01836519094986697,0.07785664498806,0.0,0.06241152808070183,0.09152179956436157,0.08440541476011276,0.10171330720186234,0.08203786611557007,0.07485800981521606,0.06276822835206985,0.0798938125371933,0.06069570034742355,0.1189190074801445,0.10291863232851028
5,2014-01-13,"[0.10293214 0.07782743 0.         0.06237715 0.09162102 0.08451544
 0.10174196 0.08214502 0.07468919 0.06259274 0.07994524 0.06062305
 0.11898966]",1.0758364697658536,1.1025120788631124,0.013230653849938472,0.07782743126153946,0.0,0.06237715110182762,0.0916210189461708,0.08451544493436813,0.1017419621348381,0.08214502036571503,0.07468918710947037,0.06259273737668991,0.07994524389505386,0.06062305346131325,0.11898966133594513,0.10293214023113251
6,2014-01-14,"[0.10287561 0.07782883 0.         0.06236303 0.09164135 0.08448352
 0.10174865 0.08211502 0.07472944 0.06261636 0.07997456 0.06065911
 0.11896453]",1.0829187909149791,1.1142282290206968,0.018786245970346227,0.07782883197069168,0.0,0.06236303225159645,0.09164135158061981,0.08448351919651031,0.10174864530563354,0.08211502432823181,0.07472943514585495,0.06261636316776276,0.07997456192970276,0.06065911427140236,0.1189645305275917,0.10287561267614365
7,2014-01-15,"[0.10286584 0.07786161 0.         0.06232231 0.09167553 0.08444746
 0.10174935 0.08211476 0.07474302 0.06259662 0.07998437 0.06066765
 0.11897148]",1.0826960654522637,1.1155764242027324,0.011052696477999729,0.07786161452531815,0.0,0.062322311103343964,0.0916755273938179,0.0844474583864212,0.10174935311079025,0.08211476355791092,0.07474301755428314,0.06259661912918091,0.07998437434434891,0.06066764518618584,0.11897148191928864,0.10286583751440048
8,2014-01-16,"[0.10318606 0.07745206 0.         0.06230627 0.09157708 0.08471815
 0.10186458 0.08248094 0.07454987 0.06254872 0.07994604 0.06031814
 0.11905211]",1.1114310237452238,1.1487145621075705,0.013014688548046043,0.07745205610990524,0.0,0.06230626627802849,0.09157707542181015,0.08471814543008804,0.10186458379030228,0.08248093724250793,0.07454986870288849,0.06254871934652328,0.07994604110717773,0.06031813845038414,0.11905211210250854,0.10318606346845627
9,2014-01-17,"[0.10321838 0.0775968  0.         0.06226794 0.09148636 0.08451363
 0.10194328 0.08243033 0.07471824 0.06246767 0.07983699 0.06049312
 0.11902728]",1.1092733147824065,1.1428803654702846,0.02324776122886079,0.07759679853916168,0.0,0.06226794049143791,0.091486357152462,0.08451363444328308,0.10194327682256699,0.08243032544851303,0.07471823692321777,0.06246767193078995,0.07983699440956116,0.060493119060993195,0.119027279317379,0.10321837663650513
