,Date,Weights,Profit,Base Profit,JKHY,EBIX,UIS,STRM,KAMN,HDSN,WLFC,LAWS,STKL,ANDE,UVV,PYX,cash
337,2015-05-08,"[0.         0.19042289 0.         0.08984222 0.18069192 0.09920145
 0.08066884 0.         0.08722984 0.19087432 0.08106852 0.
 0.        ]",0.8627673603313093,1.0206056017498875,0.1904228939837278,0.0,0.08984221527661075,0.18069192419943933,0.09920145065268512,0.08066884394275568,0.0,0.08722983727049717,0.19087431820299627,0.08106851647128785,0.0,0.0,0.0
338,2015-05-11,"[0.         0.19138965 0.         0.08925125 0.18044855 0.09925956
 0.08006565 0.         0.08726638 0.19151534 0.08080363 0.
 0.        ]",0.8659113498027332,1.0199795966507983,0.1913896462156275,0.0,0.08925125071846322,0.1804485474524017,0.09925956069962225,0.08006564793512184,0.0,0.08726637738635953,0.19151533932955886,0.08080363026284515,0.0,0.0,0.0
339,2015-05-12,"[0.         0.19060286 0.         0.0889193  0.18133364 0.09956555
 0.07896593 0.         0.08895799 0.19109313 0.08056161 0.
 0.        ]",0.8591450407091055,1.0345856201350567,0.19060286003538987,0.0,0.08891929774307304,0.18133364212580452,0.09956554586256487,0.07896592755823095,0.0,0.08895799274540139,0.19109312679108087,0.08056160713845456,0.0,0.0,0.0
340,2015-05-13,"[0.         0.19066818 0.         0.08883467 0.18136715 0.09956446
 0.07894893 0.         0.08895763 0.19113836 0.08052063 0.
 0.        ]",0.8573449490450697,1.0300453700531416,0.19066817520084184,0.0,0.08883467055120928,0.1813671476088519,0.09956445887866065,0.07894893224390818,0.0,0.08895763009312234,0.19113835865232676,0.08052062677107912,0.0,0.0,0.0
341,2015-05-14,"[0.         0.19091488 0.         0.08862068 0.18136028 0.09956979
 0.07869854 0.         0.08910098 0.1913178  0.08041705 0.
 0.        ]",0.8682705961769424,1.0454442623524112,0.19091487709195287,0.0,0.08862068311637883,0.18136028327198472,0.09956979202193703,0.07869853628108063,0.0,0.08910098171815375,0.19131779572273336,0.08041705077577876,0.0,0.0,0.0
342,2015-05-15,"[0.         0.19059796 0.         0.0888206  0.18146277 0.09950731
 0.0789518  0.         0.08904483 0.19110237 0.08051235 0.
 0.        ]",0.8631382102599634,1.0502745400659321,0.190597957929063,0.0,0.08882060494762771,0.18146277404280992,0.09950731287274135,0.07895179968822691,0.0,0.08904482520454919,0.1911023708775235,0.0805123544374584,0.0,0.0,0.0
343,2015-05-18,"[0.         0.18989547 0.         0.08880787 0.18218875 0.09984574
 0.07789641 0.         0.09023917 0.19077679 0.0803498  0.
 0.        ]",0.8745528057186442,1.0603710262112753,0.18989546997851886,0.0,0.0888078697404802,0.1821887490943728,0.09984574426705534,0.07789640501599256,0.0,0.09023916747843387,0.19077679429570304,0.08034980012944316,0.0,0.0,0.0
344,2015-05-19,"[0.         0.16369608 0.         0.09503963 0.14154222 0.08376274
 0.07267472 0.         0.07628285 0.15969608 0.08489008 0.06499551
 0.0574201 ]",0.8976932931186183,1.066719530669618,0.16369607763286498,0.0,0.09503962692809698,0.14154221982646845,0.08376274002409327,0.07267472410686107,0.0,0.07628285209142281,0.15969607960187826,0.08489007662006995,0.06499550513768165,0.05742009803056253,0.0
345,2015-05-20,"[0.         0.16357492 0.         0.09799807 0.12687602 0.07241891
 0.06239203 0.         0.07029848 0.15757361 0.09177377 0.07814547
 0.07894872]",0.8900113883921326,1.0806824053136836,0.1635749181139322,0.0,0.09799806896973007,0.1268760227798025,0.07241890530785045,0.0623920257978949,0.0,0.07029848158697923,0.15757361398699926,0.09177376802834994,0.07814547481001516,0.07894872061844621,0.0
346,2015-05-21,"[0.         0.16214847 0.         0.09932788 0.12757408 0.07100507
 0.06048195 0.         0.06933787 0.15626023 0.09362828 0.07899272
 0.08124344]",0.8884179448783748,1.078524191948081,0.1621484721625665,0.0,0.09932788366684989,0.12757408022992786,0.07100506971293569,0.06048195265520887,0.0,0.06933786816900347,0.15626023189518706,0.0936282800038142,0.07899271908577282,0.08124344241873371,0.0
347,2015-05-22,"[0.         0.16242376 0.         0.09960371 0.12750728 0.07076306
 0.06067732 0.         0.0687399  0.15641848 0.09365117 0.07900452
 0.0812108 ]",0.8892683789492521,1.0774304422250616,0.16242376313618812,0.0,0.09960370735139046,0.1275072810880879,0.0707630557056563,0.06067731514002452,0.0,0.06873990475190787,0.15641847594154779,0.09365117228834159,0.07900452098304915,0.08121080361380638,0.0
