,Date,Weights,Profit,Base Profit,STRM,EBIX,UIS,JKHY,FLEX,IEC,CTS,SANM,PKI,COHR,BIO,WAT,cash
36,2014-02-27,"[0.         0.16665547 0.16931569 0.         0.         0.
 0.         0.         0.17342559 0.11876606 0.10035316 0.16989482
 0.10158921]",1.0559231518945877,1.0477322884100086,0.16665547424152463,0.16931568875652458,0.0,0.0,0.0,0.0,0.0,0.17342558894607732,0.11876606163604025,0.1003531583079313,0.16989482272913026,0.10158920538277169,0.0
37,2014-02-28,"[0.         0.16667617 0.17019667 0.         0.         0.
 0.         0.         0.17279097 0.11915248 0.09958448 0.16976159
 0.10183763]",1.0568234793328022,1.0459238655525716,0.16667616806160984,0.17019666904462855,0.0,0.0,0.0,0.0,0.0,0.1727909725650767,0.11915248271835076,0.09958447973277056,0.16976159290542114,0.10183763497214257,0.0
38,2014-03-03,"[0.         0.16669426 0.17063015 0.         0.         0.
 0.         0.         0.17243823 0.11930513 0.09930641 0.16972274
 0.10190308]",1.0620649056282696,1.0510405384935244,0.16669426436334528,0.170630148771572,0.0,0.0,0.0,0.0,0.0,0.17243823362252655,0.11930513095720081,0.0993064091077334,0.1697227371553138,0.1019030760223081,0.0
39,2014-03-04,"[0.         0.16675088 0.17143303 0.         0.         0.
 0.         0.         0.17180585 0.1196564  0.09863258 0.16956991
 0.10215135]",1.0391603096465523,1.0327977185510688,0.16675088165062846,0.17143303173866822,0.0,0.0,0.0,0.0,0.0,0.1718058505674044,0.11965639890845707,0.09863257535869654,0.16956991258685625,0.1021513491892891,0.0
40,2014-03-05,"[0.         0.16678284 0.17207674 0.         0.         0.
 0.         0.         0.17132066 0.11993341 0.09812276 0.16942249
 0.10234109]",1.055668859988583,1.0462023441295387,0.16678284189716752,0.17207674317841426,0.0,0.0,0.0,0.0,0.0,0.1713206623331674,0.1199334148438914,0.09812275877516197,0.16942249249801322,0.10234108647418434,0.0
41,2014-03-06,"[0.         0.16674009 0.16991759 0.         0.         0.
 0.         0.         0.17289903 0.11904555 0.09986268 0.16971776
 0.10181731]",1.062251099086931,1.056271838579624,0.166740085689434,0.1699175891628561,0.0,0.0,0.0,0.0,0.0,0.17289902763634574,0.11904554821659503,0.0998626788829378,0.16971775777663287,0.10181731263519853,0.0
42,2014-03-07,"[0.         0.16679118 0.16942431 0.         0.         0.
 0.         0.         0.17325587 0.11892628 0.10008936 0.16972524
 0.10178777]",1.05543886775232,1.0525068778756754,0.16679117621860204,0.16942430542838932,0.0,0.0,0.0,0.0,0.0,0.17325586859511996,0.11892628043660744,0.10008936449279389,0.16972523817883745,0.10178776664965006,0.0
43,2014-03-10,"[0.         0.16680489 0.17004499 0.         0.         0.
 0.         0.         0.17280273 0.119197   0.09955924 0.16963995
 0.10195121]",1.0577543427648888,1.0516033746058862,0.16680488697737164,0.1700449911585487,0.0,0.0,0.0,0.0,0.0,0.17280272835628066,0.11919699849800437,0.09955924032642935,0.1696399471677033,0.1019512075156619,0.0
44,2014-03-11,"[0.         0.16681279 0.1710295  0.         0.         0.
 0.         0.         0.17208741 0.11958709 0.09879794 0.16949633
 0.10218894]",1.0547532547101668,1.0452085970651483,0.16681278866182028,0.17102950212344248,0.0,0.0,0.0,0.0,0.0,0.17208741349168885,0.11958708884888265,0.09879793562351254,0.16949632861886324,0.10218894263179001,0.0
45,2014-03-12,"[0.         0.16681161 0.1713052  0.         0.         0.
 0.         0.         0.17188661 0.11967262 0.0986366  0.16945111
 0.10223625]",1.0611097388835553,1.0448758360543695,0.16681161400949895,0.17130520215270353,0.0,0.0,0.0,0.0,0.0,0.17188660533606387,0.11967261678253796,0.09863660075523299,0.16945110729694807,0.10223625366701448,0.0
46,2014-03-13,"[0.         0.16689441 0.17483458 0.         0.         0.
 0.         0.         0.16927652 0.12117146 0.09582446 0.16884278
 0.10315579]",1.0408002169937753,1.0350180757041803,0.16689440539410685,0.17483458356136236,0.0,0.0,0.0,0.0,0.0,0.16927652302056018,0.12117145727107365,0.09582446122971809,0.16884277625072702,0.1031557932724519,0.0
47,2014-03-14,"[0.         0.16688669 0.17484284 0.         0.         0.
 0.         0.         0.169251   0.12109366 0.09600654 0.16882481
 0.10309447]",1.0469478694562762,1.0419533923072386,0.16688669352080107,0.17484283636033904,0.0,0.0,0.0,0.0,0.0,0.16925099622224618,0.12109366181859951,0.09600653745884295,0.16882480956071613,0.10309446505845515,0.0
48,2014-03-17,"[0.         0.16687655 0.17409977 0.         0.         0.
 0.         0.         0.16980255 0.12075446 0.09662336 0.16895562
 0.1028877 ]",1.0339406320294502,1.0268766020343578,0.16687654505650554,0.17409977193293158,0.0,0.0,0.0,0.0,0.0,0.16980254786400775,0.1207544593946464,0.09662335780454152,0.16895561740946397,0.10288770053790328,0.0
49,2014-03-18,"[0.         0.16689414 0.17373222 0.         0.         0.
 0.         0.         0.17005321 0.12060905 0.0968123  0.1690467
 0.10285237]",1.0497940806754145,1.0374914216094437,0.1668941448662755,0.1737322233103886,0.0,0.0,0.0,0.0,0.0,0.17005320869573678,0.12060904882712746,0.09681230443305482,0.1690467016632582,0.1028523682041585,0.0
50,2014-03-19,"[0.         0.16687137 0.1720794  0.         0.         0.
 0.         0.         0.17125885 0.11992408 0.0980855  0.16932823
 0.10245257]",1.03571557218094,1.0315109483863754,0.1668713672081858,0.17207940124673,0.0,0.0,0.0,0.0,0.0,0.17125884965919108,0.11992408226265057,0.09808550174369711,0.16932823127468188,0.10245256660486357,0.0
51,2014-03-20,"[0.         0.16683401 0.17090413 0.         0.         0.
 0.         0.         0.17213781 0.1194515  0.0989693  0.16955434
 0.10214891]",1.0545766412721163,1.0423606201242863,0.1668340057283662,0.1709041310422386,0.0,0.0,0.0,0.0,0.0,0.1721378138594776,0.11945149859177977,0.09896929771584179,0.16955434051025195,0.1021489125520441,0.0
52,2014-03-21,"[0.         0.16682816 0.17061883 0.         0.         0.
 0.         0.         0.17235316 0.11934604 0.09913875 0.16963122
 0.10208384]",1.0520745684066655,1.0376371668066129,0.166828160164538,0.17061883379814155,0.0,0.0,0.0,0.0,0.0,0.17235316196374742,0.11934603647396685,0.09913875165477282,0.16963121529055136,0.10208384065428201,0.0
53,2014-03-24,"[0.         0.16682209 0.17002564 0.         0.         0.
 0.         0.         0.17276636 0.11911609 0.09956958 0.16973827
 0.10196198]",1.0583947064829922,1.0459056831343883,0.16682208892758124,0.17002563810882054,0.0,0.0,0.0,0.0,0.0,0.1727663602285149,0.11911608524789166,0.09956957704131734,0.16973827446250478,0.10196197598336958,0.0
54,2014-03-25,"[0.         0.16684961 0.16995209 0.         0.         0.
 0.         0.         0.17280669 0.11910093 0.09957469 0.16974587
 0.10197011]",1.0505341693875394,1.0391792205021295,0.16684960667194132,0.16995209310238638,0.0,0.0,0.0,0.0,0.0,0.17280668953697653,0.11910093426796196,0.09957469261871206,0.16974586992221607,0.10197011387980577,0.0
55,2014-03-26,"[0.         0.16690627 0.17173618 0.         0.         0.
 0.         0.         0.17150415 0.11987733 0.09809951 0.16941415
 0.1024624 ]",1.049027941256819,1.0396264453855062,0.16690627102368705,0.17173618472402394,0.0,0.0,0.0,0.0,0.0,0.17150414894393748,0.11987732980364786,0.0980995075911042,0.16941415427078607,0.10246240364281357,0.0
56,2014-03-27,"[0.         0.16689086 0.17131269 0.         0.         0.
 0.         0.         0.17181118 0.11966377 0.09852867 0.16946393
 0.10232891]",1.044083033529333,1.0367391604734542,0.16689086162039177,0.17131268967948066,0.0,0.0,0.0,0.0,0.0,0.17181117668347873,0.11966376901632321,0.0985286656429118,0.16946392952952172,0.10232890782789206,0.0
57,2014-03-28,"[0.         0.16695463 0.17222533 0.         0.         0.
 0.         0.         0.1711238  0.12006608 0.09776009 0.16928023
 0.10258984]",1.0164773855311504,1.016905167986036,0.1669546259074187,0.17222532685319278,0.0,0.0,0.0,0.0,0.0,0.1711238036093791,0.12006608077216409,0.09776008733763603,0.16928023426116798,0.10258984125904118,0.0
58,2014-03-31,"[0.         0.16696884 0.17275771 0.         0.         0.
 0.         0.         0.1707516  0.12027075 0.09738005 0.16915659
 0.10271446]",1.0149280167115622,1.014046324244605,0.16696883768569806,0.17275771042767293,0.0,0.0,0.0,0.0,0.0,0.1707515968000996,0.12027075340365602,0.09738004733783073,0.1691565914710731,0.10271446287396956,0.0
59,2014-04-01,"[0.         0.16700705 0.1735089  0.         0.         0.
 0.         0.         0.16973676 0.12033444 0.09737803 0.16968488
 0.10234994]",1.0155620631489903,1.0174731824547087,0.16700704667580088,0.1735089035327397,0.0,0.0,0.0,0.0,0.0,0.16973676206877586,0.12033444258467506,0.09737803048353179,0.16968487687925596,0.10234993777522075,0.0
60,2014-04-02,"[0.         0.16356756 0.18593599 0.         0.         0.
 0.         0.         0.16045781 0.12267013 0.09605479 0.1736868
 0.09762692]",1.0218486289385853,1.0265269203278167,0.16356755704333262,0.18593599329836696,0.0,0.0,0.0,0.0,0.0,0.16045780640956514,0.12267013385399761,0.09605478583385006,0.17368679866550302,0.09762692489538462,0.0
61,2014-04-03,"[0.         0.16266695 0.18707553 0.         0.         0.
 0.         0.         0.15967388 0.12240625 0.09685969 0.17453464
 0.09678305]",1.0327258386239002,1.0360360555380763,0.16266694952059876,0.18707553075844147,0.0,0.0,0.0,0.0,0.0,0.15967388420967218,0.12240625434170553,0.09685968694461328,0.17453464415174683,0.09678305007322197,0.0
62,2014-04-04,"[0.         0.16189054 0.18565164 0.         0.         0.
 0.         0.         0.16091392 0.12212605 0.09804915 0.17456487
 0.09680383]",1.0410890876718826,1.0439498555665174,0.16189053615326854,0.18565164322772468,0.0,0.0,0.0,0.0,0.0,0.16091392435689733,0.12212604863767965,0.09804914985360476,0.17456487175947893,0.09680382601134606,0.0
63,2014-04-07,"[0.         0.16201151 0.18555896 0.         0.         0.
 0.         0.         0.16087367 0.1219845  0.09819205 0.17470506
 0.09667425]",1.0444873012856786,1.0419818281484146,0.16201150601813577,0.1855589577704614,0.0,0.0,0.0,0.0,0.0,0.16087366810236398,0.12198449983929484,0.09819205448940453,0.17470506079079295,0.09667425298954653,0.0
64,2014-04-08,"[0.         0.16210798 0.18595272 0.         0.         0.
 0.         0.         0.16052161 0.12211462 0.09793764 0.17468037
 0.09668505]",1.0121105687320877,1.018622766128313,0.1621079848370062,0.1859527181389311,0.0,0.0,0.0,0.0,0.0,0.16052161240847931,0.12211461821731834,0.09793763975200583,0.17468037174689144,0.09668505489936782,0.0
65,2014-04-09,"[0.         0.16208539 0.18631954 0.         0.         0.
 0.         0.         0.16032276 0.12233356 0.09765931 0.17449002
 0.09678943]",1.0042922445782632,1.0094923909285707,0.1620853853036499,0.18631953777833585,0.0,0.0,0.0,0.0,0.0,0.16032275592182507,0.12233356378449957,0.09765931112302774,0.17449001901249703,0.09678942707616485,0.0
66,2014-04-10,"[0.         0.16209985 0.18659518 0.         0.         0.
 0.         0.         0.1600445  0.12236212 0.09747262 0.17464177
 0.09678395]",1.0257793659863015,1.0229510675793299,0.16209985229490861,0.18659518321194998,0.0,0.0,0.0,0.0,0.0,0.16004450092261527,0.12236211642978756,0.09747262415539118,0.17464176938722634,0.09678395359812111,0.0
67,2014-04-11,"[0.         0.16220255 0.18727042 0.         0.         0.
 0.         0.         0.15944311 0.122556   0.09696879 0.1747158
 0.09684332]",1.0442053720160847,1.033784457441887,0.1622025549492209,0.18727042082305428,0.0,0.0,0.0,0.0,0.0,0.1594431132520495,0.12255600388897216,0.0969687902053036,0.17471579650952834,0.09684332037187122,0.0
68,2014-04-14,"[0.         0.1623326  0.18802196 0.         0.         0.
 0.         0.         0.15891014 0.12288175 0.09638267 0.17446254
 0.09700834]",1.0090619913030776,1.0060674443433193,0.1623326009094779,0.18802196006376562,0.0,0.0,0.0,0.0,0.0,0.15891013532345527,0.12288174967164979,0.09638267072254143,0.17446254462010805,0.09700833868900173,0.0
69,2014-04-15,"[0.         0.16225911 0.18825793 0.         0.         0.
 0.         0.         0.15885789 0.12309176 0.09619294 0.17420303
 0.09713734]",1.0056767094072425,1.0048734320854031,0.16225911161330211,0.18825792559853527,0.0,0.0,0.0,0.0,0.0,0.1588578919021443,0.1230917645305285,0.09619293837388476,0.17420303277792487,0.09713733520368027,0.0
70,2014-04-16,"[0.         0.16233275 0.18796206 0.         0.         0.
 0.         0.         0.15905612 0.12292716 0.09643622 0.17421157
 0.09707411]",0.9958979315364568,0.9993786292977367,0.16233275483454676,0.1879620640931485,0.0,0.0,0.0,0.0,0.0,0.15905611665361366,0.12292716422768628,0.09643622475347423,0.1742115667227686,0.097074108714762,0.0
71,2014-04-17,"[0.         0.16235413 0.18741838 0.         0.         0.
 0.         0.         0.15944547 0.12267798 0.09686546 0.17427366
 0.09696492]",1.005189189627031,1.0049563617324178,0.1623541294846804,0.1874183849095918,0.0,0.0,0.0,0.0,0.0,0.15944546831474815,0.12267798215085796,0.09686546088268144,0.1742736583669993,0.09696491589044097,0.0
72,2014-04-21,"[0.         0.1623559  0.18726348 0.         0.         0.
 0.         0.         0.15951977 0.12258412 0.09697066 0.17439565
 0.09691043]",0.9997658577864531,1.0045509842963232,0.1623558973006638,0.18726347526929837,0.0,0.0,0.0,0.0,0.0,0.15951976941155221,0.12258412234045014,0.09697065684631355,0.17439565362017706,0.09691042521154501,0.0
73,2014-04-22,"[0.         0.16229134 0.18674621 0.         0.         0.
 0.         0.         0.15989273 0.12235293 0.09736832 0.17453884
 0.09680963]",1.011156998261767,1.0147226192966736,0.1622913354133149,0.18674621207700448,0.0,0.0,0.0,0.0,0.0,0.1598927329369677,0.12235293191661366,0.09736832126047501,0.17453884016792431,0.09680962622769997,0.0
74,2014-04-23,"[0.         0.16232705 0.18672128 0.         0.         0.
 0.         0.         0.15985928 0.12230875 0.09738685 0.17462652
 0.09677027]",1.0096819550344356,1.0135738896876054,0.16232705115497506,0.18672128285673376,0.0,0.0,0.0,0.0,0.0,0.15985928246773495,0.12230874531018612,0.09738684903260496,0.17462651775109553,0.09677027142666957,0.0
75,2014-04-24,"[0.         0.16232032 0.18631054 0.         0.         0.
 0.         0.         0.16010144 0.12206721 0.09774519 0.17481925
 0.09663603]",1.0365413135132349,1.0209726067602771,0.1623203228927751,0.18631054236579514,0.0,0.0,0.0,0.0,0.0,0.16010144471429885,0.12206721330727686,0.09774519081487322,0.17481925369398613,0.09663603221099466,0.0
76,2014-04-25,"[0.         0.16263944 0.18563968 0.         0.         0.
 0.         0.         0.16020435 0.12124858 0.09858109 0.17561002
 0.09607684]",1.0461906511603865,1.0247820172994921,0.1626394411272645,0.18563967523314828,0.0,0.0,0.0,0.0,0.0,0.16020435336497663,0.12124857893437098,0.09858108583481838,0.17561002359662597,0.09607684190879541,0.0
77,2014-04-28,"[0.         0.1626837  0.18546677 0.         0.         0.
 0.         0.         0.16020805 0.12105119 0.09879642 0.17587977
 0.09591409]",1.0402020050324723,1.0175395178869207,0.16268370359369477,0.18546676706982143,0.0,0.0,0.0,0.0,0.0,0.1602080528320793,0.12105119026262336,0.09879642086012687,0.17587977403178934,0.09591409134986467,0.0
