,Date,Weights,Profit,Base Profit,Volume,PMD,DGX,AMS,LH,AAME,CIA,GL,FFG,STRT,SUP,MOD,DORM,cash
0,2014-01-06,"[0.         0.         0.1047485  0.10406024 0.         0.10519925
 0.11892554 0.11593051 0.11647827 0.12974502 0.         0.10416441
 0.1007483 ]",1.000000037242903,0.9999999999900002,1.000000037252903,0.0,0.10474850237369537,0.10406024008989334,0.0,0.10519924759864807,0.118925541639328,0.11593050509691238,0.11647827178239822,0.1297450214624405,0.0,0.10416440665721893,0.10074830055236816,0.0
1,2014-01-07,"[0.         0.         0.10478843 0.10423896 0.         0.1053193
 0.11878731 0.11589615 0.11629031 0.12984625 0.         0.10397276
 0.1008605 ]",1.001961613885899,1.0037584825043642,0.0011043135116473334,0.0,0.10478843003511429,0.10423895716667175,0.0,0.1053192988038063,0.11878731101751328,0.11589615046977997,0.11629030853509903,0.1298462450504303,0.0,0.10397276282310486,0.10086049884557724,0.0
2,2014-01-08,"[0.         0.         0.10476256 0.10433687 0.         0.1053621
 0.1186805  0.11591746 0.11622414 0.12992804 0.         0.10385604
 0.1009323 ]",0.9982886247064002,0.9991265603029472,0.010568041092777508,0.0,0.10476256161928177,0.10433686524629593,0.0,0.10536210238933563,0.11868049949407578,0.11591745913028717,0.11622413992881775,0.12992803752422333,0.0,0.10385604202747345,0.1009323000907898,0.0
3,2014-01-09,"[0.         0.         0.10475419 0.10439476 0.         0.10536822
 0.11863147 0.1159277  0.11619044 0.12995802 0.         0.10380881
 0.1009664 ]",0.9968960512290064,1.001859788116922,0.009922567677202022,0.0,0.10475419461727142,0.10439475625753403,0.0,0.1053682193160057,0.11863146722316742,0.11592769622802734,0.11619044095277786,0.12995801866054535,0.0,0.10380881279706955,0.10096640139818192,0.0
4,2014-01-10,"[0.         0.         0.10476403 0.1043968  0.         0.1053703
 0.11864023 0.11591848 0.11618221 0.12994911 0.         0.10381735
 0.10096153]",0.9934762144489057,0.9985161659306945,0.013938900906338321,0.0,0.10476402938365936,0.10439679771661758,0.0,0.10537029802799225,0.1186402291059494,0.11591847985982895,0.11618220806121826,0.12994910776615143,0.0,0.10381735116243362,0.10096152871847153,0.0
5,2014-01-13,"[0.         0.         0.10474494 0.10448013 0.         0.10542618
 0.11856535 0.1159284  0.11610527 0.13001399 0.         0.10372884
 0.10100695]",0.9896437273745161,0.9951764738540368,0.007414549662702288,0.0,0.10474494099617004,0.10448012501001358,0.0,0.10542617738246918,0.11856535077095032,0.11592839658260345,0.11610526591539383,0.13001398742198944,0.0,0.10372883826494217,0.10100695490837097,0.0
6,2014-01-14,"[0.         0.         0.10477237 0.10440136 0.         0.1053991
 0.11865291 0.11590835 0.11616678 0.12993243 0.         0.10380648
 0.1009602 ]",0.985929526511105,0.9943397324063804,0.009318150085506719,0.0,0.10477237403392792,0.1044013649225235,0.0,0.10539910197257996,0.11865290999412537,0.11590835452079773,0.11616677790880203,0.1299324333667755,0.0,0.10380648076534271,0.10096019506454468,0.0
7,2014-01-15,"[0.         0.         0.10474797 0.10445367 0.         0.10542225
 0.11857705 0.11592863 0.11613695 0.12999633 0.         0.10372845
 0.10100871]",0.9926122837659024,0.9980530543619415,0.011502497662376945,0.0,0.1047479659318924,0.1044536679983139,0.0,0.1054222509264946,0.11857704818248749,0.11592862755060196,0.11613695323467255,0.12999632954597473,0.0,0.10372845083475113,0.10100871324539185,0.0
8,2014-01-16,"[0.         0.         0.10475952 0.10442503 0.         0.1054149
 0.11860442 0.11591857 0.11614326 0.12998538 0.         0.10376359
 0.10098535]",0.9959370826938825,1.0027967510156763,0.018151082659914785,0.0,0.10475952178239822,0.10442502796649933,0.0,0.10541490465402603,0.11860442161560059,0.11591856926679611,0.11614325642585754,0.12998537719249725,0.0,0.10376358777284622,0.10098534822463989,0.0
9,2014-01-17,"[0.         0.         0.10474926 0.10445905 0.         0.10544518
 0.11858644 0.11592071 0.11610797 0.13000129 0.         0.10373598
 0.1009941 ]",0.9890100313512344,0.9958271751982893,0.012826290421901398,0.0,0.10474926233291626,0.10445905476808548,0.0,0.10544518381357193,0.11858643591403961,0.11592070758342743,0.11610797047615051,0.13000129163265228,0.0,0.10373597592115402,0.10099410265684128,0.0
10,2014-01-21,"[0.         0.         0.104766   0.10449003 0.         0.10545715
 0.11854948 0.11590991 0.11607005 0.13003533 0.         0.10370174
 0.1010203 ]",0.9815093959453286,0.9910476880946425,0.013899589151591113,0.0,0.10476600378751755,0.10449002683162689,0.0,0.10545714944601059,0.11854948103427887,0.11590991169214249,0.11607005447149277,0.13003532588481903,0.0,0.10370174050331116,0.10102029889822006,0.0
11,2014-01-22,"[0.         0.         0.10474554 0.10453674 0.         0.10553499
 0.11850677 0.11590997 0.11599142 0.13009809 0.         0.10364375
 0.10103273]",0.9808154306230324,0.9897159101457127,0.017540838048601466,0.0,0.1047455370426178,0.1045367419719696,0.0,0.10553499311208725,0.1185067668557167,0.11590997129678726,0.11599142104387283,0.13009808957576752,0.0,0.1036437451839447,0.10103273391723633,0.0
12,2014-01-23,"[0.         0.         0.10474581 0.10451201 0.         0.10551713
 0.11850668 0.11591429 0.11600285 0.13011639 0.         0.10366128
 0.10102355]",0.9867072853844044,0.9941904808457231,0.014089097749170146,0.0,0.10474581271409988,0.10451200604438782,0.0,0.10551712661981583,0.11850668489933014,0.11591429263353348,0.11600285023450851,0.13011638820171356,0.0,0.10366127640008926,0.10102355480194092,0.0
