,Date,Weights,Profit,Base Profit,Volume,MRCY,IIN,HUBB,AVX,PFIN,LECO,CVR,SPXC,ITT,IEX,GGG,FLS,cash
0,2014-01-06,"[0.         0.         0.13935998 0.15256813 0.         0.15035948
 0.         0.         0.22457989 0.         0.         0.16000539
 0.1731271 ]",0.9999999701876776,0.9999999999900002,0.9999999701976776,0.0,0.1393599808216095,0.15256813168525696,0.0,0.15035948157310486,0.0,0.0,0.22457988560199738,0.0,0.0,0.1600053906440735,0.17312709987163544,0.0
1,2014-01-07,"[0.         0.         0.13969915 0.15351595 0.         0.14976074
 0.         0.         0.22569041 0.         0.         0.15986544
 0.1714683 ]",1.0129805314669111,1.0123839992551078,0.004794998830180349,0.0,0.13969914615154266,0.15351594984531403,0.0,0.14976073801517487,0.0,0.0,0.22569040954113007,0.0,0.0,0.15986543893814087,0.17146830260753632,0.0
2,2014-01-08,"[0.         0.         0.13997209 0.15424898 0.         0.14915976
 0.         0.         0.22658311 0.         0.         0.15959191
 0.17044415]",1.0088082368634852,1.0088256830115423,0.01284668354406674,0.0,0.13997209072113037,0.15424898266792297,0.0,0.1491597592830658,0.0,0.0,0.2265831083059311,0.0,0.0,0.1595919132232666,0.17044414579868317,0.0
3,2014-01-09,"[0.         0.         0.139604   0.15329447 0.         0.14982884
 0.         0.         0.2254006  0.         0.         0.15999095
 0.17188111]",1.0138144645970875,1.0142734952023107,0.0118921806284471,0.0,0.13960400223731995,0.15329447388648987,0.0,0.14982883632183075,0.0,0.0,0.22540059685707092,0.0,0.0,0.15999095141887665,0.17188110947608948,0.0
4,2014-01-10,"[0.         0.         0.13953547 0.15306789 0.         0.15017073
 0.         0.         0.22504508 0.         0.         0.16010056
 0.17208026]",1.0167468152578054,1.01645774444437,0.006241763193421023,0.0,0.13953547179698944,0.15306788682937622,0.0,0.1501707285642624,0.0,0.0,0.2250450849533081,0.0,0.0,0.1601005643606186,0.17208026349544525,0.0
5,2014-01-13,"[0.         0.         0.13941656 0.15221117 0.         0.15099879
 0.         0.         0.22391583 0.         0.         0.16011503
 0.17334265]",1.0195130876480734,1.0205557657406283,0.020069329567212253,0.0,0.13941656053066254,0.15221117436885834,0.0,0.1509987860918045,0.0,0.0,0.22391583025455475,0.0,0.0,0.16011503338813782,0.17334264516830444,0.0
6,2014-01-14,"[0.         0.         0.1397695  0.15229546 0.         0.15107988
 0.         0.         0.22442067 0.         0.         0.1594677
 0.17296682]",1.0278527581028676,1.0218153719281757,0.011318538918529329,0.0,0.13976949453353882,0.15229545533657074,0.0,0.15107987821102142,0.0,0.0,0.2244206666946411,0.0,0.0,0.1594676971435547,0.1729668229818344,0.0
7,2014-01-15,"[0.         0.         0.13983248 0.15206009 0.         0.15160821
 0.         0.         0.224262   0.         0.         0.1593383
 0.1728989 ]",1.0229527047501834,1.0092558518562085,0.012215716004734442,0.0,0.1398324817419052,0.15206009149551392,0.0,0.15160821378231049,0.0,0.0,0.22426199913024902,0.0,0.0,0.15933829545974731,0.17289890348911285,0.0
8,2014-01-16,"[0.         0.         0.13955401 0.15215762 0.         0.151223
 0.         0.         0.22419982 0.         0.         0.15979694
 0.1730686 ]",1.035937039022295,1.036850397359104,0.004774326034696578,0.0,0.1395540088415146,0.15215761959552765,0.0,0.15122300386428833,0.0,0.0,0.2241998165845871,0.0,0.0,0.15979693830013275,0.1730685979127884,0.0
9,2014-01-17,"[0.         0.         0.13937612 0.1520997  0.         0.1510017
 0.         0.         0.2242525  0.         0.         0.16003147
 0.17323847]",1.0414404404603934,1.0408616697557906,0.011498409610760004,0.0,0.13937611877918243,0.15209969878196716,0.0,0.1510017067193985,0.0,0.0,0.22425250709056854,0.0,0.0,0.16003146767616272,0.17323847115039825,0.0
10,2014-01-21,"[0.         0.         0.13968945 0.15215087 0.         0.15133914
 0.         0.         0.22456369 0.         0.         0.15945186
 0.17280501]",1.0418449678068473,1.0397186668805234,0.008024582646775745,0.0,0.13968944549560547,0.15215086936950684,0.0,0.15133914351463318,0.0,0.0,0.22456368803977966,0.0,0.0,0.15945185720920563,0.17280501127243042,0.0
11,2014-01-22,"[0.         0.         0.13986175 0.15232858 0.         0.15136206
 0.         0.         0.22483319 0.         0.         0.15919642
 0.172418  ]",1.0552985786505866,1.0494400095182546,0.004013285908421286,0.0,0.13986174762248993,0.15232858061790466,0.0,0.15136206150054932,0.0,0.0,0.2248331904411316,0.0,0.0,0.1591964215040207,0.1724179983139038,0.0
12,2014-01-23,"[0.         0.         0.13998695 0.15231608 0.         0.1514149
 0.         0.         0.22484569 0.         0.         0.15901016
 0.17242625]",1.064096016455967,1.052537358667872,0.010727031781531374,0.0,0.13998694717884064,0.15231607854366302,0.0,0.1514149010181427,0.0,0.0,0.22484569251537323,0.0,0.0,0.1590101569890976,0.1724262535572052,0.0
13,2014-01-24,"[0.         0.         0.13971893 0.15255673 0.         0.15087938
 0.         0.         0.22474709 0.         0.         0.15958478
 0.17251305]",1.0603060379582594,1.048045892429208,0.016227850295170553,0.0,0.1397189348936081,0.15255673229694366,0.0,0.1508793830871582,0.0,0.0,0.22474709153175354,0.0,0.0,0.15958477556705475,0.17251305282115936,0.0
14,2014-01-27,"[0.         0.         0.13973632 0.15243396 0.         0.15099527
 0.         0.         0.22481361 0.         0.         0.15945034
 0.17257053]",1.0336094956252446,1.0306957537028822,0.009742353714807589,0.0,0.1397363245487213,0.15243396162986755,0.0,0.15099526941776276,0.0,0.0,0.22481361031532288,0.0,0.0,0.15945033729076385,0.17257052659988403,0.0
