,Date,Weights,Profit,Base Profit,Volume,ASYS,TRT,VECO,IVAC,BCRX,TECH,TTNP,NBIX,OLN,GRA,FMC,BCPC,cash
0,2014-01-06,"[0.10665348 0.         0.10751218 0.         0.1235759  0.11522776
 0.         0.         0.         0.12698215 0.11352554 0.09803749
 0.20848553]",0.9998213530396223,0.9998000000000002,0.8933465406298637,0.0,0.10751217603683472,0.0,0.12357589602470398,0.11522775888442993,0.0,0.0,0.0,0.12698215246200562,0.11352553963661194,0.098037488758564,0.20848552882671356,0.10665348172187805
1,2014-01-07,"[0.10678595 0.         0.10583413 0.         0.12212871 0.11670829
 0.         0.         0.         0.12681739 0.11458925 0.09925242
 0.20788383]",1.0110438453737178,1.0130843016981097,0.00764948749292118,0.0,0.10583412647247314,0.0,0.12212871015071869,0.11670828610658646,0.0,0.0,0.0,0.12681739032268524,0.11458925157785416,0.09925241768360138,0.2078838348388672,0.10678594559431076
2,2014-01-08,"[0.10674008 0.         0.10603833 0.         0.12237337 0.11664429
 0.         0.         0.         0.12681235 0.11425796 0.09921147
 0.20792212]",1.0060433939864306,1.0621974921636772,0.013361313774531753,0.0,0.10603833198547363,0.0,0.12237337231636047,0.11664429306983948,0.0,0.0,0.0,0.12681235373020172,0.11425796151161194,0.09921146929264069,0.20792211592197418,0.1067400798201561
3,2014-01-09,"[0.10683274 0.         0.10622168 0.         0.12214972 0.11689194
 0.         0.         0.         0.12669219 0.11457219 0.09935794
 0.20728166]",1.008273985019667,1.0888275166737704,0.010061262448428905,0.0,0.10622167587280273,0.0,0.12214972078800201,0.11689193546772003,0.0,0.0,0.0,0.12669219076633453,0.1145721897482872,0.09935794025659561,0.2072816640138626,0.10683273524045944
4,2014-01-10,"[0.10669475 0.         0.1064347  0.         0.12259389 0.11712918
 0.         0.         0.         0.12618569 0.11484396 0.0990311
 0.20708677]",1.0276194303529051,1.1148242008024292,0.013282438283870244,0.0,0.10643469542264938,0.0,0.12259388715028763,0.11712917685508728,0.0,0.0,0.0,0.12618568539619446,0.11484396457672119,0.09903109818696976,0.20708677172660828,0.10669475048780441
5,2014-01-13,"[0.10649937 0.         0.10663874 0.         0.12281569 0.11733121
 0.         0.         0.         0.12598014 0.11500605 0.09888865
 0.20684014]",1.0276891640579284,1.1258845508843633,0.026084953368131755,0.0,0.10663874447345734,0.0,0.12281569093465805,0.11733120679855347,0.0,0.0,0.0,0.12598013877868652,0.11500605195760727,0.09888865053653717,0.2068401426076889,0.10649937391281128
6,2014-01-14,"[0.10649756 0.         0.10650482 0.         0.1226607  0.11748812
 0.         0.         0.         0.12604326 0.11504285 0.09907881
 0.20668384]",1.0280667569092168,1.1353984040357232,0.018254548960727764,0.0,0.10650482028722763,0.0,0.12266070395708084,0.11748811602592468,0.0,0.0,0.0,0.12604326009750366,0.11504285037517548,0.09907881170511246,0.20668384432792664,0.10649755597114563
7,2014-01-15,"[0.10650331 0.         0.10625228 0.         0.12273104 0.11758877
 0.         0.         0.         0.12593257 0.11514595 0.0991515
 0.20669457]",1.0288094555294645,1.1274698185633143,0.006929289672785779,0.0,0.1062522828578949,0.0,0.1227310448884964,0.11758876591920853,0.0,0.0,0.0,0.12593257427215576,0.11514595150947571,0.09915149956941605,0.2066945731639862,0.10650330781936646
8,2014-01-16,"[0.10650219 0.         0.10608156 0.         0.1227589  0.11787671
 0.         0.         0.         0.12582989 0.11517764 0.09923553
 0.20653762]",1.0665034086237555,1.1669689580322524,0.012551019255575384,0.0,0.10608156025409698,0.0,0.1227588951587677,0.11787670850753784,0.0,0.0,0.0,0.12582989037036896,0.11517763882875443,0.09923553466796875,0.2065376192331314,0.10650219023227692
9,2014-01-17,"[0.10620565 0.         0.10658352 0.         0.12309054 0.11797573
 0.         0.         0.         0.12571621 0.1150212  0.09908808
 0.2063191 ]",1.0537873243182836,1.1576822925518662,0.02522680459433095,0.0,0.10658352077007294,0.0,0.12309054285287857,0.11797572672367096,0.0,0.0,0.0,0.1257162094116211,0.11502119898796082,0.09908808022737503,0.20631909370422363,0.10620564967393875
