,Date,Weights,Profit,Base Profit,Volume,DORM,STRT,SUP,MOD,MCD,JACK,PZZA,EAT,MXIM,INTC,KOPN,XLNX,cash
0,2014-01-06,"[0.08469333 0.0902245  0.12651746 0.08788853 0.11139019 0.
 0.         0.09534089 0.09953242 0.11564105 0.09462234 0.09414927
 0.        ]",0.9998169163223295,0.9998000000000002,0.9153066501021385,0.0902245044708252,0.12651745975017548,0.08788853138685226,0.11139018833637238,0.0,0.0,0.09534088522195816,0.09953241795301437,0.1156410500407219,0.09462234377861023,0.09414926916360855,0.0,0.08469332754611969
1,2014-01-07,"[0.08477373 0.08998467 0.12625937 0.08803379 0.11259171 0.
 0.         0.09488187 0.09899548 0.11552762 0.09444446 0.09450734
 0.        ]",1.001049456108798,1.0022158456622132,0.0034894065871829004,0.08998467028141022,0.12625937163829803,0.08803378790616989,0.1125917136669159,0.0,0.0,0.09488186985254288,0.09899547696113586,0.11552762240171432,0.09444446116685867,0.09450733661651611,0.0,0.08477373421192169
2,2014-01-08,"[0.08472953 0.08991606 0.12617053 0.08799734 0.11253347 0.
 0.         0.09486558 0.09901002 0.11574003 0.09445933 0.09457806
 0.        ]",0.992410565747178,0.9913457765942146,0.009726688078609626,0.08991605788469315,0.12617053091526031,0.08799733966588974,0.11253346502780914,0.0,0.0,0.0948655754327774,0.09901002049446106,0.11574003100395203,0.09445933252573013,0.09457806497812271,0.0,0.08472952991724014
3,2014-01-09,"[0.08474947 0.08996373 0.1262363  0.08801347 0.11251352 0.
 0.         0.0948787  0.09903578 0.1156294  0.09446681 0.09451279
 0.        ]",0.9938956260163646,0.9920142519787427,0.008533060831436824,0.08996372669935226,0.12623630464076996,0.08801347017288208,0.11251351982355118,0.0,0.0,0.09487870335578918,0.09903578460216522,0.1156294047832489,0.09446680545806885,0.09451279044151306,0.0,0.08474946767091751
4,2014-01-10,"[0.08475148 0.08998082 0.12625027 0.08802022 0.11250433 0.
 0.         0.09488004 0.09902    0.11561099 0.09446545 0.09451637
 0.        ]",0.9950066636863938,0.9941180605373648,0.0066058244552386625,0.08998081833124161,0.1262502670288086,0.0880202203989029,0.11250433325767517,0.0,0.0,0.09488004446029663,0.09902000427246094,0.1156109869480133,0.09446544945240021,0.09451636672019958,0.0,0.08475147932767868
5,2014-01-13,"[0.08477811 0.09006193 0.12640099 0.08802843 0.11225422 0.
 0.         0.09499639 0.09913439 0.11551334 0.09447379 0.09435843
 0.        ]",0.9878985635858101,0.9867997543483923,0.0048401821616039335,0.09006193280220032,0.12640099227428436,0.0880284309387207,0.11225422471761703,0.0,0.0,0.0949963852763176,0.09913438558578491,0.11551333963871002,0.09447379410266876,0.094358429312706,0.0,0.08477810770273209
6,2014-01-14,"[0.08482069 0.09017851 0.12659311 0.08807573 0.11212164 0.
 0.         0.09509309 0.09921833 0.11526166 0.09446722 0.09417001
 0.        ]",0.9873599909344417,0.9864825682207566,0.007557181983671695,0.09017851203680038,0.12659311294555664,0.08807573467493057,0.11212164163589478,0.0,0.0,0.09509309381246567,0.09921833127737045,0.11526165902614594,0.09446721524000168,0.09417001157999039,0.0,0.0848206877708435
7,2014-01-15,"[0.08482971 0.09017085 0.12660623 0.08806606 0.11207449 0.
 0.         0.09509822 0.09924507 0.11528546 0.09447373 0.09415012
 0.        ]",0.9899850325729967,0.9872354571732991,0.008400202793702264,0.09017084538936615,0.12660622596740723,0.08806606382131577,0.11207449436187744,0.0,0.0,0.09509821981191635,0.09924507141113281,0.1152854636311531,0.09447373449802399,0.0941501185297966,0.0,0.08482971042394638
8,2014-01-16,"[0.08491173 0.09028395 0.12677063 0.08812993 0.11212073 0.
 0.         0.09516894 0.09918692 0.11496117 0.09441783 0.09404814
 0.        ]",0.9991241008180256,1.000541979225458,0.009516457813652792,0.09028395265340805,0.12677063047885895,0.0881299301981926,0.11212073266506195,0.0,0.0,0.09516894072294235,0.09918691962957382,0.1149611696600914,0.09441782534122467,0.0940481424331665,0.0,0.08491172641515732
9,2014-01-17,"[0.08496878 0.09036091 0.12695235 0.08817742 0.11210066 0.
 0.         0.09522469 0.09923132 0.11470518 0.09440504 0.09387369
 0.        ]",0.9991783154615244,1.003702309729006,0.014412285276977644,0.09036090970039368,0.12695235013961792,0.08817742019891739,0.11210066080093384,0.0,0.0,0.09522468596696854,0.09923131763935089,0.11470518261194229,0.09440504014492035,0.09387368708848953,0.0,0.08496878296136856
10,2014-01-21,"[0.0849377  0.09032467 0.12687118 0.08814247 0.11200546 0.
 0.         0.09525168 0.09923177 0.11486946 0.09440894 0.09395663
 0.        ]",0.9925941374313554,0.9974637199605365,0.008009700352196789,0.09032467007637024,0.12687118351459503,0.08814246952533722,0.11200546473264694,0.0,0.0,0.09525167942047119,0.0992317721247673,0.11486946046352386,0.09440894424915314,0.09395662695169449,0.0,0.0849376991391182
11,2014-01-22,"[0.08489776 0.09027972 0.12686391 0.08811115 0.11177787 0.
 0.         0.09532484 0.09933737 0.1150436  0.09442568 0.0939381
 0.        ]",0.9918224393446318,0.9973478821190718,0.012683736422401578,0.090279720723629,0.12686391174793243,0.08811114728450775,0.11177787184715271,0.0,0.0,0.09532483667135239,0.0993373692035675,0.11504360288381577,0.09442567825317383,0.09393809735774994,0.0,0.08489775657653809
12,2014-01-23,"[0.08487708 0.090239   0.12676083 0.08809324 0.11179312 0.
 0.         0.09534257 0.0992671  0.11515684 0.09439895 0.09407134
 0.        ]",1.0032187182757444,1.0044240102787918,0.012847664054691201,0.09023900330066681,0.1267608255147934,0.08809323608875275,0.11179311573505402,0.0,0.0,0.09534256905317307,0.09926710277795792,0.11515683680772781,0.09439894556999207,0.09407133609056473,0.0,0.08487708121538162
13,2014-01-24,"[0.08485723 0.09018765 0.12662116 0.08807453 0.11190268 0.
 0.         0.09529661 0.09915074 0.11527866 0.09437945 0.09425132
 0.        ]",1.0044821425667996,1.008352358122388,0.02025690842591948,0.09018765389919281,0.12662115693092346,0.08807452768087387,0.11190267652273178,0.0,0.0,0.09529661387205124,0.09915073961019516,0.11527866125106812,0.09437944740056992,0.09425131976604462,0.0,0.08485722541809082
14,2014-01-27,"[0.08483192 0.09010851 0.12647966 0.08803026 0.11191828 0.
 0.         0.09529096 0.09910426 0.11547054 0.09436721 0.09439839
 0.        ]",1.0197905599885246,1.0169850942396876,0.011259003923687637,0.09010851383209229,0.12647965550422668,0.08803026378154755,0.11191827803850174,0.0,0.0,0.09529095888137817,0.09910425543785095,0.1154705360531807,0.09436720609664917,0.0943983867764473,0.0,0.08483191579580307
15,2014-01-28,"[0.08472785 0.08991177 0.12616128 0.08795865 0.11217561 0.
 0.         0.09503423 0.09902158 0.11592431 0.09442655 0.09465818
 0.        ]",0.9935999264023477,0.9938149661819413,0.03492627458664079,0.08991176635026932,0.12616127729415894,0.08795864880084991,0.11217561364173889,0.0,0.0,0.09503422677516937,0.09902157634496689,0.11592431366443634,0.09442654997110367,0.09465818107128143,0.0,0.08472784608602524
16,2014-01-29,"[0.08473466 0.08981503 0.12576917 0.08780073 0.11214188 0.
 0.         0.09509631 0.09877431 0.11633905 0.09438527 0.09514362
 0.        ]",0.9934465953214842,0.9900392195371327,0.025358745936625824,0.08981502801179886,0.12576916813850403,0.08780073374509811,0.11214187741279602,0.0,0.0,0.09509631246328354,0.09877430647611618,0.1163390502333641,0.09438526630401611,0.09514361619949341,0.0,0.08473465591669083
17,2014-01-30,"[0.08463039 0.08954322 0.12527241 0.08771525 0.1124845  0.
 0.         0.09494565 0.09848631 0.11690998 0.09432048 0.09569181
 0.        ]",1.0096614004904987,1.001964823531637,0.028655636014338338,0.08954321593046188,0.12527240812778473,0.0877152532339096,0.11248449981212616,0.0,0.0,0.09494564682245255,0.09848631173372269,0.11690998077392578,0.09432047605514526,0.09569180756807327,0.0,0.08463038504123688
18,2014-01-31,"[0.08464101 0.08966979 0.12554134 0.08780171 0.11240572 0.
 0.         0.09493583 0.09864052 0.11661669 0.09436462 0.09538274
 0.        ]",1.0108744926748563,1.0025130020250683,0.018357341361291635,0.08966979384422302,0.1255413442850113,0.08780170977115631,0.11240572482347488,0.0,0.0,0.0949358344078064,0.09864051640033722,0.11661668866872787,0.09436462074518204,0.09538273513317108,0.0,0.08464100956916809
19,2014-02-03,"[0.08462115 0.08964089 0.12550639 0.0878242  0.11256082 0.
 0.         0.09487398 0.09858941 0.11660543 0.09435618 0.09542155
 0.        ]",0.9994383362513873,0.9904839711853825,0.023262649687737023,0.08964088559150696,0.12550638616085052,0.08782419562339783,0.11256081610918045,0.0,0.0,0.09487397968769073,0.09858941286802292,0.11660543084144592,0.09435617923736572,0.09542155265808105,0.0,0.08462115377187729
20,2014-02-04,"[0.0846104  0.08970223 0.12566337 0.08789468 0.11264689 0.
 0.         0.0947888  0.09867882 0.11638442 0.09440216 0.09522823
 0.        ]",1.0216044238488264,1.0097964330311913,0.0068939962774193005,0.08970222622156143,0.1256633698940277,0.08789467811584473,0.11264689266681671,0.0,0.0,0.0947887971997261,0.098678819835186,0.11638441681861877,0.09440215677022934,0.09522823244333267,0.0,0.08461040258407593
21,2014-02-05,"[0.08457892 0.08972241 0.12569961 0.08788398 0.11252053 0.
 0.         0.0947829  0.0987957  0.11640821 0.09445772 0.09515002
 0.        ]",1.0024880919323729,0.9894016318298454,0.028155104537908312,0.0897224098443985,0.12569960951805115,0.08788397908210754,0.11252053081989288,0.0,0.0,0.09478289633989334,0.09879569709300995,0.11640821397304535,0.0944577232003212,0.09515001624822617,0.0,0.08457892388105392
22,2014-02-06,"[0.08462303 0.08984226 0.12588227 0.0879311  0.11244889 0.
 0.         0.09485648 0.09883975 0.11612103 0.0944609  0.0949943
 0.        ]",0.9978213237776629,0.9846135092929087,0.012637602300032516,0.08984225988388062,0.12588226795196533,0.08793109655380249,0.11244888603687286,0.0,0.0,0.09485647827386856,0.09883975237607956,0.11612103134393692,0.09446089714765549,0.09499429911375046,0.0,0.08462303131818771
23,2014-02-07,"[0.08462358 0.08987492 0.12592094 0.08792186 0.11231592 0.
 0.         0.09490565 0.09889148 0.11612596 0.09447345 0.09494622
 0.        ]",0.9984177394177931,0.9869357736526865,0.00932634247862179,0.08987491577863693,0.12592093646526337,0.0879218578338623,0.11231592297554016,0.0,0.0,0.09490565210580826,0.098891481757164,0.11612596362829208,0.0944734513759613,0.09494622051715851,0.0,0.08462358266115189
24,2014-02-10,"[0.08464637 0.08985211 0.12594989 0.08796432 0.11258734 0.
 0.         0.0947815  0.09886872 0.11598427 0.09447647 0.09488902
 0.        ]",1.0067923135165706,0.9971089296923199,0.004706498758588225,0.08985210955142975,0.125949889421463,0.08796431869268417,0.1125873401761055,0.0,0.0,0.09478149563074112,0.0988687202334404,0.11598426848649979,0.09447646886110306,0.09488902240991592,0.0,0.08464636653661728
25,2014-02-11,"[0.08463962 0.0897193  0.12569849 0.08791174 0.11285924 0.
 0.         0.09453632 0.09872041 0.11627404 0.09451547 0.09512536
 0.        ]",1.01131849049548,1.0040275745675362,0.01871406550561314,0.08971929550170898,0.1256984919309616,0.08791173994541168,0.11285924166440964,0.0,0.0,0.09453631937503815,0.09872040897607803,0.11627404391765594,0.09451546519994736,0.09512536227703094,0.0,0.08463962376117706
26,2014-02-12,"[0.08462833 0.08965839 0.12572597 0.08794578 0.11301136 0.
 0.         0.09447684 0.09873412 0.11623693 0.09450515 0.09507713
 0.        ]",1.0212855669749776,1.0124727627776544,0.01409779409098476,0.08965839445590973,0.12572596967220306,0.08794578164815903,0.11301136016845703,0.0,0.0,0.0944768413901329,0.09873411804437637,0.11623693257570267,0.09450514614582062,0.09507713466882706,0.0,0.08462832868099213
27,2014-02-13,"[0.08518303 0.09240381 0.12932041 0.08853372 0.10865255 0.
 0.         0.09703525 0.10014066 0.11212844 0.09475622 0.09184585
 0.        ]",1.0310884422467923,1.024029976557615,0.030375870976191422,0.09240381419658661,0.1293204128742218,0.08853372186422348,0.10865255445241928,0.0,0.0,0.097035251557827,0.10014066100120544,0.11212844401597977,0.09475621581077576,0.09184584766626358,0.0,0.0851830318570137
28,2014-02-14,"[0.08511976 0.09352006 0.13081093 0.08928356 0.10831498 0.
 0.         0.09740011 0.10078914 0.10973261 0.09471682 0.09031204
 0.        ]",1.0330880702358385,1.023726281341983,0.011556314219138254,0.09352006018161774,0.1308109313249588,0.08928355574607849,0.10831497609615326,0.0,0.0,0.09740011394023895,0.1007891446352005,0.10973260551691055,0.09471682459115982,0.09031204134225845,0.0,0.08511976152658463
29,2014-02-18,"[0.08510558 0.09347106 0.13075148 0.08929099 0.10844459 0.
 0.         0.09734852 0.10072386 0.10978039 0.09469604 0.09038752
 0.        ]",1.0473048408707888,1.040274747657523,0.007488177533924899,0.09347105771303177,0.13075147569179535,0.08929099142551422,0.10844459384679794,0.0,0.0,0.09734851866960526,0.10072385519742966,0.10978039354085922,0.0946960374712944,0.09038752317428589,0.0,0.08510557562112808
30,2014-02-19,"[0.08520853 0.09416439 0.13345222 0.08926119 0.10938981 0.
 0.         0.09571856 0.10322493 0.10847903 0.09478743 0.08631387
 0.        ]",1.047004980099992,1.0405099834367637,0.017389731355670637,0.09416438639163971,0.13345222175121307,0.08926118910312653,0.10938981175422668,0.0,0.0,0.09571856260299683,0.10322493314743042,0.10847903043031693,0.09478743374347687,0.0863138735294342,0.0,0.08520852774381638
31,2014-02-20,"[0.08516125 0.09411376 0.13340107 0.0891654  0.10922827 0.
 0.         0.09577896 0.10352891 0.10860739 0.09482961 0.08618537
 0.        ]",1.0550064811324535,1.0489889413656803,0.0048834028702030895,0.09411375969648361,0.1334010660648346,0.08916539698839188,0.10922826826572418,0.0,0.0,0.09577896445989609,0.10352890938520432,0.10860738903284073,0.09482961148023605,0.08618536591529846,0.0,0.0851612463593483
32,2014-02-21,"[0.08509865 0.09407924 0.13332906 0.08924506 0.10914372 0.
 0.         0.09578715 0.1035053  0.10867873 0.09484719 0.0862859
 0.        ]",1.0767781610839602,1.069426863748197,0.01846693522444608,0.09407924115657806,0.13332906365394592,0.08924505859613419,0.10914371907711029,0.0,0.0,0.09578714519739151,0.10350529849529266,0.10867872834205627,0.0948471873998642,0.08628590404987335,0.0,0.08509865403175354
33,2014-02-24,"[0.08511027 0.0939509  0.13326348 0.08923279 0.10942417 0.
 0.         0.09557373 0.10355555 0.10875157 0.0948809  0.08625665
 0.        ]",1.0871503011536967,1.0849300521139302,0.032329387512264274,0.09395089745521545,0.1332634836435318,0.08923278748989105,0.1094241738319397,0.0,0.0,0.09557373076677322,0.10355555266141891,0.1087515652179718,0.09488090127706528,0.08625665307044983,0.0,0.08511026948690414
34,2014-02-25,"[0.08511478 0.09398597 0.13328291 0.08921827 0.10928749 0.
 0.         0.09563382 0.10357165 0.10875861 0.0949066  0.0862399
 0.        ]",1.083133859054357,1.0799000850799745,0.010067924387435164,0.09398597478866577,0.13328291475772858,0.08921826630830765,0.10928749293088913,0.0,0.0,0.09563381969928741,0.10357164591550827,0.1087586060166359,0.09490659832954407,0.08623989671468735,0.0,0.08511477708816528
35,2014-02-26,"[0.08509535 0.09401572 0.13327274 0.08921347 0.10919138 0.
 0.         0.0957053  0.10354031 0.1087873  0.09489278 0.08628563
 0.        ]",1.0876398726726892,1.0851760263326828,0.010948230765012123,0.09401572495698929,0.13327273726463318,0.08921346813440323,0.10919138044118881,0.0,0.0,0.0957053005695343,0.10354030877351761,0.10878729820251465,0.09489277750253677,0.08628562837839127,0.0,0.0850953459739685
