,Date,Weights,Profit,Base Profit,Volume,BMY,ABT,PFE,JNJ,PFIN,SPXC,LECO,CVR,TRT,IVAC,ASYS,VECO,cash
0,2014-01-06,"[0.10807126 0.11170198 0.12942727 0.         0.         0.14135452
 0.15544112 0.         0.         0.12519124 0.11183941 0.1169732
 0.        ]",0.9999999999910809,0.9999999999917251,0.8919287437929609,0.11170198403691539,0.12942727154636574,0.0,0.0,0.14135451991117204,0.15544112395748433,0.0,0.0,0.12519123540544894,0.11183940634201767,0.11697320259355697,0.0,0.108071256207039
1,2014-01-07,"[0.         0.12267684 0.14537287 0.         0.         0.16014807
 0.17897179 0.         0.         0.13974757 0.12307641 0.13000645
 0.        ]",1.0129925522272312,1.0104286492582892,0.10807125620607527,0.12267683546441602,0.1453728669801404,0.0,0.0,0.1601480723648086,0.17897179306602723,0.0,0.0,0.1397475721465143,0.12307641062655657,0.13000644935153693,0.0,0.0
2,2014-01-08,"[0.         0.12199859 0.14560034 0.         0.         0.16034689
 0.18024979 0.         0.         0.13905711 0.12240919 0.13033808
 0.        ]",1.0062815888473815,1.0082827815400919,0.012105227911909856,0.12199858994157045,0.14560034079467798,0.0,0.0,0.16034689272382088,0.1802497928437483,0.0,0.0,0.13905711462038328,0.12240918909949557,0.13033807997630362,0.0,0.0
3,2014-01-09,"[0.         0.12197278 0.14549765 0.         0.         0.16112212
 0.18041384 0.         0.         0.13901047 0.12253431 0.12944882
 0.        ]",1.0187688058964024,1.02190498287211,0.00953236433206929,0.12197278265898273,0.14549765043986232,0.0,0.0,0.1611221208099509,0.18041384482116948,0.0,0.0,0.13901047100865385,0.12253431330358898,0.1294488169577915,0.0,0.0
4,2014-01-10,"[0.         0.12195463 0.14470803 0.         0.         0.16069663
 0.180498   0.         0.         0.13913474 0.12307424 0.12993373
 0.        ]",1.0484346137346678,1.0392714770866396,0.017851290953349013,0.12195462607425303,0.14470802912966985,0.0,0.0,0.16069663140534507,0.1804980048506756,0.0,0.0,0.13913473788346017,0.12307424417686433,0.12993372647973203,0.0,0.0
5,2014-01-13,"[0.         0.12222925 0.14453705 0.         0.         0.16079971
 0.18004846 0.         0.         0.14020044 0.12188411 0.13030097
 0.        ]",1.05029259829243,1.0458403013531339,0.025366975439182406,0.1222292491877336,0.14453705448822057,0.0,0.0,0.16079971481998884,0.1800484635483234,0.0,0.0,0.14020043502632917,0.12188411495095909,0.1303009679784454,0.0,0.0
6,2014-01-14,"[0.         0.12295267 0.14485213 0.         0.         0.16030408
 0.18076464 0.         0.         0.13811    0.12263193 0.13038455
 0.        ]",1.0504515879211378,1.0425969401131179,0.02878884998753459,0.12295267486618992,0.14485212618653723,0.0,0.0,0.16030407956373707,0.18076463756671693,0.0,0.0,0.13810999820821926,0.1226319308011289,0.13038455280747074,0.0,0.0
7,2014-01-15,"[0.         0.12244473 0.1448068  0.         0.         0.16058626
 0.1812031  0.         0.         0.1395021  0.122368   0.12908901
 0.        ]",1.045111371336119,1.0298479095281747,0.006201236496745464,0.1224447326340101,0.14480679726230877,0.0,0.0,0.16058626158111697,0.1812031022494951,0.0,0.0,0.13950209827140284,0.12236800155497655,0.12908900644668964,0.0,0.0
8,2014-01-16,"[0.         0.12231918 0.14506089 0.         0.         0.1610362
 0.18099343 0.         0.         0.13930188 0.12248471 0.12880372
 0.        ]",1.0623375298581001,1.053185550847944,0.0061896374229139595,0.12231917579051722,0.14506089177088818,0.0,0.0,0.16103619774824507,0.18099343382479977,0.0,0.0,0.13930187628626164,0.12248470949565324,0.12880371508363472,0.0,0.0
9,2014-01-17,"[0.         0.122256   0.14464961 0.         0.         0.16034404
 0.18090981 0.         0.         0.14039873 0.12250853 0.12893327
 0.        ]",1.067987524052528,1.0554630592371665,0.013764647837489707,0.12225600326765443,0.14464961493072448,0.0,0.0,0.16034403910783443,0.18090981298015799,0.0,0.0,0.14039872803597253,0.12250852716522209,0.12893327451243417,0.0,0.0
10,2014-01-21,"[0.         0.12199274 0.14455663 0.         0.         0.16072027
 0.1813107  0.         0.         0.13936196 0.12230917 0.12974853
 0.        ]",1.0706320001290248,1.0578303507043727,0.015470404983783846,0.12199274489993266,0.14455662931289356,0.0,0.0,0.1607202659477183,0.18131069850241474,0.0,0.0,0.13936196031299722,0.12230917351270577,0.12974852751133775,0.0,0.0
11,2014-01-22,"[0.         0.12256702 0.14487646 0.         0.         0.16084755
 0.18082833 0.         0.         0.13878001 0.12266209 0.12943855
 0.        ]",1.075841427624408,1.0617567797973833,0.013260533553603427,0.1225670182133438,0.14487645799611779,0.0,0.0,0.16084755350662489,0.18082832593693837,0.0,0.0,0.1387800050061358,0.12266209273128661,0.1294385466095528,0.0,0.0
