,Date,Weights,Profit,Base Profit,Volume,GRA,BCPC,FMC,OLN,DGX,LH,AMS,PMD,MSI,SCON,BKTI,VSAT,cash
0,2014-01-06,"[0.08389109 0.         0.08485016 0.14413153 0.10455905 0.09153006
 0.09515208 0.         0.08899068 0.09926224 0.         0.10137301
 0.1062601 ]",0.9999999999908388,0.9999999999917251,0.9161089144863449,0.0,0.0848501590848732,0.14413153388512254,0.10455905090497665,0.09153006261964458,0.0951520789970363,0.0,0.08899067714483148,0.09926223865948952,0.0,0.10137301178834116,0.10626010140202953,0.08389108551365503
1,2014-01-07,"[0.         0.         0.0911414  0.1621927  0.1146444  0.09830084
 0.10427147 0.         0.09497615 0.10825076 0.         0.10994047
 0.11628182]",1.0095049357909074,1.009564594037639,0.08389108551288633,0.0,0.09114140447082994,0.1621927007478734,0.11464439714633637,0.0983008376810104,0.10427146653833132,0.0,0.09497614511901808,0.10825075905777244,0.0,0.10994047050311093,0.11628181873571711,0.0
2,2014-01-08,"[0.         0.         0.0909022  0.16259395 0.11466038 0.09858944
 0.10419633 0.         0.09495333 0.10819545 0.         0.10986709
 0.11604182]",1.0026219298307033,1.0289123416062442,0.006996219499919505,0.0,0.09090219987010606,0.1625939493435527,0.11466038373432912,0.09858944216983613,0.10419633171389059,0.0,0.09495333194558227,0.10819544910872286,0.0,0.10986709480598757,0.11604181730799261,0.0
3,2014-01-09,"[0.         0.         0.09058394 0.16339233 0.11471046 0.09826326
 0.10406488 0.         0.09492339 0.10802136 0.         0.1100001
 0.11604027]",1.004134878478385,1.0210084329592979,0.00435447736953436,0.0,0.09058394207793949,0.16339233464003086,0.11471046003584309,0.09826326305032895,0.10406487961103002,0.0,0.09492338691315018,0.1080213649997181,0.0,0.11000010191598653,0.11604026675597286,0.0
4,2014-01-10,"[0.         0.         0.0905195  0.16338146 0.11439685 0.0985837
 0.10427423 0.         0.09499497 0.10823045 0.         0.10911099
 0.11650785]",1.0110536446555694,1.0286684438204825,0.019245009102666008,0.0,0.09051949943088433,0.16338146453477378,0.11439685078103028,0.09858370276212836,0.10427423467076623,0.0,0.09499496784264427,0.10823044866451381,0.0,0.10911098550351914,0.11650784580973989,0.0
5,2014-01-13,"[0.         0.         0.09046931 0.16345038 0.11476069 0.09815738
 0.1038643  0.         0.0949526  0.10809051 0.         0.11034562
 0.11590922]",1.0071687381890315,1.0192188910830993,0.008311223706528436,0.0,0.0904693087604742,0.16345037659061717,0.11476069281157676,0.09815738257721413,0.10386429931025984,0.0,0.09495259985270066,0.10809050649318355,0.0,0.1103456157878527,0.11590921781612087,0.0
6,2014-01-14,"[0.         0.         0.09062358 0.16334532 0.11494076 0.09833222
 0.1042049  0.         0.09482995 0.10836505 0.         0.10956692
 0.11579131]",1.0025632302774616,1.0184560698643041,0.008786664163903207,0.0,0.09062357576493622,0.16334531870499444,0.11494075804400368,0.098332216175207,0.10420489993398804,0.0,0.0948299527438617,0.10836504861220718,0.0,0.10956692098442233,0.11579130903637937,0.0
7,2014-01-15,"[0.         0.         0.090631   0.16326496 0.11483855 0.09828674
 0.10418692 0.         0.09481042 0.10822721 0.         0.10962361
 0.11613058]",1.0049817352232897,1.020776372125991,0.004967731891473813,0.0,0.09063100309693618,0.16326496463490758,0.11483855164336272,0.0982867362018365,0.1041869179131827,0.0,0.0948104193897723,0.10822721360994947,0.0,0.10962361362977693,0.11613057988027542,0.0
8,2014-01-16,"[0.         0.         0.09080449 0.16277709 0.11472838 0.09818118
 0.10420687 0.         0.09471781 0.10825115 0.         0.11031617
 0.11601685]",1.0175538522188505,1.0346825921033105,0.011719599711695547,0.0,0.09080449310825768,0.16277709021864817,0.11472838469879229,0.09818118007272053,0.10420686902445724,0.0,0.09471780755452955,0.10825114703279319,0.0,0.11031617451139095,0.11601685377841046,0.0
9,2014-01-17,"[0.         0.         0.09062716 0.16344742 0.11475412 0.0983271
 0.10395081 0.         0.09499674 0.10833483 0.         0.10977934
 0.11578247]",1.0188520518288264,1.0388801621141461,0.005901722640505846,0.0,0.090627160958277,0.16344741766110696,0.11475412441614781,0.09832710240193988,0.10395080610463825,0.0,0.09499674430863607,0.10833483376012468,0.0,0.10977933558833375,0.11578247480079581,0.0
10,2014-01-21,"[0.         0.         0.09044597 0.16334433 0.11466895 0.09849141
 0.10399851 0.         0.09491364 0.10831082 0.         0.10989292
 0.11593345]",1.0241908356731237,1.041766822259449,0.007162283148102589,0.0,0.0904459681343,0.16334432521675907,0.114668954983145,0.09849140648343875,0.10399851200623514,0.0,0.0949136434952123,0.10831081825979522,0.0,0.10989292347983225,0.11593344794128227,0.0
11,2014-01-22,"[0.         0.         0.09047932 0.16337774 0.1147218  0.09832479
 0.10398964 0.         0.09485472 0.10832133 0.         0.11008785
 0.11584282]",1.0259088470732258,1.0383718292343536,0.005787822150289111,0.0,0.0904793178625634,0.16337774176782408,0.11472179982136374,0.09832478906445188,0.10398963554410691,0.0,0.09485472121189005,0.1083213322065923,0.0,0.11008784538848572,0.11584281713272167,0.0
12,2014-01-23,"[0.         0.         0.0905827  0.16301211 0.11481064 0.09856326
 0.10415257 0.         0.09486572 0.10854025 0.         0.10961585
 0.11585689]",1.0174041661662903,1.0400051665491052,0.003891067211733225,0.0,0.090582701148461,0.16301211452451886,0.11481064165578168,0.09856326316560074,0.10415256603531937,0.0,0.09486571977950092,0.10854025069417175,0.0,0.10961585063766975,0.11585689235897599,0.0
13,2014-01-24,"[0.         0.         0.0906838  0.16308784 0.11473923 0.09853927
 0.1042183  0.         0.0951742  0.10810502 0.         0.10973373
 0.11571862]",1.0173707748418768,1.0378139484225921,0.011310620198991775,0.0,0.09068379913767814,0.16308783963312629,0.1147392279757354,0.09853926703825257,0.10421830218353063,0.0,0.09517419999163541,0.10810501512620613,0.0,0.10973372921148988,0.11571861970234563,0.0
