,Date,Weights,Profit,Base Profit,Volume,ABT,PFE,BMY,JNJ,MMM,TFX,ATRI,CRY,IEX,ITT,FLS,GGG,cash
0,2014-01-06,"[0.0897556  0.         0.         0.10579214 0.0968931  0.11443055
 0.12781215 0.         0.14122202 0.09103659 0.11803481 0.
 0.11502303]",0.9999999999908975,0.9999999999917251,0.9102443973082371,0.0,0.0,0.10579213906868347,0.0968930992427365,0.11443054597000965,0.1278121541980176,0.0,0.14122202387355365,0.0910365875695069,0.11803481285514686,0.0,0.11502303453058246,0.08975560269176291
1,2014-01-07,"[0.         0.         0.         0.11530153 0.10416717 0.1260339
 0.1408827  0.         0.1593218  0.09767915 0.12922649 0.
 0.12738726]",1.0062861884688143,1.0061278025094709,0.08975560269094601,0.0,0.0,0.11530153405740518,0.10416716814457208,0.1260339005204861,0.1408827005488331,0.0,0.15932180159298967,0.09767914840027456,0.12922648705606124,0.0,0.1273872596793782,0.0
2,2014-01-08,"[0.         0.         0.         0.11513586 0.10384228 0.12626777
 0.14091185 0.         0.15978193 0.09711714 0.1291024  0.
 0.12784076]",0.9981323838591214,1.0025753655118022,0.005877021611508486,0.0,0.0,0.11513586255488906,0.10384228175388092,0.1262677695009004,0.14091184718990826,0.0,0.15978193207132116,0.09711714435090199,0.1291024035848023,0.0,0.12784075899339592,0.0
3,2014-01-09,"[0.         0.         0.         0.11502589 0.10403556 0.12623982
 0.14119868 0.         0.15971616 0.09702053 0.1290444  0.
 0.12771896]",1.001596281669317,1.0037362910296543,0.004849915586236553,0.0,0.0,0.1150258856736659,0.10403555969417308,0.12623982308782297,0.1411986793042399,0.0,0.15971616462616325,0.09702053114417478,0.1290443994655379,0.0,0.12771895700422217,0.0
4,2014-01-10,"[0.         0.         0.         0.11503255 0.10390393 0.12628149
 0.141555   0.         0.15946174 0.09695983 0.12895621 0.
 0.12784924]",1.0051901703298296,1.0069571291946249,0.0036680727831056147,0.0,0.0,0.1150325535898415,0.10390393392943155,0.12628148992028976,0.1415550024442964,0.0,0.1594617411418076,0.09695983451965083,0.12895620603782426,0.0,0.1278492384168581,0.0
5,2014-01-13,"[0.         0.         0.         0.11537041 0.10378528 0.12599742
 0.14153224 0.         0.15947289 0.09711446 0.12914367 0.
 0.12758363]",1.0184882241665747,1.013297519097315,0.00672737170641944,0.0,0.0,0.11537041499855268,0.10378527581078659,0.12599742020330393,0.14153223920571034,0.0,0.15947289193408967,0.09711445709065603,0.12914366750968012,0.0,0.1275836332472208,0.0
6,2014-01-14,"[0.         0.         0.         0.11552335 0.10345857 0.12581557
 0.14168412 0.         0.16013632 0.09698248 0.12895911 0.
 0.12744047]",1.0193975014253764,1.0135025413984176,0.009739237541373907,0.0,0.0,0.11552335494717314,0.10345857029178679,0.12581556857391527,0.14168412165175295,0.0,0.1601363197215483,0.09698247895830098,0.12895911247310637,0.0,0.1274404733824162,0.0
7,2014-01-15,"[0.         0.         0.         0.11517128 0.10372957 0.1259495
 0.14180124 0.         0.15944435 0.0970153  0.12925054 0.
 0.12763823]",1.0115352761568457,1.0076533072801381,0.004779270799260132,0.0,0.0,0.1151712811737236,0.10372956662629519,0.1259494976058336,0.14180123557771238,0.0,0.15944435495766254,0.09701529801430234,0.12925053893014846,0.0,0.12763822711432193,0.0
8,2014-01-16,"[0.         0.         0.         0.11505722 0.10388309 0.12608835
 0.14192023 0.         0.1593424  0.09705656 0.1292295  0.
 0.12742264]",1.022051674416082,1.0145869064228181,0.004359810756397257,0.0,0.0,0.11505722430911684,0.10388309323135377,0.12608835325658077,0.14192022571235635,0.0,0.159342403457952,0.09705656305053911,0.12922949727962021,0.0,0.1274226397024811,0.0
9,2014-01-17,"[0.         0.         0.         0.11480602 0.10379333 0.12618837
 0.14147571 0.         0.16007361 0.09710175 0.12903439 0.
 0.12752682]",1.0194674686248217,1.0132546723410596,0.006389602512042633,0.0,0.0,0.11480601552108936,0.10379333149847848,0.1261883701350789,0.14147570668211928,0.0,0.16007360721648647,0.09710175129880154,0.12903439320219112,0.0,0.12752682444575503,0.0
10,2014-01-21,"[0.         0.         0.         0.11462897 0.10364563 0.12599497
 0.14116592 0.         0.16067327 0.09721    0.12931826 0.
 0.12736297]",1.0231627076880319,1.0153803135614368,0.005252949728542705,0.0,0.0,0.11462896508009893,0.10364562991701422,0.1259949734570513,0.14116591795683436,0.0,0.16067327253510955,0.09721000342501221,0.12931826486602402,0.0,0.1273629727628555,0.0
11,2014-01-22,"[0.         0.         0.         0.11494177 0.10332741 0.1256528
 0.14014998 0.         0.16258792 0.09731561 0.12876625 0.
 0.12725826]",1.0335365515452717,1.0177690740800764,0.0064735458152860624,0.0,0.0,0.11494177160945847,0.103327406766529,0.12565280077666346,0.14014998012633215,0.0,0.16258791772647624,0.09731560739704677,0.12876625224993873,0.0,0.12725826334755522,0.0
12,2014-01-23,"[0.         0.         0.         0.11451176 0.10322869 0.12527684
 0.13953501 0.         0.16403129 0.09751371 0.12893596 0.
 0.12696674]",1.031074306626401,1.0110420591567189,0.012241699232445447,0.0,0.0,0.1145117577646624,0.10322869460601435,0.12527683547582957,0.13953501109979935,0.0,0.16403128682426302,0.09751371247689937,0.12893596469983196,0.0,0.1269667370527001,0.0
13,2014-01-24,"[0.         0.         0.         0.11475166 0.10351591 0.12494769
 0.1406616  0.         0.16275904 0.09751365 0.12926562 0.
 0.12658484]",1.0213301131422095,1.005577174828838,0.007421624183227136,0.0,0.0,0.11475165846222661,0.10351590614782176,0.12494768575959775,0.14066159690360522,0.0,0.16275903749757187,0.09751365450371509,0.12926562249274645,0.0,0.12658483823271519,0.0
14,2014-01-27,"[0.         0.         0.         0.1149056  0.10361452 0.12506065
 0.14086115 0.         0.16170807 0.09763021 0.12941997 0.
 0.12679983]",1.0090924092430333,0.997883809330495,0.004775431576410556,0.0,0.0,0.11490559676724606,0.10361452365134043,0.12506064991162533,0.14086115030141644,0.0,0.1617080720395975,0.09763020807943243,0.1294199715485019,0.0,0.12679982770083992,0.0
15,2014-01-28,"[0.         0.         0.         0.11536733 0.103486   0.12557956
 0.14145757 0.         0.16070671 0.097236   0.12892016 0.
 0.12724666]",0.9718130203807993,0.9729075000598084,0.00860776078987107,0.0,0.0,0.11536733223207703,0.10348599751214219,0.12557956484384755,0.14145757240579562,0.0,0.1607067066838604,0.09723600463702031,0.1289201588316844,0.0,0.1272466628535726,0.0
16,2014-01-29,"[0.         0.         0.         0.11488497 0.10379311 0.1260356
 0.14198108 0.         0.1593504  0.09705904 0.12906884 0.
 0.12782697]",0.9606623981452874,0.9665211656526608,0.009279604135865866,0.0,0.0,0.11488497202889317,0.10379310911990268,0.12603560303710035,0.1419810772246188,0.0,0.15935039607728568,0.09705903626678102,0.12906883537839853,0.0,0.12782697086701963,0.0
17,2014-01-30,"[0.         0.         0.         0.11499944 0.10389184 0.12584487
 0.1418863  0.         0.15965211 0.09720388 0.12906332 0.
 0.12745824]",0.9578969224366205,0.9633948679364915,0.006573011436962682,0.0,0.0,0.11499944376170723,0.10389184319680621,0.12584487082564616,0.1418862951223864,0.0,0.15965210508545716,0.0972038824059087,0.12906331999393364,0.0,0.1274582396081546,0.0
18,2014-01-31,"[0.         0.         0.         0.11501863 0.10409719 0.12560832
 0.14211221 0.         0.15941212 0.09715343 0.12954829 0.
 0.1270498 ]",0.9681446798470617,0.9675137971781212,0.008112879638324117,0.0,0.0,0.11501863262790428,0.10409719028074689,0.12560831627148555,0.14211221390441559,0.0,0.15941211877025804,0.09715343303896747,0.12954829056365066,0.0,0.1270498045425715,0.0
