,Date,Weights,Profit,Base Profit,Volume,BMY,ABT,PFE,JNJ,PFIN,SPXC,LECO,CVR,TRT,IVAC,ASYS,VECO,cash
0,2014-01-06,"[0.         0.14473426 0.         0.         0.         0.
 0.         0.17971748 0.14516447 0.         0.16515376 0.19251338
 0.17271665]",0.995,0.9950000000000002,1.0,0.14473426342010498,0.0,0.0,0.0,0.0,0.0,0.17971748113632202,0.14516447484493256,0.0,0.16515375673770905,0.1925133764743805,0.1727166473865509,0.0
1,2014-01-07,"[0.         0.14471108 0.         0.         0.         0.
 0.         0.17969352 0.1452724  0.         0.16522388 0.19253193
 0.17256719]",1.0132574730605286,1.0075390909460025,0.0003912457823753357,0.14471107721328735,0.0,0.0,0.0,0.0,0.0,0.17969352006912231,0.1452724039554596,0.0,0.1652238816022873,0.19253192842006683,0.1725671887397766,0.0
2,2014-01-08,"[0.         0.14467412 0.         0.         0.         0.
 0.         0.17979214 0.14494172 0.         0.16541526 0.19238405
 0.17279273]",1.0095179731952832,1.0049589648156863,0.01565669222589423,0.1446741223335266,0.0,0.0,0.0,0.0,0.0,0.1797921359539032,0.14494171738624573,0.0,0.16541525721549988,0.1923840492963791,0.1727927327156067,0.0
3,2014-01-09,"[0.         0.14488079 0.         0.         0.         0.
 0.         0.17973275 0.14483117 0.         0.16543914 0.19234234
 0.17277381]",1.0418661419627733,1.0213378857114699,0.00980102255958267,0.14488078653812408,0.0,0.0,0.0,0.0,0.0,0.17973275482654572,0.14483116567134857,0.0,0.16543914377689362,0.1923423409461975,0.1727738082408905,0.0
4,2014-01-10,"[0.         0.14471543 0.         0.         0.         0.
 0.         0.17987779 0.14499147 0.         0.16524771 0.19240223
 0.17276533]",1.0646405751520363,1.0422188305781623,0.019474951047874233,0.14471542835235596,0.0,0.0,0.0,0.0,0.0,0.17987778782844543,0.14499147236347198,0.0,0.16524770855903625,0.19240222871303558,0.1727653294801712,0.0
5,2014-01-13,"[0.         0.14484397 0.         0.         0.         0.
 0.         0.17987283 0.14494827 0.         0.16515426 0.19243792
 0.17274277]",1.0984031050136194,1.0501169852461845,0.028617323107762556,0.1448439657688141,0.0,0.0,0.0,0.0,0.0,0.17987282574176788,0.14494827389717102,0.0,0.16515426337718964,0.19243791699409485,0.17274276912212372,0.0
6,2014-01-14,"[0.         0.14485244 0.         0.         0.         0.
 0.         0.179895   0.1447945  0.         0.16522567 0.19233301
 0.17289941]",1.0903682821111154,1.0462172662586364,0.01839454625060623,0.1448524445295334,0.0,0.0,0.0,0.0,0.0,0.17989499866962433,0.1447944939136505,0.0,0.16522566974163055,0.19233301281929016,0.17289941012859344,0.0
7,2014-01-15,"[0.         0.14464737 0.         0.         0.         0.
 0.         0.18002273 0.1447597  0.         0.16527335 0.19222252
 0.17307433]",1.0640671758729967,1.0308882193330196,0.01300253988026546,0.14464737474918365,0.0,0.0,0.0,0.0,0.0,0.180022731423378,0.14475969970226288,0.0,0.16527335345745087,0.19222252070903778,0.17307433485984802,0.0
8,2014-01-16,"[0.         0.14463696 0.         0.         0.         0.
 0.         0.18007357 0.14459302 0.         0.16538979 0.19199385
 0.1733128 ]",1.1041455618302307,1.0589486900127638,0.023949281342353523,0.14463695883750916,0.0,0.0,0.0,0.0,0.0,0.1800735741853714,0.1445930153131485,0.0,0.1653897911310196,0.191993847489357,0.17331279814243317,0.0
9,2014-01-17,"[0.         0.14474554 0.         0.         0.         0.
 0.         0.18009706 0.1444353  0.         0.16541645 0.191997
 0.17330864]",1.1093816325042887,1.0616870968852918,0.046389863788344726,0.14474554359912872,0.0,0.0,0.0,0.0,0.0,0.1800970584154129,0.14443530142307281,0.0,0.16541644930839539,0.1919970065355301,0.17330864071846008,0.0
10,2014-01-21,"[0.         0.1447099  0.         0.         0.         0.
 0.         0.18013017 0.14434202 0.         0.1654878  0.19186579
 0.1734643 ]",1.1190457417899882,1.0645334562022324,0.02527488850582747,0.14470990002155304,0.0,0.0,0.0,0.0,0.0,0.18013016879558563,0.14434202015399933,0.0,0.16548779606819153,0.19186578691005707,0.17346429824829102,0.0
11,2014-01-22,"[0.         0.14470378 0.         0.         0.         0.
 0.         0.18010749 0.14411607 0.         0.16574734 0.19154842
 0.17377688]",1.1271131549356534,1.069254475217431,0.013724917899659848,0.14470377564430237,0.0,0.0,0.0,0.0,0.0,0.1801074892282486,0.14411607384681702,0.0,0.16574734449386597,0.1915484219789505,0.17377687990665436,0.0
12,2014-01-23,"[0.         0.14467642 0.         0.         0.         0.
 0.         0.18020082 0.14403261 0.         0.16572396 0.19152316
 0.17384303]",1.127419138891159,1.0672147861477914,0.016845030541612488,0.14467641711235046,0.0,0.0,0.0,0.0,0.0,0.18020081520080566,0.14403261244297028,0.0,0.16572396457195282,0.19152316451072693,0.17384302616119385,0.0
