,Date,Weights,Profit,Base Profit,MTH,BZH,PHM,NVR,GGG,ITT,FLS,IEX,GL,AAME,FFG,CIA,cash
1425,2019-09-04,"[0.         0.09518804 0.07235859 0.07309129 0.09568848 0.
 0.08187006 0.06949213 0.0558848  0.10222713 0.16345    0.0893755
 0.10137397]",1.5761057074742377,1.3571433383332945,0.095188044688278,0.07235858869602639,0.07309129283209527,0.09568847721960294,0.0,0.0818700648760432,0.06949212730428792,0.05588479873989516,0.1022271312756237,0.1634500039185951,0.08937550055296348,0.10137396989658877,0.0
1426,2019-09-05,"[0.         0.09500614 0.07225669 0.07333547 0.09576499 0.
 0.08184042 0.06971437 0.05590612 0.10228118 0.16344002 0.08922835
 0.10122624]",1.6305438264528447,1.368567776297725,0.09500613582436858,0.07225669268506421,0.07333547464710313,0.0957649928444724,0.0,0.08184041969358602,0.06971437223685711,0.055906121973195895,0.1022811778335689,0.16344001854740595,0.08922834946841537,0.1012262442459624,0.0
1427,2019-09-06,"[0.         0.0949102  0.07241394 0.07341857 0.09579588 0.
 0.08186505 0.06969889 0.05591026 0.1022729  0.1633671  0.08919594
 0.10115125]",1.637598603594345,1.3835094411978042,0.09491020023547604,0.0724139423475676,0.07341856869200923,0.09579587965470164,0.0,0.08186505351494279,0.06969888992459394,0.05591026372406242,0.10227290388690032,0.16336710284563818,0.08919594078681611,0.10115125438729174,0.0
1428,2019-09-09,"[0.         0.09488118 0.07301275 0.07381272 0.09568953 0.
 0.08156577 0.06950043 0.05614311 0.10204015 0.16328623 0.0893598
 0.10070832]",1.6521510690408532,1.3900825098755738,0.09488117546328324,0.07301275351350614,0.07381272315888027,0.09568952515098651,0.0,0.08156577065281409,0.06950043093405557,0.056143109612528275,0.10204015330483254,0.16328623138369056,0.08935980362032661,0.10070832320509629,0.0
1429,2019-09-10,"[0.         0.09478279 0.07326253 0.07408937 0.09568299 0.
 0.08145395 0.06949876 0.05623074 0.10198167 0.1632036  0.08936867
 0.10044493]",1.6626203886676194,1.3990543595443568,0.0947827882051982,0.07326252898138753,0.07408936931261488,0.09568298867540144,0.0,0.081453946248194,0.06949876322893025,0.056230743330364354,0.10198166574680055,0.1632036024886715,0.08936867184098267,0.10044493194145471,0.0
1430,2019-09-11,"[0.         0.09478582 0.0751074  0.07549735 0.09543376 0.
 0.08028213 0.06902344 0.05706519 0.10133516 0.1628265  0.08979521
 0.09884803]",1.6847701263088264,1.4130277997618794,0.09478581736533585,0.07510739740561678,0.07549735332207232,0.09543376490182529,0.0,0.08028213388318835,0.06902343912895775,0.05706519404690789,0.10133516387460209,0.16282649789284,0.08979521229288673,0.09884802588576691,0.0
1431,2019-09-12,"[0.         0.09481408 0.07677532 0.07691259 0.0952607  0.
 0.0790486  0.06868223 0.05791668 0.10068876 0.16246737 0.09019437
 0.0972393 ]",1.687818077979685,1.4161908376319077,0.09481408456798458,0.07677532107551015,0.07691259075799625,0.09526070194457005,0.0,0.07904859594069699,0.06868222686876972,0.057916681444491046,0.10068876144740616,0.16246736966750144,0.09019436789626002,0.09723929838881357,0.0
1432,2019-09-13,"[0.         0.09507403 0.07696191 0.07679604 0.09516885 0.
 0.07891525 0.06846314 0.05799445 0.10055809 0.16245887 0.09037696
 0.09723241]",1.7377335894278774,1.4335931467940826,0.09507402792986945,0.07696191197132297,0.07679603807076864,0.09516885045681543,0.0,0.07891525344031969,0.0684631425806501,0.057994450845586853,0.10055808577925021,0.1624588650853719,0.09037696102409964,0.0972324128159452,0.0
1433,2019-09-16,"[0.         0.09495573 0.07634404 0.07612199 0.09530238 0.
 0.07958917 0.06859253 0.0575542  0.10084774 0.16255047 0.09015212
 0.09798964]",1.7434273291392912,1.4398316620237477,0.09495572581970685,0.07634404232684222,0.07612198992078198,0.09530237673610761,0.0,0.0795891684235779,0.06859252907082992,0.05755420480119838,0.10084773760849942,0.16255046626133662,0.0901521211552931,0.09798963787582582,0.0
1434,2019-09-17,"[0.         0.09493741 0.07684911 0.07669789 0.09524904 0.
 0.07909859 0.06853489 0.05788968 0.1006514  0.16244687 0.0902693
 0.09737583]",1.7419476687151905,1.4332197323041658,0.09493741244289014,0.07684911230685128,0.07669788546845153,0.09524903776653423,0.0,0.07909858782750943,0.06853488706063031,0.0578896773055672,0.10065139850904681,0.16244686914074138,0.09026930477648624,0.0973758273952914,0.0
