,Date,Weights,Profit,Base Profit,BKTI,VSAT,MSI,SCON,UMBF,C,JPM,TCF,PHM,NVR,BZH,MTH,cash
21,2014-02-05,"[0.         0.13204645 0.13668778 0.         0.15237924 0.
 0.         0.         0.14964941 0.13254582 0.         0.11527097
 0.18142032]",0.9847057897647824,0.9745483576302352,0.13204644868520618,0.13668778102385395,0.0,0.1523792405037907,0.0,0.0,0.0,0.1496494112244848,0.132545822108304,0.0,0.11527097382496643,0.1814203226293939,0.0
22,2014-02-06,"[0.         0.13206797 0.13661298 0.         0.15223556 0.
 0.         0.         0.14968548 0.13256609 0.         0.11538501
 0.18144691]",0.9795646648884337,0.9731214540583806,0.13206797038358126,0.13661297903492486,0.0,0.15223555728698115,0.0,0.0,0.0,0.14968548302183846,0.13256608723603153,0.0,0.1153850119059247,0.1814469111307181,0.0
23,2014-02-07,"[0.         0.13214079 0.13673186 0.         0.15179335 0.
 0.         0.         0.14964412 0.13239615 0.         0.11570874
 0.18158498]",0.9559125685107948,0.9636949992937022,0.1321407899959657,0.1367318624259728,0.0,0.1517933503759471,0.0,0.0,0.0,0.14964412371209482,0.13239615468890162,0.0,0.11570873772089238,0.1815849810802257,0.0
24,2014-02-10,"[0.         0.13216103 0.13669715 0.         0.15205298 0.
 0.         0.         0.14958028 0.13248112 0.         0.11553812
 0.18148932]",0.9800125179686195,0.9798903621683253,0.13216102595585438,0.13669714745986955,0.0,0.15205298322452188,0.0,0.0,0.0,0.14958028230919543,0.13248112012203225,0.0,0.11553812053519834,0.18148932039332816,0.0
25,2014-02-11,"[0.         0.13217877 0.13676229 0.         0.15199015 0.
 0.         0.         0.14954095 0.13243358 0.         0.11559338
 0.18150089]",0.9869527782993809,0.9856780890052765,0.1321787706110889,0.13676228842553934,0.0,0.15199014714327652,0.0,0.0,0.0,0.1495409458391674,0.13243358332541014,0.0,0.11559337959536395,0.1815008850601538,0.0
26,2014-02-12,"[0.         0.13217967 0.13685088 0.         0.15181828 0.
 0.         0.         0.14956485 0.13235825 0.         0.11569775
 0.18153032]",0.9905326649346335,0.9869039630781249,0.13217966832494765,0.1368508819035051,0.0,0.15181828062073627,0.0,0.0,0.0,0.1495648469177519,0.13235825351987238,0.0,0.11569774725997507,0.18153032145321144,0.0
27,2014-02-13,"[0.         0.13213049 0.1368009  0.         0.15202876 0.
 0.         0.         0.1495724  0.13242776 0.         0.11553387
 0.18150582]",0.983058629603077,0.9839855394033216,0.13213048795710314,0.13680089950461188,0.0,0.15202875856725057,0.0,0.0,0.0,0.14957239734543304,0.13242776442750162,0.0,0.11553387321717494,0.18150581898092474,0.0
28,2014-02-14,"[0.         0.13208037 0.13665381 0.         0.15198838 0.
 0.         0.         0.14976738 0.13255272 0.         0.11554168
 0.18141567]",0.9733758780380494,0.9771601885286504,0.13208037151917792,0.13665381027824225,0.0,0.15198837739366977,0.0,0.0,0.0,0.14976737570188237,0.1325527159235759,0.0,0.11554168286713273,0.18141566631631909,0.0
29,2014-02-18,"[0.         0.13207315 0.13659146 0.         0.15221249 0.
 0.         0.         0.14973571 0.13263205 0.         0.11539623
 0.18135892]",0.997970573369112,0.992599809159864,0.13207314667343534,0.13659145931525465,0.0,0.1522124869845601,0.0,0.0,0.0,0.14973571346507314,0.1326320506790339,0.0,0.11539622562877924,0.18135891725386358,0.0
30,2014-02-19,"[0.         0.15995347 0.18808236 0.         0.20406429 0.
 0.         0.         0.11613174 0.12109638 0.         0.
 0.21067175]",1.0101146641020147,0.9997069193976448,0.15995346930363638,0.18808236129217928,0.0,0.2040642934484326,0.0,0.0,0.0,0.11613174396244541,0.12109638118755298,0.0,0.0,0.21067175080575334,0.0
31,2014-02-20,"[0.         0.1600667  0.19223068 0.         0.2093236  0.
 0.         0.         0.11013908 0.11715143 0.         0.
 0.21108851]",1.0120789191376944,0.9974273519943323,0.16006670296399195,0.19223067639575572,0.0,0.20932360407354939,0.0,0.0,0.0,0.11013907966018906,0.11715142515147274,0.0,0.0,0.21108851175504115,0.0
32,2014-02-21,"[0.         0.16003151 0.19314665 0.         0.20987806 0.
 0.         0.         0.10939418 0.11651052 0.         0.
 0.21103908]",1.0072161676452787,0.9894608845383149,0.16003151333311452,0.19314664512673715,0.0,0.20987806467567974,0.0,0.0,0.0,0.10939417600937444,0.11651052277176359,0.0,0.0,0.2110390780833306,0.0
33,2014-02-24,"[0.         0.15988162 0.19276353 0.         0.21006158 0.
 0.         0.         0.10978622 0.11670099 0.         0.
 0.21080606]",1.0191978172532694,0.99594943854473,0.15988161586500238,0.19276353055232615,0.0,0.21006158134955968,0.0,0.0,0.0,0.1097862244164955,0.11670099275115633,0.0,0.0,0.21080605506546005,0.0
34,2014-02-25,"[0.         0.15961467 0.19221539 0.         0.21043421 0.
 0.         0.         0.11006829 0.1168634  0.         0.
 0.21080404]",1.0189304235190222,0.9992654581536179,0.15961467083891165,0.19221538892690732,0.0,0.21043421173616103,0.0,0.0,0.0,0.11006829411939331,0.11686339557642264,0.0,0.0,0.21080403880220414,0.0
35,2014-02-26,"[0.         0.15929548 0.19176039 0.         0.210531   0.
 0.         0.         0.11051011 0.1171788  0.         0.
 0.21072421]",1.0236079803273332,1.003940318642144,0.15929547880054173,0.1917603916112429,0.0,0.2105310045413139,0.0,0.0,0.0,0.11051011452315976,0.11717879819049266,0.0,0.0,0.21072421233324895,0.0
36,2014-02-27,"[0.         0.15906058 0.1911396  0.         0.2104664  0.
 0.         0.         0.11121747 0.11762222 0.         0.
 0.21049372]",1.0336595578162242,1.0084554104643306,0.15906058160972292,0.19113960115192333,0.0,0.21046640306333128,0.0,0.0,0.0,0.11121746867671199,0.11762222455403656,0.0,0.0,0.21049372094427402,0.0
37,2014-02-28,"[0.         0.15872828 0.19060694 0.         0.21092132 0.
 0.         0.         0.11157693 0.11787232 0.         0.
 0.21029422]",1.0406409895758393,1.0153994967699516,0.1587282771507676,0.1906069355153216,0.0,0.21092132198523267,0.0,0.0,0.0,0.11157692543816389,0.11787232119624438,0.0,0.0,0.21029421871426993,0.0
38,2014-03-03,"[0.         0.15865264 0.19057271 0.         0.21110904 0.
 0.         0.         0.11156268 0.11787103 0.         0.
 0.2102319 ]",1.0565172723500476,1.0231769871599967,0.15865263753336808,0.19057270950332017,0.0,0.2111090418985198,0.0,0.0,0.0,0.1115626808852717,0.1178710274411682,0.0,0.0,0.21023190273835202,0.0
39,2014-03-04,"[0.         0.15867711 0.19065739 0.         0.21122135 0.
 0.         0.         0.11139411 0.11780874 0.         0.
 0.21024129]",1.0355344378611988,1.0126358971768226,0.15867710938500543,0.19065739227429276,0.0,0.21122135173963225,0.0,0.0,0.0,0.11139411123849852,0.11780874451604337,0.0,0.0,0.21024129084652757,0.0
40,2014-03-05,"[0.         0.15870614 0.19072315 0.         0.21122012 0.
 0.         0.         0.11125356 0.11773637 0.         0.
 0.21036066]",1.0527832904071346,1.0262239528989783,0.15870613597049565,0.19072314955227793,0.0,0.21122011705544438,0.0,0.0,0.0,0.11125355936570827,0.11773637484574072,0.0,0.0,0.2103606632103331,0.0
41,2014-03-06,"[0.         0.15850853 0.19010655 0.         0.2114776  0.
 0.         0.         0.11151738 0.11799639 0.         0.
 0.21039354]",1.0563651266465235,1.0301725093736998,0.1585085289808936,0.19010654513442957,0.0,0.21147760436428165,0.0,0.0,0.0,0.11151738285345895,0.11799639432854735,0.0,0.0,0.2103935443383889,0.0
42,2014-03-07,"[0.         0.15835282 0.19014464 0.         0.21119611 0.
 0.         0.         0.11194279 0.11830428 0.         0.
 0.21005935]",1.0980415983421306,1.0478008210822223,0.15835282306267146,0.19014464131568015,0.0,0.21119610738440903,0.0,0.0,0.0,0.11194278943603675,0.11830428494363515,0.0,0.0,0.21005935385756744,0.0
43,2014-03-10,"[0.         0.1584145  0.19007634 0.         0.21116466 0.
 0.         0.         0.1118832  0.11822677 0.         0.
 0.21023452]",1.0727829704633656,1.038125701363095,0.15841449576945402,0.19007634437456492,0.0,0.2111646632723231,0.0,0.0,0.0,0.11188320353955657,0.11822676839325252,0.0,0.0,0.21023452465084877,0.0
44,2014-03-11,"[0.         0.15855924 0.190155   0.         0.21108968 0.
 0.         0.         0.11176309 0.11813177 0.         0.
 0.21030123]",1.0562901537029314,1.026259651226958,0.1585592352757624,0.19015499722268375,0.0,0.21108967675920984,0.0,0.0,0.0,0.11176308907885217,0.1181317689093758,0.0,0.0,0.21030123275411605,0.0
45,2014-03-12,"[0.         0.15872373 0.19052969 0.         0.21095599 0.
 0.         0.         0.11138747 0.11795429 0.         0.
 0.21044882]",1.0924468583276488,1.040204550701612,0.1587237322750299,0.19052969475623507,0.0,0.21095598683428693,0.0,0.0,0.0,0.11138747469681831,0.11795428676297928,0.0,0.0,0.21044882467465054,0.0
46,2014-03-13,"[0.         0.15876354 0.19053262 0.         0.21094694 0.
 0.         0.         0.11135292 0.11796071 0.         0.
 0.21044327]",1.0470270214600068,1.0095103242297188,0.15876353912097724,0.19053262094324905,0.0,0.21094694433031502,0.0,0.0,0.0,0.1113529152170078,0.11796071294575927,0.0,0.0,0.21044326744269137,0.0
47,2014-03-14,"[0.         0.15873031 0.19067074 0.         0.21112743 0.
 0.         0.         0.11109837 0.11793072 0.         0.
 0.21044242]",1.0880433384127686,1.0313386133371563,0.15873031476051366,0.1906707439597473,0.0,0.21112742636921475,0.0,0.0,0.0,0.11109836954530346,0.11793072346269279,0.0,0.0,0.21044242190252793,0.0
48,2014-03-17,"[0.         0.1588847  0.19143826 0.         0.21118386 0.
 0.         0.         0.11046793 0.11752532 0.         0.
 0.21049993]",1.0651733428281338,1.0152477715495463,0.15888470484694897,0.191438256615017,0.0,0.2111838605606777,0.0,0.0,0.0,0.11046792923423877,0.11752532323422005,0.0,0.0,0.21049992550889746,0.0
49,2014-03-18,"[0.         0.15886441 0.19124275 0.         0.21129317 0.
 0.         0.         0.11053674 0.11756849 0.         0.
 0.21049443]",1.1012275959264362,1.0325442876959579,0.15886441355732195,0.19124275266994983,0.0,0.21129317139520798,0.0,0.0,0.0,0.11053674259537095,0.11756849286973999,0.0,0.0,0.21049442691240933,0.0
50,2014-03-19,"[0.         0.15875218 0.1912382  0.         0.21151086 0.
 0.         0.         0.11059561 0.11765517 0.         0.
 0.21024798]",1.1212401876714826,1.0436544971487414,0.158752183272882,0.1912382035351112,0.0,0.21151085651407392,0.0,0.0,0.0,0.11059560624944663,0.11765517108127402,0.0,0.0,0.2102479793472122,0.0
51,2014-03-20,"[0.         0.15858428 0.19072613 0.         0.21157262 0.
 0.         0.         0.11113069 0.11793028 0.         0.
 0.21005601]",1.1267651590254788,1.0495528518505644,0.15858427649601697,0.1907261263076068,0.0,0.21157262083077202,0.0,0.0,0.0,0.11113068563243443,0.11793027753015231,0.0,0.0,0.21005601320301737,0.0
52,2014-03-21,"[0.         0.15848436 0.19068501 0.         0.21156503 0.
 0.         0.         0.11110473 0.11795831 0.         0.
 0.21020257]",1.1063515133247663,1.0404490597973413,0.15848435561033636,0.19068500580859957,0.0,0.21156503449572084,0.0,0.0,0.0,0.11110472631621111,0.11795830676023404,0.0,0.0,0.21020257100889816,0.0
53,2014-03-24,"[0.         0.15846451 0.19072224 0.         0.21159533 0.
 0.         0.         0.11094915 0.11784173 0.         0.
 0.21042704]",1.098605110835841,1.0480448322700953,0.15846451108640364,0.19072224495105183,0.0,0.21159532948312396,0.0,0.0,0.0,0.11094914819162431,0.11784172601986795,0.0,0.0,0.21042704026792838,0.0
54,2014-03-25,"[0.         0.15843455 0.19064355 0.         0.21135246 0.
 0.         0.         0.11128462 0.1178808  0.         0.
 0.21040402]",1.0876409650133838,1.0395368951347417,0.15843455006786308,0.19064355329952348,0.0,0.2113524574370338,0.0,0.0,0.0,0.11128462369540167,0.11788079531491907,0.0,0.0,0.21040402018525894,0.0
55,2014-03-26,"[0.         0.15855481 0.19077782 0.         0.21117617 0.
 0.         0.         0.11118867 0.11776177 0.         0.
 0.21054076]",1.0792289185143225,1.0355929036090585,0.15855481253239992,0.19077781905529878,0.0,0.2111761666378583,0.0,0.0,0.0,0.11118867046783448,0.11776177354809035,0.0,0.0,0.21054075775851816,0.0
56,2014-03-27,"[0.         0.15857719 0.1907398  0.         0.21107322 0.
 0.         0.         0.111273   0.11778333 0.         0.
 0.21055347]",1.0821519343571302,1.0367426779701923,0.15857718630999487,0.19073979983263672,0.0,0.21107321607068058,0.0,0.0,0.0,0.11127299727745942,0.11778333398826188,0.0,0.0,0.21055346652096643,0.0
57,2014-03-28,"[0.         0.15873204 0.19102017 0.         0.21070563 0.
 0.         0.         0.11127733 0.11765812 0.         0.
 0.21060672]",1.0423660865520814,1.0079417988149064,0.15873203897491747,0.19102017081548864,0.0,0.2107056329732569,0.0,0.0,0.0,0.11127732547818386,0.11765811501029746,0.0,0.0,0.21060671674785578,0.0
58,2014-03-31,"[0.         0.15886148 0.19104206 0.         0.21037069 0.
 0.         0.         0.11136929 0.11763789 0.         0.
 0.21071859]",1.0273555663524585,0.999476449951831,0.158861480781634,0.19104205708747107,0.0,0.21037068987465035,0.0,0.0,0.0,0.11136929431283868,0.11763788682684412,0.0,0.0,0.21071859111656177,0.0
59,2014-04-01,"[0.         0.15882863 0.19070428 0.         0.21032314 0.
 0.         0.         0.11177797 0.11785104 0.         0.
 0.21051494]",1.0291385703986475,1.0016383749820434,0.15882863427578334,0.19070427926634845,0.0,0.2103231366376582,0.0,0.0,0.0,0.11177796723319569,0.11785104422020407,0.0,0.0,0.21051493836681032,0.0
60,2014-04-02,"[0.         0.16033828 0.16477187 0.         0.21302644 0.
 0.         0.         0.09856355 0.09577916 0.10911685 0.
 0.15840386]",1.0286063352773631,1.0037634112379474,0.16033827889924376,0.16477187311318703,0.0,0.2130264366916568,0.0,0.0,0.0,0.09856354523432981,0.09577915603617998,0.10911684739386884,0.0,0.15840386263153391,0.0
61,2014-04-03,"[0.         0.15945827 0.15945955 0.         0.21452388 0.
 0.         0.         0.09852264 0.09518163 0.12064    0.
 0.15221403]",1.0488018603008462,1.0167439298967011,0.1594582738355726,0.15945954618080974,0.0,0.2145238766310198,0.0,0.0,0.0,0.09852264331261688,0.09518162953732345,0.12064000209387932,0.0,0.1522140284087782,0.0
62,2014-04-04,"[0.         0.15906152 0.1584759  0.         0.21485848 0.
 0.         0.         0.09892394 0.09538947 0.12170299 0.
 0.1515877 ]",1.0383764818174803,1.0126238016084022,0.15906151836062443,0.1584758969332616,0.0,0.21485847832112162,0.0,0.0,0.0,0.09892394079824998,0.09538947425746429,0.12170299340349686,0.0,0.15158769792578133,0.0
63,2014-04-07,"[0.         0.15899392 0.15824523 0.         0.21486574 0.
 0.         0.         0.09906751 0.09550461 0.12173473 0.
 0.15158827]",1.044216615015529,1.0167104785552354,0.15899391675728083,0.15824523245359307,0.0,0.2148657430486153,0.0,0.0,0.0,0.09906750862150433,0.09550460628671203,0.12173472577223728,0.0,0.15158826706005704,0.0
64,2014-04-08,"[0.         0.15884479 0.1587211  0.         0.21444685 0.
 0.         0.         0.09918268 0.09561274 0.12105585 0.
 0.152136  ]",1.0120876926730304,0.9958379184729456,0.15884478709805236,0.15872109626205338,0.0,0.2144468487448621,0.0,0.0,0.0,0.09918267643874769,0.09561274461999171,0.12105584910539627,0.0,0.15213599773089634,0.0
65,2014-04-09,"[0.         0.15930466 0.15887664 0.         0.21427696 0.
 0.         0.         0.0987981  0.09523547 0.12163832 0.
 0.15186984]",1.0070846237037319,0.9877327670634142,0.15930466134830576,0.15887664159591683,0.0,0.21427695892782145,0.0,0.0,0.0,0.09879810398302963,0.09523547477225917,0.12163831768904827,0.0,0.15186984168361883,0.0
66,2014-04-10,"[0.         0.15928502 0.15873652 0.         0.21432141 0.
 0.         0.         0.09894947 0.09527174 0.12168395 0.
 0.15175189]",1.0042879028059664,0.989082987168374,0.15928502135669928,0.1587365239716063,0.0,0.21432140711711536,0.0,0.0,0.0,0.0989494692522605,0.0952717415922839,0.1216839465358693,0.0,0.1517518901741653,0.0
67,2014-04-11,"[0.         0.15900458 0.15872166 0.         0.21419136 0.
 0.         0.         0.09902579 0.09547438 0.12122087 0.
 0.15236136]",1.0125388841067957,0.9931224330089954,0.15900457925924433,0.15872165796901308,0.0,0.21419135957783272,0.0,0.0,0.0,0.09902579088544501,0.09547438166074597,0.12122087106070101,0.0,0.15236135958701788,0.0
68,2014-04-14,"[0.         0.15917825 0.15949716 0.         0.21378852 0.
 0.         0.         0.09868375 0.09526918 0.12081723 0.
 0.15276592]",0.9872014725503233,0.9670300880003251,0.15917824868247063,0.15949716081318677,0.0,0.21378851565543003,0.0,0.0,0.0,0.0986837482808689,0.0952691822309875,0.12081722601208172,0.0,0.1527659183249745,0.0
69,2014-04-15,"[0.         0.15940894 0.15960852 0.         0.21368068 0.
 0.         0.         0.09843721 0.09505164 0.12106662 0.
 0.15274638]",0.9968959614955223,0.9745186432711009,0.15940894324137592,0.15960851868597425,0.0,0.21368068237381757,0.0,0.0,0.0,0.09843721243413599,0.09505164212057876,0.12106661722352527,0.0,0.15274638392059228,0.0
70,2014-04-16,"[0.         0.15949184 0.15943849 0.         0.21371412 0.
 0.         0.         0.0984223  0.09501625 0.12127516 0.
 0.15264185]",0.9811331235597297,0.9677564808693362,0.1594918408394204,0.1594384883279191,0.0,0.21371411603397533,0.0,0.0,0.0,0.09842229955402396,0.09501625040235812,0.12127515583785448,0.0,0.15264184900444844,0.0
71,2014-04-17,"[0.         0.1594894  0.1593589  0.         0.2137766  0.
 0.         0.         0.09850123 0.09501127 0.12134905 0.
 0.15251354]",0.9760757708935044,0.965639758883932,0.15948940452632496,0.15935890203515088,0.0,0.2137766048959124,0.0,0.0,0.0,0.09850122551879738,0.09501127246414319,0.12134904792156702,0.0,0.15251354263810407,0.0
72,2014-04-21,"[0.         0.15924059 0.15921418 0.         0.21385502 0.
 0.         0.         0.09868629 0.09524945 0.12106357 0.
 0.1526909 ]",0.980540416919702,0.9666067322505567,0.15924059457606843,0.1592141822796181,0.0,0.2138550173112315,0.0,0.0,0.0,0.09868628684960665,0.09524945213022185,0.1210635681594068,0.0,0.15269089869384667,0.0
73,2014-04-22,"[0.         0.15928952 0.15891563 0.         0.21388569 0.
 0.         0.         0.09890016 0.09519296 0.12146816 0.
 0.15234789]",0.9789113286421919,0.9635937512914842,0.1592895180325225,0.15891563031128356,0.0,0.21388568882669695,0.0,0.0,0.0,0.09890015859129167,0.095192956257803,0.12146816064743321,0.0,0.15234788733296908,0.0
74,2014-04-23,"[0.         0.15921085 0.15899844 0.         0.21360712 0.
 0.         0.         0.099462   0.09522035 0.12134116 0.
 0.15216008]",0.9852718349232771,0.9635833712894514,0.1592108461025438,0.1589984441669008,0.0,0.21360712384419386,0.0,0.0,0.0,0.09946199611039712,0.09522034936938968,0.12134116351450144,0.0,0.15216007689207328,0.0
75,2014-04-24,"[0.         0.15903595 0.15896198 0.         0.21330815 0.
 0.         0.         0.10010784 0.09539254 0.12110509 0.
 0.15208844]",0.9843806701804008,0.9654839169089092,0.15903595383470648,0.15896198038722106,0.0,0.21330815140271858,0.0,0.0,0.0,0.10010783945352897,0.09539254202959624,0.12110509096615513,0.0,0.15208844192607351,0.0
76,2014-04-25,"[0.         0.15899218 0.1595047  0.         0.21347485 0.
 0.         0.         0.09916105 0.09518457 0.12089712 0.
 0.15278553]",0.9706097648124933,0.9624134111598218,0.1589921782023446,0.15950469951390844,0.0,0.21347484966193914,0.0,0.0,0.0,0.0991610527217451,0.09518456738529464,0.12089712207340206,0.0,0.15278553044136603,0.0
77,2014-04-28,"[0.         0.1588537  0.15972427 0.         0.21356296 0.
 0.         0.         0.09878362 0.09533445 0.12029551 0.
 0.1534455 ]",0.9680822293672497,0.9587570173727603,0.15885370185242986,0.15972426806157164,0.0,0.2135629562186167,0.0,0.0,0.0,0.09878361503660554,0.09533444700540429,0.12029551227547035,0.0,0.15344549954990155,0.0
